language,symbol,symbol_id
cpp,aux_sym_pure_virtual_clause_token1,194
cpp,anon_sym_friend,195
cpp,anon_sym_public,196
cpp,anon_sym_protected,197
cpp,anon_sym_noexcept,198
cpp,anon_sym_throw,199
cpp,anon_sym_namespace,200
cpp,anon_sym_static_assert,201
cpp,anon_sym_concept,202
cpp,anon_sym_co_return,203
cpp,anon_sym_co_yield,204
cpp,anon_sym_catch,205
cpp,anon_sym_R_DQUOTE,206
cpp,anon_sym_LR_DQUOTE,207
cpp,anon_sym_uR_DQUOTE,208
cpp,anon_sym_UR_DQUOTE,209
cpp,anon_sym_u8R_DQUOTE,210
cpp,anon_sym_co_await,211
cpp,anon_sym_new,212
cpp,anon_sym_requires,213
cpp,anon_sym_DASH_GT_STAR,214
cpp,anon_sym_CARET_CARET,215
cpp,anon_sym_LBRACK_COLON,216
cpp,anon_sym_COLON_RBRACK,217
cpp,anon_sym_LPAREN_RPAREN,218
cpp,anon_sym_LBRACK_RBRACK,219
cpp,anon_sym_DQUOTE_DQUOTE,220
cpp,sym_this,221
cpp,sym_literal_suffix,222
cpp,sym_raw_string_delimiter,223
cpp,sym_raw_string_content,224
cpp,sym_translation_unit,225
cpp,sym__top_level_item,226
cpp,sym__block_item,227
cpp,sym_preproc_include,228
cpp,sym_preproc_def,229
cpp,sym_preproc_function_def,230
cpp,sym_preproc_params,231
cpp,sym_preproc_call,232
cpp,sym_preproc_if,233
cpp,sym_preproc_ifdef,234
cpp,sym_preproc_else,235
cpp,sym_preproc_elif,236
cpp,sym_preproc_elifdef,237
cpp,sym_preproc_if_in_field_declaration_list,238
cpp,sym_preproc_ifdef_in_field_declaration_list,239
cpp,sym_preproc_else_in_field_declaration_list,240
cpp,sym_preproc_elif_in_field_declaration_list,241
cpp,sym_preproc_elifdef_in_field_declaration_list,242
cpp,sym_preproc_if_in_enumerator_list,243
cpp,sym_preproc_ifdef_in_enumerator_list,244
cpp,sym_preproc_else_in_enumerator_list,245
cpp,sym_preproc_elif_in_enumerator_list,246
cpp,sym_preproc_elifdef_in_enumerator_list,247
cpp,sym_preproc_if_in_enumerator_list_no_comma,248
cpp,sym_preproc_ifdef_in_enumerator_list_no_comma,249
cpp,sym_preproc_else_in_enumerator_list_no_comma,250
cpp,sym_preproc_elif_in_enumerator_list_no_comma,251
cpp,sym_preproc_elifdef_in_enumerator_list_no_comma,252
cpp,sym__preproc_expression,253
cpp,sym_preproc_parenthesized_expression,254
cpp,sym_preproc_defined,255
cpp,sym_preproc_unary_expression,256
cpp,sym_preproc_call_expression,257
cpp,sym_preproc_argument_list,258
cpp,sym_preproc_binary_expression,259
cpp,sym_function_definition,260
cpp,sym_declaration,261
cpp,sym_type_definition,262
cpp,sym__type_definition_type,263
cpp,sym__type_definition_declarators,264
cpp,sym__declaration_modifiers,265
cpp,sym__declaration_specifiers,266
cpp,sym_linkage_specification,267
cpp,sym_attribute_specifier,268
cpp,sym_attribute,269
cpp,sym_attribute_declaration,270
cpp,sym_ms_declspec_modifier,271
cpp,sym_ms_based_modifier,272
cpp,sym_ms_call_modifier,273
cpp,sym_ms_unaligned_ptr_modifier,274
cpp,sym_ms_pointer_modifier,275
cpp,sym_declaration_list,276
cpp,sym__declarator,277
cpp,sym__field_declarator,278
cpp,sym__type_declarator,279
cpp,sym__abstract_declarator,280
cpp,sym_parenthesized_declarator,281
cpp,sym_parenthesized_field_declarator,282
cpp,sym_parenthesized_type_declarator,283
cpp,sym_abstract_parenthesized_declarator,284
cpp,sym_attributed_declarator,285
cpp,sym_attributed_field_declarator,286
cpp,sym_attributed_type_declarator,287
cpp,sym_pointer_declarator,288
cpp,sym_pointer_field_declarator,289
cpp,sym_pointer_type_declarator,290
cpp,sym_abstract_pointer_declarator,291
cpp,sym_function_declarator,292
cpp,sym_function_field_declarator,293
cpp,sym_function_type_declarator,294
cpp,sym_abstract_function_declarator,295
cpp,sym_array_declarator,296
cpp,sym_array_field_declarator,297
cpp,sym_array_type_declarator,298
cpp,sym_abstract_array_declarator,299
cpp,sym_init_declarator,300
cpp,sym_compound_statement,301
cpp,sym_storage_class_specifier,302
cpp,sym_type_qualifier,303
cpp,sym_alignas_qualifier,304
cpp,sym_type_specifier,305
cpp,sym_sized_type_specifier,306
cpp,sym_enum_specifier,307
cpp,sym_enumerator_list,308
cpp,sym_struct_specifier,309
cpp,sym_union_specifier,310
cpp,sym_field_declaration_list,311
cpp,sym__field_declaration_list_item,312
cpp,sym_field_declaration,313
cpp,sym_bitfield_clause,314
cpp,sym_enumerator,315
cpp,sym_parameter_list,316
cpp,sym_parameter_declaration,317
cpp,sym_attributed_statement,318
cpp,sym_statement,319
cpp,sym__top_level_statement,320
cpp,sym_labeled_statement,321
cpp,sym__top_level_expression_statement,322
cpp,sym_expression_statement,323
cpp,sym_if_statement,324
cpp,sym_else_clause,325
cpp,sym_switch_statement,326
cpp,sym_case_statement,327
cpp,sym_while_statement,328
cpp,sym_do_statement,329
cpp,sym_for_statement,330
cpp,sym__for_statement_body,331
cpp,sym_return_statement,332
cpp,sym_break_statement,333
cpp,sym_continue_statement,334
cpp,sym_goto_statement,335
cpp,sym_seh_try_statement,336
cpp,sym_seh_except_clause,337
cpp,sym_seh_finally_clause,338
cpp,sym_seh_leave_statement,339
cpp,sym_expression,340
cpp,sym__string,341
cpp,sym_comma_expression,342
cpp,sym_conditional_expression,343
cpp,sym_assignment_expression,344
cpp,sym_pointer_expression,345
cpp,sym_unary_expression,346
cpp,sym_binary_expression,347
cpp,sym_update_expression,348
cpp,sym_cast_expression,349
cpp,sym_type_descriptor,350
cpp,sym_sizeof_expression,351
cpp,sym_alignof_expression,352
cpp,sym_offsetof_expression,353
cpp,sym_generic_expression,354
cpp,sym_subscript_expression,355
cpp,sym_call_expression,356
cpp,sym_gnu_asm_expression,357
cpp,sym_gnu_asm_qualifier,358
cpp,sym_gnu_asm_output_operand_list,359
cpp,sym_gnu_asm_output_operand,360
cpp,sym_gnu_asm_input_operand_list,361
cpp,sym_gnu_asm_input_operand,362
cpp,sym_gnu_asm_clobber_list,363
cpp,sym_gnu_asm_goto_list,364
cpp,sym_extension_expression,365
cpp,sym_argument_list,366
cpp,sym_field_expression,367
cpp,sym_compound_literal_expression,368
cpp,sym_parenthesized_expression,369
cpp,sym_initializer_list,370
cpp,sym_initializer_pair,371
cpp,sym_subscript_designator,372
cpp,sym_subscript_range_designator,373
cpp,sym_field_designator,374
cpp,sym_char_literal,375
cpp,sym_concatenated_string,376
cpp,sym_string_literal,377
cpp,sym_null,378
cpp,sym__empty_declaration,379
cpp,sym_preproc_if_in_block,380
cpp,sym_preproc_ifdef_in_block,381
cpp,sym_preproc_else_in_block,382
cpp,sym_preproc_elif_in_block,383
cpp,sym_preproc_elifdef_in_block,384
cpp,sym_placeholder_type_specifier,385
cpp,sym_decltype_auto,386
cpp,sym_decltype,387
cpp,sym_annotation,388
cpp,sym__class_declaration,389
cpp,sym__class_declaration_item,390
cpp,sym_class_specifier,391
cpp,sym__class_name,392
cpp,sym_virtual_specifier,393
cpp,sym_explicit_function_specifier,394
cpp,sym_base_class_clause,395
cpp,sym__enum_base_clause,396
cpp,sym_dependent_type,397
cpp,sym_module_name,398
cpp,sym_module_partition,399
cpp,sym_module_declaration,400
cpp,sym_export_declaration,401
cpp,sym_import_declaration,402
cpp,sym_global_module_fragment_declaration,403
cpp,sym_private_module_fragment_declaration,404
cpp,sym_template_declaration,405
cpp,sym_template_instantiation,406
cpp,sym_template_parameter_list,407
cpp,sym_type_parameter_declaration,408
cpp,sym_variadic_type_parameter_declaration,409
cpp,sym_optional_type_parameter_declaration,410
cpp,sym_template_template_parameter_declaration,411
cpp,sym_explicit_object_parameter_declaration,412
cpp,sym_optional_parameter_declaration,413
cpp,sym_variadic_parameter_declaration,414
cpp,sym_variadic_declarator,415
cpp,sym_variadic_reference_declarator,416
cpp,sym_operator_cast,417
cpp,sym_field_initializer_list,418
cpp,sym_field_initializer,419
cpp,sym_inline_method_definition,420
cpp,sym__constructor_specifiers,421
cpp,sym_operator_cast_definition,422
cpp,sym_operator_cast_declaration,423
cpp,sym_constructor_try_statement,424
cpp,sym_constructor_or_destructor_definition,425
cpp,sym_constructor_or_destructor_declaration,426
cpp,sym_default_method_clause,427
cpp,sym_delete_method_clause,428
cpp,sym_pure_virtual_clause,429
cpp,sym_friend_declaration,430
cpp,sym_access_specifier,431
cpp,sym_reference_declarator,432
cpp,sym_reference_field_declarator,433
cpp,sym_reference_type_declarator,434
cpp,sym_abstract_reference_declarator,435
cpp,sym_structured_binding_declarator,436
cpp,sym_ref_qualifier,437
cpp,sym__function_declarator_seq,438
cpp,sym__function_attributes_start,439
cpp,sym__function_exception_specification,440
cpp,sym__function_attributes_end,441
cpp,sym__function_postfix,442
cpp,sym_trailing_return_type,443
cpp,sym_noexcept,444
cpp,sym_throw_specifier,445
cpp,sym_template_type,446
cpp,sym_template_method,447
cpp,sym_template_function,448
cpp,sym_template_argument_list,449
cpp,sym_namespace_definition,450
cpp,sym_namespace_alias_definition,451
cpp,sym__namespace_specifier,452
cpp,sym_nested_namespace_specifier,453
cpp,sym_using_declaration,454
cpp,sym_alias_declaration,455
cpp,sym_static_assert_declaration,456
cpp,sym_consteval_block_declaration,457
cpp,sym_concept_definition,458
cpp,sym_for_range_loop,459
cpp,sym__for_range_loop_body,460
cpp,sym_init_statement,461
cpp,sym_condition_clause,462
cpp,sym_condition_declaration,463
cpp,sym_co_return_statement,464
cpp,sym_co_yield_statement,465
cpp,sym_throw_statement,466
cpp,sym_try_statement,467
cpp,sym_catch_clause,468
cpp,sym_raw_string_literal,469
cpp,sym_subscript_argument_list,470
cpp,sym_co_await_expression,471
cpp,sym_new_expression,472
cpp,sym_new_declarator,473
cpp,sym_delete_expression,474
cpp,sym_type_requirement,475
cpp,sym_compound_requirement,476
cpp,sym__requirement,477
cpp,sym_requirement_seq,478
cpp,sym_constraint_conjunction,479
cpp,sym_constraint_disjunction,480
cpp,sym__requirement_clause_constraint,481
cpp,sym_requires_clause,482
cpp,sym_requires_parameter_list,483
cpp,sym_requires_expression,484
cpp,sym_lambda_specifier,485
cpp,sym_lambda_declarator,486
cpp,sym_lambda_expression,487
cpp,sym_lambda_capture_specifier,488
cpp,sym_lambda_default_capture,489
cpp,sym__lambda_capture_identifier,490
cpp,sym_lambda_capture_initializer,491
cpp,sym__lambda_capture,492
cpp,sym__fold_operator,493
cpp,sym__binary_fold_operator,494
cpp,sym__unary_left_fold,495
cpp,sym__unary_right_fold,496
cpp,sym__binary_fold,497
cpp,sym_fold_expression,498
cpp,sym_parameter_pack_expansion,499
cpp,sym_type_parameter_pack_expansion,500
cpp,sym_identifier_parameter_pack_expansion,501
cpp,sym_destructor_name,502
cpp,sym_dependent_identifier,503
cpp,sym_dependent_field_identifier,504
cpp,sym_dependent_type_identifier,505
cpp,sym__scope_resolution,506
cpp,sym_qualified_field_identifier,507
cpp,sym_qualified_identifier,508
cpp,sym_qualified_type_identifier,509
cpp,sym_qualified_operator_cast_identifier,510
cpp,sym__assignment_expression_lhs,511
cpp,sym_reflect_expression,512
cpp,sym_splice_specifier,513
cpp,sym__splice_specialization_specifier,514
cpp,sym_splice_type_specifier,515
cpp,sym_splice_expression,516
cpp,sym_expansion_statement,517
cpp,sym_operator_name,518
cpp,sym_user_defined_literal,519
cpp,aux_sym_translation_unit_repeat1,520
cpp,aux_sym_preproc_params_repeat1,521
cpp,aux_sym_preproc_if_in_field_declaration_list_repeat1,522
cpp,aux_sym_preproc_if_in_enumerator_list_repeat1,523
cpp,aux_sym_preproc_if_in_enumerator_list_no_comma_repeat1,524
cpp,aux_sym_preproc_argument_list_repeat1,525
cpp,aux_sym_declaration_repeat1,526
cpp,aux_sym_type_definition_repeat1,527
cpp,aux_sym__type_definition_type_repeat1,528
cpp,aux_sym__type_definition_declarators_repeat1,529
cpp,aux_sym__declaration_specifiers_repeat1,530
cpp,aux_sym_attribute_declaration_repeat1,531
cpp,aux_sym_attribute_declaration_repeat2,532
cpp,aux_sym_declaration_list_repeat1,533
cpp,aux_sym_attributed_declarator_repeat1,534
cpp,aux_sym_pointer_declarator_repeat1,535
cpp,aux_sym_array_declarator_repeat1,536
cpp,aux_sym_sized_type_specifier_repeat1,537
cpp,aux_sym_enumerator_list_repeat1,538
cpp,aux_sym_field_declaration_repeat1,539
cpp,aux_sym_parameter_list_repeat1,540
cpp,aux_sym_case_statement_repeat1,541
cpp,aux_sym_generic_expression_repeat1,542
cpp,aux_sym_gnu_asm_expression_repeat1,543
cpp,aux_sym_gnu_asm_output_operand_list_repeat1,544
cpp,aux_sym_gnu_asm_input_operand_list_repeat1,545
cpp,aux_sym_gnu_asm_clobber_list_repeat1,546
cpp,aux_sym_gnu_asm_goto_list_repeat1,547
cpp,aux_sym_argument_list_repeat1,548
cpp,aux_sym_initializer_list_repeat1,549
cpp,aux_sym_initializer_pair_repeat1,550
cpp,aux_sym_char_literal_repeat1,551
cpp,aux_sym_concatenated_string_repeat1,552
cpp,aux_sym_string_literal_repeat1,553
cpp,aux_sym__class_declaration_repeat1,554
cpp,aux_sym_base_class_clause_repeat1,555
cpp,aux_sym_module_name_repeat1,556
cpp,aux_sym_template_parameter_list_repeat1,557
cpp,aux_sym_field_initializer_list_repeat1,558
cpp,aux_sym_operator_cast_definition_repeat1,559
cpp,aux_sym_constructor_try_statement_repeat1,560
cpp,aux_sym_structured_binding_declarator_repeat1,561
cpp,aux_sym__function_postfix_repeat1,562
cpp,aux_sym_throw_specifier_repeat1,563
cpp,aux_sym_template_argument_list_repeat1,564
cpp,aux_sym_subscript_argument_list_repeat1,565
cpp,aux_sym_requirement_seq_repeat1,566
cpp,aux_sym_requires_parameter_list_repeat1,567
cpp,aux_sym_lambda_declarator_repeat1,568
cpp,aux_sym_lambda_capture_specifier_repeat1,569
cpp,alias_sym_field_identifier,570
cpp,alias_sym_namespace_identifier,571
cpp,alias_sym_simple_requirement,572
cpp,alias_sym_statement_identifier,573
cpp,alias_sym_type_identifier,574
c,sym_identifier,1
c,aux_sym_preproc_include_token1,2
c,aux_sym_preproc_include_token2,3
c,aux_sym_preproc_def_token1,4
c,anon_sym_LPAREN,5
c,anon_sym_DOT_DOT_DOT,6
c,anon_sym_COMMA,7
c,anon_sym_RPAREN,8
c,aux_sym_preproc_if_token1,9
c,anon_sym_LF,10
c,aux_sym_preproc_if_token2,11
c,aux_sym_preproc_ifdef_token1,12
c,aux_sym_preproc_ifdef_token2,13
c,aux_sym_preproc_else_token1,14
c,aux_sym_preproc_elif_token1,15
c,aux_sym_preproc_elifdef_token1,16
c,aux_sym_preproc_elifdef_token2,17
c,sym_preproc_arg,18
c,sym_preproc_directive,19
c,anon_sym_LPAREN2,20
c,anon_sym_defined,21
c,anon_sym_BANG,22
c,anon_sym_TILDE,23
c,anon_sym_DASH,24
c,anon_sym_PLUS,25
c,anon_sym_STAR,26
c,anon_sym_SLASH,27
c,anon_sym_PERCENT,28
c,anon_sym_PIPE_PIPE,29
c,anon_sym_AMP_AMP,30
c,anon_sym_PIPE,31
c,anon_sym_CARET,32
c,anon_sym_AMP,33
c,anon_sym_EQ_EQ,34
c,anon_sym_BANG_EQ,35
c,anon_sym_GT,36
c,anon_sym_GT_EQ,37
c,anon_sym_LT_EQ,38
c,anon_sym_LT,39
c,anon_sym_LT_LT,40
c,anon_sym_GT_GT,41
c,anon_sym_SEMI,42
c,anon_sym___extension__,43
c,anon_sym_typedef,44
c,anon_sym_extern,45
c,anon_sym___attribute__,46
c,anon_sym___attribute,47
c,anon_sym_COLON_COLON,48
c,anon_sym_LBRACK_LBRACK,49
c,anon_sym_RBRACK_RBRACK,50
c,anon_sym___declspec,51
c,anon_sym___based,52
c,anon_sym___cdecl,53
c,anon_sym___clrcall,54
c,anon_sym___stdcall,55
c,anon_sym___fastcall,56
c,anon_sym___thiscall,57
c,anon_sym___vectorcall,58
c,sym_ms_restrict_modifier,59
c,sym_ms_unsigned_ptr_modifier,60
c,sym_ms_signed_ptr_modifier,61
c,anon_sym__unaligned,62
c,anon_sym___unaligned,63
c,anon_sym_LBRACE,64
c,anon_sym_RBRACE,65
c,anon_sym_signed,66
c,anon_sym_unsigned,67
c,anon_sym_long,68
c,anon_sym_short,69
c,anon_sym_LBRACK,70
c,anon_sym_static,71
c,anon_sym_RBRACK,72
c,anon_sym_EQ,73
c,anon_sym_auto,74
c,anon_sym_register,75
c,anon_sym_inline,76
c,anon_sym___inline,77
c,anon_sym___inline__,78
c,anon_sym___forceinline,79
c,anon_sym_thread_local,80
c,anon_sym___thread,81
c,anon_sym_const,82
c,anon_sym_constexpr,83
c,anon_sym_volatile,84
c,anon_sym_restrict,85
c,anon_sym___restrict__,86
c,anon_sym__Atomic,87
c,anon_sym__Noreturn,88
c,anon_sym_noreturn,89
c,anon_sym__Nonnull,90
c,anon_sym_alignas,91
c,anon_sym__Alignas,92
c,sym_primitive_type,93
c,anon_sym_enum,94
c,anon_sym_COLON,95
c,anon_sym_struct,96
c,anon_sym_union,97
c,anon_sym_if,98
c,anon_sym_else,99
c,anon_sym_switch,100
c,anon_sym_case,101
c,anon_sym_default,102
c,anon_sym_while,103
c,anon_sym_do,104
c,anon_sym_for,105
c,anon_sym_return,106
c,anon_sym_break,107
c,anon_sym_continue,108
c,anon_sym_goto,109
c,anon_sym___try,110
c,anon_sym___except,111
c,anon_sym___finally,112
c,anon_sym___leave,113
c,anon_sym_QMARK,114
c,anon_sym_STAR_EQ,115
c,anon_sym_SLASH_EQ,116
c,anon_sym_PERCENT_EQ,117
c,anon_sym_PLUS_EQ,118
c,anon_sym_DASH_EQ,119
c,anon_sym_LT_LT_EQ,120
c,anon_sym_GT_GT_EQ,121
c,anon_sym_AMP_EQ,122
c,anon_sym_CARET_EQ,123
c,anon_sym_PIPE_EQ,124
c,anon_sym_DASH_DASH,125
c,anon_sym_PLUS_PLUS,126
c,anon_sym_sizeof,127
c,anon_sym___alignof__,128
c,anon_sym___alignof,129
c,anon_sym__alignof,130
c,anon_sym_alignof,131
c,anon_sym__Alignof,132
c,anon_sym_offsetof,133
c,anon_sym__Generic,134
c,anon_sym_asm,135
c,anon_sym___asm__,136
c,anon_sym___asm,137
c,anon_sym___volatile__,138
c,anon_sym_DOT,139
c,anon_sym_DASH_GT,140
c,sym_number_literal,141
c,anon_sym_L_SQUOTE,142
c,anon_sym_u_SQUOTE,143
c,anon_sym_U_SQUOTE,144
c,anon_sym_u8_SQUOTE,145
c,anon_sym_SQUOTE,146
c,aux_sym_char_literal_token1,147
c,anon_sym_L_DQUOTE,148
c,anon_sym_u_DQUOTE,149
c,anon_sym_U_DQUOTE,150
c,anon_sym_u8_DQUOTE,151
c,anon_sym_DQUOTE,152
c,aux_sym_string_literal_token1,153
c,sym_escape_sequence,154
c,sym_system_lib_string,155
c,sym_true,156
c,sym_false,157
c,anon_sym_NULL,158
c,anon_sym_nullptr,159
c,sym_comment,160
c,sym_translation_unit,161
c,sym__top_level_item,162
c,sym__block_item,163
c,sym_preproc_include,164
c,sym_preproc_def,165
c,sym_preproc_function_def,166
c,sym_preproc_params,167
c,sym_preproc_call,168
c,sym_preproc_if,169
c,sym_preproc_ifdef,170
c,sym_preproc_else,171
c,sym_preproc_elif,172
c,sym_preproc_elifdef,173
c,sym_preproc_if_in_field_declaration_list,174
c,sym_preproc_ifdef_in_field_declaration_list,175
c,sym_preproc_else_in_field_declaration_list,176
c,sym_preproc_elif_in_field_declaration_list,177
c,sym_preproc_elifdef_in_field_declaration_list,178
c,sym_preproc_if_in_enumerator_list,179
c,sym_preproc_ifdef_in_enumerator_list,180
c,sym_preproc_else_in_enumerator_list,181
c,sym_preproc_elif_in_enumerator_list,182
c,sym_preproc_elifdef_in_enumerator_list,183
c,sym_preproc_if_in_enumerator_list_no_comma,184
c,sym_preproc_ifdef_in_enumerator_list_no_comma,185
c,sym_preproc_else_in_enumerator_list_no_comma,186
c,sym_preproc_elif_in_enumerator_list_no_comma,187
c,sym_preproc_elifdef_in_enumerator_list_no_comma,188
c,sym__preproc_expression,189
c,sym_preproc_parenthesized_expression,190
c,sym_preproc_defined,191
c,sym_preproc_unary_expression,192
c,sym_preproc_call_expression,193
c,sym_preproc_argument_list,194
c,sym_preproc_binary_expression,195
c,sym_function_definition,196
c,sym__old_style_function_definition,197
c,sym_declaration,198
c,sym_type_definition,199
c,sym__type_definition_type,200
c,sym__type_definition_declarators,201
c,sym__declaration_modifiers,202
c,sym__declaration_specifiers,203
c,sym_linkage_specification,204
c,sym_attribute_specifier,205
c,sym_attribute,206
c,sym_attribute_declaration,207
c,sym_ms_declspec_modifier,208
c,sym_ms_based_modifier,209
c,sym_ms_call_modifier,210
c,sym_ms_unaligned_ptr_modifier,211
c,sym_ms_pointer_modifier,212
c,sym_declaration_list,213
c,sym__declarator,214
c,sym__declaration_declarator,215
c,sym__field_declarator,216
c,sym__type_declarator,217
c,sym__abstract_declarator,218
c,sym_parenthesized_declarator,219
c,sym_parenthesized_field_declarator,220
c,sym_parenthesized_type_declarator,221
c,sym_abstract_parenthesized_declarator,222
c,sym_attributed_declarator,223
c,sym_attributed_field_declarator,224
c,sym_attributed_type_declarator,225
c,sym_pointer_declarator,226
c,sym_pointer_field_declarator,227
c,sym_pointer_type_declarator,228
c,sym_abstract_pointer_declarator,229
c,sym_function_declarator,230
c,sym__function_declaration_declarator,231
c,sym_function_field_declarator,232
c,sym_function_type_declarator,233
c,sym_abstract_function_declarator,234
c,sym__old_style_function_declarator,235
c,sym_array_declarator,236
c,sym_array_field_declarator,237
c,sym_array_type_declarator,238
c,sym_abstract_array_declarator,239
c,sym_init_declarator,240
c,sym_compound_statement,241
c,sym_storage_class_specifier,242
c,sym_type_qualifier,243
c,sym_alignas_qualifier,244
c,sym_type_specifier,245
c,sym_sized_type_specifier,246
c,sym_enum_specifier,247
c,sym_enumerator_list,248
c,sym_struct_specifier,249
c,sym_union_specifier,250
c,sym_field_declaration_list,251
c,sym__field_declaration_list_item,252
c,sym_field_declaration,253
c,sym__field_declaration_declarator,254
c,sym_bitfield_clause,255
c,sym_enumerator,256
c,sym_variadic_parameter,257
c,sym_parameter_list,258
c,sym__old_style_parameter_list,259
c,sym_parameter_declaration,260
c,sym_attributed_statement,261
c,sym_statement,262
c,sym__top_level_statement,263
c,sym_labeled_statement,264
c,sym__top_level_expression_statement,265
c,sym_expression_statement,266
c,sym_if_statement,267
c,sym_else_clause,268
c,sym_switch_statement,269
c,sym_case_statement,270
c,sym_while_statement,271
c,sym_do_statement,272
c,sym_for_statement,273
c,sym__for_statement_body,274
c,sym_return_statement,275
c,sym_break_statement,276
c,sym_continue_statement,277
c,sym_goto_statement,278
c,sym_seh_try_statement,279
c,sym_seh_except_clause,280
c,sym_seh_finally_clause,281
c,sym_seh_leave_statement,282
c,sym_expression,283
c,sym__string,284
c,sym_comma_expression,285
c,sym_conditional_expression,286
c,sym_assignment_expression,287
c,sym_pointer_expression,288
c,sym_unary_expression,289
c,sym_binary_expression,290
c,sym_update_expression,291
c,sym_cast_expression,292
c,sym_type_descriptor,293
c,sym_sizeof_expression,294
c,sym_alignof_expression,295
c,sym_offsetof_expression,296
c,sym_generic_expression,297
c,sym_subscript_expression,298
c,sym_call_expression,299
c,sym_gnu_asm_expression,300
c,sym_gnu_asm_qualifier,301
c,sym_gnu_asm_output_operand_list,302
c,sym_gnu_asm_output_operand,303
c,sym_gnu_asm_input_operand_list,304
c,sym_gnu_asm_input_operand,305
c,sym_gnu_asm_clobber_list,306
c,sym_gnu_asm_goto_list,307
c,sym_extension_expression,308
c,sym_argument_list,309
c,sym_field_expression,310
c,sym_compound_literal_expression,311
c,sym_parenthesized_expression,312
c,sym_initializer_list,313
c,sym_initializer_pair,314
c,sym_subscript_designator,315
c,sym_subscript_range_designator,316
c,sym_field_designator,317
c,sym_char_literal,318
c,sym_concatenated_string,319
c,sym_string_literal,320
c,sym_null,321
c,sym__empty_declaration,322
c,sym_macro_type_specifier,323
c,aux_sym_translation_unit_repeat1,324
c,aux_sym_preproc_params_repeat1,325
c,aux_sym_preproc_if_repeat1,326
c,aux_sym_preproc_if_in_field_declaration_list_repeat1,327
c,aux_sym_preproc_if_in_enumerator_list_repeat1,328
c,aux_sym_preproc_if_in_enumerator_list_no_comma_repeat1,329
c,aux_sym_preproc_argument_list_repeat1,330
c,aux_sym__old_style_function_definition_repeat1,331
c,aux_sym_declaration_repeat1,332
c,aux_sym_type_definition_repeat1,333
c,aux_sym__type_definition_type_repeat1,334
c,aux_sym__type_definition_declarators_repeat1,335
c,aux_sym__declaration_specifiers_repeat1,336
c,aux_sym_attribute_declaration_repeat1,337
c,aux_sym_attributed_declarator_repeat1,338
c,aux_sym_pointer_declarator_repeat1,339
c,aux_sym_function_declarator_repeat1,340
c,aux_sym_array_declarator_repeat1,341
c,aux_sym_sized_type_specifier_repeat1,342
c,aux_sym_enumerator_list_repeat1,343
c,aux_sym__field_declaration_declarator_repeat1,344
c,aux_sym_parameter_list_repeat1,345
c,aux_sym__old_style_parameter_list_repeat1,346
c,aux_sym_case_statement_repeat1,347
c,aux_sym_generic_expression_repeat1,348
c,aux_sym_gnu_asm_expression_repeat1,349
c,aux_sym_gnu_asm_output_operand_list_repeat1,350
c,aux_sym_gnu_asm_input_operand_list_repeat1,351
c,aux_sym_gnu_asm_clobber_list_repeat1,352
c,aux_sym_gnu_asm_goto_list_repeat1,353
c,aux_sym_argument_list_repeat1,354
c,aux_sym_initializer_list_repeat1,355
c,aux_sym_initializer_pair_repeat1,356
c,aux_sym_char_literal_repeat1,357
c,aux_sym_concatenated_string_repeat1,358
c,aux_sym_string_literal_repeat1,359
c,alias_sym_field_identifier,360
c,alias_sym_statement_identifier,361
c,alias_sym_type_identifier,362
python,sym_identifier,1
python,anon_sym_SEMI,2
python,anon_sym_import,3
python,anon_sym_DOT,4
python,anon_sym_from,5
python,anon_sym___future__,6
python,anon_sym_LPAREN,7
python,anon_sym_RPAREN,8
python,anon_sym_COMMA,9
python,anon_sym_as,10
python,anon_sym_STAR,11
python,anon_sym_print,12
python,anon_sym_GT_GT,13
python,anon_sym_assert,14
python,anon_sym_COLON_EQ,15
python,anon_sym_return,16
python,anon_sym_del,17
python,anon_sym_raise,18
python,anon_sym_pass,19
python,anon_sym_break,20
python,anon_sym_continue,21
python,anon_sym_if,22
python,anon_sym_COLON,23
python,anon_sym_elif,24
python,anon_sym_else,25
python,anon_sym_match,26
python,anon_sym_case,27
python,anon_sym_async,28
python,anon_sym_for,29
python,anon_sym_in,30
python,anon_sym_while,31
python,anon_sym_try,32
python,anon_sym_except,33
python,anon_sym_STAR2,34
python,anon_sym_finally,35
python,anon_sym_with,36
python,anon_sym_def,37
python,anon_sym_DASH_GT,38
python,anon_sym_STAR_STAR,39
python,anon_sym_global,40
python,anon_sym_nonlocal,41
python,anon_sym_exec,42
python,anon_sym_type,43
python,anon_sym_EQ,44
python,anon_sym_class,45
python,anon_sym_LBRACK,46
python,anon_sym_RBRACK,47
python,anon_sym_AT,48
python,anon_sym_DASH,49
python,anon_sym__,50
python,anon_sym_PIPE,51
python,anon_sym_LBRACE,52
python,anon_sym_RBRACE,53
python,anon_sym_PLUS,54
python,anon_sym_not,55
python,anon_sym_and,56
python,anon_sym_or,57
python,anon_sym_SLASH,58
python,anon_sym_PERCENT,59
python,anon_sym_SLASH_SLASH,60
python,anon_sym_AMP,61
python,anon_sym_CARET,62
python,anon_sym_LT_LT,63
python,anon_sym_TILDE,64
python,anon_sym_is,65
python,anon_sym_LT,66
python,anon_sym_LT_EQ,67
python,anon_sym_EQ_EQ,68
python,anon_sym_BANG_EQ,69
python,anon_sym_GT_EQ,70
python,anon_sym_GT,71
python,anon_sym_LT_GT,72
