language,parse_state,lex_state,external_lex_state
cpp,1406,240,0
cpp,1407,240,0
cpp,1408,240,0
cpp,1409,240,0
cpp,1410,240,0
cpp,1411,240,0
cpp,1412,240,0
cpp,1413,240,0
cpp,1414,240,0
cpp,1415,240,0
cpp,1416,240,0
cpp,1417,240,0
cpp,1418,240,0
cpp,1419,240,0
cpp,1420,240,0
cpp,1421,240,0
cpp,1422,240,0
cpp,1423,240,0
cpp,1424,240,0
cpp,1425,240,0
cpp,1426,240,0
cpp,1427,240,0
cpp,1428,240,0
cpp,1429,240,0
cpp,1430,240,0
cpp,1431,240,0
cpp,1432,240,0
cpp,1433,240,0
cpp,1434,240,0
cpp,1435,240,0
cpp,1436,240,0
cpp,1437,240,0
cpp,1438,240,0
cpp,1439,240,0
cpp,1440,240,0
cpp,1441,240,0
cpp,1442,240,0
cpp,1443,240,0
cpp,1444,240,0
cpp,1445,240,0
cpp,1446,240,0
cpp,1447,240,0
cpp,1448,240,0
cpp,1449,240,0
cpp,1450,240,0
cpp,1451,240,0
cpp,1452,240,0
cpp,1453,240,0
cpp,1454,240,0
cpp,1455,240,0
cpp,1456,240,0
cpp,1457,240,0
cpp,1458,240,0
cpp,1459,240,0
cpp,1460,240,0
cpp,1461,240,0
cpp,1462,240,0
cpp,1463,240,0
cpp,1464,240,0
cpp,1465,240,0
cpp,1466,240,0
cpp,1467,240,0
cpp,1468,240,0
cpp,1469,240,0
cpp,1470,240,0
cpp,1471,240,0
cpp,1472,240,0
cpp,1473,240,0
cpp,1474,240,0
cpp,1475,240,0
cpp,1476,240,0
cpp,1477,240,0
cpp,1478,240,0
cpp,1479,240,0
cpp,1480,240,0
cpp,1481,240,0
cpp,1482,240,0
cpp,1483,240,0
cpp,1484,240,0
cpp,1485,240,0
cpp,1486,240,0
cpp,1487,240,0
cpp,1488,240,0
cpp,1489,240,0
cpp,1490,240,0
cpp,1491,240,0
cpp,1492,240,0
cpp,1493,240,0
cpp,1494,240,0
cpp,1495,240,0
cpp,1496,240,0
cpp,1497,240,0
cpp,1498,240,0
cpp,1499,240,0
cpp,1500,240,0
cpp,1501,240,0
cpp,1502,240,0
cpp,1503,240,0
cpp,1504,240,0
cpp,1505,240,0
cpp,1506,240,0
cpp,1507,240,0
cpp,1508,240,0
cpp,1509,240,0
cpp,1510,240,0
cpp,1511,240,0
cpp,1512,240,0
cpp,1513,240,0
cpp,1514,240,0
cpp,1515,240,0
cpp,1516,240,0
cpp,1517,240,0
cpp,1518,240,0
cpp,1519,240,0
cpp,1520,240,0
cpp,1521,240,0
cpp,1522,240,0
cpp,1523,240,0
cpp,1524,240,0
cpp,1525,240,0
cpp,1526,240,0
cpp,1527,240,0
cpp,1528,240,0
cpp,1529,240,0
cpp,1530,240,0
cpp,1531,240,0
cpp,1532,240,0
cpp,1533,240,0
cpp,1534,240,0
cpp,1535,240,0
cpp,1536,240,0
cpp,1537,240,0
cpp,1538,240,0
cpp,1539,240,0
cpp,1540,240,0
cpp,1541,240,0
cpp,1542,240,0
cpp,1543,240,0
cpp,1544,240,0
cpp,1545,240,0
cpp,1546,240,0
cpp,1547,240,0
cpp,1548,240,0
cpp,1549,240,0
cpp,1550,240,0
cpp,1551,240,0
cpp,1552,240,0
cpp,1553,240,0
cpp,1554,240,0
cpp,1555,240,0
cpp,1556,240,0
cpp,1557,240,0
cpp,1558,240,0
cpp,1559,240,0
cpp,1560,240,0
cpp,1561,240,0
cpp,1562,240,0
cpp,1563,240,0
cpp,1564,240,0
cpp,1565,240,0
cpp,1566,240,0
cpp,1567,240,0
cpp,1568,240,0
cpp,1569,240,0
cpp,1570,240,0
cpp,1571,240,0
cpp,1572,240,0
cpp,1573,240,0
cpp,1574,240,0
cpp,1575,240,0
cpp,1576,240,0
cpp,1577,240,0
cpp,1578,240,0
cpp,1579,240,0
cpp,1580,240,0
cpp,1581,240,0
cpp,1582,240,0
cpp,1583,240,0
cpp,1584,240,0
cpp,1585,240,0
cpp,1586,240,0
cpp,1587,240,0
cpp,1588,240,0
cpp,1589,240,0
cpp,1590,240,0
cpp,1591,240,0
cpp,1592,240,0
cpp,1593,240,0
cpp,1594,240,0
cpp,1595,240,0
cpp,1596,240,0
cpp,1597,240,0
cpp,1598,240,0
cpp,1599,240,0
cpp,1600,240,0
cpp,1601,240,0
cpp,1602,240,0
cpp,1603,240,0
cpp,1604,240,0
cpp,1605,240,0
cpp,1606,240,0
cpp,1607,240,0
cpp,1608,240,0
cpp,1609,240,0
cpp,1610,240,0
cpp,1611,240,0
cpp,1612,240,0
cpp,1613,240,0
cpp,1614,240,0
cpp,1615,240,0
cpp,1616,240,0
cpp,1617,240,0
cpp,1618,240,0
cpp,1619,240,0
cpp,1620,240,0
cpp,1621,240,0
cpp,1622,240,0
cpp,1623,240,0
cpp,1624,240,0
cpp,1625,240,0
cpp,1626,240,0
cpp,1627,240,0
cpp,1628,240,0
cpp,1629,240,0
cpp,1630,240,0
cpp,1631,240,0
cpp,1632,240,0
cpp,1633,240,0
cpp,1634,240,0
cpp,1635,240,0
cpp,1636,240,0
cpp,1637,240,0
cpp,1638,240,0
cpp,1639,240,0
cpp,1640,240,0
cpp,1641,240,0
cpp,1642,240,0
cpp,1643,240,0
cpp,1644,240,0
cpp,1645,240,0
cpp,1646,240,0
cpp,1647,240,0
cpp,1648,240,0
cpp,1649,240,0
cpp,1650,240,0
cpp,1651,240,0
cpp,1652,240,0
cpp,1653,240,0
cpp,1654,240,0
cpp,1655,240,0
cpp,1656,240,0
cpp,1657,240,0
cpp,1658,240,0
cpp,1659,240,0
cpp,1660,240,0
cpp,1661,240,0
cpp,1662,240,0
cpp,1663,240,0
cpp,1664,240,0
cpp,1665,240,0
cpp,1666,240,0
cpp,1667,240,0
cpp,1668,240,0
cpp,1669,240,0
cpp,1670,240,0
cpp,1671,240,0
cpp,1672,240,0
cpp,1673,240,0
cpp,1674,240,0
cpp,1675,240,0
cpp,1676,240,0
cpp,1677,240,0
cpp,1678,240,0
cpp,1679,240,0
cpp,1680,240,0
cpp,1681,240,0
cpp,1682,240,0
cpp,1683,240,0
cpp,1684,240,0
cpp,1685,240,0
cpp,1686,240,0
cpp,1687,240,0
cpp,1688,240,0
cpp,1689,240,0
cpp,1690,240,0
cpp,1691,240,0
cpp,1692,240,0
cpp,1693,240,0
cpp,1694,240,0
cpp,1695,240,0
cpp,1696,240,0
cpp,1697,240,0
cpp,1698,240,0
cpp,1699,240,0
cpp,1700,240,0
cpp,1701,240,0
cpp,1702,240,0
cpp,1703,240,0
cpp,1704,240,0
cpp,1705,240,0
cpp,1706,240,0
cpp,1707,240,0
cpp,1708,240,0
cpp,1709,240,0
cpp,1710,240,0
cpp,1711,240,0
cpp,1712,240,0
cpp,1713,240,0
cpp,1714,240,0
cpp,1715,240,0
cpp,1716,240,0
cpp,1717,240,0
cpp,1718,240,0
cpp,1719,240,0
cpp,1720,240,0
cpp,1721,240,0
cpp,1722,240,0
cpp,1723,240,0
cpp,1724,240,0
cpp,1725,240,0
cpp,1726,240,0
cpp,1727,240,0
cpp,1728,240,0
cpp,1729,240,0
cpp,1730,240,0
cpp,1731,240,0
cpp,1732,240,0
cpp,1733,240,0
cpp,1734,240,0
cpp,1735,240,0
cpp,1736,240,0
cpp,1737,240,0
cpp,1738,240,0
cpp,1739,240,0
cpp,1740,240,0
cpp,1741,240,0
cpp,1742,240,0
cpp,1743,240,0
cpp,1744,240,0
cpp,1745,240,0
cpp,1746,240,0
cpp,1747,240,0
cpp,1748,240,0
cpp,1749,240,0
cpp,1750,240,0
cpp,1751,240,0
cpp,1752,240,0
cpp,1753,240,0
cpp,1754,240,0
cpp,1755,240,0
cpp,1756,240,0
cpp,1757,240,0
cpp,1758,240,0
cpp,1759,240,0
cpp,1760,240,0
cpp,1761,240,0
cpp,1762,240,0
cpp,1763,240,0
cpp,1764,240,0
cpp,1765,240,0
cpp,1766,240,0
cpp,1767,240,0
cpp,1768,240,0
cpp,1769,240,0
cpp,1770,240,0
cpp,1771,240,0
cpp,1772,240,0
cpp,1773,240,0
cpp,1774,240,0
cpp,1775,240,0
cpp,1776,240,0
cpp,1777,240,0
cpp,1778,240,0
cpp,1779,240,0
cpp,1780,240,0
cpp,1781,240,0
cpp,1782,240,0
cpp,1783,240,0
cpp,1784,240,0
cpp,1785,240,0
cpp,1786,240,0
cpp,1787,240,0
cpp,1788,240,0
cpp,1789,240,0
cpp,1790,240,0
cpp,1791,240,0
cpp,1792,240,0
cpp,1793,240,0
cpp,1794,240,0
cpp,1795,240,0
cpp,1796,240,0
cpp,1797,240,0
cpp,1798,240,0
cpp,1799,240,0
cpp,1800,240,0
cpp,1801,240,0
cpp,1802,240,0
cpp,1803,240,0
cpp,1804,240,0
cpp,1805,240,0
cpp,1806,240,0
cpp,1807,240,0
cpp,1808,240,0
cpp,1809,240,0
cpp,1810,240,0
cpp,1811,240,0
cpp,1812,240,0
cpp,1813,240,0
cpp,1814,240,0
cpp,1815,240,0
cpp,1816,240,0
cpp,1817,240,0
cpp,1818,240,0
cpp,1819,240,0
cpp,1820,240,0
cpp,1821,240,0
cpp,1822,240,0
cpp,1823,240,0
cpp,1824,240,0
cpp,1825,240,0
cpp,1826,240,0
cpp,1827,240,0
cpp,1828,240,0
cpp,1829,240,0
cpp,1830,240,0
cpp,1831,240,0
cpp,1832,240,0
cpp,1833,240,0
cpp,1834,240,0
cpp,1835,240,0
cpp,1836,240,0
cpp,1837,240,0
cpp,1838,240,0
cpp,1839,240,0
cpp,1840,240,0
cpp,1841,240,0
cpp,1842,240,0
cpp,1843,240,0
cpp,1844,240,0
cpp,1845,240,0
cpp,1846,240,0
cpp,1847,240,0
cpp,1848,240,0
cpp,1849,240,0
cpp,1850,240,0
cpp,1851,240,0
cpp,1852,240,0
cpp,1853,240,0
cpp,1854,240,0
cpp,1855,240,0
cpp,1856,240,0
cpp,1857,240,0
cpp,1858,240,0
cpp,1859,240,0
cpp,1860,240,0
cpp,1861,240,0
cpp,1862,240,0
cpp,1863,240,0
cpp,1864,240,0
cpp,1865,240,0
cpp,1866,240,0
cpp,1867,240,0
cpp,1868,240,0
cpp,1869,240,0
cpp,1870,240,0
cpp,1871,240,0
cpp,1872,240,0
cpp,1873,240,0
cpp,1874,240,0
cpp,1875,240,0
cpp,1876,240,0
cpp,1877,240,0
cpp,1878,240,0
cpp,1879,240,0
cpp,1880,240,0
cpp,1881,240,0
cpp,1882,240,0
cpp,1883,240,0
cpp,1884,240,0
cpp,1885,240,0
cpp,1886,240,0
cpp,1887,240,0
cpp,1888,240,0
cpp,1889,240,0
cpp,1890,240,0
cpp,1891,240,0
cpp,1892,240,0
cpp,1893,240,0
cpp,1894,240,0
cpp,1895,240,0
cpp,1896,240,0
cpp,1897,240,0
cpp,1898,240,0
cpp,1899,240,0
cpp,1900,240,0
cpp,1901,240,0
cpp,1902,240,0
cpp,1903,240,0
cpp,1904,240,0
cpp,1905,240,0
cpp,1906,240,0
cpp,1907,240,0
cpp,1908,240,0
cpp,1909,240,0
cpp,1910,240,0
cpp,1911,240,0
cpp,1912,240,0
cpp,1913,240,0
cpp,1914,240,0
cpp,1915,240,0
cpp,1916,240,0
cpp,1917,240,0
cpp,1918,240,0
cpp,1919,240,0
cpp,1920,240,0
cpp,1921,240,0
cpp,1922,240,0
cpp,1923,240,0
cpp,1924,240,0
cpp,1925,240,0
cpp,1926,240,0
cpp,1927,240,0
cpp,1928,240,0
cpp,1929,240,0
cpp,1930,240,0
cpp,1931,240,0
cpp,1932,240,0
cpp,1933,240,0
cpp,1934,240,0
cpp,1935,240,0
cpp,1936,240,0
cpp,1937,240,0
cpp,1938,240,0
cpp,1939,240,0
cpp,1940,240,0
cpp,1941,240,0
cpp,1942,240,0
cpp,1943,240,0
cpp,1944,285,0
cpp,1945,285,0
cpp,1946,266,0
cpp,1947,266,0
cpp,1948,285,0
cpp,1949,285,0
cpp,1950,285,0
cpp,1951,285,0
cpp,1952,285,0
cpp,1953,266,0
cpp,1954,285,0
cpp,1955,285,0
cpp,1956,285,0
cpp,1957,266,0
cpp,1958,265,0
cpp,1959,265,0
cpp,1960,333,0
cpp,1961,333,0
cpp,1962,333,0
cpp,1963,265,0
cpp,1964,265,0
cpp,1965,265,0
cpp,1966,265,0
cpp,1967,265,0
cpp,1968,265,0
cpp,1969,265,0
cpp,1970,265,0
cpp,1971,333,0
cpp,1972,289,0
cpp,1973,265,0
cpp,1974,289,0
cpp,1975,298,0
cpp,1976,266,0
cpp,1977,270,0
cpp,1978,270,0
cpp,1979,266,0
cpp,1980,298,0
cpp,1981,285,0
cpp,1982,237,0
cpp,1983,237,0
cpp,1984,266,0
cpp,1985,285,0
cpp,1986,285,0
cpp,1987,237,0
cpp,1988,285,0
cpp,1989,289,0
cpp,1990,243,0
cpp,1991,289,0
cpp,1992,243,0
cpp,1993,243,0
cpp,1994,271,0
cpp,1995,271,0
cpp,1996,271,0
cpp,1997,271,0
cpp,1998,243,0
cpp,1999,287,0
cpp,2000,243,0
cpp,2001,266,0
cpp,2002,265,0
cpp,2003,287,0
cpp,2004,249,0
cpp,2005,287,0
cpp,2006,272,0
cpp,2007,287,0
cpp,2008,287,0
cpp,2009,287,0
cpp,2010,315,0
cpp,2011,315,0
cpp,2012,287,0
cpp,2013,287,0
cpp,2014,287,0
cpp,2015,315,0
cpp,2016,266,0
cpp,2017,266,0
cpp,2018,243,0
cpp,2019,315,0
cpp,2020,315,0
cpp,2021,315,0
cpp,2022,315,0
cpp,2023,271,0
cpp,2024,271,0
cpp,2025,271,0
cpp,2026,266,0
cpp,2027,271,0
cpp,2028,271,0
cpp,2029,271,0
cpp,2030,271,0
cpp,2031,265,0
cpp,2032,250,0
cpp,2033,250,0
cpp,2034,250,0
cpp,2035,255,0
cpp,2036,243,0
cpp,2037,272,0
cpp,2038,290,0
cpp,2039,255,0
cpp,2040,256,0
cpp,2041,290,0
cpp,2042,243,0
cpp,2043,255,0
cpp,2044,256,0
cpp,2045,266,0
cpp,2046,287,0
cpp,2047,272,0
cpp,2048,266,0
cpp,2049,287,0
cpp,2050,287,0
cpp,2051,272,0
cpp,2052,243,0
cpp,2053,315,0
cpp,2054,266,0
cpp,2055,287,0
cpp,2056,269,0
cpp,2057,287,0
cpp,2058,266,0
cpp,2059,266,0
cpp,2060,301,0
cpp,2061,287,0
cpp,2062,301,0
cpp,2063,266,0
cpp,2064,269,0
cpp,2065,287,0
cpp,2066,287,0
cpp,2067,287,0
cpp,2068,271,0
cpp,2069,279,0
cpp,2070,271,0
cpp,2071,272,0
cpp,2072,279,0
cpp,2073,268,0
cpp,2074,287,0
cpp,2075,271,0
cpp,2076,272,0
cpp,2077,268,0
cpp,2078,268,0
cpp,2079,279,0
cpp,2080,279,0
cpp,2081,271,0
cpp,2082,271,0
cpp,2083,268,0
cpp,2084,290,0
cpp,2085,290,0
cpp,2086,268,0
cpp,2087,271,0
cpp,2088,268,0
cpp,2089,268,0
cpp,2090,268,0
cpp,2091,268,0
cpp,2092,290,0
cpp,2093,272,0
cpp,2094,268,0
cpp,2095,272,0
cpp,2096,268,0
cpp,2097,268,0
cpp,2098,268,0
cpp,2099,290,0
cpp,2100,268,0
cpp,2101,271,0
cpp,2102,271,0
cpp,2103,271,0
cpp,2104,268,0
cpp,2105,271,0
cpp,2106,289,0
cpp,2107,271,0
cpp,2108,269,0
cpp,2109,285,0
cpp,2110,269,0
cpp,2111,285,0
cpp,2112,268,0
cpp,2113,271,0
cpp,2114,271,0
cpp,2115,269,0
cpp,2116,285,0
cpp,2117,301,0
cpp,2118,271,0
cpp,2119,271,0
cpp,2120,269,0
cpp,2121,271,0
cpp,2122,271,0
cpp,2123,285,0
cpp,2124,271,0
cpp,2125,271,0
cpp,2126,271,0
cpp,2127,301,0
cpp,2128,271,0
cpp,2129,271,0
cpp,2130,315,0
cpp,2131,315,0
cpp,2132,268,0
cpp,2133,285,0
cpp,2134,271,0
cpp,2135,285,0
cpp,2136,271,0
cpp,2137,271,0
cpp,2138,315,0
cpp,2139,271,0
cpp,2140,271,0
cpp,2141,285,0
cpp,2142,315,0
cpp,2143,285,0
cpp,2144,271,0
cpp,2145,298,0
cpp,2146,268,0
cpp,2147,268,0
cpp,2148,268,0
cpp,2149,285,0
cpp,2150,285,0
cpp,2151,268,0
cpp,2152,285,0
cpp,2153,272,0
cpp,2154,285,0
cpp,2155,272,0
cpp,2156,285,0
cpp,2157,285,0
cpp,2158,271,0
cpp,2159,285,0
cpp,2160,285,0
cpp,2161,271,0
cpp,2162,272,0
cpp,2163,268,0
cpp,2164,270,0
cpp,2165,271,0
cpp,2166,285,0
cpp,2167,268,0
cpp,2168,285,0
cpp,2169,268,0
cpp,2170,268,0
cpp,2171,271,0
cpp,2172,271,0
cpp,2173,315,0
cpp,2174,268,0
cpp,2175,269,0
cpp,2176,271,0
cpp,2177,271,0
cpp,2178,271,0
cpp,2179,272,0
cpp,2180,292,0
cpp,2181,271,0
cpp,2182,290,0
cpp,2183,271,0
cpp,2184,271,0
cpp,2185,271,0
cpp,2186,271,0
cpp,2187,272,0
cpp,2188,292,0
cpp,2189,271,0
cpp,2190,271,0
cpp,2191,271,0
cpp,2192,271,0
cpp,2193,271,0
cpp,2194,271,0
cpp,2195,271,0
cpp,2196,271,0
cpp,2197,271,0
cpp,2198,271,0
cpp,2199,271,0
cpp,2200,271,0
cpp,2201,271,0
cpp,2202,271,0
cpp,2203,271,0
cpp,2204,271,0
cpp,2205,271,0
cpp,2206,268,0
cpp,2207,271,0
cpp,2208,269,0
cpp,2209,269,0
cpp,2210,272,0
cpp,2211,268,0
cpp,2212,269,0
cpp,2213,269,0
cpp,2214,269,0
cpp,2215,269,0
cpp,2216,269,0
cpp,2217,269,0
cpp,2218,269,0
cpp,2219,269,0
cpp,2220,269,0
cpp,2221,271,0
cpp,2222,271,0
cpp,2223,268,0
cpp,2224,290,0
cpp,2225,271,0
cpp,2226,271,0
cpp,2227,271,0
cpp,2228,271,0
cpp,2229,271,0
cpp,2230,271,0
cpp,2231,268,0
cpp,2232,271,0
cpp,2233,271,0
cpp,2234,271,0
cpp,2235,271,0
cpp,2236,271,0
cpp,2237,271,0
cpp,2238,271,0
cpp,2239,269,0
cpp,2240,271,0
cpp,2241,271,0
cpp,2242,271,0
cpp,2243,271,0
cpp,2244,271,0
cpp,2245,271,0
cpp,2246,271,0
cpp,2247,266,0
cpp,2248,266,0
cpp,2249,316,0
cpp,2250,271,0
cpp,2251,268,0
cpp,2252,333,0
cpp,2253,271,0
cpp,2254,271,0
cpp,2255,289,0
cpp,2256,271,0
cpp,2257,266,0
cpp,2258,309,0
cpp,2259,271,0
cpp,2260,271,0
cpp,2261,271,0
cpp,2262,271,0
cpp,2263,309,0
cpp,2264,266,0
cpp,2265,271,0
cpp,2266,271,0
cpp,2267,324,0
cpp,2268,271,0
cpp,2269,271,0
cpp,2270,292,0
cpp,2271,271,0
cpp,2272,271,0
cpp,2273,271,0
cpp,2274,279,0
cpp,2275,279,0
cpp,2276,271,0
cpp,2277,316,0
cpp,2278,271,0
cpp,2279,271,0
cpp,2280,271,0
cpp,2281,324,0
cpp,2282,271,0
cpp,2283,305,0
cpp,2284,271,0
cpp,2285,305,0
cpp,2286,271,0
cpp,2287,271,0
cpp,2288,271,0
cpp,2289,290,0
cpp,2290,285,0
cpp,2291,266,0
cpp,2292,290,0
cpp,2293,266,0
cpp,2294,285,0
cpp,2295,290,0
cpp,2296,290,0
cpp,2297,290,0
cpp,2298,290,0
cpp,2299,290,0
cpp,2300,272,0
cpp,2301,289,0
cpp,2302,285,0
cpp,2303,285,0
cpp,2304,285,0
cpp,2305,309,0
cpp,2306,285,0
cpp,2307,305,0
cpp,2308,289,0
cpp,2309,266,0
cpp,2310,266,0
cpp,2311,266,0
cpp,2312,266,0
cpp,2313,285,0
cpp,2314,285,0
cpp,2315,269,0
cpp,2316,279,0
cpp,2317,271,0
cpp,2318,271,0
cpp,2319,285,0
cpp,2320,289,0
cpp,2321,266,0
cpp,2322,266,0
cpp,2323,271,0
cpp,2324,285,0
cpp,2325,298,0
cpp,2326,298,0
cpp,2327,301,0
cpp,2328,301,0
cpp,2329,301,0
cpp,2330,301,0
cpp,2331,301,0
cpp,2332,269,0
cpp,2333,270,0
cpp,2334,269,0
cpp,2335,269,0
cpp,2336,289,0
cpp,2337,270,0
cpp,2338,269,0
cpp,2339,269,0
cpp,2340,269,0
cpp,2341,270,0
cpp,2342,289,0
cpp,2343,289,0
cpp,2344,289,0
cpp,2345,271,0
cpp,2346,271,0
cpp,2347,290,0
cpp,2348,289,0
cpp,2349,289,0
cpp,2350,289,0
cpp,2351,301,0
cpp,2352,298,0
cpp,2353,289,0
cpp,2354,292,0
cpp,2355,292,0
cpp,2356,292,0
cpp,2357,269,0
cpp,2358,292,0
cpp,2359,292,0
cpp,2360,292,0
cpp,2361,272,0
cpp,2362,301,0
cpp,2363,285,0
cpp,2364,292,0
cpp,2365,292,0
cpp,2366,280,0
cpp,2367,292,0
cpp,2368,280,0
cpp,2369,305,0
cpp,2370,280,0
cpp,2371,271,0
cpp,2372,301,0
cpp,2373,280,0
cpp,2374,309,0
cpp,2375,298,0
cpp,2376,271,0
cpp,2377,305,0
cpp,2378,305,0
cpp,2379,271,0
cpp,2380,271,0
cpp,2381,271,0
cpp,2382,271,0
cpp,2383,305,0
cpp,2384,271,0
cpp,2385,309,0
cpp,2386,309,0
cpp,2387,309,0
cpp,2388,270,0
cpp,2389,291,0
cpp,2390,309,0
cpp,2391,290,0
cpp,2392,289,0
cpp,2393,289,0
cpp,2394,289,0
cpp,2395,290,0
cpp,2396,290,0
cpp,2397,305,0
cpp,2398,289,0
cpp,2399,289,0
cpp,2400,290,0
cpp,2401,290,0
cpp,2402,285,0
cpp,2403,290,0
cpp,2404,290,0
cpp,2405,289,0
cpp,2406,269,0
cpp,2407,237,0
cpp,2408,237,0
cpp,2409,290,0
cpp,2410,290,0
cpp,2411,290,0
cpp,2412,289,0
cpp,2413,290,0
cpp,2414,290,0
cpp,2415,290,0
cpp,2416,289,0
cpp,2417,290,0
cpp,2418,290,0
cpp,2419,290,0
cpp,2420,289,0
cpp,2421,289,0
cpp,2422,290,0
cpp,2423,305,0
cpp,2424,290,0
cpp,2425,290,0
cpp,2426,290,0
cpp,2427,290,0
cpp,2428,290,0
cpp,2429,290,0
cpp,2430,290,0
cpp,2431,290,0
cpp,2432,290,0
cpp,2433,290,0
cpp,2434,309,0
cpp,2435,289,0
cpp,2436,301,0
cpp,2437,315,0
cpp,2438,301,0
cpp,2439,301,0
cpp,2440,270,0
cpp,2441,290,0
cpp,2442,290,0
cpp,2443,290,0
cpp,2444,315,0
cpp,2445,298,0
cpp,2446,315,0
cpp,2447,243,0
cpp,2448,301,0
cpp,2449,292,0
cpp,2450,301,0
cpp,2451,290,0
cpp,2452,270,0
cpp,2453,270,0
cpp,2454,315,0
cpp,2455,290,0
cpp,2456,315,0
cpp,2457,290,0
cpp,2458,289,0
cpp,2459,279,0
cpp,2460,302,0
cpp,2461,292,0
cpp,2462,315,0
cpp,2463,301,0
cpp,2464,270,0
cpp,2465,289,0
cpp,2466,290,0
cpp,2467,270,0
cpp,2468,289,0
cpp,2469,315,0
cpp,2470,289,0
cpp,2471,298,0
cpp,2472,269,0
cpp,2473,240,0
cpp,2474,301,0
cpp,2475,303,0
cpp,2476,301,0
cpp,2477,290,0
cpp,2478,301,0
cpp,2479,315,0
cpp,2480,289,0
cpp,2481,301,0
cpp,2482,269,0
cpp,2483,292,0
cpp,2484,298,0
cpp,2485,269,0
cpp,2486,266,0
cpp,2487,269,0
cpp,2488,281,0
cpp,2489,279,0
cpp,2490,270,0
cpp,2491,290,0
cpp,2492,298,0
cpp,2493,290,0
cpp,2494,290,0
cpp,2495,315,0
cpp,2496,298,0
cpp,2497,315,0
cpp,2498,315,0
cpp,2499,292,0
cpp,2500,279,0
cpp,2501,301,0
cpp,2502,298,0
cpp,2503,301,0
cpp,2504,270,0
cpp,2505,285,0
cpp,2506,301,0
cpp,2507,301,0
cpp,2508,301,0
cpp,2509,269,0
cpp,2510,266,0
cpp,2511,269,0
cpp,2512,301,0
cpp,2513,298,0
cpp,2514,270,0
cpp,2515,315,0
cpp,2516,290,0
cpp,2517,301,0
cpp,2518,301,0
cpp,2519,269,0
cpp,2520,291,0
cpp,2521,291,0
cpp,2522,315,0
cpp,2523,301,0
cpp,2524,298,0
cpp,2525,292,0
cpp,2526,301,0
cpp,2527,269,0
cpp,2528,280,0
cpp,2529,266,0
cpp,2530,269,0
cpp,2531,269,0
cpp,2532,266,0
cpp,2533,290,0
cpp,2534,266,0
cpp,2535,298,0
cpp,2536,285,0
cpp,2537,266,0
cpp,2538,245,0
cpp,2539,280,0
cpp,2540,280,0
cpp,2541,266,0
cpp,2542,298,0
cpp,2543,291,0
cpp,2544,270,0
cpp,2545,285,0
cpp,2546,270,0
cpp,2547,290,0
cpp,2548,279,0
cpp,2549,266,0
cpp,2550,301,0
cpp,2551,301,0
cpp,2552,270,0
cpp,2553,301,0
cpp,2554,266,0
cpp,2555,269,0
cpp,2556,245,0
cpp,2557,269,0
cpp,2558,266,0
cpp,2559,269,0
cpp,2560,280,0
cpp,2561,266,0
cpp,2562,269,0
cpp,2563,266,0
cpp,2564,285,0
cpp,2565,245,0
cpp,2566,266,0
cpp,2567,266,0
cpp,2568,285,0
cpp,2569,302,0
cpp,2570,302,0
cpp,2571,303,0
cpp,2572,303,0
cpp,2573,266,0
cpp,2574,266,0
cpp,2575,266,0
cpp,2576,292,0
cpp,2577,269,0
cpp,2578,292,0
cpp,2579,269,0
cpp,2580,269,0
cpp,2581,270,0
cpp,2582,269,0
cpp,2583,269,0
cpp,2584,280,0
cpp,2585,301,0
cpp,2586,280,0
cpp,2587,301,0
cpp,2588,301,0
cpp,2589,301,0
cpp,2590,290,0
cpp,2591,301,0
cpp,2592,301,0
cpp,2593,301,0
cpp,2594,301,0
cpp,2595,280,0
cpp,2596,305,0
cpp,2597,298,0
cpp,2598,298,0
cpp,2599,309,0
cpp,2600,266,0
cpp,2601,290,0
cpp,2602,289,0
cpp,2603,290,0
cpp,2604,290,0
cpp,2605,269,0
cpp,2606,291,0
cpp,2607,281,0
cpp,2608,290,0
cpp,2609,301,0
cpp,2610,290,0
cpp,2611,289,0
cpp,2612,289,0
cpp,2613,290,0
cpp,2614,290,0
cpp,2615,290,0
cpp,2616,290,0
cpp,2617,289,0
cpp,2618,290,0
cpp,2619,290,0
cpp,2620,290,0
cpp,2621,290,0
cpp,2622,290,0
cpp,2623,289,0
cpp,2624,290,0
cpp,2625,302,0
cpp,2626,290,0
cpp,2627,285,0
cpp,2628,290,0
cpp,2629,290,0
cpp,2630,290,0
cpp,2631,290,0
cpp,2632,290,0
cpp,2633,303,0
cpp,2634,290,0
cpp,2635,289,0
cpp,2636,289,0
cpp,2637,269,0
cpp,2638,301,0
cpp,2639,290,0
cpp,2640,290,0
cpp,2641,289,0
cpp,2642,290,0
cpp,2643,290,0
cpp,2644,290,0
cpp,2645,290,0
cpp,2646,334,0
cpp,2647,334,0
cpp,2648,290,0
cpp,2649,290,0
cpp,2650,315,0
cpp,2651,290,0
cpp,2652,269,0
cpp,2653,269,0
cpp,2654,301,0
cpp,2655,290,0
cpp,2656,269,0
cpp,2657,277,0
cpp,2658,301,0
cpp,2659,269,0
cpp,2660,281,0
cpp,2661,269,0
cpp,2662,290,0
cpp,2663,279,0
cpp,2664,279,0
cpp,2665,269,0
cpp,2666,290,0
cpp,2667,301,0
cpp,2668,290,0
cpp,2669,277,0
cpp,2670,292,0
cpp,2671,290,0
cpp,2672,290,0
cpp,2673,289,0
cpp,2674,290,0
cpp,2675,290,0
cpp,2676,290,0
