language,action_list_id,action_ordinal,action_count,reusable,action_kind,target_state,extra,repetition,lhs_symbol_id,lhs_symbol_name,child_count,dynamic_precedence,production_id
cpp,5858,1,2,true,SHIFT_REPEAT,6386,false,true,,,,,
cpp,5861,0,2,true,REDUCE,,false,false,566,aux_sym_requirement_seq_repeat1,2,0,0
cpp,5861,1,2,true,SHIFT_REPEAT,9926,false,true,,,,,
cpp,5864,0,2,true,REDUCE,,false,false,566,aux_sym_requirement_seq_repeat1,2,0,0
cpp,5864,1,2,true,SHIFT_REPEAT,9586,false,true,,,,,
cpp,5867,0,2,false,REDUCE,,false,false,566,aux_sym_requirement_seq_repeat1,2,0,0
cpp,5867,1,2,false,SHIFT_REPEAT,6009,false,true,,,,,
cpp,5870,0,2,false,REDUCE,,false,false,566,aux_sym_requirement_seq_repeat1,2,0,0
cpp,5870,1,2,false,SHIFT_REPEAT,5958,false,true,,,,,
cpp,5873,0,2,false,REDUCE,,false,false,566,aux_sym_requirement_seq_repeat1,2,0,0
cpp,5873,1,2,false,SHIFT_REPEAT,11551,false,true,,,,,
cpp,5876,0,2,false,REDUCE,,false,false,566,aux_sym_requirement_seq_repeat1,2,0,0
cpp,5876,1,2,false,SHIFT_REPEAT,9349,false,true,,,,,
cpp,5879,0,2,false,REDUCE,,false,false,566,aux_sym_requirement_seq_repeat1,2,0,0
cpp,5879,1,2,false,SHIFT_REPEAT,1652,false,true,,,,,
cpp,5882,0,2,true,REDUCE,,false,false,566,aux_sym_requirement_seq_repeat1,2,0,0
cpp,5882,1,2,true,SHIFT_REPEAT,10527,false,true,,,,,
cpp,5885,0,2,false,REDUCE,,false,false,566,aux_sym_requirement_seq_repeat1,2,0,0
cpp,5885,1,2,false,SHIFT_REPEAT,1647,false,true,,,,,
cpp,5888,0,2,false,REDUCE,,false,false,566,aux_sym_requirement_seq_repeat1,2,0,0
cpp,5888,1,2,false,SHIFT_REPEAT,6969,false,true,,,,,
cpp,5891,0,2,false,REDUCE,,false,false,566,aux_sym_requirement_seq_repeat1,2,0,0
cpp,5891,1,2,false,SHIFT_REPEAT,7683,false,true,,,,,
cpp,5894,0,2,true,REDUCE,,false,false,566,aux_sym_requirement_seq_repeat1,2,0,0
cpp,5894,1,2,true,SHIFT_REPEAT,394,false,true,,,,,
cpp,5897,0,2,true,REDUCE,,false,false,566,aux_sym_requirement_seq_repeat1,2,0,0
cpp,5897,1,2,true,SHIFT_REPEAT,1823,false,true,,,,,
cpp,5900,0,1,true,SHIFT,2955,false,false,,,,,
cpp,5902,0,1,true,SHIFT,6448,false,false,,,,,
cpp,5904,0,1,true,SHIFT,3068,false,false,,,,,
cpp,5906,0,1,true,SHIFT,906,false,false,,,,,
cpp,5908,0,1,true,SHIFT,5827,false,false,,,,,
cpp,5910,0,1,true,SHIFT,5904,false,false,,,,,
cpp,5912,0,1,true,SHIFT,5924,false,false,,,,,
cpp,5914,0,1,true,SHIFT,5155,false,false,,,,,
cpp,5916,0,1,true,SHIFT,6461,false,false,,,,,
cpp,5918,0,1,true,SHIFT,6044,false,false,,,,,
cpp,5920,0,1,false,SHIFT,3734,false,false,,,,,
cpp,5922,0,1,true,SHIFT,10753,false,false,,,,,
cpp,5924,0,1,true,SHIFT,1729,false,false,,,,,
cpp,5926,0,1,true,SHIFT,1271,false,false,,,,,
cpp,5928,0,1,true,SHIFT,8925,false,false,,,,,
cpp,5930,0,1,true,SHIFT,10617,false,false,,,,,
cpp,5932,0,1,false,SHIFT,7339,false,false,,,,,
cpp,5934,0,1,false,SHIFT,3690,false,false,,,,,
cpp,5936,0,1,false,SHIFT,4200,false,false,,,,,
cpp,5938,0,1,true,SHIFT,8716,false,false,,,,,
cpp,5940,0,1,true,SHIFT,8072,false,false,,,,,
cpp,5942,0,1,true,SHIFT,5955,false,false,,,,,
cpp,5944,0,1,false,SHIFT,3738,false,false,,,,,
cpp,5946,0,1,true,SHIFT,10969,false,false,,,,,
cpp,5948,0,1,true,REDUCE,,false,false,489,sym_lambda_default_capture,1,0,0
cpp,5950,0,1,true,SHIFT,1239,false,false,,,,,
cpp,5952,0,1,true,SHIFT,5894,false,false,,,,,
cpp,5954,0,1,false,SHIFT,11072,false,false,,,,,
cpp,5956,0,1,false,SHIFT,1521,false,false,,,,,
cpp,5958,0,1,false,SHIFT,11074,false,false,,,,,
cpp,5960,0,1,true,SHIFT,5868,false,false,,,,,
cpp,5962,0,1,true,SHIFT,6040,false,false,,,,,
cpp,5964,0,1,false,SHIFT,10719,false,false,,,,,
cpp,5966,0,1,false,SHIFT,1414,false,false,,,,,
cpp,5968,0,1,false,SHIFT,10721,false,false,,,,,
cpp,5970,0,1,true,SHIFT,7252,false,false,,,,,
cpp,5972,0,1,true,SHIFT,340,false,false,,,,,
cpp,5974,0,1,false,SHIFT,11160,false,false,,,,,
cpp,5976,0,1,false,SHIFT,1486,false,false,,,,,
cpp,5978,0,1,false,SHIFT,11162,false,false,,,,,
cpp,5980,0,1,true,SHIFT,562,false,false,,,,,
cpp,5982,0,1,true,SHIFT,641,false,false,,,,,
cpp,5984,0,1,true,SHIFT,7395,false,false,,,,,
cpp,5986,0,1,true,SHIFT,775,false,false,,,,,
cpp,5988,0,1,true,SHIFT,3875,false,false,,,,,
cpp,5990,0,2,false,REDUCE,,false,false,340,sym_expression,1,0,0
cpp,5990,1,2,false,SHIFT,297,false,false,,,,,
cpp,5993,0,1,false,SHIFT,1367,false,false,,,,,
cpp,5995,0,1,true,SHIFT,9553,false,false,,,,,
cpp,5997,0,1,true,SHIFT,10605,false,false,,,,,
cpp,5999,0,1,true,SHIFT,5570,false,false,,,,,
cpp,6001,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6001,1,2,true,SHIFT,11187,false,false,,,,,
cpp,6004,0,1,true,SHIFT,5668,false,false,,,,,
cpp,6006,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6006,1,2,true,SHIFT,11232,false,false,,,,,
cpp,6009,0,1,true,SHIFT,5724,false,false,,,,,
cpp,6011,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6011,1,2,true,SHIFT,11215,false,false,,,,,
cpp,6014,0,1,true,SHIFT,3926,false,false,,,,,
cpp,6016,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6016,1,2,true,SHIFT,11227,false,false,,,,,
cpp,6019,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6019,1,2,true,SHIFT,11226,false,false,,,,,
cpp,6022,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6022,1,2,true,SHIFT,11228,false,false,,,,,
cpp,6025,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6025,1,2,true,SHIFT,11230,false,false,,,,,
cpp,6028,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6028,1,2,true,SHIFT,11237,false,false,,,,,
cpp,6031,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6031,1,2,true,SHIFT,11235,false,false,,,,,
cpp,6034,0,1,true,SHIFT,5776,false,false,,,,,
cpp,6036,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6036,1,2,true,SHIFT,11157,false,false,,,,,
cpp,6039,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6039,1,2,true,SHIFT,11113,false,false,,,,,
cpp,6042,0,1,false,SHIFT,1590,false,false,,,,,
cpp,6044,0,1,false,SHIFT,1593,false,false,,,,,
cpp,6046,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6046,1,2,true,SHIFT,11264,false,false,,,,,
cpp,6049,0,1,false,SHIFT,1826,false,false,,,,,
cpp,6051,0,1,true,REDUCE,,false,false,331,sym__for_statement_body,3,1,84
cpp,6053,0,1,true,REDUCE,,false,false,331,sym__for_statement_body,3,1,160
cpp,6055,0,1,true,REDUCE,,false,false,331,sym__for_statement_body,3,1,111
cpp,6057,0,1,false,SHIFT,1730,false,false,,,,,
cpp,6059,0,1,false,SHIFT,1624,false,false,,,,,
cpp,6061,0,1,false,SHIFT,1547,false,false,,,,,
cpp,6063,0,1,false,SHIFT,1605,false,false,,,,,
cpp,6065,0,1,false,SHIFT,1626,false,false,,,,,
cpp,6067,0,1,false,SHIFT,1680,false,false,,,,,
cpp,6069,0,1,false,SHIFT,1573,false,false,,,,,
cpp,6071,0,1,true,REDUCE,,false,false,331,sym__for_statement_body,4,1,200
cpp,6073,0,1,false,SHIFT,1538,false,false,,,,,
cpp,6075,0,1,true,REDUCE,,false,false,331,sym__for_statement_body,2,1,0
cpp,6077,0,1,true,REDUCE,,false,false,331,sym__for_statement_body,2,1,111
cpp,6079,0,1,false,SHIFT,1812,false,false,,,,,
cpp,6081,0,1,false,SHIFT,1616,false,false,,,,,
cpp,6083,0,1,false,SHIFT,1787,false,false,,,,,
cpp,6085,0,1,false,SHIFT,1927,false,false,,,,,
cpp,6087,0,1,false,SHIFT,1908,false,false,,,,,
cpp,6089,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6089,1,2,true,SHIFT,11109,false,false,,,,,
cpp,6092,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6092,1,2,true,SHIFT,10669,false,false,,,,,
cpp,6095,0,1,true,SHIFT,8552,false,false,,,,,
cpp,6097,0,1,true,SHIFT,8553,false,false,,,,,
cpp,6099,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6099,1,2,true,SHIFT,11395,false,false,,,,,
cpp,6102,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6102,1,2,true,SHIFT,10867,false,false,,,,,
cpp,6105,0,1,true,SHIFT,11296,false,false,,,,,
cpp,6107,0,1,true,SHIFT,270,false,false,,,,,
cpp,6109,0,1,true,SHIFT,3216,false,false,,,,,
cpp,6111,0,1,true,SHIFT,344,false,false,,,,,
cpp,6113,0,1,true,SHIFT,345,false,false,,,,,
cpp,6115,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6115,1,2,true,SHIFT,10913,false,false,,,,,
cpp,6118,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6118,1,2,true,SHIFT,11421,false,false,,,,,
cpp,6121,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6121,1,2,true,SHIFT,10937,false,false,,,,,
cpp,6124,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6124,1,2,true,SHIFT,11009,false,false,,,,,
cpp,6127,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6127,1,2,true,SHIFT,11013,false,false,,,,,
cpp,6130,0,1,true,SHIFT,8514,false,false,,,,,
cpp,6132,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6132,1,2,true,SHIFT,11048,false,false,,,,,
cpp,6135,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6135,1,2,true,SHIFT,11049,false,false,,,,,
cpp,6138,0,1,true,SHIFT,8097,false,false,,,,,
cpp,6140,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6140,1,2,true,SHIFT,11480,false,false,,,,,
cpp,6143,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6143,1,2,true,SHIFT,11089,false,false,,,,,
cpp,6146,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6146,1,2,true,SHIFT,11092,false,false,,,,,
cpp,6149,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6149,1,2,true,SHIFT,11093,false,false,,,,,
cpp,6152,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6152,1,2,true,SHIFT,11507,false,false,,,,,
cpp,6155,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6155,1,2,true,SHIFT,11106,false,false,,,,,
cpp,6158,0,1,true,SHIFT,10633,false,false,,,,,
cpp,6160,0,1,true,SHIFT,252,false,false,,,,,
cpp,6162,0,1,true,SHIFT,4254,false,false,,,,,
cpp,6164,0,1,true,SHIFT,4909,false,false,,,,,
cpp,6166,0,1,true,SHIFT,4810,false,false,,,,,
cpp,6168,0,1,true,SHIFT,4822,false,false,,,,,
cpp,6170,0,1,true,SHIFT,8520,false,false,,,,,
cpp,6172,0,1,true,SHIFT,8544,false,false,,,,,
cpp,6174,0,1,true,SHIFT,4979,false,false,,,,,
cpp,6176,0,1,true,SHIFT,8531,false,false,,,,,
cpp,6178,0,1,true,SHIFT,3259,false,false,,,,,
cpp,6180,0,1,false,SHIFT,7927,false,false,,,,,
cpp,6182,0,1,true,SHIFT,11325,false,false,,,,,
cpp,6184,0,1,true,SHIFT,248,false,false,,,,,
cpp,6186,0,1,true,SHIFT,647,false,false,,,,,
cpp,6188,0,1,true,SHIFT,646,false,false,,,,,
cpp,6190,0,1,true,SHIFT,11143,false,false,,,,,
cpp,6192,0,1,true,SHIFT,245,false,false,,,,,
cpp,6194,0,1,true,SHIFT,2956,false,false,,,,,
cpp,6196,0,1,true,SHIFT,3638,false,false,,,,,
cpp,6198,0,1,true,SHIFT,3669,false,false,,,,,
cpp,6200,0,1,true,SHIFT,3671,false,false,,,,,
cpp,6202,0,1,true,SHIFT,5685,false,false,,,,,
cpp,6204,0,1,true,SHIFT,3679,false,false,,,,,
cpp,6206,0,1,true,SHIFT,5698,false,false,,,,,
cpp,6208,0,1,true,SHIFT,11347,false,false,,,,,
cpp,6210,0,1,true,SHIFT,251,false,false,,,,,
cpp,6212,0,1,true,SHIFT,1227,false,false,,,,,
cpp,6214,0,1,true,SHIFT,1241,false,false,,,,,
cpp,6216,0,1,true,SHIFT,6236,false,false,,,,,
cpp,6218,0,1,true,SHIFT,6716,false,false,,,,,
cpp,6220,0,1,true,SHIFT,6584,false,false,,,,,
cpp,6222,0,1,true,SHIFT,6588,false,false,,,,,
cpp,6224,0,1,true,SHIFT,5601,false,false,,,,,
cpp,6226,0,1,false,SHIFT,10908,false,false,,,,,
cpp,6228,0,1,true,SHIFT,6643,false,false,,,,,
cpp,6230,0,1,true,SHIFT,5622,false,false,,,,,
cpp,6232,0,1,true,SHIFT,11367,false,false,,,,,
cpp,6234,0,1,true,SHIFT,254,false,false,,,,,
cpp,6236,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6236,1,2,true,SHIFT,11248,false,false,,,,,
cpp,6239,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6239,1,2,true,SHIFT,11291,false,false,,,,,
cpp,6242,0,1,true,SHIFT,4496,false,false,,,,,
cpp,6244,0,1,true,SHIFT,5654,false,false,,,,,
cpp,6246,0,1,true,SHIFT,5721,false,false,,,,,
cpp,6248,0,1,true,SHIFT,5536,false,false,,,,,
cpp,6250,0,1,true,SHIFT,5553,false,false,,,,,
cpp,6252,0,1,true,SHIFT,268,false,false,,,,,
cpp,6254,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6254,1,2,true,SHIFT,11293,false,false,,,,,
cpp,6257,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6257,1,2,true,SHIFT,11295,false,false,,,,,
cpp,6260,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6260,1,2,true,SHIFT,11333,false,false,,,,,
cpp,6263,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6263,1,2,true,SHIFT,11338,false,false,,,,,
cpp,6266,0,1,true,SHIFT,8564,false,false,,,,,
cpp,6268,0,1,true,SHIFT,6220,false,false,,,,,
cpp,6270,0,1,true,SHIFT,6624,false,false,,,,,
cpp,6272,0,1,true,SHIFT,6632,false,false,,,,,
cpp,6274,0,1,true,SHIFT,6633,false,false,,,,,
cpp,6276,0,1,true,SHIFT,3124,false,false,,,,,
cpp,6278,0,1,true,SHIFT,6638,false,false,,,,,
cpp,6280,0,1,true,SHIFT,11387,false,false,,,,,
cpp,6282,0,1,true,SHIFT,261,false,false,,,,,
cpp,6284,0,1,true,SHIFT,618,false,false,,,,,
cpp,6286,0,1,true,SHIFT,4276,false,false,,,,,
cpp,6288,0,1,true,SHIFT,8260,false,false,,,,,
cpp,6290,0,1,true,SHIFT,8351,false,false,,,,,
cpp,6292,0,1,true,SHIFT,8353,false,false,,,,,
cpp,6294,0,1,true,SHIFT,8250,false,false,,,,,
cpp,6296,0,1,true,SHIFT,574,false,false,,,,,
cpp,6298,0,1,true,SHIFT,11406,false,false,,,,,
cpp,6300,0,1,true,SHIFT,275,false,false,,,,,
cpp,6302,0,1,true,SHIFT,4281,false,false,,,,,
cpp,6304,0,1,true,SHIFT,5262,false,false,,,,,
cpp,6306,0,1,true,SHIFT,8836,false,false,,,,,
cpp,6308,0,1,true,SHIFT,5053,false,false,,,,,
cpp,6310,0,1,true,SHIFT,5054,false,false,,,,,
cpp,6312,0,1,true,SHIFT,5070,false,false,,,,,
cpp,6314,0,1,true,SHIFT,269,false,false,,,,,
cpp,6316,0,1,true,SHIFT,3386,false,false,,,,,
cpp,6318,0,1,true,SHIFT,4592,false,false,,,,,
cpp,6320,0,1,true,SHIFT,5113,false,false,,,,,
cpp,6322,0,1,true,SHIFT,5123,false,false,,,,,
cpp,6324,0,1,true,SHIFT,5124,false,false,,,,,
cpp,6326,0,1,true,SHIFT,5127,false,false,,,,,
cpp,6328,0,1,true,SHIFT,260,false,false,,,,,
cpp,6330,0,1,true,SHIFT,778,false,false,,,,,
cpp,6332,0,1,true,SHIFT,263,false,false,,,,,
cpp,6334,0,1,true,SHIFT,265,false,false,,,,,
cpp,6336,0,1,true,SHIFT,267,false,false,,,,,
cpp,6338,0,1,false,SHIFT,10780,false,false,,,,,
cpp,6340,0,1,true,SHIFT,5530,false,false,,,,,
cpp,6342,0,1,true,SHIFT,8590,false,false,,,,,
cpp,6344,0,1,true,SHIFT,779,false,false,,,,,
cpp,6346,0,1,true,SHIFT,8844,false,false,,,,,
cpp,6348,0,2,true,REDUCE,,false,false,493,sym__fold_operator,1,0,0
cpp,6348,1,2,true,SHIFT,11353,false,false,,,,,
cpp,6351,0,1,true,SHIFT,5273,false,false,,,,,
cpp,6353,0,1,true,SHIFT,5281,false,false,,,,,
cpp,6355,0,1,false,SHIFT,10711,false,false,,,,,
cpp,6357,0,1,true,SHIFT,5505,false,false,,,,,
cpp,6359,0,1,false,SHIFT,11044,false,false,,,,,
cpp,6361,0,1,false,SHIFT,10674,false,false,,,,,
cpp,6363,0,1,false,SHIFT,11036,false,false,,,,,
cpp,6365,0,1,false,SHIFT,10704,false,false,,,,,
cpp,6367,0,1,false,SHIFT,11040,false,false,,,,,
cpp,6369,0,1,false,SHIFT,11331,false,false,,,,,
cpp,6371,0,1,false,SHIFT,11725,false,false,,,,,
cpp,6373,0,1,false,SHIFT,10712,false,false,,,,,
cpp,6375,0,1,true,SHIFT,5417,false,false,,,,,
cpp,6377,0,1,true,SHIFT,272,false,false,,,,,
cpp,6379,0,1,true,SHIFT,5414,false,false,,,,,
cpp,6381,0,1,true,SHIFT,2746,false,false,,,,,
cpp,6383,0,1,true,SHIFT,277,false,false,,,,,
cpp,6385,0,1,false,SHIFT,7973,false,false,,,,,
cpp,6387,0,1,false,SHIFT,7915,false,false,,,,,
cpp,6389,0,1,false,SHIFT,3591,false,false,,,,,
cpp,6391,0,1,false,SHIFT,7940,false,false,,,,,
cpp,6393,0,1,false,SHIFT,7911,false,false,,,,,
cpp,6395,0,1,false,SHIFT,7958,false,false,,,,,
cpp,6397,0,1,false,SHIFT,3507,false,false,,,,,
cpp,6399,0,1,false,SHIFT,7910,false,false,,,,,
cpp,6401,0,1,false,SHIFT,7946,false,false,,,,,
cpp,6403,0,1,false,SHIFT,7948,false,false,,,,,
cpp,6405,0,1,false,SHIFT,7913,false,false,,,,,
cpp,6407,0,1,false,SHIFT,7952,false,false,,,,,
cpp,6409,0,1,false,SHIFT,7914,false,false,,,,,
cpp,6411,0,1,false,SHIFT,7957,false,false,,,,,
cpp,6413,0,1,false,SHIFT,7982,false,false,,,,,
cpp,6415,0,1,false,SHIFT,7967,false,false,,,,,
cpp,6417,0,1,false,SHIFT,7960,false,false,,,,,
cpp,6419,0,1,false,SHIFT,7941,false,false,,,,,
cpp,6421,0,1,false,SHIFT,7953,false,false,,,,,
cpp,6423,0,1,false,SHIFT,5787,false,false,,,,,
cpp,6425,0,1,false,SHIFT,3516,false,false,,,,,
cpp,6427,0,1,false,SHIFT,7974,false,false,,,,,
cpp,6429,0,1,false,SHIFT,7944,false,false,,,,,
cpp,6431,0,1,false,SHIFT,7945,false,false,,,,,
cpp,6433,0,1,false,SHIFT,7932,false,false,,,,,
cpp,6435,0,1,false,SHIFT,7978,false,false,,,,,
cpp,6437,0,1,false,SHIFT,7980,false,false,,,,,
cpp,6439,0,1,false,SHIFT,7951,false,false,,,,,
cpp,6441,0,1,false,SHIFT,7961,false,false,,,,,
cpp,6443,0,1,false,SHIFT,7959,false,false,,,,,
cpp,6445,0,1,false,SHIFT,7908,false,false,,,,,
cpp,6447,0,1,false,SHIFT,7984,false,false,,,,,
cpp,6449,0,1,false,SHIFT,7977,false,false,,,,,
cpp,6451,0,1,false,SHIFT,7979,false,false,,,,,
cpp,6453,0,1,false,SHIFT,7983,false,false,,,,,
cpp,6455,0,1,false,SHIFT,4629,false,false,,,,,
cpp,6457,0,1,true,SHIFT,9892,false,false,,,,,
cpp,6459,0,1,true,SHIFT,2602,false,false,,,,,
cpp,6461,0,1,true,SHIFT,1951,false,false,,,,,
cpp,6463,0,1,true,SHIFT,6265,false,false,,,,,
cpp,6465,0,1,true,SHIFT,8433,false,false,,,,,
cpp,6467,0,1,false,SHIFT,8433,false,false,,,,,
cpp,6469,0,1,true,SHIFT,8756,false,false,,,,,
cpp,6471,0,1,false,SHIFT,9360,false,false,,,,,
cpp,6473,0,1,false,SHIFT,1063,false,false,,,,,
cpp,6475,0,1,true,SHIFT,9734,false,false,,,,,
cpp,6477,0,1,true,SHIFT,2663,false,false,,,,,
cpp,6479,0,1,false,REDUCE,,false,false,438,sym__function_declarator_seq,1,0,24
cpp,6481,0,1,true,REDUCE,,false,false,438,sym__function_declarator_seq,1,0,24
cpp,6483,0,2,true,REDUCE,,false,false,438,sym__function_declarator_seq,1,0,24
cpp,6483,1,2,true,SHIFT,2803,false,false,,,,,
cpp,6486,0,2,false,REDUCE,,false,false,438,sym__function_declarator_seq,1,0,24
cpp,6486,1,2,false,SHIFT,2803,false,false,,,,,
cpp,6489,0,1,false,SHIFT,2059,false,false,,,,,
cpp,6491,0,1,false,SHIFT,11416,false,false,,,,,
cpp,6493,0,1,true,SHIFT,9280,false,false,,,,,
cpp,6495,0,1,false,SHIFT,11439,false,false,,,,,
cpp,6497,0,1,false,SHIFT,9141,false,false,,,,,
cpp,6499,0,2,true,REDUCE,,false,false,438,sym__function_declarator_seq,1,0,24
cpp,6499,1,2,true,SHIFT,4930,false,false,,,,,
cpp,6502,0,1,false,SHIFT,3651,false,false,,,,,
cpp,6504,0,1,false,SHIFT,3079,false,false,,,,,
cpp,6506,0,1,false,SHIFT,10770,false,false,,,,,
cpp,6508,0,1,false,SHIFT,7749,false,false,,,,,
cpp,6510,0,2,false,REDUCE,,false,false,438,sym__function_declarator_seq,1,0,24
cpp,6510,1,2,false,SHIFT,3651,false,false,,,,,
cpp,6513,0,2,false,REDUCE,,false,false,438,sym__function_declarator_seq,1,0,24
cpp,6513,1,2,false,SHIFT,7749,false,false,,,,,
cpp,6516,0,1,true,SHIFT,10146,false,false,,,,,
cpp,6518,0,1,true,SHIFT,2440,false,false,,,,,
cpp,6520,0,1,true,SHIFT,9979,false,false,,,,,
cpp,6522,0,1,true,SHIFT,3988,false,false,,,,,
cpp,6524,0,1,true,SHIFT,10083,false,false,,,,,
cpp,6526,0,1,true,SHIFT,2058,false,false,,,,,
cpp,6528,0,1,true,SHIFT,10070,false,false,,,,,
cpp,6530,0,1,true,SHIFT,2496,false,false,,,,,
cpp,6532,0,1,true,SHIFT,2059,false,false,,,,,
cpp,6534,0,1,true,SHIFT,11416,false,false,,,,,
cpp,6536,0,1,true,SHIFT,11439,false,false,,,,,
cpp,6538,0,1,true,SHIFT,9141,false,false,,,,,
cpp,6540,0,2,true,REDUCE,,false,false,438,sym__function_declarator_seq,1,0,24
cpp,6540,1,2,true,SHIFT,4848,false,false,,,,,
cpp,6543,0,2,true,REDUCE,,false,false,438,sym__function_declarator_seq,1,0,24
cpp,6543,1,2,true,SHIFT,3651,false,false,,,,,
cpp,6546,0,1,true,SHIFT,3079,false,false,,,,,
cpp,6548,0,1,true,SHIFT,10770,false,false,,,,,
cpp,6550,0,2,true,REDUCE,,false,false,438,sym__function_declarator_seq,1,0,24
cpp,6550,1,2,true,SHIFT,7749,false,false,,,,,
cpp,6553,0,1,true,SHIFT,9733,false,false,,,,,
cpp,6555,0,1,true,SHIFT,2405,false,false,,,,,
cpp,6557,0,1,true,SHIFT,9768,false,false,,,,,
cpp,6559,0,1,true,SHIFT,4009,false,false,,,,,
cpp,6561,0,1,true,SHIFT,3651,false,false,,,,,
cpp,6563,0,1,true,SHIFT,7749,false,false,,,,,
cpp,6565,0,1,false,REDUCE,,false,false,509,sym_qualified_type_identifier,2,1,35
cpp,6567,0,1,true,REDUCE,,false,false,508,sym_qualified_identifier,2,1,34
cpp,6569,0,2,true,REDUCE,,false,false,508,sym_qualified_identifier,2,1,34
cpp,6569,1,2,true,REDUCE,,false,false,509,sym_qualified_type_identifier,2,1,35
cpp,6572,0,1,true,REDUCE,,false,false,509,sym_qualified_type_identifier,2,1,35
cpp,6574,0,1,false,REDUCE,,false,false,508,sym_qualified_identifier,2,1,34
cpp,6576,0,2,false,REDUCE,,false,false,508,sym_qualified_identifier,2,1,34
cpp,6576,1,2,false,REDUCE,,false,false,509,sym_qualified_type_identifier,2,1,35
cpp,6579,0,2,false,REDUCE,,false,false,508,sym_qualified_identifier,2,1,34
cpp,6579,1,2,false,SHIFT,319,false,false,,,,,
cpp,6582,0,1,false,SHIFT,5387,false,false,,,,,
cpp,6584,0,1,true,SHIFT,2252,false,false,,,,,
cpp,6586,0,1,true,SHIFT,7966,false,false,,,,,
cpp,6588,0,1,false,SHIFT,11147,false,false,,,,,
cpp,6590,0,1,false,SHIFT,11499,false,false,,,,,
cpp,6592,0,1,false,SHIFT,10991,false,false,,,,,
cpp,6594,0,1,false,REDUCE,,false,false,446,sym_template_type,2,0,17
cpp,6596,0,1,true,REDUCE,,false,false,448,sym_template_function,2,0,18
cpp,6598,0,2,true,REDUCE,,false,false,446,sym_template_type,2,0,17
cpp,6598,1,2,true,REDUCE,,false,false,448,sym_template_function,2,0,18
cpp,6601,0,1,true,REDUCE,,false,false,446,sym_template_type,2,0,17
cpp,6603,0,1,false,REDUCE,,false,false,448,sym_template_function,2,0,18
cpp,6605,0,2,false,REDUCE,,false,false,446,sym_template_type,2,0,17
cpp,6605,1,2,false,REDUCE,,false,false,448,sym_template_function,2,0,18
cpp,6608,0,1,false,REDUCE,,false,false,449,sym_template_argument_list,4,1,0
cpp,6610,0,1,true,REDUCE,,false,false,449,sym_template_argument_list,4,1,0
cpp,6612,0,1,false,REDUCE,,false,false,449,sym_template_argument_list,3,1,0
cpp,6614,0,1,true,REDUCE,,false,false,449,sym_template_argument_list,3,1,0
cpp,6616,0,1,false,REDUCE,,false,false,449,sym_template_argument_list,4,3,0
cpp,6618,0,1,true,REDUCE,,false,false,449,sym_template_argument_list,4,3,0
