language,parse_state,lex_state,external_lex_state
go,1345,0,0
go,1346,0,0
go,1347,0,0
go,1348,0,0
go,1349,0,0
go,1350,0,0
go,1351,0,0
go,1352,0,0
go,1353,0,0
go,1354,0,0
go,1355,0,0
go,1356,0,0
go,1357,0,0
go,1358,0,0
go,1359,0,0
go,1360,0,0
go,1361,0,0
go,1362,0,0
go,1363,0,0
go,1364,0,0
go,1365,0,0
go,1366,0,0
go,1367,0,0
go,1368,0,0
go,1369,0,0
go,1370,0,0
go,1371,0,0
go,1372,0,0
go,1373,0,0
go,1374,0,0
go,1375,140,0
go,1376,0,0
go,1377,0,0
go,1378,0,0
go,1379,0,0
go,1380,0,0
go,1381,0,0
go,1382,0,0
go,1383,0,0
go,1384,0,0
go,1385,0,0
go,1386,0,0
go,1387,0,0
go,1388,0,0
go,1389,0,0
go,1390,140,0
go,1391,0,0
go,1392,0,0
go,1393,0,0
go,1394,0,0
go,1395,0,0
go,1396,0,0
go,1397,0,0
go,1398,0,0
go,1399,0,0
go,1400,0,0
go,1401,140,0
go,1402,0,0
go,1403,0,0
go,1404,0,0
go,1405,0,0
go,1406,0,0
go,1407,140,0
go,1408,0,0
go,1409,0,0
go,1410,0,0
go,1411,140,0
go,1412,0,0
go,1413,0,0
go,1414,0,0
go,1415,0,0
go,1416,0,0
go,1417,0,0
go,1418,0,0
go,1419,0,0
go,1420,0,0
go,1421,140,0
go,1422,0,0
go,1423,0,0
go,1424,0,0
go,1425,0,0
go,1426,0,0
go,1427,0,0
go,1428,0,0
go,1429,0,0
go,1430,140,0
go,1431,0,0
go,1432,0,0
go,1433,0,0
go,1434,0,0
go,1435,0,0
go,1436,0,0
go,1437,0,0
go,1438,0,0
go,1439,0,0
go,1440,0,0
go,1441,0,0
java,0,0,0
java,1,0,0
java,2,0,0
java,3,0,0
java,4,0,0
java,5,0,0
java,6,0,0
java,7,0,0
java,8,0,0
java,9,0,0
java,10,0,0
java,11,0,0
java,12,0,0
java,13,0,0
java,14,0,0
java,15,0,0
java,16,0,0
java,17,0,0
java,18,0,0
java,19,0,0
java,20,0,0
java,21,0,0
java,22,0,0
java,23,0,0
java,24,0,0
java,25,0,0
java,26,0,0
java,27,0,0
java,28,0,0
java,29,0,0
java,30,0,0
java,31,0,0
java,32,0,0
java,33,0,0
java,34,0,0
java,35,0,0
java,36,0,0
java,37,0,0
java,38,0,0
java,39,0,0
java,40,0,0
java,41,0,0
java,42,0,0
java,43,0,0
java,44,0,0
java,45,0,0
java,46,0,0
java,47,0,0
java,48,0,0
java,49,0,0
java,50,0,0
java,51,0,0
java,52,0,0
java,53,0,0
java,54,0,0
java,55,0,0
java,56,0,0
java,57,0,0
java,58,0,0
java,59,0,0
java,60,0,0
java,61,0,0
java,62,0,0
java,63,0,0
java,64,0,0
java,65,0,0
java,66,0,0
java,67,0,0
java,68,0,0
java,69,0,0
java,70,0,0
java,71,0,0
java,72,0,0
java,73,0,0
java,74,0,0
java,75,0,0
java,76,0,0
java,77,0,0
java,78,0,0
java,79,0,0
java,80,0,0
java,81,0,0
java,82,0,0
java,83,0,0
java,84,0,0
java,85,0,0
java,86,0,0
java,87,0,0
java,88,0,0
java,89,0,0
java,90,0,0
java,91,0,0
java,92,0,0
java,93,0,0
java,94,0,0
java,95,0,0
java,96,0,0
java,97,0,0
java,98,0,0
java,99,0,0
java,100,0,0
java,101,0,0
java,102,0,0
java,103,0,0
java,104,0,0
java,105,0,0
java,106,1,0
java,107,64,0
java,108,64,0
java,109,64,0
java,110,64,0
java,111,64,0
java,112,64,0
java,113,64,0
java,114,64,0
java,115,2,0
java,116,2,0
java,117,2,0
java,118,2,0
java,119,2,0
java,120,2,0
java,121,64,0
java,122,64,0
java,123,1,0
java,124,1,0
java,125,1,0
java,126,1,0
java,127,1,0
java,128,1,0
java,129,1,0
java,130,1,0
java,131,1,0
java,132,1,0
java,133,0,0
java,134,0,0
java,135,1,0
java,136,1,0
java,137,1,0
java,138,1,0
java,139,1,0
java,140,1,0
java,141,1,0
java,142,1,0
java,143,1,0
java,144,1,0
java,145,1,0
java,146,1,0
java,147,1,0
java,148,1,0
java,149,1,0
java,150,1,0
java,151,1,0
java,152,1,0
java,153,1,0
java,154,1,0
java,155,1,0
java,156,1,0
java,157,1,0
java,158,0,0
java,159,1,0
java,160,0,0
java,161,1,0
java,162,1,0
java,163,1,0
java,164,0,0
java,165,1,0
java,166,1,0
java,167,1,0
java,168,1,0
java,169,1,0
java,170,1,0
java,171,1,0
java,172,1,0
java,173,1,0
java,174,1,0
java,175,1,0
java,176,1,0
java,177,1,0
java,178,1,0
java,179,1,0
java,180,1,0
java,181,1,0
java,182,1,0
java,183,1,0
java,184,1,0
java,185,1,0
java,186,1,0
java,187,1,0
java,188,1,0
java,189,1,0
java,190,1,0
java,191,1,0
java,192,1,0
java,193,1,0
java,194,1,0
java,195,1,0
java,196,1,0
java,197,0,0
java,198,1,0
java,199,1,0
java,200,1,0
java,201,1,0
java,202,1,0
java,203,1,0
java,204,1,0
java,205,1,0
java,206,1,0
java,207,1,0
java,208,1,0
java,209,1,0
java,210,1,0
java,211,1,0
java,212,1,0
java,213,1,0
java,214,1,0
java,215,1,0
java,216,1,0
java,217,1,0
java,218,1,0
java,219,1,0
java,220,1,0
java,221,1,0
java,222,1,0
java,223,1,0
java,224,1,0
java,225,1,0
java,226,1,0
java,227,1,0
java,228,1,0
java,229,1,0
java,230,1,0
java,231,1,0
java,232,1,0
java,233,1,0
java,234,1,0
java,235,1,0
java,236,1,0
java,237,1,0
java,238,1,0
java,239,1,0
java,240,1,0
java,241,1,0
java,242,1,0
java,243,1,0
java,244,1,0
java,245,1,0
java,246,1,0
java,247,1,0
java,248,1,0
java,249,2,0
java,250,0,0
java,251,0,0
java,252,2,0
java,253,0,0
java,254,2,0
java,255,2,0
java,256,0,0
java,257,0,0
java,258,0,0
java,259,0,0
java,260,0,0
java,261,0,0
java,262,0,0
java,263,0,0
java,264,0,0
java,265,0,0
java,266,0,0
java,267,0,0
java,268,0,0
java,269,0,0
java,270,0,0
java,271,0,0
java,272,0,0
java,273,0,0
java,274,0,0
java,275,0,0
java,276,0,0
java,277,0,0
java,278,0,0
java,279,0,0
java,280,0,0
java,281,0,0
java,282,0,0
java,283,0,0
java,284,0,0
java,285,0,0
java,286,0,0
java,287,0,0
java,288,0,0
java,289,0,0
java,290,0,0
java,291,0,0
java,292,0,0
java,293,0,0
java,294,0,0
java,295,0,0
java,296,0,0
java,297,0,0
java,298,0,0
java,299,0,0
java,300,0,0
java,301,0,0
java,302,0,0
java,303,0,0
java,304,0,0
java,305,0,0
java,306,0,0
java,307,0,0
java,308,0,0
java,309,0,0
java,310,0,0
java,311,0,0
java,312,0,0
java,313,0,0
java,314,0,0
java,315,0,0
java,316,0,0
java,317,0,0
java,318,0,0
java,319,0,0
java,320,0,0
java,321,0,0
java,322,0,0
java,323,0,0
java,324,0,0
java,325,0,0
java,326,0,0
java,327,0,0
java,328,0,0
java,329,0,0
java,330,0,0
java,331,0,0
java,332,0,0
java,333,0,0
java,334,0,0
java,335,0,0
java,336,0,0
java,337,0,0
java,338,0,0
java,339,0,0
java,340,0,0
java,341,0,0
java,342,0,0
java,343,0,0
java,344,0,0
java,345,0,0
java,346,0,0
java,347,0,0
java,348,0,0
java,349,0,0
java,350,0,0
java,351,0,0
java,352,0,0
java,353,0,0
java,354,0,0
java,355,0,0
java,356,0,0
java,357,0,0
java,358,0,0
java,359,0,0
java,360,0,0
java,361,0,0
java,362,0,0
java,363,0,0
java,364,0,0
java,365,0,0
java,366,0,0
java,367,0,0
java,368,0,0
java,369,0,0
java,370,0,0
java,371,0,0
java,372,0,0
java,373,0,0
java,374,0,0
java,375,0,0
java,376,0,0
java,377,0,0
java,378,0,0
java,379,0,0
java,380,0,0
java,381,0,0
java,382,0,0
java,383,0,0
java,384,0,0
java,385,0,0
java,386,0,0
java,387,0,0
java,388,0,0
java,389,0,0
java,390,0,0
java,391,0,0
java,392,0,0
java,393,0,0
java,394,0,0
java,395,0,0
java,396,0,0
java,397,0,0
java,398,0,0
java,399,0,0
java,400,0,0
java,401,0,0
java,402,0,0
java,403,2,0
java,404,1,0
java,405,1,0
java,406,3,0
java,407,3,0
java,408,0,0
java,409,0,0
java,410,0,0
java,411,0,0
java,412,0,0
java,413,1,0
java,414,1,0
java,415,1,0
java,416,0,0
java,417,1,0
java,418,0,0
java,419,1,0
java,420,0,0
java,421,1,0
java,422,1,0
java,423,1,0
java,424,1,0
java,425,1,0
java,426,0,0
java,427,0,0
java,428,0,0
java,429,1,0
java,430,1,0
java,431,1,0
java,432,4,0
java,433,4,0
java,434,1,0
java,435,1,0
java,436,4,0
java,437,4,0
java,438,1,0
java,439,1,0
java,440,1,0
java,441,1,0
java,442,1,0
java,443,1,0
java,444,1,0
java,445,1,0
java,446,1,0
java,447,4,0
java,448,4,0
java,449,4,0
java,450,4,0
java,451,4,0
java,452,4,0
java,453,4,0
java,454,1,0
java,455,4,0
java,456,4,0
java,457,4,0
java,458,4,0
java,459,4,0
java,460,4,0
java,461,4,0
java,462,1,0
java,463,1,0
java,464,1,0
java,465,4,0
java,466,4,0
java,467,4,0
java,468,1,0
java,469,4,0
java,470,4,0
java,471,2,0
java,472,4,0
java,473,4,0
java,474,0,0
java,475,1,0
java,476,4,0
java,477,4,0
java,478,4,0
java,479,4,0
java,480,4,0
java,481,2,0
java,482,4,0
java,483,2,0
java,484,4,0
java,485,2,0
java,486,4,0
java,487,0,0
java,488,4,0
java,489,4,0
java,490,4,0
java,491,4,0
java,492,4,0
java,493,4,0
java,494,4,0
java,495,4,0
java,496,4,0
java,497,4,0
java,498,4,0
java,499,4,0
java,500,4,0
java,501,4,0
java,502,4,0
java,503,0,0
java,504,4,0
java,505,0,0
java,506,4,0
java,507,9,0
java,508,4,0
java,509,9,0
java,510,4,0
java,511,9,0
java,512,4,0
java,513,4,0
java,514,0,0
java,515,4,0
java,516,4,0
java,517,4,0
java,518,4,0
java,519,4,0
java,520,4,0
java,521,0,0
java,522,0,0
java,523,0,0
java,524,4,0
java,525,4,0
java,526,4,0
java,527,4,0
java,528,4,0
java,529,0,0
java,530,4,0
java,531,4,0
java,532,0,0
java,533,4,0
java,534,4,0
java,535,4,0
java,536,4,0
java,537,4,0
java,538,4,0
java,539,4,0
java,540,4,0
java,541,4,0
java,542,0,0
java,543,0,0
java,544,0,0
java,545,4,0
java,546,4,0
java,547,4,0
java,548,4,0
java,549,4,0
java,550,4,0
java,551,0,0
java,552,4,0
java,553,0,0
java,554,4,0
java,555,4,0
java,556,4,0
java,557,4,0
java,558,4,0
java,559,4,0
java,560,4,0
java,561,4,0
java,562,4,0
java,563,4,0
java,564,0,0
java,565,4,0
java,566,4,0
java,567,4,0
java,568,4,0
java,569,4,0
java,570,4,0
java,571,0,0
java,572,0,0
java,573,0,0
java,574,0,0
java,575,0,0
java,576,4,0
java,577,4,0
java,578,4,0
java,579,0,0
java,580,0,0
java,581,0,0
java,582,0,0
java,583,9,0
java,584,9,0
java,585,4,0
java,586,1,0
java,587,4,0
java,588,4,0
java,589,0,0
java,590,4,0
java,591,0,0
java,592,4,0
java,593,4,0
java,594,0,0
java,595,4,0
java,596,4,0
java,597,4,0
java,598,0,0
java,599,0,0
java,600,0,0
java,601,4,0
java,602,4,0
java,603,4,0
java,604,4,0
java,605,4,0
java,606,4,0
java,607,4,0
java,608,4,0
java,609,0,0
java,610,1,0
java,611,4,0
java,612,0,0
java,613,4,0
java,614,4,0
java,615,4,0
java,616,4,0
java,617,4,0
java,618,4,0
java,619,4,0
java,620,4,0
java,621,4,0
java,622,4,0
java,623,4,0
java,624,4,0
java,625,4,0
java,626,2,0
java,627,2,0
java,628,2,0
java,629,4,0
java,630,4,0
java,631,4,0
java,632,1,0
java,633,2,0
java,634,4,0
java,635,4,0
java,636,4,0
java,637,9,0
java,638,4,0
java,639,4,0
java,640,4,0
java,641,4,0
java,642,4,0
java,643,4,0
java,644,4,0
java,645,4,0
java,646,4,0
java,647,4,0
java,648,4,0
java,649,4,0
java,650,1,0
java,651,1,0
java,652,1,0
java,653,1,0
java,654,4,0
java,655,4,0
java,656,9,0
java,657,1,0
java,658,4,0
java,659,4,0
java,660,4,0
java,661,2,0
java,662,4,0
java,663,2,0
java,664,2,0
java,665,4,0
java,666,4,0
java,667,4,0
java,668,4,0
java,669,4,0
java,670,9,0
java,671,4,0
java,672,2,0
java,673,4,0
java,674,4,0
java,675,4,0
java,676,4,0
java,677,4,0
java,678,4,0
java,679,4,0
java,680,4,0
java,681,4,0
java,682,4,0
java,683,4,0
java,684,4,0
java,685,4,0
java,686,2,0
java,687,4,0
java,688,4,0
java,689,4,0
java,690,4,0
java,691,4,0
java,692,4,0
java,693,4,0
java,694,4,0
java,695,9,0
java,696,9,0
java,697,4,0
java,698,17,0
java,699,1,0
java,700,1,0
java,701,1,0
java,702,1,0
java,703,1,0
java,704,9,0
java,705,2,0
java,706,4,0
java,707,9,0
java,708,4,0
java,709,9,0
java,710,9,0
java,711,4,0
java,712,4,0
java,713,2,0
java,714,4,0
java,715,1,0
java,716,4,0
java,717,4,0
java,718,2,0
java,719,1,0
java,720,9,0
java,721,4,0
java,722,4,0
java,723,4,0
java,724,1,0
java,725,4,0
java,726,4,0
java,727,17,0
java,728,4,0
java,729,4,0
java,730,4,0
java,731,4,0
java,732,9,0
java,733,4,0
java,734,9,0
java,735,4,0
java,736,4,0
java,737,17,0
java,738,4,0
java,739,4,0
java,740,4,0
java,741,1,0
java,742,9,0
java,743,4,0
java,744,4,0
java,745,9,0
java,746,4,0
java,747,4,0
java,748,4,0
java,749,4,0
java,750,4,0
java,751,4,0
java,752,4,0
java,753,4,0
java,754,4,0
java,755,4,0
java,756,4,0
java,757,4,0
java,758,4,0
java,759,4,0
java,760,4,0
java,761,1,0
java,762,1,0
java,763,4,0
java,764,1,0
java,765,1,0
java,766,9,0
java,767,9,0
java,768,1,0
java,769,1,0
java,770,1,0
java,771,1,0
java,772,1,0
java,773,9,0
java,774,1,0
java,775,1,0
java,776,1,0
java,777,2,0
java,778,1,0
java,779,1,0
java,780,1,0
java,781,1,0
java,782,1,0
java,783,17,0
java,784,1,0
java,785,1,0
java,786,1,0
java,787,1,0
java,788,1,0
java,789,1,0
java,790,1,0
java,791,1,0
java,792,1,0
java,793,1,0
java,794,1,0
java,795,1,0
java,796,1,0
java,797,1,0
java,798,1,0
java,799,1,0
java,800,1,0
java,801,1,0
java,802,1,0
java,803,1,0
java,804,17,0
java,805,1,0
java,806,1,0
java,807,1,0
java,808,1,0
java,809,1,0
java,810,1,0
java,811,1,0
java,812,1,0
java,813,1,0
java,814,1,0
java,815,1,0
java,816,1,0
java,817,1,0
java,818,1,0
java,819,1,0
java,820,1,0
java,821,1,0
java,822,1,0
java,823,1,0
java,824,1,0
java,825,1,0
java,826,9,0
java,827,1,0
java,828,1,0
java,829,1,0
java,830,1,0
java,831,1,0
java,832,1,0
java,833,1,0
java,834,1,0
java,835,1,0
java,836,1,0
java,837,1,0
java,838,1,0
java,839,9,0
java,840,1,0
java,841,1,0
java,842,1,0
java,843,1,0
java,844,1,0
java,845,1,0
java,846,1,0
java,847,1,0
java,848,1,0
java,849,1,0
java,850,1,0
java,851,1,0
java,852,1,0
java,853,1,0
java,854,1,0
java,855,1,0
java,856,1,0
java,857,1,0
java,858,1,0
java,859,1,0
java,860,1,0
java,861,1,0
java,862,1,0
java,863,1,0
java,864,1,0
java,865,1,0
java,866,1,0
java,867,1,0
java,868,1,0
java,869,1,0
java,870,1,0
java,871,1,0
java,872,1,0
java,873,1,0
java,874,1,0
java,875,1,0
java,876,1,0
java,877,1,0
java,878,1,0
java,879,1,0
java,880,1,0
java,881,1,0
java,882,1,0
java,883,1,0
java,884,1,0
java,885,1,0
java,886,1,0
java,887,1,0
java,888,1,0
java,889,1,0
java,890,1,0
java,891,1,0
java,892,1,0
java,893,6,0
java,894,1,0
java,895,1,0
java,896,1,0
java,897,1,0
java,898,1,0
java,899,1,0
java,900,6,0
java,901,1,0
java,902,6,0
java,903,1,0
java,904,1,0
java,905,1,0
java,906,1,0
java,907,1,0
java,908,1,0
java,909,1,0
java,910,1,0
java,911,1,0
java,912,1,0
java,913,1,0
java,914,1,0
java,915,1,0
java,916,1,0
java,917,1,0
java,918,1,0
java,919,1,0
java,920,1,0
java,921,1,0
java,922,1,0
java,923,9,0
java,924,1,0
java,925,1,0
java,926,1,0
java,927,1,0
java,928,1,0
java,929,1,0
java,930,1,0
java,931,1,0
java,932,1,0
java,933,0,0
java,934,1,0
java,935,1,0
java,936,0,0
java,937,1,0
java,938,1,0
java,939,1,0
java,940,1,0
java,941,1,0
java,942,1,0
java,943,1,0
java,944,1,0
java,945,1,0
java,946,1,0
java,947,1,0
java,948,1,0
java,949,1,0
java,950,1,0
java,951,1,0
java,952,1,0
java,953,1,0
java,954,1,0
java,955,1,0
java,956,1,0
java,957,1,0
java,958,1,0
java,959,1,0
java,960,1,0
java,961,1,0
java,962,8,0
java,963,1,0
java,964,1,0
java,965,1,0
java,966,1,0
java,967,1,0
java,968,1,0
java,969,1,0
java,970,6,0
java,971,1,0
java,972,1,0
java,973,1,0
java,974,1,0
java,975,1,0
java,976,1,0
java,977,1,0
java,978,8,0
java,979,1,0
java,980,1,0
java,981,1,0
java,982,6,0
java,983,8,0
java,984,1,0
java,985,1,0
java,986,1,0
java,987,0,0
java,988,0,0
java,989,0,0
java,990,1,0
java,991,1,0
java,992,0,0
java,993,0,0
java,994,0,0
java,995,0,0
java,996,0,0
java,997,0,0
java,998,1,0
java,999,0,0
java,1000,0,0
java,1001,1,0
java,1002,9,0
java,1003,0,0
java,1004,0,0
java,1005,0,0
java,1006,0,0
java,1007,0,0
java,1008,0,0
java,1009,1,0
java,1010,9,0
java,1011,0,0
java,1012,0,0
java,1013,0,0
java,1014,8,0
java,1015,1,0
java,1016,0,0
java,1017,1,0
java,1018,1,0
java,1019,1,0
java,1020,1,0
java,1021,1,0
java,1022,1,0
java,1023,1,0
java,1024,1,0
java,1025,0,0
java,1026,9,0
java,1027,1,0
java,1028,1,0
java,1029,1,0
java,1030,0,0
java,1031,1,0
java,1032,1,0
java,1033,0,0
java,1034,1,0
java,1035,1,0
java,1036,0,0
java,1037,0,0
java,1038,0,0
java,1039,0,0
java,1040,0,0
java,1041,0,0
java,1042,0,0
java,1043,1,0
java,1044,1,0
java,1045,0,0
java,1046,1,0
java,1047,1,0
java,1048,0,0
java,1049,1,0
java,1050,1,0
java,1051,0,0
java,1052,9,0
java,1053,9,0
java,1054,9,0
java,1055,1,0
java,1056,0,0
java,1057,9,0
java,1058,0,0
java,1059,1,0
java,1060,0,0
java,1061,0,0
java,1062,1,0
java,1063,1,0
java,1064,1,0
java,1065,1,0
java,1066,0,0
java,1067,0,0
java,1068,0,0
java,1069,0,0
java,1070,0,0
java,1071,0,0
java,1072,1,0
java,1073,1,0
java,1074,0,0
java,1075,1,0
java,1076,0,0
java,1077,0,0
java,1078,0,0
java,1079,0,0
java,1080,0,0
java,1081,9,0
java,1082,0,0
java,1083,0,0
java,1084,0,0
java,1085,0,0
java,1086,1,0
java,1087,0,0
java,1088,0,0
java,1089,9,0
java,1090,0,0
java,1091,0,0
java,1092,0,0
java,1093,1,0
java,1094,0,0
java,1095,0,0
java,1096,0,0
java,1097,0,0
java,1098,0,0
java,1099,0,0
java,1100,0,0
java,1101,0,0
java,1102,1,0
java,1103,1,0
java,1104,0,0
java,1105,0,0
java,1106,0,0
java,1107,0,0
java,1108,0,0
java,1109,0,0
java,1110,0,0
java,1111,0,0
java,1112,0,0
java,1113,0,0
java,1114,0,0
java,1115,0,0
java,1116,0,0
java,1117,0,0
java,1118,9,0
java,1119,0,0
java,1120,0,0
java,1121,0,0
java,1122,0,0
java,1123,0,0
java,1124,0,0
java,1125,0,0
java,1126,0,0
java,1127,1,0
java,1128,9,0
java,1129,9,0
java,1130,9,0
java,1131,0,0
java,1132,0,0
java,1133,0,0
java,1134,0,0
java,1135,0,0
java,1136,0,0
java,1137,0,0
java,1138,0,0
java,1139,0,0
java,1140,0,0
java,1141,0,0
java,1142,0,0
java,1143,0,0
java,1144,0,0
java,1145,1,0
java,1146,0,0
java,1147,1,0
java,1148,0,0
java,1149,9,0
java,1150,0,0
java,1151,1,0
java,1152,9,0
java,1153,0,0
java,1154,0,0
java,1155,0,0
java,1156,0,0
java,1157,0,0
java,1158,0,0
java,1159,0,0
java,1160,0,0
java,1161,0,0
java,1162,0,0
java,1163,0,0
java,1164,0,0
java,1165,0,0
java,1166,1,0
java,1167,1,0
java,1168,1,0
java,1169,0,0
java,1170,0,0
java,1171,0,0
java,1172,0,0
java,1173,0,0
java,1174,0,0
java,1175,9,0
java,1176,1,0
java,1177,0,0
java,1178,0,0
java,1179,0,0
java,1180,0,0
java,1181,0,0
java,1182,0,0
java,1183,0,0
java,1184,0,0
java,1185,0,0
java,1186,1,0
java,1187,0,0
java,1188,0,0
java,1189,0,0
java,1190,9,0
java,1191,1,0
java,1192,0,0
java,1193,0,0
java,1194,0,0
java,1195,0,0
java,1196,0,0
java,1197,0,0
java,1198,0,0
java,1199,0,0
java,1200,0,0
java,1201,1,0
java,1202,0,0
java,1203,0,0
java,1204,0,0
java,1205,0,0
java,1206,1,0
java,1207,0,0
java,1208,0,0
java,1209,0,0
java,1210,1,0
java,1211,0,0
java,1212,0,0
java,1213,0,0
java,1214,1,0
java,1215,0,0
java,1216,0,0
java,1217,0,0
java,1218,0,0
java,1219,0,0
java,1220,0,0
java,1221,0,0
java,1222,0,0
java,1223,0,0
java,1224,0,0
java,1225,0,0
java,1226,0,0
java,1227,0,0
java,1228,0,0
java,1229,0,0
java,1230,0,0
java,1231,0,0
java,1232,0,0
java,1233,0,0
java,1234,0,0
java,1235,0,0
java,1236,0,0
java,1237,0,0
java,1238,0,0
java,1239,0,0
java,1240,0,0
java,1241,0,0
java,1242,0,0
java,1243,0,0
java,1244,9,0
java,1245,9,0
java,1246,0,0
java,1247,0,0
java,1248,0,0
java,1249,0,0
java,1250,0,0
java,1251,0,0
java,1252,1,0
java,1253,0,0
java,1254,0,0
java,1255,9,0
java,1256,0,0
java,1257,0,0
java,1258,9,0
java,1259,0,0
java,1260,0,0
java,1261,0,0
java,1262,0,0
java,1263,0,0
java,1264,1,0
java,1265,0,0
java,1266,0,0
java,1267,0,0
java,1268,1,0
java,1269,0,0
java,1270,0,0
java,1271,0,0
java,1272,0,0
java,1273,0,0
java,1274,1,0
java,1275,0,0
java,1276,9,0
java,1277,0,0
java,1278,0,0
java,1279,0,0
java,1280,0,0
java,1281,0,0
java,1282,0,0
java,1283,0,0
java,1284,0,0
java,1285,0,0
java,1286,0,0
java,1287,0,0
java,1288,0,0
java,1289,0,0
java,1290,0,0
java,1291,0,0
java,1292,0,0
java,1293,0,0
java,1294,9,0
java,1295,0,0
java,1296,0,0
java,1297,0,0
java,1298,0,0
java,1299,0,0
java,1300,0,0
java,1301,0,0
java,1302,1,0
java,1303,0,0
java,1304,0,0
java,1305,0,0
java,1306,0,0
java,1307,1,0
java,1308,0,0
java,1309,1,0
java,1310,1,0
java,1311,1,0
java,1312,1,0
java,1313,0,0
java,1314,0,0
java,1315,0,0
java,1316,0,0
java,1317,0,0
java,1318,0,0
java,1319,1,0
java,1320,0,0
java,1321,0,0
java,1322,1,0
java,1323,0,0
java,1324,0,0
java,1325,0,0
java,1326,1,0
java,1327,0,0
java,1328,0,0
java,1329,0,0
java,1330,0,0
java,1331,0,0
java,1332,0,0
java,1333,0,0
java,1334,0,0
java,1335,0,0
java,1336,0,0
java,1337,0,0
java,1338,0,0
java,1339,0,0
java,1340,0,0
java,1341,0,0
java,1342,0,0
java,1343,0,0
java,1344,0,0
java,1345,0,0
java,1346,1,0
java,1347,0,0
java,1348,1,0
java,1349,0,0
java,1350,0,0
java,1351,0,0
java,1352,0,0
java,1353,0,0
java,1354,0,0
java,1355,1,0
java,1356,1,0
java,1357,0,0
java,1358,0,0
java,1359,0,0
java,1360,0,0
java,1361,0,0
java,1362,0,0
java,1363,0,0
java,1364,0,0
java,1365,0,0
java,1366,0,0
java,1367,0,0
java,1368,0,0
java,1369,0,0
java,1370,0,0
java,1371,1,0
java,1372,1,0
java,1373,0,0
java,1374,1,0
java,1375,0,0
java,1376,0,0
java,1377,0,0
java,1378,0,0
java,1379,0,0
java,1380,0,0
java,1381,1,0
java,1382,1,0
java,1383,0,0
java,1384,0,0
julia,0,0,1
julia,1,148,0
julia,2,119,2
julia,3,119,2
julia,4,121,0
julia,5,121,3
julia,6,121,3
julia,7,121,3
julia,8,121,3
julia,9,121,3
julia,10,121,3
julia,11,121,3
julia,12,27,3
julia,13,121,3
julia,14,121,3
julia,15,121,3
julia,16,121,3
julia,17,121,3
julia,18,121,3
julia,19,121,3
julia,20,121,3
julia,21,21,0
julia,22,121,0
julia,23,21,0
julia,24,121,0
julia,25,21,0
julia,26,27,3
julia,27,121,3
julia,28,121,0
julia,29,21,0
julia,30,21,0
julia,31,27,3
julia,32,121,3
julia,33,121,3
julia,34,21,0
julia,35,121,3
julia,36,21,0
julia,37,21,0
julia,38,21,0
julia,39,21,0
julia,40,121,3
julia,41,21,0
julia,42,21,0
julia,43,121,3
julia,44,21,0
julia,45,121,0
julia,46,21,0
julia,47,21,0
julia,48,27,3
julia,49,121,0
julia,50,21,0
julia,51,121,3
julia,52,21,0
julia,53,21,0
julia,54,21,0
julia,55,121,3
julia,56,121,3
julia,57,121,3
julia,58,27,3
julia,59,121,3
julia,60,121,3
julia,61,27,3
julia,62,121,0
julia,63,121,3
julia,64,27,3
julia,65,121,0
julia,66,121,0
julia,67,27,3
julia,68,27,3
julia,69,121,0
julia,70,121,0
julia,71,121,0
julia,72,27,3
julia,73,121,0
julia,74,121,0
julia,75,121,0
julia,76,121,0
julia,77,121,0
julia,78,121,0
julia,79,121,0
julia,80,121,0
julia,81,121,0
julia,82,121,0
julia,83,27,3
julia,84,121,0
julia,85,121,0
julia,86,121,0
julia,87,121,0
julia,88,27,0
julia,89,27,3
julia,90,121,0
julia,91,121,0
julia,92,121,0
julia,93,121,0
julia,94,27,3
julia,95,121,0
julia,96,27,0
julia,97,121,0
julia,98,121,0
julia,99,27,3
julia,100,121,0
julia,101,121,0
julia,102,121,0
julia,103,121,0
julia,104,27,0
julia,105,121,0
julia,106,121,4
julia,107,121,4
julia,108,121,4
julia,109,121,4
julia,110,121,4
julia,111,121,4
julia,112,27,0
julia,113,121,4
julia,114,121,0
julia,115,121,4
julia,116,121,4
julia,117,121,0
julia,118,121,4
julia,119,121,4
julia,120,121,4
julia,121,121,0
julia,122,121,4
julia,123,121,4
julia,124,121,4
julia,125,121,0
julia,126,121,0
julia,127,121,0
julia,128,121,0
julia,129,121,0
julia,130,27,3
julia,131,121,0
julia,132,121,0
julia,133,27,0
julia,134,121,0
julia,135,27,0
julia,136,121,0
julia,137,27,3
julia,138,121,0
julia,139,121,0
julia,140,27,0
julia,141,121,0
julia,142,121,4
julia,143,121,0
julia,144,121,0
julia,145,121,0
julia,146,121,0
julia,147,121,0
julia,148,121,0
julia,149,121,4
julia,150,121,0
julia,151,121,0
julia,152,121,0
julia,153,121,0
julia,154,27,0
julia,155,121,0
julia,156,121,4
julia,157,121,0
julia,158,121,4
julia,159,27,0
julia,160,27,0
julia,161,121,0
julia,162,121,4
julia,163,121,4
julia,164,121,4
julia,165,27,4
julia,166,121,4
julia,167,121,0
julia,168,121,0
julia,169,121,0
julia,170,27,0
julia,171,121,4
julia,172,121,0
julia,173,121,4
julia,174,121,0
julia,175,121,0
julia,176,121,4
julia,177,121,0
julia,178,121,0
julia,179,121,0
julia,180,121,0
julia,181,121,0
