language,lexer_function,lex_state,token_symbol,token_symbol_id
python,ts_lex,115,anon_sym_STAR_EQ,76
python,ts_lex,116,anon_sym_SLASH_EQ,77
python,ts_lex,117,anon_sym_AT_EQ,78
python,ts_lex,118,anon_sym_SLASH_SLASH_EQ,79
python,ts_lex,119,anon_sym_PERCENT_EQ,80
python,ts_lex,120,anon_sym_STAR_STAR_EQ,81
python,ts_lex,121,anon_sym_GT_GT_EQ,82
python,ts_lex,122,anon_sym_LT_LT_EQ,83
python,ts_lex,123,anon_sym_AMP_EQ,84
python,ts_lex,124,anon_sym_CARET_EQ,85
python,ts_lex,125,anon_sym_PIPE_EQ,86
python,ts_lex,126,sym_ellipsis,88
python,ts_lex,127,sym_escape_sequence,89
python,ts_lex,128,sym_escape_sequence,89
python,ts_lex,129,sym_escape_sequence,89
python,ts_lex,130,anon_sym_BSLASH,90
python,ts_lex,131,aux_sym_format_specifier_token1,91
python,ts_lex,132,aux_sym_format_specifier_token1,91
python,ts_lex,133,aux_sym_format_specifier_token1,91
python,ts_lex,134,sym_type_conversion,92
python,ts_lex,135,sym_integer,93
python,ts_lex,136,sym_integer,93
python,ts_lex,137,sym_integer,93
python,ts_lex,138,sym_integer,93
python,ts_lex,139,sym_integer,93
python,ts_lex,140,sym_integer,93
python,ts_lex,141,sym_integer,93
python,ts_lex,142,sym_float,94
python,ts_lex,143,sym_float,94
python,ts_lex,144,sym_float,94
python,ts_lex,145,sym_float,94
python,ts_lex,146,sym_float,94
python,ts_lex,147,sym_identifier,1
python,ts_lex,148,sym_comment,99
python,ts_lex,149,sym_line_continuation,100
python,ts_lex_keywords,4,anon_sym__,50
python,ts_lex_keywords,27,anon_sym_as,10
python,ts_lex_keywords,40,anon_sym_if,22
python,ts_lex_keywords,42,anon_sym_in,30
python,ts_lex_keywords,43,anon_sym_is,65
python,ts_lex_keywords,47,anon_sym_or,57
python,ts_lex_keywords,61,anon_sym_and,56
python,ts_lex_keywords,69,anon_sym_def,37
python,ts_lex_keywords,70,anon_sym_del,17
python,ts_lex_keywords,76,anon_sym_for,29
python,ts_lex_keywords,83,anon_sym_not,55
python,ts_lex_keywords,88,anon_sym_try,32
python,ts_lex_keywords,94,sym_none,98
python,ts_lex_keywords,95,sym_true,96
python,ts_lex_keywords,101,anon_sym_case,27
python,ts_lex_keywords,104,anon_sym_elif,24
python,ts_lex_keywords,105,anon_sym_else,25
python,ts_lex_keywords,107,anon_sym_exec,42
python,ts_lex_keywords,109,anon_sym_from,5
python,ts_lex_keywords,115,anon_sym_pass,19
python,ts_lex_keywords,119,anon_sym_type,43
python,ts_lex_keywords,121,anon_sym_with,36
python,ts_lex_keywords,123,sym_false,97
python,ts_lex_keywords,126,anon_sym_async,28
python,ts_lex_keywords,127,anon_sym_await,95
python,ts_lex_keywords,128,anon_sym_break,20
python,ts_lex_keywords,129,anon_sym_class,45
python,ts_lex_keywords,136,anon_sym_match,26
python,ts_lex_keywords,138,anon_sym_print,12
python,ts_lex_keywords,139,anon_sym_raise,18
python,ts_lex_keywords,141,anon_sym_while,31
python,ts_lex_keywords,142,anon_sym_yield,87
python,ts_lex_keywords,144,anon_sym_assert,14
python,ts_lex_keywords,146,anon_sym_except,33
python,ts_lex_keywords,148,anon_sym_global,40
python,ts_lex_keywords,149,anon_sym_import,3
python,ts_lex_keywords,150,anon_sym_lambda,73
python,ts_lex_keywords,152,anon_sym_return,16
python,ts_lex_keywords,155,anon_sym_finally,35
python,ts_lex_keywords,158,anon_sym_continue,21
python,ts_lex_keywords,159,anon_sym_nonlocal,41
python,ts_lex_keywords,161,anon_sym___future__,6
zig,ts_lex,30,ts_builtin_sym_end,0
zig,ts_lex,31,anon_sym_COMMA,2
zig,ts_lex,32,anon_sym_COLON,6
zig,ts_lex,33,anon_sym_EQ,7
zig,ts_lex,34,anon_sym_EQ,7
zig,ts_lex,35,anon_sym_SEMI,11
zig,ts_lex,36,anon_sym_STAR_EQ,12
zig,ts_lex,37,anon_sym_STAR_PERCENT_EQ,13
zig,ts_lex,38,anon_sym_STAR_PIPE_EQ,14
zig,ts_lex,39,anon_sym_SLASH_EQ,15
zig,ts_lex,40,anon_sym_PERCENT_EQ,16
zig,ts_lex,41,anon_sym_PLUS_EQ,17
zig,ts_lex,42,anon_sym_PLUS_PERCENT_EQ,18
zig,ts_lex,43,anon_sym_PLUS_PIPE_EQ,19
zig,ts_lex,44,anon_sym_DASH_EQ,20
zig,ts_lex,45,anon_sym_DASH_PERCENT_EQ,21
zig,ts_lex,46,anon_sym_DASH_PIPE_EQ,22
zig,ts_lex,47,anon_sym_LT_LT_EQ,23
zig,ts_lex,48,anon_sym_LT_LT_PIPE_EQ,24
zig,ts_lex,49,anon_sym_GT_GT_EQ,25
zig,ts_lex,50,anon_sym_AMP_EQ,26
zig,ts_lex,51,anon_sym_CARET_EQ,27
zig,ts_lex,52,anon_sym_PIPE_EQ,28
zig,ts_lex,53,anon_sym_LPAREN,34
zig,ts_lex,54,anon_sym_RPAREN,35
zig,ts_lex,55,anon_sym_DOT_DOT_DOT,37
zig,ts_lex,56,anon_sym_LBRACE,39
zig,ts_lex,57,anon_sym_RBRACE,40
zig,ts_lex,58,anon_sym_DOT_DOT,54
zig,ts_lex,59,anon_sym_DOT_DOT,54
zig,ts_lex,60,anon_sym_PIPE,56
zig,ts_lex,61,anon_sym_PIPE,56
zig,ts_lex,62,anon_sym_STAR,57
zig,ts_lex,63,anon_sym_STAR,57
zig,ts_lex,64,anon_sym_LBRACK,64
zig,ts_lex,65,anon_sym_RBRACK,65
zig,ts_lex,66,anon_sym_DASH_GT,66
zig,ts_lex,67,anon_sym_BANG,67
zig,ts_lex,68,anon_sym_BANG,67
zig,ts_lex,69,anon_sym_TILDE,68
zig,ts_lex,70,anon_sym_DASH,69
zig,ts_lex,71,anon_sym_DASH,69
zig,ts_lex,72,anon_sym_DASH,69
zig,ts_lex,73,anon_sym_DASH_PERCENT,70
zig,ts_lex,74,anon_sym_DASH_PERCENT,70
zig,ts_lex,75,anon_sym_AMP,71
zig,ts_lex,76,anon_sym_AMP,71
zig,ts_lex,77,anon_sym_EQ_EQ,74
zig,ts_lex,78,anon_sym_BANG_EQ,75
zig,ts_lex,79,anon_sym_GT,76
zig,ts_lex,80,anon_sym_GT_EQ,77
zig,ts_lex,81,anon_sym_LT_EQ,78
zig,ts_lex,82,anon_sym_LT,79
zig,ts_lex,83,anon_sym_CARET,80
zig,ts_lex,84,anon_sym_LT_LT,82
zig,ts_lex,85,anon_sym_GT_GT,83
zig,ts_lex,86,anon_sym_LT_LT_PIPE,84
zig,ts_lex,87,anon_sym_PLUS,85
zig,ts_lex,88,anon_sym_PLUS_PLUS,86
zig,ts_lex,89,anon_sym_PLUS_PERCENT,87
zig,ts_lex,90,anon_sym_PLUS_PIPE,88
zig,ts_lex,91,anon_sym_DASH_PIPE,89
zig,ts_lex,92,anon_sym_SLASH,90
zig,ts_lex,93,anon_sym_PERCENT,91
zig,ts_lex,94,anon_sym_STAR_STAR,92
zig,ts_lex,95,anon_sym_STAR_PERCENT,93
zig,ts_lex,96,anon_sym_STAR_PIPE,94
zig,ts_lex,97,anon_sym_PIPE_PIPE,95
zig,ts_lex,98,anon_sym_EQ_GT,105
zig,ts_lex,99,anon_sym_QMARK,110
zig,ts_lex,100,anon_sym_DOT,113
zig,ts_lex,101,anon_sym_DOT,113
zig,ts_lex,102,anon_sym_DOT,113
zig,ts_lex,103,anon_sym_DOT_STAR,114
zig,ts_lex,104,anon_sym_DOT_QMARK,115
zig,ts_lex,105,anon_sym_DQUOTE,116
zig,ts_lex,106,aux_sym_string_token1,117
zig,ts_lex,107,aux_sym_string_token1,117
zig,ts_lex,108,aux_sym_string_token1,117
zig,ts_lex,109,aux_sym_multiline_string_token1,118
zig,ts_lex,110,sym_escape_sequence,119
zig,ts_lex,111,sym_escape_sequence,119
zig,ts_lex,112,sym_escape_sequence,119
zig,ts_lex,113,anon_sym_SQUOTE,120
zig,ts_lex,114,aux_sym_character_token1,121
zig,ts_lex,115,aux_sym_character_token1,121
zig,ts_lex,116,aux_sym_character_token1,121
zig,ts_lex,117,aux_sym_character_token1,121
zig,ts_lex,118,sym_integer,122
zig,ts_lex,119,sym_integer,122
zig,ts_lex,120,sym_integer,122
zig,ts_lex,121,sym_integer,122
zig,ts_lex,122,sym_integer,122
zig,ts_lex,123,sym_float,123
zig,ts_lex,124,sym_float,123
zig,ts_lex,125,sym_float,123
zig,ts_lex,126,sym_builtin_identifier,151
zig,ts_lex,127,anon_sym_AT,152
zig,ts_lex,128,sym__identifier,1
zig,ts_lex,129,sym_comment,153
zig,ts_lex_keywords,3,anon_sym_c,112
zig,ts_lex_keywords,37,anon_sym_fn,33
zig,ts_lex_keywords,39,anon_sym_if,51
zig,ts_lex_keywords,42,aux_sym_builtin_type_token1,150
zig,ts_lex_keywords,47,anon_sym_or,72
zig,ts_lex_keywords,66,anon_sym_and,73
zig,ts_lex_keywords,68,anon_sym_asm,62
zig,ts_lex_keywords,88,anon_sym_f16,127
zig,ts_lex_keywords,89,anon_sym_f32,128
zig,ts_lex_keywords,90,anon_sym_f64,129
zig,ts_lex_keywords,92,anon_sym_for,53
zig,ts_lex_keywords,104,anon_sym_pub,3
zig,ts_lex_keywords,113,anon_sym_try,102
zig,ts_lex_keywords,119,anon_sym_var,30
zig,ts_lex_keywords,132,anon_sym_bool,126
zig,ts_lex_keywords,146,anon_sym_else,52
zig,ts_lex_keywords,147,anon_sym_enum,44
zig,ts_lex_keywords,152,anon_sym_f128,130
zig,ts_lex_keywords,161,anon_sym_null,109
zig,ts_lex_keywords,170,anon_sym_test,4
zig,ts_lex_keywords,172,anon_sym_true,124
zig,ts_lex_keywords,173,anon_sym_type,132
zig,ts_lex_keywords,179,anon_sym_void,131
zig,ts_lex_keywords,183,anon_sym_align,58
zig,ts_lex_keywords,189,anon_sym_async,96
zig,ts_lex_keywords,190,anon_sym_await,97
zig,ts_lex_keywords,191,anon_sym_break,101
zig,ts_lex_keywords,192,anon_sym_c_int,143
zig,ts_lex_keywords,199,anon_sym_catch,103
zig,ts_lex_keywords,201,anon_sym_const,29
zig,ts_lex_keywords,203,anon_sym_defer,49
zig,ts_lex_keywords,205,anon_sym_error,46
zig,ts_lex_keywords,208,anon_sym_false,125
zig,ts_lex_keywords,210,anon_sym_isize,137
zig,ts_lex_keywords,226,anon_sym_union,45
zig,ts_lex_keywords,229,anon_sym_usize,138
zig,ts_lex_keywords,231,anon_sym_while,55
zig,ts_lex_keywords,238,anon_sym_c_long,145
zig,ts_lex_keywords,240,anon_sym_c_uint,144
zig,ts_lex_keywords,247,anon_sym_export,8
zig,ts_lex_keywords,248,anon_sym_extern,9
zig,ts_lex_keywords,249,anon_sym_inline,31
zig,ts_lex_keywords,255,anon_sym_opaque,43
zig,ts_lex_keywords,256,anon_sym_orelse,81
zig,ts_lex_keywords,257,anon_sym_packed,41
zig,ts_lex_keywords,258,anon_sym_resume,99
zig,ts_lex_keywords,259,anon_sym_return,100
zig,ts_lex_keywords,260,anon_sym_struct,42
zig,ts_lex_keywords,262,anon_sym_switch,104
zig,ts_lex_keywords,273,anon_sym_anytype,135
zig,ts_lex_keywords,276,anon_sym_c_short,141
zig,ts_lex_keywords,277,anon_sym_c_ulong,146
zig,ts_lex_keywords,284,anon_sym_noalias,36
zig,ts_lex_keywords,288,anon_sym_suspend,48
zig,ts_lex_keywords,296,anon_sym_anyerror,133
zig,ts_lex_keywords,297,anon_sym_anyframe,106
zig,ts_lex_keywords,302,anon_sym_c_ushort,142
zig,ts_lex_keywords,303,anon_sym_callconv,61
zig,ts_lex_keywords,304,anon_sym_comptime,5
zig,ts_lex_keywords,305,anon_sym_continue,98
zig,ts_lex_keywords,306,anon_sym_errdefer,50
zig,ts_lex_keywords,308,anon_sym_noinline,32
zig,ts_lex_keywords,309,anon_sym_noreturn,136
zig,ts_lex_keywords,315,anon_sym_volatile,63
zig,ts_lex_keywords,316,anon_sym_addrspace,59
zig,ts_lex_keywords,317,anon_sym_allowzero,111
zig,ts_lex_keywords,318,anon_sym_anyopaque,134
zig,ts_lex_keywords,324,anon_sym_nosuspend,47
zig,ts_lex_keywords,326,anon_sym_undefined,108
zig,ts_lex_keywords,330,anon_sym_c_longlong,147
zig,ts_lex_keywords,339,anon_sym_c_ulonglong,148
zig,ts_lex_keywords,342,anon_sym_linksection,60
zig,ts_lex_keywords,343,anon_sym_threadlocal,10
zig,ts_lex_keywords,344,anon_sym_unreachable,107
zig,ts_lex_keywords,346,anon_sym_c_longdouble,149
zig,ts_lex_keywords,348,anon_sym_comptime_int,139
zig,ts_lex_keywords,352,anon_sym_comptime_float,140
zig,ts_lex_keywords,353,anon_sym_usingnamespace,38
julia,ts_lex,152,ts_builtin_sym_end,0
julia,ts_lex,153,anon_sym_COMMA,2
julia,ts_lex,154,anon_sym_EQ,3
julia,ts_lex,155,anon_sym_EQ,3
julia,ts_lex,156,aux_sym_import_path_token1,32
julia,ts_lex,157,aux_sym_import_path_token1,32
julia,ts_lex,158,anon_sym_LPAREN,33
julia,ts_lex,159,anon_sym_RPAREN,34
julia,ts_lex,160,anon_sym_COLON,35
julia,ts_lex,161,anon_sym_COLON,35
julia,ts_lex,162,anon_sym_LBRACK,40
julia,ts_lex,163,anon_sym_RBRACK,41
julia,ts_lex,164,anon_sym_u2208,44
julia,ts_lex,165,anon_sym_LBRACE,45
julia,ts_lex,166,anon_sym_RBRACE,46
julia,ts_lex,167,anon_sym_SQUOTE,47
julia,ts_lex,168,anon_sym_SQUOTE,47
julia,ts_lex,169,anon_sym_DOT,48
julia,ts_lex,170,anon_sym_DOT,48
julia,ts_lex,171,anon_sym_DOT,48
julia,ts_lex,172,anon_sym_DOT,48
julia,ts_lex,173,anon_sym_DOT,48
julia,ts_lex,174,anon_sym_DOT,48
julia,ts_lex,175,anon_sym_DOT,48
julia,ts_lex,176,anon_sym_DOT,48
julia,ts_lex,177,anon_sym_DOT,48
julia,ts_lex,178,anon_sym_DOT,48
julia,ts_lex,179,anon_sym_DOT,48
julia,ts_lex,180,anon_sym_DOT,48
julia,ts_lex,181,anon_sym_DOLLAR,50
julia,ts_lex,182,anon_sym_DOLLAR,50
julia,ts_lex,183,anon_sym_COLON2,51
julia,ts_lex,184,anon_sym_COLON2,51
julia,ts_lex,185,anon_sym_COLON2,51
julia,ts_lex,186,anon_sym_COLON2,51
julia,ts_lex,187,anon_sym_COLON_COLON,52
julia,ts_lex,188,anon_sym_COLON_EQ,53
julia,ts_lex,189,anon_sym_DOT_EQ,54
julia,ts_lex,190,aux_sym_quote_expression_token1,55
julia,ts_lex,191,aux_sym_quote_expression_token1,55
julia,ts_lex,192,anon_sym_DOT_DOT_DOT,57
julia,ts_lex,193,anon_sym_QMARK,58
julia,ts_lex,194,anon_sym_DASH_GT,59
julia,ts_lex,195,anon_sym_AT,61
julia,ts_lex,196,sym__word_identifier,1
julia,ts_lex,197,sym__word_identifier,1
julia,ts_lex,198,sym__word_identifier,1
julia,ts_lex,199,sym__word_identifier,1
julia,ts_lex,200,sym__word_identifier,1
julia,ts_lex,201,sym__word_identifier,1
julia,ts_lex,202,sym__word_identifier,1
julia,ts_lex,203,sym__word_identifier,1
julia,ts_lex,204,sym__word_identifier,1
julia,ts_lex,205,sym__word_identifier,1
julia,ts_lex,206,sym__word_identifier,1
julia,ts_lex,207,sym__word_identifier,1
julia,ts_lex,208,sym__word_identifier,1
julia,ts_lex,209,sym__word_identifier,1
julia,ts_lex,210,sym__word_identifier,1
julia,ts_lex,211,sym__word_identifier,1
julia,ts_lex,212,sym__word_identifier,1
julia,ts_lex,213,sym__word_identifier,1
julia,ts_lex,214,sym__word_identifier,1
julia,ts_lex,215,sym__word_identifier,1
julia,ts_lex,216,sym__word_identifier,1
julia,ts_lex,217,sym__word_identifier,1
julia,ts_lex,218,sym__word_identifier,1
julia,ts_lex,219,sym__word_identifier,1
julia,ts_lex,220,sym__word_identifier,1
julia,ts_lex,221,sym__word_identifier,1
julia,ts_lex,222,sym__word_identifier,1
julia,ts_lex,223,sym__word_identifier,1
julia,ts_lex,224,sym__word_identifier,1
julia,ts_lex,225,sym__word_identifier,1
julia,ts_lex,226,sym__word_identifier,1
julia,ts_lex,227,sym__word_identifier,1
julia,ts_lex,228,sym__word_identifier,1
julia,ts_lex,229,sym__word_identifier,1
julia,ts_lex,230,sym__word_identifier,1
julia,ts_lex,231,sym__word_identifier,1
julia,ts_lex,232,sym__word_identifier,1
julia,ts_lex,233,sym__word_identifier,1
julia,ts_lex,234,sym__word_identifier,1
julia,ts_lex,235,sym__word_identifier,1
julia,ts_lex,236,sym__word_identifier,1
julia,ts_lex,237,sym__word_identifier,1
julia,ts_lex,238,sym__word_identifier,1
julia,ts_lex,239,sym__word_identifier,1
julia,ts_lex,240,sym__word_identifier,1
julia,ts_lex,241,sym__word_identifier,1
julia,ts_lex,242,sym__word_identifier,1
julia,ts_lex,243,sym__word_identifier,1
julia,ts_lex,244,sym__word_identifier,1
julia,ts_lex,245,sym__word_identifier,1
julia,ts_lex,246,sym__word_identifier,1
julia,ts_lex,247,sym__word_identifier,1
julia,ts_lex,248,sym__word_identifier,1
julia,ts_lex,249,sym__word_identifier,1
julia,ts_lex,250,sym__word_identifier,1
julia,ts_lex,251,sym__word_identifier,1
julia,ts_lex,252,sym__word_identifier,1
julia,ts_lex,253,sym__word_identifier,1
julia,ts_lex,254,sym__word_identifier,1
julia,ts_lex,255,sym__word_identifier,1
julia,ts_lex,256,sym__word_identifier,1
julia,ts_lex,257,sym__word_identifier,1
julia,ts_lex,258,sym__word_identifier,1
julia,ts_lex,259,sym__word_identifier,1
julia,ts_lex,260,sym__word_identifier,1
julia,ts_lex,261,sym__word_identifier,1
julia,ts_lex,262,sym__word_identifier,1
julia,ts_lex,263,sym__word_identifier,1
julia,ts_lex,264,sym__word_identifier,1
julia,ts_lex,265,sym__word_identifier,1
julia,ts_lex,266,sym__word_identifier,1
julia,ts_lex,267,sym__word_identifier,1
julia,ts_lex,268,sym__word_identifier,1
julia,ts_lex,269,sym__word_identifier,1
julia,ts_lex,270,sym__word_identifier,1
julia,ts_lex,271,sym__word_identifier,1
julia,ts_lex,272,aux_sym_integer_literal_token1,64
julia,ts_lex,273,aux_sym_integer_literal_token2,65
julia,ts_lex,274,aux_sym_integer_literal_token3,66
julia,ts_lex,275,aux_sym_integer_literal_token3,66
julia,ts_lex,276,aux_sym_integer_literal_token4,67
julia,ts_lex,277,aux_sym_integer_literal_token4,67
julia,ts_lex,278,aux_sym_integer_literal_token4,67
julia,ts_lex,279,aux_sym_integer_literal_token4,67
julia,ts_lex,280,aux_sym_float_literal_token1,68
julia,ts_lex,281,aux_sym_float_literal_token1,68
julia,ts_lex,282,aux_sym_float_literal_token2,69
julia,ts_lex,283,aux_sym_float_literal_token2,69
julia,ts_lex,284,aux_sym_float_literal_token2,69
julia,ts_lex,285,aux_sym_float_literal_token2,69
julia,ts_lex,286,aux_sym_float_literal_token2,69
julia,ts_lex,287,aux_sym_float_literal_token2,69
julia,ts_lex,288,aux_sym_float_literal_token3,70
julia,ts_lex,289,aux_sym_float_literal_token4,71
julia,ts_lex,290,sym_escape_sequence,72
julia,ts_lex,291,sym_escape_sequence,72
julia,ts_lex,292,sym_escape_sequence,72
julia,ts_lex,293,sym_escape_sequence,72
julia,ts_lex,294,sym_escape_sequence,72
julia,ts_lex,295,sym_escape_sequence,72
julia,ts_lex,296,sym_escape_sequence,72
julia,ts_lex,297,sym_escape_sequence,72
julia,ts_lex,298,sym_character_literal,73
julia,ts_lex,299,anon_sym_DQUOTE,74
julia,ts_lex,300,anon_sym_DQUOTE_DQUOTE_DQUOTE,75
julia,ts_lex,301,anon_sym_BQUOTE,76
julia,ts_lex,302,anon_sym_BQUOTE_BQUOTE_BQUOTE,77
julia,ts_lex,303,anon_sym_DOLLAR_EQ,78
julia,ts_lex,304,aux_sym__assignment_operator_token1,79
julia,ts_lex,305,sym__pair_operator,80
julia,ts_lex,306,sym__arrow_operator,81
julia,ts_lex,307,sym__arrow_operator,81
julia,ts_lex,308,sym__lazy_or_operator,82
julia,ts_lex,309,sym__lazy_and_operator,83
julia,ts_lex,310,sym__comparison_operator,84
julia,ts_lex,311,sym__comparison_operator,84
julia,ts_lex,312,sym__comparison_operator,84
julia,ts_lex,313,sym__comparison_operator,84
julia,ts_lex,314,sym__comparison_operator,84
julia,ts_lex,315,sym__comparison_operator,84
julia,ts_lex,316,sym__pipe_right_operator,85
julia,ts_lex,317,sym__pipe_left_operator,86
julia,ts_lex,318,sym__ellipsis_operator,87
julia,ts_lex,319,sym__ellipsis_operator,87
julia,ts_lex,320,sym__plus_operator,88
julia,ts_lex,321,sym__plus_operator,88
julia,ts_lex,322,sym__plus_operator,88
julia,ts_lex,323,sym__plus_operator,88
julia,ts_lex,324,sym__plus_operator,88
julia,ts_lex,325,sym__times_operator,89
julia,ts_lex,326,sym__times_operator,89
julia,ts_lex,327,sym__times_operator,89
julia,ts_lex,328,sym__times_operator,89
julia,ts_lex,329,sym__times_operator,89
julia,ts_lex,330,sym__times_operator,89
julia,ts_lex,331,sym__rational_operator,90
julia,ts_lex,332,sym__rational_operator,90
julia,ts_lex,333,sym__bitshift_operator,91
julia,ts_lex,334,sym__bitshift_operator,91
julia,ts_lex,335,sym__bitshift_operator,91
julia,ts_lex,336,sym__bitshift_operator,91
julia,ts_lex,337,sym__power_operator,92
julia,ts_lex,338,sym__power_operator,92
julia,ts_lex,339,sym__tilde_operator,93
julia,ts_lex,340,sym__type_order_operator,94
julia,ts_lex,341,sym__unary_operator,95
julia,ts_lex,342,sym__unary_operator,95
julia,ts_lex,343,sym__unary_plus_operator,96
julia,ts_lex,344,sym__unary_plus_operator,96
julia,ts_lex,345,sym__unary_plus_operator,96
julia,ts_lex,346,sym__unary_plus_operator,96
julia,ts_lex,347,sym__unary_plus_operator,96
julia,ts_lex,348,sym__unary_plus_operator,96
julia,ts_lex,349,sym__unary_plus_operator,96
julia,ts_lex,350,anon_sym_DOT2,97
julia,ts_lex,351,anon_sym_DOT2,97
julia,ts_lex,352,anon_sym_SEMI,98
julia,ts_lex,353,anon_sym_SEMI2,99
julia,ts_lex,354,aux_sym__terminator_token1,100
julia,ts_lex,355,aux_sym__terminator_token1,100
julia,ts_lex,356,aux_sym__terminator_token1,100
julia,ts_lex,357,aux_sym__terminator_token1,100
julia,ts_lex,358,aux_sym__terminator_token1,100
julia,ts_lex,359,aux_sym__terminator_token1,100
julia,ts_lex,360,aux_sym__terminator_token1,100
julia,ts_lex,361,aux_sym__terminator_token1,100
julia,ts_lex,362,aux_sym__terminator_token1,100
julia,ts_lex,363,aux_sym__terminator_token1,100
julia,ts_lex,364,aux_sym__terminator_token1,100
julia,ts_lex,365,aux_sym__terminator_token1,100
julia,ts_lex,366,aux_sym__terminator_token1,100
julia,ts_lex,367,aux_sym_block_comment_token1,101
julia,ts_lex,368,aux_sym_block_comment_token1,101
julia,ts_lex,369,aux_sym_line_comment_token1,102
julia,ts_lex,370,aux_sym_line_comment_token1,102
julia,ts_lex,371,aux_sym_line_comment_token2,103
julia,ts_lex,372,aux_sym_line_comment_token2,103
julia,ts_lex_keywords,20,anon_sym_as,31
julia,ts_lex_keywords,26,anon_sym_do,49
julia,ts_lex_keywords,35,anon_sym_if,17
julia,ts_lex_keywords,37,anon_sym_in,43
julia,ts_lex_keywords,61,anon_sym_end,7
julia,ts_lex_keywords,65,anon_sym_for,23
julia,ts_lex_keywords,69,anon_sym_isa,56
julia,ts_lex_keywords,70,anon_sym_let,16
julia,ts_lex_keywords,82,anon_sym_try,20
julia,ts_lex_keywords,94,anon_sym_else,19
julia,ts_lex_keywords,111,anon_sym_true,62
julia,ts_lex_keywords,112,anon_sym_type,9
julia,ts_lex_keywords,118,anon_sym_begin,4
julia,ts_lex_keywords,119,sym_break_statement,25
julia,ts_lex_keywords,120,anon_sym_catch,21
julia,ts_lex_keywords,121,anon_sym_const,28
julia,ts_lex_keywords,125,anon_sym_false,63
julia,ts_lex_keywords,130,anon_sym_local,30
julia,ts_lex_keywords,131,anon_sym_macro,14
julia,ts_lex_keywords,134,anon_sym_outer,42
julia,ts_lex_keywords,137,anon_sym_quote,15
julia,ts_lex_keywords,140,anon_sym_using,39
julia,ts_lex_keywords,141,anon_sym_where,60
julia,ts_lex_keywords,142,anon_sym_while,24
julia,ts_lex_keywords,146,anon_sym_elseif,18
julia,ts_lex_keywords,147,anon_sym_export,36
julia,ts_lex_keywords,150,anon_sym_global,29
julia,ts_lex_keywords,151,anon_sym_import,38
julia,ts_lex_keywords,152,anon_sym_module,5
julia,ts_lex_keywords,155,anon_sym_public,37
julia,ts_lex_keywords,156,anon_sym_return,27
julia,ts_lex_keywords,157,anon_sym_struct,12
julia,ts_lex_keywords,161,anon_sym_finally,22
julia,ts_lex_keywords,163,anon_sym_mutable,11
julia,ts_lex_keywords,165,anon_sym_abstract,8
julia,ts_lex_keywords,167,sym_continue_statement,26
julia,ts_lex_keywords,168,anon_sym_function,13
julia,ts_lex_keywords,171,anon_sym_primitive,10
julia,ts_lex_keywords,172,anon_sym_baremodule,6
nim,ts_lex,92,ts_builtin_sym_end,0
nim,ts_lex,93,anon_sym_SEMI,2
nim,ts_lex,94,aux_sym_import_from_statement_token1,16
nim,ts_lex,95,anon_sym_COLON,18
nim,ts_lex,96,anon_sym_COLON,18
nim,ts_lex,97,anon_sym_COLON,18
nim,ts_lex,98,anon_sym_LPAREN,22
nim,ts_lex,99,anon_sym_EQ,30
nim,ts_lex,100,anon_sym_EQ,30
nim,ts_lex,101,anon_sym_EQ,30
nim,ts_lex,102,anon_sym_LBRACK,31
nim,ts_lex,103,anon_sym_LBRACE,32
nim,ts_lex,104,anon_sym_LBRACE,32
nim,ts_lex,105,anon_sym_COMMA,41
nim,ts_lex,106,anon_sym_DASH_GT,57
nim,ts_lex,107,anon_sym_LPAREN2,58
nim,ts_lex,108,anon_sym_DOT,59
nim,ts_lex,109,anon_sym_DOT,59
nim,ts_lex,110,anon_sym_DOT,59
nim,ts_lex,111,anon_sym_LBRACK_COLON,60
nim,ts_lex,112,anon_sym_LBRACK2,62
nim,ts_lex,113,anon_sym_LBRACK2,62
nim,ts_lex,114,aux_sym__infix_operator_0_token1,63
nim,ts_lex,115,aux_sym__infix_operator_0_token1,63
nim,ts_lex,116,aux_sym__infix_operator_0_token1,63
nim,ts_lex,117,aux_sym__infix_operator_0_token1,63
nim,ts_lex,118,aux_sym__infix_operator_0_token1,63
nim,ts_lex,119,aux_sym__infix_operator_0_token1,63
nim,ts_lex,120,aux_sym__infix_operator_0_token1,63
nim,ts_lex,121,aux_sym__infix_operator_0_token1,63
nim,ts_lex,122,aux_sym__infix_operator_0_token1,63
nim,ts_lex,123,aux_sym__infix_operator_0_token1,63
nim,ts_lex,124,aux_sym__infix_operator_1_token1,64
nim,ts_lex,125,aux_sym__infix_operator_1_token1,64
nim,ts_lex,126,aux_sym__infix_operator_1_token1,64
nim,ts_lex,127,aux_sym__infix_operator_1_token1,64
nim,ts_lex,128,aux_sym__infix_operator_1_token1,64
nim,ts_lex,129,aux_sym__infix_operator_1_token1,64
nim,ts_lex,130,aux_sym__infix_operator_1_token1,64
nim,ts_lex,131,aux_sym__infix_operator_1_token1,64
nim,ts_lex,132,aux_sym__infix_operator_1_token1,64
nim,ts_lex,133,aux_sym__infix_operator_1_token1,64
nim,ts_lex,134,aux_sym__infix_operator_1_token1,64
nim,ts_lex,135,aux_sym__infix_operator_1_token1,64
nim,ts_lex,136,aux_sym__infix_operator_1_token1,64
nim,ts_lex,137,aux_sym__infix_operator_1_token1,64
nim,ts_lex,138,aux_sym__infix_operator_1_token1,64
