feature,category,file,line,snippet
generic_constraint,type,compiler/ast.nim,285,proc constraint*(s: PSym): lent PNode {.inline.} =
generic_constraint,type,compiler/ast.nim,287,result = s.constraintImpl
global_state,effect,changelogs/changelog_1_2_0.md,494,"- Fixed ""gc:arc destroys the global variable accidentally."""
global_state,effect,compiler/ast2nif.nim,2443,## Supposed to be a global variable
global_state,effect,compiler/astdef.nim,630,"locGlobalVar, # location is a global variable"
global_state,effect,compiler/ccgstmts.nim,387,# Global variables should not be zeromem-ed within loops
global_state,effect,compiler/ccgstmts.nim,391,# global variables will be initialized to zero.
global_state,effect,compiler/cgen.nim,1538,# the 'unsureAsgn' is a nop. If it points to a global variable the
global_state,effect,compiler/lineinfos.nim,211,"warnGlobalVarConstructorTemporary: ""global variable '$1' initialization requires a temporary variable"","
global_state,effect,compiler/lineinfos.nim,243,"hintGlobalVar: ""global variable declared here"","
goto_label,control,changelogs/changelog_1_2_0.md,354,"- Fixed ""--gc:arc with --exceptions:goto for ""nim c"" generate invalid c code"""
goto_label,control,changelogs/changelog_1_2_0.md,452,"- Fixed ""cpp --gc:arc --exceptions:goto fails to raise with discard"""
goto_label,control,changelogs/changelog_1_2_0.md,534,"- Fixed ""exceptions:goto accidentally reset the variable during exception handling"""
goto_label,control,changelogs/changelog_1_4_0.md,601,"- Fixed ""[goto exceptions] {.noReturn.} pragma is not detected in a case expression"""
goto_label,control,changelogs/changelog_1_4_0.md,667,"- Fixed ""exceptions:goto Bug devel codegen lvalue NIM_FALSE=NIM_FALSE"""
goto_label,control,changelogs/changelog_2_0_0_details.md,463,generation of goto based exception handling. It can improve the produced code size but its effects can be subtle so use it with care.
goto_label,control,compiler/astdef.nim,145,sfGoto # var is used for 'goto' code generation
goto_label,control,compiler/cbuilderstmts.nim,269,"builder.add(""goto "")"
identifier,expression,changelog.md,97,- `std/pegs` now correctly lexes UTF-8 bytes inside bare identifier-style
identifier,expression,changelogs/changelog_0_18_1.md,556,"- Fixed ""Ambiguous identifier between set type and proc"""
identifier,expression,changelogs/changelog_0_20_0.md,208,- Added `macros.signatureHash` that returns a stable identifier
identifier,expression,changelogs/changelog_1_2_0.md,316,"- Fixed ""regression(1.0.4): undeclared identifier: 'readLines'; plus another regression and bug"""
identifier,expression,changelogs/changelog_1_4_0.md,403,"- Fixed ""--gc:arc -d:useSysAssert undeclared identifier `cstderr` with newSeq"""
identifier,expression,changelogs/changelog_1_4_0.md,639,"- Fixed ""Stropped identifiers don't work as field names in tuple literals"""
identifier,expression,changelogs/changelog_2_0_0.md,75,The underscore identifier (`_`) is now generally not added to scope when
identifier,expression,changelogs/changelog_2_0_0_details.md,150,- The underscore identifier (`_`) is now generally not added to scope when
if,control,compiler/cbuilderexprs.nim,254,"template cIfExpr(cond, a, b: Snippet): Snippet ="
if,control,compiler/cbuilderstmts.nim,57,"template addSingleIfStmt(builder: var Builder, cond: Snippet, body: typed) ="
if,control,compiler/cbuilderstmts.nim,64,"template addSingleIfStmtWithCond(builder: var Builder, condBody: typed, body: typed) ="
if,control,compiler/cbuilderstmts.nim,71,proc initIfStmt(builder: var Builder): IfBuilder =
if,control,compiler/cbuilderstmts.nim,74,"proc finishIfStmt(builder: var Builder, stmt: IfBuilder) ="
if,control,compiler/cbuilderstmts.nim,78,"template addIfStmt(builder: var Builder, stmt: out IfBuilder, body: typed) ="
if,control,compiler/cbuilderstmts.nim,79,stmt = initIfStmt(builder)
if,control,compiler/cbuilderstmts.nim,81,"finishIfStmt(builder, stmt)"
import,declaration,azure-pipelines.yml,3,include:
import,declaration,azure-pipelines.yml,8,include:
import,declaration,azure-pipelines.yml,18,timeoutInMinutes: 90 # default `60` led to lots of cancelled jobs; use 0 for unlimited (may be undesirable)
import,declaration,changelog.md,9,[Dragonbox](https://raw.githubusercontent.com/jk-jeon/dragonbox/master/other_files/Dragonbox.pdf) algorithm). Use `-d:nimLegacySprintf` to emulate old behaviors.
import,declaration,changelog.md,22,- The bare `except:` now panics on `Defect`. Use `except Exception:` or `except Defect:` to catch `Defect`. `--legacy:noPanicOnExcept` is provided for a transition period.
import,declaration,changelog.md,26,"- `std/parsesql` has been moved to a nimble package, use `nimble` or `atlas` to install it."
import,declaration,changelog.md,28,"- With `-d:nimPreviewDuplicateModuleError`, importing two modules that share the same name becomes a compile-time error. This includes importing the same module more than once. Use `import foo as foo1` (or other aliases) to avoid collisions."
import,declaration,changelog.md,36,"- Adds a new warning `--warning:ImplicitRangeConversion` that detects downsizing implicit conversions to range types (e.g., `int -> range[0..255]` or `range[1..256] -> range[0..255]`) that could cause runtime panics. Safe conversions like `range[0..255] -> ran"
index,expression,compiler/cbuilderexprs.nim,78,"proc subscript(a, b: Snippet): Snippet ="
index,expression,compiler/cbuilderstmts.nim,40,"template addSubscriptAssignment(builder: var Builder, lhs: Snippet, index: Snippet, rhs: Snippet) ="
index,expression,compiler/ccgexprs.nim,1179,"putIntoDest(p, d, n, subscript(rdLoc(a), rdCharLoc(b)),"
index,expression,compiler/ccgexprs.nim,1190,# semantic pass has already checked for const index expressions
index,expression,compiler/ccgexprs.nim,1219,"putIntoDest(p, d, n, subscript(ra, cOp(Sub, NimInt, rcb, first)), a.storage)"
index,expression,compiler/ccgexprs.nim,1227,"putIntoDest(p, d, n, subscript(ra, rcb), a.storage)"
index,expression,compiler/ccgexprs.nim,1304,"putIntoDest(p, d, n, subscript(arrData, rcb), a.storage)"
index,expression,compiler/ccgexprs.nim,1345,"putIntoDest(p, d, n, subscript(dataField(p, ra), rcb), a.storage)"
interface_trait,declaration,changelog.md,108,"This makes the behavior of interfaces like `hash`, `$`, `==` etc. more"
interface_trait,declaration,koch.nim,98,"interface with native functions (experimental,"
interface_trait,declaration,koch.nim,628,"""tmodsymref"", ""tmethupref"", ""temit"", ""ttraitparam"", ""tnestasgn""]"
interface_trait,declaration,changelogs/changelog_0_18_1.md,157,- Added ``typetraits.$`` as an alias for ``typetraits.name``.
interface_trait,declaration,changelogs/changelog_0_20_0.md,192,"- Added `Rusage`, `getrusage`, `wait4` to the posix interface."
interface_trait,declaration,changelogs/changelog_1_0_0.md,92,- typetraits
interface_trait,declaration,changelogs/changelog_1_0_2.md,50,* Documentation improvements around the db interface
interface_trait,declaration,changelogs/changelog_1_2_0.md,17,"- Added `typetraits.tupleLen` to get number of elements of a tuple/type tuple,"
io,effect,changelog.md,163,- Added `--stdinfile` flag to name of the file used when running program from stdin (defaults to `stdinfile.nim`)
io,effect,changelogs/changelog_0_18_1.md,89,- The ``readPasswordFromStdin`` proc has been moved from the ``rdstdin``
io,effect,changelogs/changelog_0_18_1.md,214,- ``writeStackTrace`` is now proclaimed to have no IO effect (even though it does)
io,effect,changelogs/changelog_0_20_2.md,14,- On Windows stderr/stdout/stdin are not opened as binary files anymore. Use the switch
io,effect,changelogs/changelog_1_0_0.md,7,stdin/stdout/stderr are binary files again. This change only affects
io,effect,changelogs/changelog_1_2_0.md,492,"- Fixed ""`echo 'echo 1' | nim c -r -` silently gives wrong results (nimBetterRun not updated for stdin)"""
io,effect,changelogs/changelog_1_4_0.md,110,hangs if a process had both reads from stdin and writes (e.g. to stdout).
io,effect,changelogs/changelog_1_4_0.md,115,"- `osproc.execCmdEx` now takes an optional `input` for stdin, `workingDir` and `env`"
ir,meta,changelog.md,102,- `std/jsonutils`: `fromJson` now throws an exception when converting to `array`/`seq` if the JSON isn't an array instead of silently failing
ir,meta,changelog.md,155,instead of silently writing to a copy. Fixed homogeneous numeric arrays
ir,meta,koch.nim,524,# Rebuilding koch is necessary because it uses its pointer size to
ir,meta,koch.nim,672,"doAssert cmd.len == 0, cmd # avoid silently ignoring"
ir,meta,readme.md,42,"| Mac OS X (10.4 or greater) | x86, x86_64, ppc64, and Apple Silicon (ARM64) |"
ir,meta,.github/workflows/stale.yml,20,stale-pr-message: >
ir,meta,.github/workflows/stale.yml,24,close-pr-message: >
ir,meta,changelogs/changelog_0_18_1.md,210,number generator as type ``Rand`` so multiple threads can easily use their
layout_alignment,memory,changelog.md,148,- Fixed a bug where `sizeof(T)` inside a `typedesc` template called from a generic type's
layout_alignment,memory,changelog.md,149,"`when` clause would error with ""'sizeof' requires '.importc' types to be '.completeStruct'""."
layout_alignment,memory,koch.nim,301,""" nsis compiler/installer.ini"") % [VersionAsString, $(sizeof(pointer)*8)])"
layout_alignment,memory,koch.nim,548,when sizeof(pointer) == 4:
layout_alignment,memory,koch.nim,550,when sizeof(pointer) == 8:
layout_alignment,memory,koch.nim,669,"[hostOS, hostCPU, $int.sizeof, $float.sizeof, $cpuEndian, getCurrentDir()]"
layout_alignment,memory,changelogs/changelog_1_4_0.md,365,"- Fixed ""repr() not available for uint{,8,16,32,64} under --gc:arc"""
layout_alignment,memory,changelogs/changelog_1_4_0.md,857,"- Fixed ""Sizeof of case object is incorrect. Showstopper"""
lifetime,binding,compiler/closureiters.nim,1434,# bug #25596; lifetime extension for `addr`-taken locals as
lifetime,binding,compiler/icnifcore.nim,225,## resident for the process lifetime; for the `nim ic` driver that reads these
lifetime,binding,compiler/semexprs.nim,1949,proc scopedLifetime(c: PContext; ri: PNode): bool {.inline.} =
lifetime,binding,compiler/semexprs.nim,1964,"scopedLifetime(c, ri):"
lifetime,binding,compiler/varpartitions.nim,685,"# as the alias references it, so this lifetime rule does not apply;"
lifetime,binding,doc/destructors.md,108,Lifetime-tracking hooks
lifetime,binding,doc/destructors.md,113,"""Lifetime-tracking hooks"", which are particular [type bound operators]("
lifetime,binding,doc/manual.md,4403,[Lifetime-tracking hooks](destructors.html#lifetimeminustracking-hooks).
literal_boolean,expression,azure-pipelines.yml,13,value: false
literal_boolean,expression,azure-pipelines.yml,37,NIM_COMPILE_TO_CPP: true
literal_boolean,expression,azure-pipelines.yml,59,- bash: git config --global core.autocrlf false
literal_boolean,expression,azure-pipelines.yml,70,echo '##vso[task.setvariable variable=skipci]true'
literal_boolean,expression,azure-pipelines.yml,78,"condition: and(succeeded(), eq(variables['skipci'], 'false'))"
literal_boolean,expression,azure-pipelines.yml,90,"condition: and(succeeded(), eq(variables['skipci'], 'false'), eq(variables['Agent.OS'], 'Linux'), eq(variables['CPU'], 'amd64'))"
literal_boolean,expression,azure-pipelines.yml,131,"condition: and(succeeded(), eq(variables['skipci'], 'false'), eq(variables['Agent.OS'], 'Linux'), eq(variables['CPU'], 'i386'))"
literal_boolean,expression,azure-pipelines.yml,135,"condition: and(succeeded(), eq(variables['skipci'], 'false'), eq(variables['Agent.OS'], 'Darwin'))"
literal_null,expression,koch.nim,156,"nimexec((""cc $1 -r $3 --var:version=$2 --var:mingw=none csource "" &"
literal_null,expression,koch.nim,241,"nimexec(""cc -r $2 --var:version=$1 --var:mingw=none --main:compiler/nim.nim scripts compiler/installer.ini"" %"
literal_null,expression,koch.nim,243,"exec(""$# --var:version=$# --var:mingw=none --main:compiler/nim.nim zip compiler/installer.ini"" %"
literal_null,expression,koch.nim,255,"nimexec(""cc -r $2 --var:version=$1 --var:mingw=none --main:compiler/nim.nim scripts compiler/installer.ini"" %"
literal_null,expression,koch.nim,257,"exec(""$# --var:version=$# --var:mingw=none --main:compiler/nim.nim xz compiler/installer.ini"" %"
literal_null,expression,koch.nim,304,"nimexec(""cc -r $# --var:version=$# --var:mingw=none --main:compiler/nim.nim scripts compiler/installer.ini $#"" %"
literal_null,expression,.github/workflows/bisects.yml,10,"github.event_name == 'issue_comment' && startsWith(github.event.comment.body, '!nim ') && github.event.issue.pull_request == null && github.event.comment.author_association != 'NONE'"
literal_null,expression,changelogs/changelog_0_18_1.md,195,shown) and ``nil`` strings are equal to empty strings.
literal_numeric,expression,changelogs/changelog_1_6_0.md,187,Custom numeric literals (e.g. `-128'bignum`) are now supported.
literal_numeric,expression,compiler/ast.nim,1325,of nkFloatLiterals: result.floatVal = src.floatVal
literal_numeric,expression,compiler/ast.nim,1398,of nkFloatLiterals: dst.floatVal = src.floatVal
literal_numeric,expression,compiler/ast.nim,1477,of nkFloatLiterals: result = a.floatVal
literal_numeric,expression,compiler/astdef.nim,905,nkFloatLiterals* = {nkFloatLit..nkFloat128Lit}
literal_numeric,expression,compiler/lookups.nim,58,of nkLiterals - nkFloatLiterals: id.add(x.renderTree)
literal_numeric,expression,compiler/types.nim,140,of nkFloatLiterals: n.floatVal
literal_numeric,expression,doc/manual.md,522,See also [custom numeric literals].
literal_string,expression,changelogs/changelog_0_19_0.md,118,now escapes the content of string literals consistently.
literal_string,expression,changelogs/changelog_1_4_0.md,184,- Added `strutils.indentation` and `strutils.dedent` which enable indented string literals:
literal_string,expression,changelogs/changelog_1_6_0.md,418,kept as string literals and one can use external BigNum libraries to handle these.
literal_string,expression,changelogs/changelog_1_6_0.md,542,- Added support for const strings instead of just string literals.
literal_string,expression,compiler/ast2nif.nim,1276,"w.deps.addStrLit child.strVal # raw string literal, no wrapper needed"
literal_string,expression,compiler/ast2nif.nim,1293,"w.deps.addStrLit fp # raw string literal, no wrapper needed"
literal_string,expression,compiler/ast2nif.nim,2255,"# Carry the generic body sym and the instance type as STRING LITERALS, not"
literal_string,expression,compiler/ast2nif.nim,3445,"raiseAssert ""expected string literal but got "" & $n.kind"
lock_mutex,concurrency,doc/manual.md,9156,pthread_mutex_lock(a)
lock_mutex,concurrency,doc/manual.md,9161,pthread_mutex_unlock(a)
lock_mutex,concurrency,doc/manual.md,9214,pthread_mutex_lock(counters[i].L)
lock_mutex,concurrency,doc/manual.md,9219,pthread_mutex_unlock(counters[i].L)
lock_mutex,concurrency,lib/genode_cpp/syslocks.h,16,#include <base/mutex.h>
lock_mutex,concurrency,lib/genode_cpp/syslocks.h,25,"Genode::Mutex _mutex_a, _mutex_b;"
lock_mutex,concurrency,lib/genode_cpp/syslocks.h,30,Genode::Mutex::Guard guard(_mutex_a);
lock_mutex,concurrency,lib/genode_cpp/syslocks.h,32,_mutex_b.acquire();
macro,meta,.github/workflows/stale.yml,18,"exempt-pr-labels: ""ARC,bounty,Codegen,Crash,Generics,High Priority,Macros,Next release,Showstopper,Static[T]"""
macro,meta,changelogs/changelog_0_18_1.md,164,- Added ``macros.unpackVarargs``.
macro,meta,changelogs/changelog_0_18_1.md,410,"- Fixed ""Table usage in a macro (SIGSEGV: Illegal storage access.)"""
macro,meta,changelogs/changelog_0_18_1.md,431,"- Fixed ""Error when using `multisync` macro"""
macro,meta,changelogs/changelog_0_18_1.md,505,"- Fixed ""json 'to' macro can not marshalize into tuples"""
macro,meta,changelogs/changelog_0_18_1.md,581,"- Fixed ""compiler crash on simple macro"""
macro,meta,changelogs/changelog_0_18_1.md,609,"- Fixed ""NPE when compile macro that returns concrete value"""
macro,meta,changelogs/changelog_0_19_0.md,6,- ``macros.callsite`` is now deprecated. Since the introduction of ``varargs``
manual_memory,memory,changelogs/changelog_0_18_1.md,656,"- Fixed ""New Allocator Fails On >=4GB Requests"""
manual_memory,memory,changelogs/changelog_1_0_0.md,75,- core/allocators
manual_memory,memory,changelogs/changelog_1_4_0.md,841,"- Fixed ""memory corruption for seq.add(seq) with gc:arc and d:useMalloc """
manual_memory,memory,changelogs/changelog_1_6_0.md,694,"- The allocator for Nintendo Switch, which was nonfunctional because"
manual_memory,memory,changelogs/changelog_1_6_0.md,695,"of breaking changes in libnx, was removed, in favor of the new `-d:nimAllocPagesViaMalloc` option."
manual_memory,memory,changelogs/changelog_1_6_0.md,857,- On embedded devices `malloc` can now be used instead of `mmap` via `-d:nimAllocPagesViaMalloc`.
manual_memory,memory,compiler/ccgthreadvars.nim,33,# allocator for it :-(
manual_memory,memory,compiler/nifbackend.nim,284,"# (locks, allocators, threads, …) during codegen; the per-module backend"
map_dict,expression,lib/pure/collections/tables.nim,11,## (also often named `dictionary`:idx: in other programming languages) that is
map_dict,expression,tests/arc/dmodule.nim,3,minDictionary
map_dict,expression,tests/arc/dmodule.nim,7,of minDictionary:
map_dict,expression,tests/arc/dmodule.nim,15,of minDictionary:
map_dict,expression,tests/arc/t14383.nim,30,if val.kind == minDictionary:
map_type,type,compiler/ccgcalls.nim,205,"# bug #23321: In the function mapType, ptrs (tyPtr, tyVar, tyLent, tyRef)"
map_type,type,compiler/ccgcalls.nim,399,"let needsIndirect = mapType(p.config, n.firstSon.typ, mapTypeChooser(n.firstSon) == skParam) != ctArray"
map_type,type,compiler/ccgexprs.nim,907,"let mt = mapType(p.config, e.firstSon.typ, mapTypeChooser(e.firstSon) == skParam)"
map_type,type,compiler/ccgexprs.nim,987,"elif mapType(p.config, e.firstSon.typ, mapTypeChooser(e.firstSon) == skParam) == ctArray or isCppRef(p, e.typ):"
map_type,type,compiler/ccgtypes.nim,229,proc mapType(conf: ConfigRef; typ: PType; isParam: bool): TCTypeKind =
map_type,type,compiler/ccgtypes.nim,244,"result = mapType(conf, typ.skipModifier, isParam)"
map_type,type,compiler/ccgtypes.nim,247,"result = mapType(conf, skipModifier(typ), isParam)"
map_type,type,compiler/ccgtypes.nim,258,"of tyRange: result = mapType(conf, typ.elementType, isParam)"
member_access,expression,changelogs/changelog_1_0_2.md,28,* Fixed yield in nkCheckedFieldExpr
member_access,expression,compiler/aliasanalysis.nim,7,"PathKinds0* = {nkDotExpr, nkCheckedFieldExpr,"
member_access,expression,compiler/aliases.nim,43,"of nkDotExpr, nkCheckedFieldExpr:"
member_access,expression,compiler/aliases.nim,54,"while cur.kind in {nkDotExpr, nkBracketExpr, nkCheckedFieldExpr, nkObjUpConv,"
member_access,expression,compiler/aliases.nim,59,"of nkDotExpr, nkBracketExpr, nkCheckedFieldExpr, nkObjUpConv, nkObjDownConv,"
member_access,expression,compiler/aliases.nim,224,"of nkObjUpConv, nkObjDownConv, nkCheckedFieldExpr:"
member_access,expression,compiler/aliases.nim,232,"nkCheckedFieldExpr, nkHiddenAddr}"
member_access,expression,compiler/astalgo.nim,744,if n.kind == nkCheckedFieldExpr: sfDiscriminant in n[0][1].sym.flags
memory_model,concurrency,lib/std/sysatomics.nim,89,## to conform to the memory model specified by success_memmodel. There are no
memory_model,concurrency,lib/std/sysatomics.nim,90,"## restrictions on what memory model can be used here. False is returned otherwise,"
memory_model,concurrency,lib/std/sysatomics.nim,91,## and the execution is considered to conform to failure_memmodel. This memory model
memory_model,concurrency,lib/std/sysatomics.nim,102,"## Perform the operation return the new value, all memory models are valid"
memory_model,concurrency,lib/std/sysatomics.nim,116,"## Perform the operation return the old value, all memory models are valid"
memory_model,concurrency,lib/std/sysatomics.nim,135,## All memory models are valid.
memory_model,concurrency,lib/std/sysatomics.nim,146,## on the specified memory model. All memory orders are valid.
memory_model,concurrency,lib/system/arc.nim,260,"# destroyed (which happens-before this destructor, or the program races"
module,declaration,azure-pipelines.yml,16,- job: packages
module,declaration,azure-pipelines.yml,41,# see also: `NIM_TEST_PACKAGES`
module,declaration,azure-pipelines.yml,100,Package: libllvm6.0
module,declaration,changelog.md,15,"- With `-d:nimPreviewCheckedClose`, the `close` function in the `std/syncio` module now raises an IO exception in case of an error."
module,declaration,changelog.md,26,"- `std/parsesql` has been moved to a nimble package, use `nimble` or `atlas` to install it."
module,declaration,changelog.md,28,"- With `-d:nimPreviewDuplicateModuleError`, importing two modules that share the same name becomes a compile-time error. This includes importing the same module more than once. Use `import foo as foo1` (or other aliases) to avoid collisions."
module,declaration,koch.nim,20,# Note that Nimony uses Nim as a git submodule but we don't want to install
module,declaration,koch.nim,80,distrohelper [bindir] helper for distro packagers
mutation,effect,azure-pipelines.yml,165,# displayName: 'Restore built csourcesAny'
mutation,effect,changelog.md,40,`--legacy:procParamTypeBackendAliases` to restore the older behavior.
mutation,effect,changelog.md,154,receive a `toOpenArray` view (bug #15952): mutations reach the caller's storage
mutation,effect,changelogs/changelog_0_19_0.md,49,- The ``times.Timezone`` is now an immutable ref-type that must be initialized
mutation,effect,changelogs/changelog_1_2_0.md,134,to restore the old behavior.
mutation,effect,changelogs/changelog_1_2_0.md,290,"- Fixed ""mutable iterator cannot yield named tuples"""
mutation,effect,changelogs/changelog_1_2_0.md,292,"- Fixed ""parsecfg stores ""\r\n"" line breaks just as ""\n"""""
mutation,effect,changelogs/changelog_1_4_0.md,52,- `strutils.formatFloat` with `precision = 0` has been restored to the version
name_resolution,binding,lib/js/dom.nim,1558,proc lookupNamespaceURI*(n: Node): cstring
name_resolution,binding,tests/errmsgs/tproper_stacktrace3.nim,12,proc actualResolver(x: ptr Container): ptr Container = x
name_resolution,binding,tests/errmsgs/tproper_stacktrace3.nim,14,template resolve(): untyped = actualResolver(db)
name_resolution,binding,tests/errmsgs/tproper_stacktrace3.nim,21,# actualResolver(db).val = myfail() # actualResolver is not included in stack trace.
network,effect,koch.nim,84,doesn't require network connectivity
network,effect,koch.nim,719,"execFold(""Run tester"", ""nim c -r --putenv:NIM_TESTAMENT_REMOTE_NETWORKING:1 -d:nimStrictMode testament/testament $# all -d:nimCoroutines"" % batchParam)"
network,effect,changelogs/changelog_0_18_1.md,30,- `newAsyncSocket` taking an `AsyncFD` now runs `setBlocking(false)` on the
network,effect,changelogs/changelog_0_18_1.md,81,- ``newNativeSocket`` is now named ``createNativeSocket``.
network,effect,changelogs/changelog_0_18_1.md,83,- ``newAsyncNativeSocket`` is now named ``createAsyncNativeSocket``
network,effect,changelogs/changelog_0_18_1.md,84,and it no longer raises an OS error but returns an ``osInvalidSocket`` when
network,effect,changelogs/changelog_0_18_1.md,152,- Implemented an `accept` proc that works on a `SocketHandle` in
network,effect,changelogs/changelog_0_18_1.md,153,``nativesockets``.
optimizer,meta,changelogs/changelog_1_2_0.md,320,"- Fixed ""Sink to MemMove optimization in injectdestructors"""
optimizer,meta,changelogs/changelog_1_2_0.md,510,"- Fixed ""Accidentally ""SIGSEGV: Illegal storage access"" error after arc optimizations (#13325)"""
optimizer,meta,changelogs/changelog_1_6_0.md,703,## Performance / memory optimizations
optimizer,meta,changelogs/changelog_2_0_0.md,233,With these important optimizations we improved the runtime of the compiler and important benchmarks by 0%! Wait ... what?
optimizer,meta,changelogs/changelog_2_0_0.md,234,"Yes, unfortunately it turns out that for a modern optimizer like in GCC or LLVM there is no difference."
optimizer,meta,changelogs/changelog_2_0_0_details.md,73,`sink` for optimization purposes.
optimizer,meta,compiler/aliasanalysis.nim,54,# lower level C++ optimizer to specialize this code.
optimizer,meta,compiler/ast.nim,845,# XXX Dead code. Remove
optional_nullable,type,changelogs/changelog_0_18_1.md,205,- ``os.getEnv`` now takes an optional ``default`` parameter that tells ``getEnv``
optional_nullable,type,changelogs/changelog_0_20_0.md,231,"- In `times` module, procs `format` and `parse` accept a new optional"
optional_nullable,type,changelogs/changelog_1_2_0.md,151,- The `=sink` type bound operator is now optional. The compiler can now use a
optional_nullable,type,changelogs/changelog_1_4_0.md,115,"- `osproc.execCmdEx` now takes an optional `input` for stdin, `workingDir` and `env`"
optional_nullable,type,changelogs/changelog_1_6_0.md,216,## Block arguments now support optional parameters
optional_nullable,type,changelogs/changelog_1_6_0.md,419,The `parseFloat` family of functions also has now optional `rawIntegers` and
optional_nullable,type,changelogs/changelog_1_6_0.md,488,"- Added optional `options` argument to `copyFile`, `copyFileToDir`, and"
optional_nullable,type,changelogs/changelog_1_6_0.md,497,- Added optional `followSymlinks` argument to `setFilePermissions`.
overload_resolution,type,changelog.md,58,- `strutils.multiReplace` overload for character set replacements in a single pass.
overload_resolution,type,changelog.md,138,See the [experimental manual](https://nim-lang.github.io/Nim/manual_experimental.html#typeminusbound-overloads)
overload_resolution,type,changelogs/changelog_0_18_1.md,98,- The overloading rules changed slightly so that constrained generics are
overload_resolution,type,changelogs/changelog_0_18_1.md,106,This means if you overload ``[]`` or ``[]=`` you need to ensure they also work
overload_resolution,type,changelogs/changelog_0_18_1.md,123,- The experimental overloading of the dot ``.`` operators now take
overload_resolution,type,changelogs/changelog_0_20_0.md,26,"Furthermore, an overload with positive stepping is available."
overload_resolution,type,changelogs/changelog_1_0_0.md,71,- Consistent error handling of two `exec` overloads. (#10967)
overload_resolution,type,changelogs/changelog_1_2_0.md,5,- Added overloaded `strformat.fmt` macro that use specified characters as
ownership,memory,compiler/aliasanalysis.nim,38,(n.sym.typ.skipTypes(abstractInst-{tyOwned}).kind in {tyOwned})
ownership,memory,compiler/ast.nim,1276,"let mask = elem.flags * {tfHasAsgn, tfHasOwned}"
ownership,memory,compiler/ast.nim,1282,"# During the original compilation, propagateToOwner set tfHasAsgn/tfHasOwned on the type before it was sealed"
ownership,memory,compiler/ast.nim,1536,## Generic instantiations are owned by their originating generic
ownership,memory,compiler/ast.nim,1665,"template hasDestructor*(t: PType): bool = {tfHasAsgn, tfHasOwned} * t.flags != {}"
ownership,memory,compiler/ast.nim,1695,s.kind == skParam and (s.typ.kind == tySink or tfHasOwned in s.typ.flags)
ownership,memory,compiler/ast.nim,1698,t.kind == tySink or tfHasOwned in t.flags
ownership,memory,compiler/ast2nif.nim,670,"## owned by member B is minted, not loaded -- keying on `currentModule` would"
parameter,declaration,changelog.md,11,- The `default` parameter of `tables.getOrDefault` has been renamed to `def` to
parameter,declaration,changelog.md,12,"avoid conflicts with `system.default`, so named argument usage for this"
parameter,declaration,changelog.md,13,"parameter like `getOrDefault(..., default = ...)` will have to be changed."
parameter,declaration,changelog.md,32,"- The second parameter of `succ`, `pred`, `inc`, and `dec` in `system` now accepts `SomeInteger` (previously `Ordinal`)."
parameter,declaration,changelog.md,39,"parameter and result types, not just their source-level shape. Use"
parameter,declaration,changelog.md,86,- `system.typeof` adds a new parameter `modifierMode` to specify how type modifiers are handled.
parameter,declaration,changelog.md,100,- `std/uri`: The `?` operator now appends query parameters to an existing query
parameter,declaration,changelog.md,151,`tyTypeDesc(tyGenericParam)` as an unresolved generic parameter.
pattern,expression,koch.nim,495,proc removePattern(pattern: string) =
pattern,expression,koch.nim,496,for f in walkFiles(pattern):
pattern,expression,koch.nim,501,"removePattern(""web/*.html"")"
pattern,expression,koch.nim,502,"removePattern(""doc/*.html"")"
pattern,expression,changelogs/changelog_0_19_0.md,158,This feature enables custom pattern matchers.
pattern,expression,changelogs/changelog_1_0_0.md,109,"takes a ""pattern"" for maximum flexibility."
pattern,expression,changelogs/changelog_1_6_0.md,587,"- Added `ZZZ` and `ZZZZ` patterns to `times.nim` `DateTime` parsing, to match time"
pattern,expression,changelogs/changelog_2_0_0.md,172,It's a common pattern in C++ to use inheritance to extend a library. Some even use multiple inheritance as a mechanism to make interfaces.
pointer,type,changelogs/changelog_0_19_0.md,199,"- ""Memory regions"" for pointer types have been deprecated, they were hardly used"
pointer,type,changelogs/changelog_1_2_0.md,21,"- `options` now treats `proc` like other pointer types, meaning `nil` proc variables"
pointer,type,changelogs/changelog_1_4_0.md,64,"used must be castable to `ptr string`, any incompatible pointer type will not"
pointer,type,changelogs/changelog_2_0_0_details.md,78,- `nil` literals can no longer be directly assigned to variables or fields of `distinct` pointer types. They must be converted instead.
pointer,type,compiler/cbuilderdecls.nim,336,"obj.addField(name = ""m_type"", typ = ptrType(cgsymValue(m, ""TNimType"")))"
pointer,type,compiler/cbuilderdecls.nim,338,"obj.addField(name = ""m_type"", typ = ptrType(cgsymValue(m, ""TNimTypeV2"")))"
pointer,type,compiler/cbuilderexprs.nim,5,proc constPtrType(t: Snippet): Snippet =
pointer,type,compiler/cbuilderexprs.nim,11,proc ptrType(t: Snippet): Snippet =
primitive_bool,type,compiler/astdef.nim,262,"# boolean type classes such as `string|int`,`not seq`,"
primitive_bool,type,compiler/cgmeth.nim,260,"let boolType = getSysType(g, unknownLineInfo, tyBool)"
primitive_bool,type,compiler/cgmeth.nim,272,"var isn = newNodeIT(nkCall, base.info, boolType)"
primitive_bool,type,compiler/cgmeth.nim,278,"var a = newNodeIT(nkCall, base.info, boolType)"
primitive_bool,type,compiler/semexprs.nim,644,"let boolType = getSysType(c.graph, n.info, tyBool)"
