target_id,canonical_semantic_id,native_candidate,evidence_languages
csharp,UASF_0039,false,c;cpp
csharp,UASF_0040,false,c;cpp
csharp,UASF_0041,false,java
csharp,UASF_0042,false,r
csharp,UASF_0043,false,rust
csharp,UASF_0044,false,r
csharp,UASF_0045,true,csharp
csharp,UASF_0046,false,r
csharp,UASF_0047,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0048,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0049,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0050,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0051,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0052,true,csharp
csharp,UASF_0053,false,kotlin
csharp,UASF_0054,false,go
csharp,UASF_0055,false,rust
csharp,UASF_0056,false,rust
csharp,UASF_0057,false,rust
csharp,UASF_0058,false,rust
csharp,UASF_0059,false,rust
csharp,UASF_0060,true,csharp
csharp,UASF_0061,false,rust
csharp,UASF_0062,true,csharp
csharp,UASF_0063,true,csharp
csharp,UASF_0064,false,go
csharp,UASF_0065,false,kotlin
csharp,UASF_0066,false,java
csharp,UASF_0067,true,csharp
csharp,UASF_0068,true,csharp
csharp,UASF_0069,false,r
csharp,UASF_0070,false,rust
csharp,UASF_0071,false,r
csharp,UASF_0072,false,r
csharp,UASF_0073,false,rust
csharp,UASF_0074,false,rust
csharp,UASF_0075,false,go
csharp,UASF_0076,false,go
csharp,UASF_0077,false,r
csharp,UASF_0078,false,java
csharp,UASF_0079,true,csharp
csharp,UASF_0080,true,csharp
csharp,UASF_0081,false,r
csharp,UASF_0082,true,csharp
csharp,UASF_0083,false,r
csharp,UASF_0084,false,c;cpp
csharp,UASF_0085,false,kotlin
csharp,UASF_0086,false,go
csharp,UASF_0087,false,c;cpp
csharp,UASF_0088,true,csharp
csharp,UASF_0089,true,csharp
csharp,UASF_0090,false,java
csharp,UASF_0091,false,c;cpp
csharp,UASF_0092,false,rust
csharp,UASF_0093,true,csharp
csharp,UASF_0094,true,csharp
csharp,UASF_0095,true,csharp
csharp,UASF_0096,false,rust
csharp,UASF_0097,true,csharp
csharp,UASF_0098,true,csharp
csharp,UASF_0099,true,csharp
csharp,UASF_0100,true,csharp
csharp,UASF_0101,false,kotlin
csharp,UASF_0102,false,rust
csharp,UASF_0103,false,rust
csharp,UASF_0104,true,csharp
csharp,UASF_0105,false,rust
csharp,UASF_0106,false,c;cpp
csharp,UASF_0107,false,c;cpp
csharp,UASF_0108,false,c;cpp
csharp,UASF_0109,true,csharp
csharp,UASF_0110,false,kotlin
csharp,UASF_0111,false,java
csharp,UASF_0112,false,java
csharp,UASF_0113,false,rust
csharp,UASF_0114,true,csharp
csharp,UASF_0115,true,csharp
csharp,UASF_0116,true,csharp
csharp,UASF_0117,false,rust
csharp,UASF_0118,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0119,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0120,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0121,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0122,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0123,false,java
csharp,UASF_0124,false,r
csharp,UASF_0125,false,rust
csharp,UASF_0126,false,rust
csharp,UASF_0127,false,rust
csharp,UASF_0128,true,csharp
csharp,UASF_0129,true,csharp
csharp,UASF_0130,false,rust
csharp,UASF_0131,false,rust
csharp,UASF_0132,false,rust
csharp,UASF_0133,false,c;cpp
csharp,UASF_0134,false,c;cpp
csharp,UASF_0135,false,c;cpp
csharp,UASF_0136,false,rust
csharp,UASF_0137,false,c;cpp
csharp,UASF_0138,true,csharp
csharp,UASF_0139,false,kotlin
csharp,UASF_0140,false,rust
csharp,UASF_0141,false,rust
csharp,UASF_0142,false,go
csharp,UASF_0143,false,rust
csharp,UASF_0144,false,go
csharp,UASF_0145,false,java
csharp,UASF_0146,false,rust
csharp,UASF_0147,false,go
csharp,UASF_0148,false,rust
csharp,UASF_0149,false,rust
csharp,UASF_0150,false,c;cpp
csharp,UASF_0151,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0152,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0153,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0154,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0155,false,c;cpp;go;java;kotlin;python;rust
csharp,UASF_0156,false,c;cpp
csharp,UASF_0157,false,kotlin
csharp,UASF_0158,false,c;cpp
csharp,UASF_0159,false,c;cpp
csharp,UASF_0160,false,c;cpp
csharp,UASF_0161,false,rust
csharp,UASF_0162,false,rust
csharp,UASF_0163,false,java;kotlin
csharp,UASF_0164,false,rust
csharp,UASF_0165,false,kotlin
csharp,UASF_0166,false,rust
csharp,UASF_0167,true,csharp
csharp,UASF_0168,false,go
csharp,UASF_0169,false,r
csharp,UASF_0170,false,java;kotlin
csharp,UASF_0171,false,r
csharp,UASF_0172,false,rust
csharp,UASF_0173,false,rust
csharp,UASF_0174,true,csharp
csharp,UASF_0175,true,csharp
csharp,UASF_0176,true,csharp
csharp,UASF_0177,false,go
csharp,UASF_0178,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0179,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0180,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0181,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0182,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0183,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0184,false,rust
csharp,UASF_0185,false,r
csharp,UASF_0186,false,rust
csharp,UASF_0187,true,csharp
csharp,UASF_0188,true,csharp
csharp,UASF_0189,true,csharp
csharp,UASF_0190,true,csharp
csharp,UASF_0191,false,r
csharp,UASF_0192,false,r
csharp,UASF_0193,false,c;cpp
csharp,UASF_0194,true,c;cpp;csharp
csharp,UASF_0195,false,rust
csharp,UASF_0196,true,csharp
csharp,UASF_0197,false,java;r
csharp,UASF_0198,false,c;cpp
csharp,UASF_0199,false,c;cpp
csharp,UASF_0200,false,c;cpp
csharp,UASF_0201,true,csharp
csharp,UASF_0202,true,csharp
csharp,UASF_0203,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0204,true,c;cpp;csharp;go;java;kotlin;python;rust
csharp,UASF_0205,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0206,true,c;cpp;csharp;go;java;kotlin;python;rust
csharp,UASF_0207,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0208,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0209,true,csharp
csharp,UASF_0210,false,c;cpp
csharp,UASF_0211,false,r
csharp,UASF_0212,false,rust
csharp,UASF_0213,false,r
csharp,UASF_0214,false,go
csharp,UASF_0215,false,java
csharp,UASF_0216,false,r
csharp,UASF_0217,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0218,true,csharp;java;python;r;rust
csharp,UASF_0219,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0220,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0221,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0222,true,c;cpp;csharp;go;java;kotlin;python;rust
csharp,UASF_0223,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0224,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0225,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0226,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0227,false,r
csharp,UASF_0228,false,r
csharp,UASF_0229,false,r
csharp,UASF_0230,false,rust
csharp,UASF_0231,false,go
csharp,UASF_0232,false,r
csharp,UASF_0233,false,r
csharp,UASF_0234,false,r
csharp,UASF_0235,true,csharp
csharp,UASF_0236,false,go
csharp,UASF_0237,false,r
csharp,UASF_0238,false,rust
csharp,UASF_0239,false,r
csharp,UASF_0240,false,r
csharp,UASF_0241,false,r
csharp,UASF_0242,false,rust
csharp,UASF_0243,false,r
csharp,UASF_0244,true,csharp
csharp,UASF_0245,true,csharp
csharp,UASF_0246,false,c;cpp
csharp,UASF_0247,false,rust
csharp,UASF_0248,false,rust
csharp,UASF_0249,false,c;cpp
csharp,UASF_0250,true,csharp
csharp,UASF_0251,false,r
csharp,UASF_0252,true,csharp
csharp,UASF_0253,true,csharp
csharp,UASF_0254,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0255,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0256,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0257,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0258,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0259,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0260,true,csharp
csharp,UASF_0261,false,c;cpp
csharp,UASF_0262,false,c;cpp
csharp,UASF_0263,false,c;cpp
csharp,UASF_0264,false,c;cpp
csharp,UASF_0265,false,c;cpp
csharp,UASF_0266,false,c;cpp
csharp,UASF_0267,false,c;cpp
csharp,UASF_0268,false,c;cpp
csharp,UASF_0269,false,c;cpp
csharp,UASF_0270,false,c;cpp
csharp,UASF_0271,false,c;cpp
csharp,UASF_0272,false,c;cpp
csharp,UASF_0273,false,c;cpp
csharp,UASF_0274,false,c;cpp
csharp,UASF_0275,false,c;cpp
csharp,UASF_0276,false,c;cpp
csharp,UASF_0277,false,java
csharp,UASF_0278,true,csharp
csharp,UASF_0279,false,rust
csharp,UASF_0280,true,csharp
csharp,UASF_0281,true,csharp
csharp,UASF_0282,false,c;cpp
csharp,UASF_0283,true,csharp
csharp,UASF_0284,false,c;cpp
csharp,UASF_0285,true,csharp
csharp,UASF_0286,true,csharp
csharp,UASF_0287,true,csharp
csharp,UASF_0288,true,csharp
csharp,UASF_0289,true,csharp
csharp,UASF_0290,false,c;cpp
csharp,UASF_0291,false,go
csharp,UASF_0292,false,c;cpp
csharp,UASF_0293,false,c;cpp
csharp,UASF_0294,false,rust
csharp,UASF_0295,false,rust
csharp,UASF_0296,false,c;cpp
csharp,UASF_0297,true,csharp
csharp,UASF_0298,false,rust
csharp,UASF_0299,false,rust
csharp,UASF_0300,false,rust
csharp,UASF_0301,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0302,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0303,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0304,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0305,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0306,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0307,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0308,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0309,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0310,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0311,true,c;cpp;csharp;go;java;kotlin;python;r;rust
csharp,UASF_0312,false,rust
csharp,UASF_0313,false,c;cpp
csharp,UASF_0314,false,r
csharp,UASF_0315,false,r
csharp,UASF_0316,false,c;cpp
csharp,UASF_0317,false,c;cpp
csharp,UASF_0318,false,c;cpp
csharp,UASF_0319,false,c;cpp
csharp,UASF_0320,false,c;cpp
csharp,UASF_0321,false,c;cpp
csharp,UASF_0322,false,c;cpp
csharp,UASF_0323,false,rust
csharp,UASF_0324,false,r
csharp,UASF_0325,true,csharp;r;rust
csharp,UASF_0326,false,rust
csharp,UASF_0327,false,rust
csharp,UASF_0328,false,c;cpp
csharp,UASF_0329,false,c;cpp
csharp,UASF_0330,false,rust
csharp,UASF_0331,true,csharp
csharp,UASF_0332,false,c;cpp
csharp,UASF_0333,true,c;cpp;csharp
csharp,UASF_0334,false,go
go,UASF_0001,false,c;cpp
go,UASF_0002,false,kotlin
go,UASF_0003,false,kotlin
go,UASF_0004,false,rust
go,UASF_0005,false,rust
go,UASF_0006,false,c;cpp
go,UASF_0007,false,java
go,UASF_0008,false,kotlin
go,UASF_0009,false,rust
go,UASF_0010,true,go
go,UASF_0011,false,r
go,UASF_0012,false,rust
go,UASF_0013,false,rust
go,UASF_0014,false,java;r
go,UASF_0015,false,java
go,UASF_0016,false,c;cpp
go,UASF_0017,false,rust
go,UASF_0018,false,csharp
go,UASF_0019,false,rust
go,UASF_0020,false,csharp
go,UASF_0021,false,rust
go,UASF_0022,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0023,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0024,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0025,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0026,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0027,false,r
go,UASF_0028,false,rust
go,UASF_0029,false,rust
go,UASF_0030,false,rust
go,UASF_0031,false,c;cpp
go,UASF_0032,false,c;cpp
go,UASF_0033,true,go
go,UASF_0034,false,c;cpp
go,UASF_0035,false,c;cpp
go,UASF_0036,false,c;cpp
go,UASF_0037,false,c;cpp
go,UASF_0038,false,c;cpp
go,UASF_0039,false,c;cpp
go,UASF_0040,false,c;cpp
go,UASF_0041,false,java
go,UASF_0042,false,r
go,UASF_0043,false,rust
go,UASF_0044,false,r
go,UASF_0045,false,csharp
go,UASF_0046,false,r
go,UASF_0047,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0048,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0049,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0050,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0051,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0052,false,csharp
go,UASF_0053,false,kotlin
go,UASF_0054,true,go
go,UASF_0055,false,rust
go,UASF_0056,false,rust
go,UASF_0057,false,rust
go,UASF_0058,false,rust
go,UASF_0059,false,rust
go,UASF_0060,false,csharp
go,UASF_0061,false,rust
go,UASF_0062,false,csharp
go,UASF_0063,false,csharp
go,UASF_0064,true,go
go,UASF_0065,false,kotlin
go,UASF_0066,false,java
go,UASF_0067,false,csharp
go,UASF_0068,false,csharp
go,UASF_0069,false,r
go,UASF_0070,false,rust
go,UASF_0071,false,r
go,UASF_0072,false,r
go,UASF_0073,false,rust
go,UASF_0074,false,rust
go,UASF_0075,true,go
go,UASF_0076,true,go
go,UASF_0077,false,r
go,UASF_0078,false,java
go,UASF_0079,false,csharp
go,UASF_0080,false,csharp
go,UASF_0081,false,r
go,UASF_0082,false,csharp
go,UASF_0083,false,r
go,UASF_0084,false,c;cpp
go,UASF_0085,false,kotlin
go,UASF_0086,true,go
go,UASF_0087,false,c;cpp
go,UASF_0088,false,csharp
go,UASF_0089,false,csharp
go,UASF_0090,false,java
go,UASF_0091,false,c;cpp
go,UASF_0092,false,rust
go,UASF_0093,false,csharp
go,UASF_0094,false,csharp
go,UASF_0095,false,csharp
go,UASF_0096,false,rust
go,UASF_0097,false,csharp
go,UASF_0098,false,csharp
go,UASF_0099,false,csharp
go,UASF_0100,false,csharp
go,UASF_0101,false,kotlin
go,UASF_0102,false,rust
go,UASF_0103,false,rust
go,UASF_0104,false,csharp
go,UASF_0105,false,rust
go,UASF_0106,false,c;cpp
go,UASF_0107,false,c;cpp
go,UASF_0108,false,c;cpp
go,UASF_0109,false,csharp
go,UASF_0110,false,kotlin
go,UASF_0111,false,java
go,UASF_0112,false,java
go,UASF_0113,false,rust
go,UASF_0114,false,csharp
go,UASF_0115,false,csharp
go,UASF_0116,false,csharp
go,UASF_0117,false,rust
go,UASF_0118,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0119,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0120,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0121,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0122,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0123,false,java
go,UASF_0124,false,r
go,UASF_0125,false,rust
go,UASF_0126,false,rust
go,UASF_0127,false,rust
go,UASF_0128,false,csharp
go,UASF_0129,false,csharp
go,UASF_0130,false,rust
go,UASF_0131,false,rust
go,UASF_0132,false,rust
go,UASF_0133,false,c;cpp
go,UASF_0134,false,c;cpp
go,UASF_0135,false,c;cpp
go,UASF_0136,false,rust
go,UASF_0137,false,c;cpp
go,UASF_0138,false,csharp
go,UASF_0139,false,kotlin
go,UASF_0140,false,rust
go,UASF_0141,false,rust
go,UASF_0142,true,go
go,UASF_0143,false,rust
go,UASF_0144,true,go
go,UASF_0145,false,java
go,UASF_0146,false,rust
go,UASF_0147,true,go
go,UASF_0148,false,rust
go,UASF_0149,false,rust
go,UASF_0150,false,c;cpp
go,UASF_0151,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0152,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0153,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0154,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0155,true,c;cpp;go;java;kotlin;python;rust
go,UASF_0156,false,c;cpp
go,UASF_0157,false,kotlin
go,UASF_0158,false,c;cpp
go,UASF_0159,false,c;cpp
go,UASF_0160,false,c;cpp
go,UASF_0161,false,rust
go,UASF_0162,false,rust
go,UASF_0163,false,java;kotlin
go,UASF_0164,false,rust
go,UASF_0165,false,kotlin
go,UASF_0166,false,rust
go,UASF_0167,false,csharp
go,UASF_0168,true,go
go,UASF_0169,false,r
go,UASF_0170,false,java;kotlin
go,UASF_0171,false,r
go,UASF_0172,false,rust
go,UASF_0173,false,rust
go,UASF_0174,false,csharp
go,UASF_0175,false,csharp
go,UASF_0176,false,csharp
go,UASF_0177,true,go
go,UASF_0178,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0179,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0180,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0181,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0182,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0183,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0184,false,rust
go,UASF_0185,false,r
go,UASF_0186,false,rust
go,UASF_0187,false,csharp
go,UASF_0188,false,csharp
go,UASF_0189,false,csharp
go,UASF_0190,false,csharp
go,UASF_0191,false,r
go,UASF_0192,false,r
go,UASF_0193,false,c;cpp
go,UASF_0194,false,c;cpp;csharp
go,UASF_0195,false,rust
go,UASF_0196,false,csharp
go,UASF_0197,false,java;r
go,UASF_0198,false,c;cpp
go,UASF_0199,false,c;cpp
go,UASF_0200,false,c;cpp
go,UASF_0201,false,csharp
go,UASF_0202,false,csharp
go,UASF_0203,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0204,true,c;cpp;csharp;go;java;kotlin;python;rust
go,UASF_0205,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0206,true,c;cpp;csharp;go;java;kotlin;python;rust
go,UASF_0207,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0208,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0209,false,csharp
go,UASF_0210,false,c;cpp
go,UASF_0211,false,r
go,UASF_0212,false,rust
go,UASF_0213,false,r
go,UASF_0214,true,go
go,UASF_0215,false,java
go,UASF_0216,false,r
go,UASF_0217,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0218,false,csharp;java;python;r;rust
go,UASF_0219,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0220,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0221,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0222,true,c;cpp;csharp;go;java;kotlin;python;rust
go,UASF_0223,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0224,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0225,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0226,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0227,false,r
go,UASF_0228,false,r
go,UASF_0229,false,r
go,UASF_0230,false,rust
go,UASF_0231,true,go
go,UASF_0232,false,r
go,UASF_0233,false,r
go,UASF_0234,false,r
go,UASF_0235,false,csharp
go,UASF_0236,true,go
go,UASF_0237,false,r
go,UASF_0238,false,rust
go,UASF_0239,false,r
go,UASF_0240,false,r
go,UASF_0241,false,r
go,UASF_0242,false,rust
go,UASF_0243,false,r
go,UASF_0244,false,csharp
go,UASF_0245,false,csharp
go,UASF_0246,false,c;cpp
go,UASF_0247,false,rust
go,UASF_0248,false,rust
go,UASF_0249,false,c;cpp
go,UASF_0250,false,csharp
go,UASF_0251,false,r
go,UASF_0252,false,csharp
go,UASF_0253,false,csharp
go,UASF_0254,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0255,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0256,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0257,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0258,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0259,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0260,false,csharp
go,UASF_0261,false,c;cpp
go,UASF_0262,false,c;cpp
go,UASF_0263,false,c;cpp
go,UASF_0264,false,c;cpp
go,UASF_0265,false,c;cpp
go,UASF_0266,false,c;cpp
go,UASF_0267,false,c;cpp
go,UASF_0268,false,c;cpp
go,UASF_0269,false,c;cpp
go,UASF_0270,false,c;cpp
go,UASF_0271,false,c;cpp
go,UASF_0272,false,c;cpp
go,UASF_0273,false,c;cpp
go,UASF_0274,false,c;cpp
go,UASF_0275,false,c;cpp
go,UASF_0276,false,c;cpp
go,UASF_0277,false,java
go,UASF_0278,false,csharp
go,UASF_0279,false,rust
go,UASF_0280,false,csharp
go,UASF_0281,false,csharp
go,UASF_0282,false,c;cpp
go,UASF_0283,false,csharp
go,UASF_0284,false,c;cpp
go,UASF_0285,false,csharp
go,UASF_0286,false,csharp
go,UASF_0287,false,csharp
go,UASF_0288,false,csharp
go,UASF_0289,false,csharp
go,UASF_0290,false,c;cpp
go,UASF_0291,true,go
go,UASF_0292,false,c;cpp
go,UASF_0293,false,c;cpp
go,UASF_0294,false,rust
go,UASF_0295,false,rust
go,UASF_0296,false,c;cpp
go,UASF_0297,false,csharp
go,UASF_0298,false,rust
go,UASF_0299,false,rust
go,UASF_0300,false,rust
go,UASF_0301,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0302,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0303,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0304,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0305,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0306,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0307,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0308,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0309,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0310,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0311,true,c;cpp;csharp;go;java;kotlin;python;r;rust
go,UASF_0312,false,rust
go,UASF_0313,false,c;cpp
go,UASF_0314,false,r
go,UASF_0315,false,r
go,UASF_0316,false,c;cpp
go,UASF_0317,false,c;cpp
go,UASF_0318,false,c;cpp
go,UASF_0319,false,c;cpp
go,UASF_0320,false,c;cpp
go,UASF_0321,false,c;cpp
go,UASF_0322,false,c;cpp
go,UASF_0323,false,rust
go,UASF_0324,false,r
go,UASF_0325,false,csharp;r;rust
go,UASF_0326,false,rust
go,UASF_0327,false,rust
go,UASF_0328,false,c;cpp
go,UASF_0329,false,c;cpp
go,UASF_0330,false,rust
go,UASF_0331,false,csharp
go,UASF_0332,false,c;cpp
go,UASF_0333,false,c;cpp;csharp
go,UASF_0334,true,go
java,UASF_0001,false,c;cpp
java,UASF_0002,false,kotlin
java,UASF_0003,false,kotlin
java,UASF_0004,false,rust
java,UASF_0005,false,rust
java,UASF_0006,false,c;cpp
java,UASF_0007,true,java
java,UASF_0008,false,kotlin
java,UASF_0009,false,rust
java,UASF_0010,false,go
java,UASF_0011,false,r
java,UASF_0012,false,rust
java,UASF_0013,false,rust
java,UASF_0014,true,java;r
java,UASF_0015,true,java
java,UASF_0016,false,c;cpp
java,UASF_0017,false,rust
java,UASF_0018,false,csharp
java,UASF_0019,false,rust
java,UASF_0020,false,csharp
java,UASF_0021,false,rust
java,UASF_0022,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0023,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0024,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0025,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0026,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0027,false,r
java,UASF_0028,false,rust
java,UASF_0029,false,rust
java,UASF_0030,false,rust
java,UASF_0031,false,c;cpp
java,UASF_0032,false,c;cpp
java,UASF_0033,false,go
java,UASF_0034,false,c;cpp
java,UASF_0035,false,c;cpp
java,UASF_0036,false,c;cpp
java,UASF_0037,false,c;cpp
java,UASF_0038,false,c;cpp
java,UASF_0039,false,c;cpp
java,UASF_0040,false,c;cpp
java,UASF_0041,true,java
java,UASF_0042,false,r
java,UASF_0043,false,rust
java,UASF_0044,false,r
java,UASF_0045,false,csharp
java,UASF_0046,false,r
java,UASF_0047,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0048,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0049,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0050,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0051,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0052,false,csharp
java,UASF_0053,false,kotlin
java,UASF_0054,false,go
java,UASF_0055,false,rust
java,UASF_0056,false,rust
java,UASF_0057,false,rust
java,UASF_0058,false,rust
java,UASF_0059,false,rust
java,UASF_0060,false,csharp
java,UASF_0061,false,rust
java,UASF_0062,false,csharp
java,UASF_0063,false,csharp
java,UASF_0064,false,go
java,UASF_0065,false,kotlin
java,UASF_0066,true,java
java,UASF_0067,false,csharp
java,UASF_0068,false,csharp
java,UASF_0069,false,r
java,UASF_0070,false,rust
java,UASF_0071,false,r
java,UASF_0072,false,r
java,UASF_0073,false,rust
java,UASF_0074,false,rust
java,UASF_0075,false,go
java,UASF_0076,false,go
java,UASF_0077,false,r
java,UASF_0078,true,java
java,UASF_0079,false,csharp
java,UASF_0080,false,csharp
java,UASF_0081,false,r
java,UASF_0082,false,csharp
java,UASF_0083,false,r
java,UASF_0084,false,c;cpp
java,UASF_0085,false,kotlin
java,UASF_0086,false,go
java,UASF_0087,false,c;cpp
java,UASF_0088,false,csharp
java,UASF_0089,false,csharp
java,UASF_0090,true,java
