target_id,canonical_semantic_id,state,direct_proven,native_candidate,tested
csharp,UASF_0245,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0246,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0247,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0248,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0249,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0250,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0251,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0252,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0253,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0254,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0255,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0256,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0257,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0258,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0259,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0260,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0261,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0262,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0263,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0264,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0265,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0266,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0267,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0268,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0269,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0270,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0271,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0272,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0273,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0274,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0275,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0276,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0277,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0278,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0279,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0280,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0281,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0282,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0283,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0284,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0285,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0286,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0287,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0288,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0289,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0290,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0291,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0292,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0293,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0294,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0295,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0296,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0297,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0298,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0299,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0300,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0301,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0302,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0303,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0304,DIRECT_PROVEN,true,true,true
csharp,UASF_0305,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0306,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0307,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0308,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0309,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0310,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0311,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0312,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0313,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0314,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0315,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0316,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0317,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0318,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0319,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0320,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0321,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0322,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0323,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0324,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0325,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0326,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0327,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0328,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0329,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0330,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0331,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0332,NO_NATIVE_EVIDENCE,false,false,false
csharp,UASF_0333,DIRECT_CANDIDATE,false,true,false
csharp,UASF_0334,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0001,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0002,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0003,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0004,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0005,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0006,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0007,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0008,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0009,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0010,DIRECT_CANDIDATE,false,true,false
go,UASF_0011,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0012,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0013,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0014,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0015,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0016,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0017,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0018,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0019,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0020,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0021,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0022,DIRECT_CANDIDATE,false,true,false
go,UASF_0023,DIRECT_CANDIDATE,false,true,false
go,UASF_0024,DIRECT_CANDIDATE,false,true,false
go,UASF_0025,DIRECT_CANDIDATE,false,true,false
go,UASF_0026,DIRECT_CANDIDATE,false,true,false
go,UASF_0027,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0028,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0029,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0030,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0031,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0032,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0033,DIRECT_CANDIDATE,false,true,false
go,UASF_0034,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0035,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0036,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0037,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0038,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0039,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0040,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0041,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0042,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0043,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0044,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0045,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0046,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0047,DIRECT_CANDIDATE,false,true,false
go,UASF_0048,DIRECT_CANDIDATE,false,true,false
go,UASF_0049,DIRECT_CANDIDATE,false,true,false
go,UASF_0050,DIRECT_CANDIDATE,false,true,false
go,UASF_0051,DIRECT_PROVEN,true,true,true
go,UASF_0052,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0053,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0054,DIRECT_PROVEN,true,true,true
go,UASF_0055,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0056,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0057,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0058,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0059,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0060,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0061,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0062,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0063,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0064,DIRECT_CANDIDATE,false,true,false
go,UASF_0065,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0066,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0067,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0068,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0069,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0070,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0071,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0072,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0073,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0074,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0075,DIRECT_CANDIDATE,false,true,false
go,UASF_0076,DIRECT_CANDIDATE,false,true,false
go,UASF_0077,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0078,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0079,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0080,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0081,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0082,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0083,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0084,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0085,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0086,DIRECT_CANDIDATE,false,true,false
go,UASF_0087,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0088,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0089,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0090,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0091,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0092,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0093,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0094,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0095,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0096,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0097,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0098,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0099,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0100,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0101,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0102,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0103,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0104,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0105,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0106,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0107,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0108,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0109,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0110,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0111,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0112,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0113,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0114,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0115,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0116,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0117,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0118,DIRECT_CANDIDATE,false,true,false
go,UASF_0119,DIRECT_CANDIDATE,false,true,false
go,UASF_0120,DIRECT_CANDIDATE,false,true,false
go,UASF_0121,DIRECT_CANDIDATE,false,true,false
go,UASF_0122,DIRECT_CANDIDATE,false,true,false
go,UASF_0123,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0124,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0125,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0126,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0127,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0128,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0129,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0130,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0131,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0132,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0133,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0134,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0135,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0136,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0137,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0138,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0139,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0140,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0141,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0142,DIRECT_CANDIDATE,false,true,false
go,UASF_0143,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0144,DIRECT_CANDIDATE,false,true,false
go,UASF_0145,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0146,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0147,DIRECT_CANDIDATE,false,true,false
go,UASF_0148,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0149,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0150,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0151,DIRECT_CANDIDATE,false,true,false
go,UASF_0152,DIRECT_CANDIDATE,false,true,false
go,UASF_0153,DIRECT_CANDIDATE,false,true,false
go,UASF_0154,DIRECT_CANDIDATE,false,true,false
go,UASF_0155,DIRECT_CANDIDATE,false,true,false
go,UASF_0156,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0157,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0158,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0159,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0160,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0161,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0162,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0163,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0164,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0165,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0166,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0167,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0168,DIRECT_CANDIDATE,false,true,false
go,UASF_0169,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0170,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0171,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0172,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0173,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0174,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0175,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0176,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0177,DIRECT_CANDIDATE,false,true,false
go,UASF_0178,DIRECT_CANDIDATE,false,true,false
go,UASF_0179,DIRECT_PROVEN,true,true,true
go,UASF_0180,DIRECT_PROVEN,true,true,true
go,UASF_0181,DIRECT_PROVEN,true,true,true
go,UASF_0182,DIRECT_PROVEN,true,true,true
go,UASF_0183,DIRECT_CANDIDATE,false,true,false
go,UASF_0184,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0185,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0186,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0187,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0188,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0189,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0190,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0191,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0192,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0193,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0194,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0195,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0196,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0197,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0198,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0199,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0200,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0201,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0202,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0203,DIRECT_CANDIDATE,false,true,false
go,UASF_0204,DIRECT_CANDIDATE,false,true,false
go,UASF_0205,DIRECT_CANDIDATE,false,true,false
go,UASF_0206,DIRECT_CANDIDATE,false,true,false
go,UASF_0207,DIRECT_CANDIDATE,false,true,false
go,UASF_0208,DIRECT_CANDIDATE,false,true,false
go,UASF_0209,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0210,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0211,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0212,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0213,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0214,DIRECT_CANDIDATE,false,true,false
go,UASF_0215,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0216,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0217,DIRECT_PROVEN,true,true,true
go,UASF_0218,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0219,DIRECT_PROVEN,true,true,true
go,UASF_0220,DIRECT_PROVEN,true,true,true
go,UASF_0221,DIRECT_PROVEN,true,true,true
go,UASF_0222,DIRECT_CANDIDATE,false,true,false
go,UASF_0223,DIRECT_CANDIDATE,false,true,false
go,UASF_0224,DIRECT_PROVEN,true,true,true
go,UASF_0225,DIRECT_PROVEN,true,true,true
go,UASF_0226,DIRECT_CANDIDATE,false,true,false
go,UASF_0227,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0228,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0229,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0230,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0231,DIRECT_CANDIDATE,false,true,false
go,UASF_0232,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0233,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0234,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0235,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0236,DIRECT_PROVEN,true,true,true
go,UASF_0237,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0238,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0239,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0240,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0241,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0242,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0243,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0244,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0245,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0246,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0247,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0248,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0249,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0250,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0251,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0252,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0253,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0254,DIRECT_CANDIDATE,false,true,false
go,UASF_0255,DIRECT_CANDIDATE,false,true,false
go,UASF_0256,DIRECT_CANDIDATE,false,true,false
go,UASF_0257,DIRECT_CANDIDATE,false,true,false
go,UASF_0258,DIRECT_CANDIDATE,false,true,false
go,UASF_0259,DIRECT_CANDIDATE,false,true,false
go,UASF_0260,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0261,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0262,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0263,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0264,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0265,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0266,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0267,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0268,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0269,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0270,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0271,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0272,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0273,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0274,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0275,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0276,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0277,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0278,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0279,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0280,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0281,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0282,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0283,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0284,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0285,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0286,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0287,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0288,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0289,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0290,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0291,DIRECT_CANDIDATE,false,true,false
go,UASF_0292,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0293,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0294,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0295,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0296,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0297,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0298,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0299,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0300,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0301,DIRECT_CANDIDATE,false,true,false
go,UASF_0302,DIRECT_CANDIDATE,false,true,false
go,UASF_0303,DIRECT_CANDIDATE,false,true,false
go,UASF_0304,DIRECT_PROVEN,true,true,true
go,UASF_0305,DIRECT_CANDIDATE,false,true,false
go,UASF_0306,DIRECT_CANDIDATE,false,true,false
go,UASF_0307,DIRECT_CANDIDATE,false,true,false
go,UASF_0308,DIRECT_CANDIDATE,false,true,false
go,UASF_0309,DIRECT_CANDIDATE,false,true,false
go,UASF_0310,DIRECT_CANDIDATE,false,true,false
go,UASF_0311,DIRECT_CANDIDATE,false,true,false
go,UASF_0312,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0313,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0314,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0315,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0316,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0317,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0318,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0319,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0320,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0321,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0322,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0323,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0324,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0325,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0326,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0327,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0328,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0329,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0330,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0331,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0332,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0333,NO_NATIVE_EVIDENCE,false,false,false
go,UASF_0334,DIRECT_CANDIDATE,false,true,false
java,UASF_0001,NO_NATIVE_EVIDENCE,false,false,false
java,UASF_0002,NO_NATIVE_EVIDENCE,false,false,false
java,UASF_0003,NO_NATIVE_EVIDENCE,false,false,false
java,UASF_0004,NO_NATIVE_EVIDENCE,false,false,false
java,UASF_0005,NO_NATIVE_EVIDENCE,false,false,false
java,UASF_0006,NO_NATIVE_EVIDENCE,false,false,false
java,UASF_0007,DIRECT_CANDIDATE,false,true,false
java,UASF_0008,NO_NATIVE_EVIDENCE,false,false,false
java,UASF_0009,NO_NATIVE_EVIDENCE,false,false,false
java,UASF_0010,NO_NATIVE_EVIDENCE,false,false,false
java,UASF_0011,NO_NATIVE_EVIDENCE,false,false,false
java,UASF_0012,NO_NATIVE_EVIDENCE,false,false,false
java,UASF_0013,NO_NATIVE_EVIDENCE,false,false,false
java,UASF_0014,DIRECT_CANDIDATE,false,true,false
java,UASF_0015,DIRECT_CANDIDATE,false,true,false
java,UASF_0016,NO_NATIVE_EVIDENCE,false,false,false
java,UASF_0017,NO_NATIVE_EVIDENCE,false,false,false
java,UASF_0018,NO_NATIVE_EVIDENCE,false,false,false
