language_id,canonical_semantic_id,basis_ones,corroborated_basis_ones,corroborated_basis_ids,state
csharp,UASF_0187,3,3,BASIS_008;BASIS_015;BASIS_030,CORROBORATED_PARTIAL
csharp,UASF_0188,3,2,BASIS_008;BASIS_036,CORROBORATED_PARTIAL
csharp,UASF_0189,2,2,BASIS_008;BASIS_030,CORROBORATED_PARTIAL
csharp,UASF_0190,3,3,BASIS_008;BASIS_030;BASIS_042,CORROBORATED_PARTIAL
csharp,UASF_0194,2,2,BASIS_009;BASIS_030,CORROBORATED_PARTIAL
csharp,UASF_0196,3,3,BASIS_009;BASIS_030;BASIS_036,CORROBORATED_PARTIAL
csharp,UASF_0201,2,2,BASIS_009;BASIS_036,CORROBORATED_PARTIAL
csharp,UASF_0202,2,2,BASIS_009;BASIS_041,CORROBORATED_PARTIAL
csharp,UASF_0203,5,4,BASIS_009;BASIS_041;BASIS_042;BASIS_067,CORROBORATED_PARTIAL
csharp,UASF_0204,5,5,BASIS_009;BASIS_041;BASIS_042;BASIS_057;BASIS_067,CORROBORATED_PARTIAL
csharp,UASF_0205,5,4,BASIS_009;BASIS_041;BASIS_042;BASIS_067,CORROBORATED_PARTIAL
csharp,UASF_0206,5,4,BASIS_009;BASIS_041;BASIS_042;BASIS_067,CORROBORATED_PARTIAL
csharp,UASF_0207,5,4,BASIS_009;BASIS_041;BASIS_042;BASIS_067,CORROBORATED_PARTIAL
csharp,UASF_0208,4,4,BASIS_009;BASIS_041;BASIS_042;BASIS_067,CORROBORATED_PARTIAL
csharp,UASF_0209,2,2,BASIS_009;BASIS_042,CORROBORATED_PARTIAL
csharp,UASF_0217,7,6,BASIS_011;BASIS_015;BASIS_028;BASIS_030;BASIS_047;BASIS_049,CORROBORATED_PARTIAL
csharp,UASF_0218,7,7,BASIS_011;BASIS_015;BASIS_028;BASIS_030;BASIS_047;BASIS_054;BASIS_055,CORROBORATED_PARTIAL
csharp,UASF_0219,6,6,BASIS_011;BASIS_015;BASIS_028;BASIS_030;BASIS_047;BASIS_055,CORROBORATED_PARTIAL
csharp,UASF_0220,7,6,BASIS_011;BASIS_015;BASIS_028;BASIS_030;BASIS_047;BASIS_055,CORROBORATED_PARTIAL
csharp,UASF_0221,7,5,BASIS_011;BASIS_015;BASIS_028;BASIS_030;BASIS_055,CORROBORATED_PARTIAL
csharp,UASF_0222,7,6,BASIS_011;BASIS_015;BASIS_028;BASIS_030;BASIS_051;BASIS_054,CORROBORATED_PARTIAL
csharp,UASF_0223,6,5,BASIS_011;BASIS_015;BASIS_028;BASIS_030;BASIS_054,CORROBORATED_PARTIAL
csharp,UASF_0224,5,5,BASIS_011;BASIS_015;BASIS_028;BASIS_030;BASIS_055,CORROBORATED_PARTIAL
csharp,UASF_0225,6,5,BASIS_011;BASIS_015;BASIS_028;BASIS_030;BASIS_055,CORROBORATED_PARTIAL
csharp,UASF_0226,6,6,BASIS_011;BASIS_015;BASIS_028;BASIS_030;BASIS_055;BASIS_067,CORROBORATED_PARTIAL
csharp,UASF_0235,3,3,BASIS_011;BASIS_032;BASIS_042,CORROBORATED_PARTIAL
csharp,UASF_0244,3,2,BASIS_028;BASIS_036,CORROBORATED_PARTIAL
csharp,UASF_0245,2,1,BASIS_036,CORROBORATED_PARTIAL
csharp,UASF_0250,3,1,BASIS_036,CORROBORATED_PARTIAL
csharp,UASF_0252,2,1,BASIS_032,CORROBORATED_PARTIAL
csharp,UASF_0253,3,2,BASIS_032;BASIS_042,CORROBORATED_PARTIAL
csharp,UASF_0254,5,2,BASIS_036;BASIS_047,CORROBORATED_PARTIAL
csharp,UASF_0255,5,2,BASIS_036;BASIS_055,CORROBORATED_PARTIAL
csharp,UASF_0256,5,3,BASIS_036;BASIS_057;BASIS_067,CORROBORATED_PARTIAL
csharp,UASF_0257,4,1,BASIS_036,CORROBORATED_PARTIAL
csharp,UASF_0258,5,1,BASIS_036,CORROBORATED_PARTIAL
csharp,UASF_0259,5,2,BASIS_036;BASIS_067,CORROBORATED_PARTIAL
csharp,UASF_0260,3,2,BASIS_036;BASIS_039,CORROBORATED_PARTIAL
csharp,UASF_0278,3,2,BASIS_023;BASIS_036,CORROBORATED_PARTIAL
csharp,UASF_0280,3,1,BASIS_037,CORROBORATED_PARTIAL
csharp,UASF_0281,2,1,BASIS_036,CORROBORATED_PARTIAL
csharp,UASF_0283,3,3,BASIS_023;BASIS_030;BASIS_032,CORROBORATED_PARTIAL
csharp,UASF_0285,3,3,BASIS_023;BASIS_030;BASIS_042,CORROBORATED_PARTIAL
csharp,UASF_0286,3,3,BASIS_023;BASIS_032;BASIS_036,CORROBORATED_PARTIAL
csharp,UASF_0287,3,3,BASIS_023;BASIS_032;BASIS_042,CORROBORATED_PARTIAL
csharp,UASF_0288,3,3,BASIS_023;BASIS_036;BASIS_042,CORROBORATED_PARTIAL
csharp,UASF_0289,3,3,BASIS_024;BASIS_036;BASIS_039,CORROBORATED_PARTIAL
csharp,UASF_0297,3,2,BASIS_030;BASIS_036,CORROBORATED_PARTIAL
csharp,UASF_0301,4,2,BASIS_037;BASIS_042,CORROBORATED_PARTIAL
csharp,UASF_0302,5,4,BASIS_037;BASIS_042;BASIS_047;BASIS_055,CORROBORATED_PARTIAL
csharp,UASF_0303,6,4,BASIS_037;BASIS_042;BASIS_047;BASIS_055,CORROBORATED_PARTIAL
csharp,UASF_0304,5,4,BASIS_037;BASIS_042;BASIS_047;BASIS_065,CORROBORATED_PARTIAL
csharp,UASF_0305,5,4,BASIS_037;BASIS_042;BASIS_047;BASIS_067,CORROBORATED_PARTIAL
csharp,UASF_0306,7,5,BASIS_037;BASIS_042;BASIS_054;BASIS_055;BASIS_065,CORROBORATED_PARTIAL
csharp,UASF_0307,6,5,BASIS_037;BASIS_042;BASIS_057;BASIS_065;BASIS_067,CORROBORATED_PARTIAL
csharp,UASF_0308,6,4,BASIS_037;BASIS_042;BASIS_065;BASIS_067,CORROBORATED_PARTIAL
csharp,UASF_0309,5,3,BASIS_037;BASIS_042;BASIS_067,CORROBORATED_PARTIAL
csharp,UASF_0310,4,3,BASIS_037;BASIS_042;BASIS_065,CORROBORATED_PARTIAL
csharp,UASF_0311,5,4,BASIS_037;BASIS_042;BASIS_065;BASIS_067,CORROBORATED_PARTIAL
csharp,UASF_0325,3,3,BASIS_030;BASIS_036;BASIS_042,CORROBORATED_PARTIAL
csharp,UASF_0331,2,2,BASIS_036;BASIS_042,CORROBORATED_PARTIAL
csharp,UASF_0333,2,2,BASIS_041;BASIS_042,CORROBORATED_PARTIAL
go,UASF_0010,8,3,BASIS_001;BASIS_023;BASIS_045,CORROBORATED_PARTIAL
go,UASF_0022,5,3,BASIS_001;BASIS_023;BASIS_045,CORROBORATED_PARTIAL
go,UASF_0023,5,3,BASIS_001;BASIS_023;BASIS_045,CORROBORATED_PARTIAL
go,UASF_0024,5,2,BASIS_001;BASIS_023,CORROBORATED_PARTIAL
go,UASF_0025,5,2,BASIS_001;BASIS_023,CORROBORATED_PARTIAL
go,UASF_0026,5,2,BASIS_001;BASIS_023,CORROBORATED_PARTIAL
go,UASF_0033,6,1,BASIS_023,CORROBORATED_PARTIAL
go,UASF_0047,4,4,BASIS_003;BASIS_004;BASIS_037;BASIS_047,CORROBORATED_PARTIAL
go,UASF_0048,5,5,BASIS_003;BASIS_004;BASIS_037;BASIS_047;BASIS_049,CORROBORATED_PARTIAL
go,UASF_0049,5,5,BASIS_003;BASIS_004;BASIS_037;BASIS_047;BASIS_066,CORROBORATED_PARTIAL
go,UASF_0050,5,3,BASIS_003;BASIS_004;BASIS_037,CORROBORATED_PARTIAL
go,UASF_0051,4,4,BASIS_003;BASIS_004;BASIS_037;BASIS_066,CORROBORATED_PARTIAL
go,UASF_0054,6,4,BASIS_003;BASIS_008;BASIS_047;BASIS_054,CORROBORATED_PARTIAL
go,UASF_0064,6,5,BASIS_003;BASIS_008;BASIS_042;BASIS_047;BASIS_054,CORROBORATED_PARTIAL
go,UASF_0075,6,4,BASIS_003;BASIS_037;BASIS_047;BASIS_066,CORROBORATED_PARTIAL
go,UASF_0076,6,3,BASIS_003;BASIS_042;BASIS_047,CORROBORATED_PARTIAL
go,UASF_0086,7,5,BASIS_003;BASIS_030;BASIS_042;BASIS_047;BASIS_057,CORROBORATED_PARTIAL
go,UASF_0118,5,0,,NO_INDEPENDENT_AXIS_SUPPORT
go,UASF_0119,5,0,,NO_INDEPENDENT_AXIS_SUPPORT
go,UASF_0120,5,0,,NO_INDEPENDENT_AXIS_SUPPORT
go,UASF_0121,5,0,,NO_INDEPENDENT_AXIS_SUPPORT
go,UASF_0122,4,0,,NO_INDEPENDENT_AXIS_SUPPORT
go,UASF_0142,6,4,BASIS_007;BASIS_008;BASIS_051;BASIS_054,CORROBORATED_PARTIAL
go,UASF_0144,6,2,BASIS_007;BASIS_051,CORROBORATED_PARTIAL
go,UASF_0147,4,3,BASIS_007;BASIS_023;BASIS_051,CORROBORATED_PARTIAL
go,UASF_0151,5,5,BASIS_007;BASIS_024;BASIS_039;BASIS_051;BASIS_054,CORROBORATED_PARTIAL
go,UASF_0152,6,4,BASIS_007;BASIS_024;BASIS_039;BASIS_051,CORROBORATED_PARTIAL
go,UASF_0153,5,4,BASIS_007;BASIS_024;BASIS_039;BASIS_051,CORROBORATED_PARTIAL
go,UASF_0154,6,4,BASIS_007;BASIS_024;BASIS_039;BASIS_051,CORROBORATED_PARTIAL
go,UASF_0155,5,4,BASIS_007;BASIS_024;BASIS_039;BASIS_051,CORROBORATED_PARTIAL
go,UASF_0168,4,2,BASIS_008;BASIS_054,CORROBORATED_PARTIAL
go,UASF_0177,6,3,BASIS_008;BASIS_042;BASIS_054,CORROBORATED_PARTIAL
go,UASF_0178,6,5,BASIS_008;BASIS_014;BASIS_015;BASIS_047;BASIS_054,CORROBORATED_PARTIAL
go,UASF_0179,7,5,BASIS_008;BASIS_014;BASIS_015;BASIS_047;BASIS_054,CORROBORATED_PARTIAL
go,UASF_0180,4,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
go,UASF_0181,5,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
go,UASF_0182,6,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
go,UASF_0183,5,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
go,UASF_0203,5,4,BASIS_009;BASIS_041;BASIS_042;BASIS_052,CORROBORATED_PARTIAL
go,UASF_0204,5,4,BASIS_009;BASIS_041;BASIS_042;BASIS_057,CORROBORATED_PARTIAL
go,UASF_0205,5,3,BASIS_009;BASIS_041;BASIS_042,CORROBORATED_PARTIAL
go,UASF_0206,5,3,BASIS_009;BASIS_041;BASIS_042,CORROBORATED_PARTIAL
go,UASF_0207,5,3,BASIS_009;BASIS_041;BASIS_042,CORROBORATED_PARTIAL
go,UASF_0208,4,3,BASIS_009;BASIS_041;BASIS_042,CORROBORATED_PARTIAL
go,UASF_0214,6,1,BASIS_042,CORROBORATED_PARTIAL
go,UASF_0217,7,5,BASIS_015;BASIS_028;BASIS_030;BASIS_047;BASIS_049,CORROBORATED_PARTIAL
go,UASF_0219,6,4,BASIS_015;BASIS_028;BASIS_030;BASIS_047,CORROBORATED_PARTIAL
go,UASF_0220,7,4,BASIS_015;BASIS_028;BASIS_030;BASIS_047,CORROBORATED_PARTIAL
go,UASF_0221,7,3,BASIS_015;BASIS_028;BASIS_030,CORROBORATED_PARTIAL
go,UASF_0222,7,5,BASIS_015;BASIS_028;BASIS_030;BASIS_051;BASIS_054,CORROBORATED_PARTIAL
go,UASF_0223,6,4,BASIS_015;BASIS_028;BASIS_030;BASIS_054,CORROBORATED_PARTIAL
go,UASF_0224,5,3,BASIS_015;BASIS_028;BASIS_030,CORROBORATED_PARTIAL
go,UASF_0225,6,3,BASIS_015;BASIS_028;BASIS_030,CORROBORATED_PARTIAL
go,UASF_0226,6,3,BASIS_015;BASIS_028;BASIS_030,CORROBORATED_PARTIAL
go,UASF_0231,6,2,BASIS_023;BASIS_042,CORROBORATED_PARTIAL
go,UASF_0236,4,1,BASIS_042,CORROBORATED_PARTIAL
go,UASF_0254,5,2,BASIS_036;BASIS_047,CORROBORATED_PARTIAL
go,UASF_0255,5,1,BASIS_036,CORROBORATED_PARTIAL
go,UASF_0256,5,2,BASIS_036;BASIS_057,CORROBORATED_PARTIAL
go,UASF_0257,4,1,BASIS_036,CORROBORATED_PARTIAL
go,UASF_0258,5,1,BASIS_036,CORROBORATED_PARTIAL
go,UASF_0259,5,1,BASIS_036,CORROBORATED_PARTIAL
go,UASF_0291,5,3,BASIS_030;BASIS_042;BASIS_057,CORROBORATED_PARTIAL
go,UASF_0301,4,2,BASIS_037;BASIS_042,CORROBORATED_PARTIAL
go,UASF_0302,5,3,BASIS_037;BASIS_042;BASIS_047,CORROBORATED_PARTIAL
go,UASF_0303,6,3,BASIS_037;BASIS_042;BASIS_047,CORROBORATED_PARTIAL
go,UASF_0304,5,4,BASIS_037;BASIS_042;BASIS_047;BASIS_065,CORROBORATED_PARTIAL
go,UASF_0305,5,3,BASIS_037;BASIS_042;BASIS_047,CORROBORATED_PARTIAL
go,UASF_0306,7,4,BASIS_037;BASIS_042;BASIS_054;BASIS_065,CORROBORATED_PARTIAL
go,UASF_0307,6,4,BASIS_037;BASIS_042;BASIS_057;BASIS_065,CORROBORATED_PARTIAL
go,UASF_0308,6,3,BASIS_037;BASIS_042;BASIS_065,CORROBORATED_PARTIAL
go,UASF_0309,5,2,BASIS_037;BASIS_042,CORROBORATED_PARTIAL
go,UASF_0310,4,3,BASIS_037;BASIS_042;BASIS_065,CORROBORATED_PARTIAL
go,UASF_0311,5,3,BASIS_037;BASIS_042;BASIS_065,CORROBORATED_PARTIAL
go,UASF_0334,4,3,BASIS_042;BASIS_043;BASIS_052,CORROBORATED_PARTIAL
java,UASF_0007,5,4,BASIS_001;BASIS_009;BASIS_023;BASIS_036,CORROBORATED_PARTIAL
java,UASF_0014,5,4,BASIS_001;BASIS_013;BASIS_023;BASIS_036,CORROBORATED_PARTIAL
java,UASF_0015,6,6,BASIS_001;BASIS_013;BASIS_030;BASIS_036;BASIS_037;BASIS_042,CORROBORATED_PARTIAL
java,UASF_0022,5,4,BASIS_001;BASIS_023;BASIS_045;BASIS_058,CORROBORATED_PARTIAL
java,UASF_0023,5,4,BASIS_001;BASIS_023;BASIS_045;BASIS_067,CORROBORATED_PARTIAL
java,UASF_0024,5,3,BASIS_001;BASIS_023;BASIS_058,CORROBORATED_PARTIAL
java,UASF_0025,5,3,BASIS_001;BASIS_023;BASIS_067,CORROBORATED_PARTIAL
java,UASF_0026,5,2,BASIS_001;BASIS_023,CORROBORATED_PARTIAL
java,UASF_0041,5,4,BASIS_003;BASIS_004;BASIS_008;BASIS_037,CORROBORATED_PARTIAL
java,UASF_0047,4,4,BASIS_003;BASIS_004;BASIS_037;BASIS_047,CORROBORATED_PARTIAL
java,UASF_0048,5,5,BASIS_003;BASIS_004;BASIS_037;BASIS_047;BASIS_049,CORROBORATED_PARTIAL
java,UASF_0049,5,5,BASIS_003;BASIS_004;BASIS_037;BASIS_047;BASIS_066,CORROBORATED_PARTIAL
java,UASF_0050,5,3,BASIS_003;BASIS_004;BASIS_037,CORROBORATED_PARTIAL
java,UASF_0051,4,4,BASIS_003;BASIS_004;BASIS_037;BASIS_066,CORROBORATED_PARTIAL
java,UASF_0066,7,7,BASIS_003;BASIS_009;BASIS_015;BASIS_030;BASIS_036;BASIS_037;BASIS_042,CORROBORATED_PARTIAL
java,UASF_0078,5,3,BASIS_003;BASIS_037;BASIS_042,CORROBORATED_PARTIAL
java,UASF_0090,5,4,BASIS_003;BASIS_036;BASIS_037;BASIS_042,CORROBORATED_PARTIAL
java,UASF_0111,6,4,BASIS_008;BASIS_022;BASIS_023;BASIS_036,CORROBORATED_PARTIAL
java,UASF_0112,6,4,BASIS_008;BASIS_022;BASIS_036;BASIS_042,CORROBORATED_PARTIAL
java,UASF_0118,5,1,BASIS_022,CORROBORATED_PARTIAL
java,UASF_0119,5,1,BASIS_022,CORROBORATED_PARTIAL
java,UASF_0120,5,1,BASIS_022,CORROBORATED_PARTIAL
java,UASF_0121,5,1,BASIS_022,CORROBORATED_PARTIAL
java,UASF_0122,4,1,BASIS_022,CORROBORATED_PARTIAL
java,UASF_0123,5,2,BASIS_022;BASIS_042,CORROBORATED_PARTIAL
java,UASF_0145,6,5,BASIS_007;BASIS_013;BASIS_024;BASIS_036;BASIS_039,CORROBORATED_PARTIAL
java,UASF_0151,5,5,BASIS_007;BASIS_024;BASIS_039;BASIS_051;BASIS_054,CORROBORATED_PARTIAL
java,UASF_0152,6,5,BASIS_007;BASIS_024;BASIS_039;BASIS_051;BASIS_058,CORROBORATED_PARTIAL
java,UASF_0153,5,5,BASIS_007;BASIS_024;BASIS_039;BASIS_051;BASIS_058,CORROBORATED_PARTIAL
java,UASF_0154,6,5,BASIS_007;BASIS_024;BASIS_039;BASIS_051;BASIS_058,CORROBORATED_PARTIAL
java,UASF_0155,5,4,BASIS_007;BASIS_024;BASIS_039;BASIS_051,CORROBORATED_PARTIAL
java,UASF_0163,6,5,BASIS_008;BASIS_014;BASIS_015;BASIS_028;BASIS_042,CORROBORATED_PARTIAL
java,UASF_0170,5,5,BASIS_008;BASIS_013;BASIS_014;BASIS_015;BASIS_036,CORROBORATED_PARTIAL
java,UASF_0178,6,5,BASIS_008;BASIS_014;BASIS_015;BASIS_047;BASIS_054,CORROBORATED_PARTIAL
java,UASF_0179,7,6,BASIS_008;BASIS_014;BASIS_015;BASIS_047;BASIS_054;BASIS_058,CORROBORATED_PARTIAL
java,UASF_0180,4,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
java,UASF_0181,5,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
java,UASF_0182,6,5,BASIS_008;BASIS_014;BASIS_015;BASIS_054;BASIS_058,CORROBORATED_PARTIAL
java,UASF_0183,5,5,BASIS_008;BASIS_014;BASIS_015;BASIS_054;BASIS_058,CORROBORATED_PARTIAL
java,UASF_0197,5,5,BASIS_009;BASIS_030;BASIS_036;BASIS_041;BASIS_042,CORROBORATED_PARTIAL
java,UASF_0203,5,4,BASIS_009;BASIS_041;BASIS_042;BASIS_067,CORROBORATED_PARTIAL
java,UASF_0204,5,5,BASIS_009;BASIS_041;BASIS_042;BASIS_057;BASIS_067,CORROBORATED_PARTIAL
java,UASF_0205,5,5,BASIS_009;BASIS_041;BASIS_042;BASIS_058;BASIS_067,CORROBORATED_PARTIAL
java,UASF_0206,5,4,BASIS_009;BASIS_041;BASIS_042;BASIS_067,CORROBORATED_PARTIAL
java,UASF_0207,5,4,BASIS_009;BASIS_041;BASIS_042;BASIS_067,CORROBORATED_PARTIAL
java,UASF_0208,4,4,BASIS_009;BASIS_041;BASIS_042;BASIS_067,CORROBORATED_PARTIAL
java,UASF_0215,5,4,BASIS_014;BASIS_015;BASIS_028;BASIS_030,CORROBORATED_PARTIAL
java,UASF_0217,7,6,BASIS_015;BASIS_028;BASIS_030;BASIS_047;BASIS_049;BASIS_058,CORROBORATED_PARTIAL
java,UASF_0218,7,5,BASIS_015;BASIS_028;BASIS_030;BASIS_047;BASIS_054,CORROBORATED_PARTIAL
java,UASF_0219,6,4,BASIS_015;BASIS_028;BASIS_030;BASIS_047,CORROBORATED_PARTIAL
java,UASF_0220,7,5,BASIS_015;BASIS_028;BASIS_030;BASIS_047;BASIS_058,CORROBORATED_PARTIAL
java,UASF_0221,7,5,BASIS_015;BASIS_028;BASIS_030;BASIS_048;BASIS_058,CORROBORATED_PARTIAL
java,UASF_0222,7,6,BASIS_015;BASIS_028;BASIS_030;BASIS_051;BASIS_054;BASIS_058,CORROBORATED_PARTIAL
java,UASF_0223,6,5,BASIS_015;BASIS_028;BASIS_030;BASIS_054;BASIS_058,CORROBORATED_PARTIAL
java,UASF_0224,5,3,BASIS_015;BASIS_028;BASIS_030,CORROBORATED_PARTIAL
java,UASF_0225,6,4,BASIS_015;BASIS_028;BASIS_030;BASIS_058,CORROBORATED_PARTIAL
java,UASF_0226,6,4,BASIS_015;BASIS_028;BASIS_030;BASIS_067,CORROBORATED_PARTIAL
java,UASF_0254,5,4,BASIS_013;BASIS_036;BASIS_047;BASIS_058,CORROBORATED_PARTIAL
java,UASF_0255,5,3,BASIS_013;BASIS_036;BASIS_058,CORROBORATED_PARTIAL
java,UASF_0256,5,4,BASIS_013;BASIS_036;BASIS_057;BASIS_067,CORROBORATED_PARTIAL
java,UASF_0257,4,3,BASIS_013;BASIS_036;BASIS_058,CORROBORATED_PARTIAL
java,UASF_0258,5,3,BASIS_013;BASIS_036;BASIS_058,CORROBORATED_PARTIAL
java,UASF_0259,5,4,BASIS_013;BASIS_036;BASIS_058;BASIS_067,CORROBORATED_PARTIAL
java,UASF_0277,5,4,BASIS_022;BASIS_023;BASIS_036;BASIS_042,CORROBORATED_PARTIAL
java,UASF_0301,4,2,BASIS_037;BASIS_042,CORROBORATED_PARTIAL
java,UASF_0302,5,3,BASIS_037;BASIS_042;BASIS_047,CORROBORATED_PARTIAL
java,UASF_0303,6,4,BASIS_037;BASIS_042;BASIS_047;BASIS_058,CORROBORATED_PARTIAL
java,UASF_0304,5,4,BASIS_037;BASIS_042;BASIS_047;BASIS_065,CORROBORATED_PARTIAL
java,UASF_0305,5,4,BASIS_037;BASIS_042;BASIS_047;BASIS_067,CORROBORATED_PARTIAL
java,UASF_0306,7,5,BASIS_037;BASIS_042;BASIS_054;BASIS_058;BASIS_065,CORROBORATED_PARTIAL
java,UASF_0307,6,5,BASIS_037;BASIS_042;BASIS_057;BASIS_065;BASIS_067,CORROBORATED_PARTIAL
java,UASF_0308,6,4,BASIS_037;BASIS_042;BASIS_065;BASIS_067,CORROBORATED_PARTIAL
java,UASF_0309,5,3,BASIS_037;BASIS_042;BASIS_067,CORROBORATED_PARTIAL
java,UASF_0310,4,3,BASIS_037;BASIS_042;BASIS_065,CORROBORATED_PARTIAL
java,UASF_0311,5,4,BASIS_037;BASIS_042;BASIS_065;BASIS_067,CORROBORATED_PARTIAL
julia,UASF_0022,5,3,BASIS_001;BASIS_023;BASIS_045,CORROBORATED_PARTIAL
julia,UASF_0024,5,2,BASIS_001;BASIS_023,CORROBORATED_PARTIAL
julia,UASF_0047,4,4,BASIS_003;BASIS_004;BASIS_037;BASIS_047,CORROBORATED_PARTIAL
julia,UASF_0048,5,5,BASIS_003;BASIS_004;BASIS_037;BASIS_047;BASIS_049,CORROBORATED_PARTIAL
julia,UASF_0049,5,5,BASIS_003;BASIS_004;BASIS_037;BASIS_047;BASIS_066,CORROBORATED_PARTIAL
julia,UASF_0051,4,4,BASIS_003;BASIS_004;BASIS_037;BASIS_066,CORROBORATED_PARTIAL
julia,UASF_0119,5,2,BASIS_006;BASIS_050,CORROBORATED_PARTIAL
julia,UASF_0120,5,1,BASIS_006,CORROBORATED_PARTIAL
julia,UASF_0122,4,1,BASIS_006,CORROBORATED_PARTIAL
julia,UASF_0151,5,4,BASIS_007;BASIS_039;BASIS_051;BASIS_054,CORROBORATED_PARTIAL
julia,UASF_0152,6,3,BASIS_007;BASIS_039;BASIS_051,CORROBORATED_PARTIAL
julia,UASF_0153,5,3,BASIS_007;BASIS_039;BASIS_051,CORROBORATED_PARTIAL
julia,UASF_0154,6,3,BASIS_007;BASIS_039;BASIS_051,CORROBORATED_PARTIAL
julia,UASF_0180,4,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
julia,UASF_0181,5,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
julia,UASF_0182,6,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
julia,UASF_0183,5,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
julia,UASF_0203,5,3,BASIS_041;BASIS_042;BASIS_067,CORROBORATED_PARTIAL
julia,UASF_0204,5,4,BASIS_041;BASIS_042;BASIS_057;BASIS_067,CORROBORATED_PARTIAL
julia,UASF_0205,5,3,BASIS_041;BASIS_042;BASIS_067,CORROBORATED_PARTIAL
julia,UASF_0206,5,3,BASIS_041;BASIS_042;BASIS_067,CORROBORATED_PARTIAL
julia,UASF_0207,5,3,BASIS_041;BASIS_042;BASIS_067,CORROBORATED_PARTIAL
julia,UASF_0208,4,3,BASIS_041;BASIS_042;BASIS_067,CORROBORATED_PARTIAL
julia,UASF_0217,7,5,BASIS_015;BASIS_028;BASIS_030;BASIS_047;BASIS_049,CORROBORATED_PARTIAL
julia,UASF_0218,7,5,BASIS_015;BASIS_028;BASIS_030;BASIS_047;BASIS_054,CORROBORATED_PARTIAL
julia,UASF_0219,6,4,BASIS_015;BASIS_028;BASIS_030;BASIS_047,CORROBORATED_PARTIAL
julia,UASF_0220,7,4,BASIS_015;BASIS_028;BASIS_030;BASIS_047,CORROBORATED_PARTIAL
julia,UASF_0221,7,3,BASIS_015;BASIS_028;BASIS_030,CORROBORATED_PARTIAL
julia,UASF_0224,5,3,BASIS_015;BASIS_028;BASIS_030,CORROBORATED_PARTIAL
julia,UASF_0225,6,3,BASIS_015;BASIS_028;BASIS_030,CORROBORATED_PARTIAL
julia,UASF_0226,6,4,BASIS_015;BASIS_028;BASIS_030;BASIS_067,CORROBORATED_PARTIAL
julia,UASF_0256,5,3,BASIS_036;BASIS_057;BASIS_067,CORROBORATED_PARTIAL
julia,UASF_0302,5,3,BASIS_037;BASIS_042;BASIS_047,CORROBORATED_PARTIAL
julia,UASF_0303,6,3,BASIS_037;BASIS_042;BASIS_047,CORROBORATED_PARTIAL
julia,UASF_0304,5,4,BASIS_037;BASIS_042;BASIS_047;BASIS_065,CORROBORATED_PARTIAL
julia,UASF_0305,5,4,BASIS_037;BASIS_042;BASIS_047;BASIS_067,CORROBORATED_PARTIAL
julia,UASF_0306,7,4,BASIS_037;BASIS_042;BASIS_054;BASIS_065,CORROBORATED_PARTIAL
julia,UASF_0308,6,4,BASIS_037;BASIS_042;BASIS_065;BASIS_067,CORROBORATED_PARTIAL
julia,UASF_0310,4,3,BASIS_037;BASIS_042;BASIS_065,CORROBORATED_PARTIAL
kotlin,UASF_0002,7,4,BASIS_001;BASIS_008;BASIS_011;BASIS_030,CORROBORATED_PARTIAL
kotlin,UASF_0003,6,3,BASIS_001;BASIS_037;BASIS_042,CORROBORATED_PARTIAL
kotlin,UASF_0008,6,5,BASIS_001;BASIS_009;BASIS_023;BASIS_036;BASIS_042,CORROBORATED_PARTIAL
kotlin,UASF_0022,5,3,BASIS_001;BASIS_023;BASIS_045,CORROBORATED_PARTIAL
kotlin,UASF_0023,5,4,BASIS_001;BASIS_023;BASIS_045;BASIS_067,CORROBORATED_PARTIAL
kotlin,UASF_0024,5,2,BASIS_001;BASIS_023,CORROBORATED_PARTIAL
kotlin,UASF_0025,5,3,BASIS_001;BASIS_023;BASIS_067,CORROBORATED_PARTIAL
kotlin,UASF_0026,5,2,BASIS_001;BASIS_023,CORROBORATED_PARTIAL
kotlin,UASF_0047,4,4,BASIS_003;BASIS_004;BASIS_037;BASIS_047,CORROBORATED_PARTIAL
kotlin,UASF_0048,5,5,BASIS_003;BASIS_004;BASIS_037;BASIS_047;BASIS_049,CORROBORATED_PARTIAL
kotlin,UASF_0049,5,5,BASIS_003;BASIS_004;BASIS_037;BASIS_047;BASIS_066,CORROBORATED_PARTIAL
kotlin,UASF_0050,5,3,BASIS_003;BASIS_004;BASIS_037,CORROBORATED_PARTIAL
