case_id,language,case_name,axis,feature,value
451,cpp,Type qualifiers,tree_sitter_node,compound_statement,1
451,cpp,Type qualifiers,tree_sitter_node,declaration,1
451,cpp,Type qualifiers,tree_sitter_node,function_declarator,1
451,cpp,Type qualifiers,tree_sitter_node,function_definition,1
451,cpp,Type qualifiers,tree_sitter_node,identifier,1
451,cpp,Type qualifiers,tree_sitter_node,init_declarator,1
451,cpp,Type qualifiers,tree_sitter_node,number_literal,1
451,cpp,Type qualifiers,tree_sitter_node,parameter_declaration,1
451,cpp,Type qualifiers,tree_sitter_node,parameter_list,1
451,cpp,Type qualifiers,tree_sitter_node,primitive_type,1
451,cpp,Type qualifiers,tree_sitter_node,sized_type_specifier,1
451,cpp,Type qualifiers,tree_sitter_node,storage_class_specifier,1
451,cpp,Type qualifiers,tree_sitter_node,translation_unit,1
451,cpp,Type qualifiers,tree_sitter_node,type_qualifier,1
452,cpp,Local array declarations,tree_sitter_node,array_declarator,1
452,cpp,Local array declarations,tree_sitter_node,compound_statement,1
452,cpp,Local array declarations,tree_sitter_node,declaration,1
452,cpp,Local array declarations,tree_sitter_node,function_declarator,1
452,cpp,Local array declarations,tree_sitter_node,function_definition,1
452,cpp,Local array declarations,tree_sitter_node,identifier,1
452,cpp,Local array declarations,tree_sitter_node,parameter_list,1
452,cpp,Local array declarations,tree_sitter_node,primitive_type,1
452,cpp,Local array declarations,tree_sitter_node,translation_unit,1
453,cpp,Attributes,tree_sitter_node,argument_list,1
453,cpp,Attributes,tree_sitter_node,attribute,1
453,cpp,Attributes,tree_sitter_node,attribute_declaration,1
453,cpp,Attributes,tree_sitter_node,attribute_specifier,1
453,cpp,Attributes,tree_sitter_node,attributed_declarator,1
453,cpp,Attributes,tree_sitter_node,attributed_statement,1
453,cpp,Attributes,tree_sitter_node,call_expression,1
453,cpp,Attributes,tree_sitter_node,compound_statement,1
453,cpp,Attributes,tree_sitter_node,concatenated_string,1
453,cpp,Attributes,tree_sitter_node,declaration,1
453,cpp,Attributes,tree_sitter_node,enum_specifier,1
453,cpp,Attributes,tree_sitter_node,enumerator,1
453,cpp,Attributes,tree_sitter_node,enumerator_list,1
453,cpp,Attributes,tree_sitter_node,expression_statement,1
453,cpp,Attributes,tree_sitter_node,field_declaration,1
453,cpp,Attributes,tree_sitter_node,field_declaration_list,1
453,cpp,Attributes,tree_sitter_node,field_identifier,1
453,cpp,Attributes,tree_sitter_node,function_declarator,1
453,cpp,Attributes,tree_sitter_node,function_definition,1
453,cpp,Attributes,tree_sitter_node,gnu_asm_expression,1
453,cpp,Attributes,tree_sitter_node,identifier,1
453,cpp,Attributes,tree_sitter_node,number_literal,1
453,cpp,Attributes,tree_sitter_node,parameter_declaration,1
453,cpp,Attributes,tree_sitter_node,parameter_list,1
453,cpp,Attributes,tree_sitter_node,pointer_declarator,1
453,cpp,Attributes,tree_sitter_node,primitive_type,1
453,cpp,Attributes,tree_sitter_node,storage_class_specifier,1
453,cpp,Attributes,tree_sitter_node,string_content,1
453,cpp,Attributes,tree_sitter_node,string_literal,1
453,cpp,Attributes,tree_sitter_node,struct_specifier,1
453,cpp,Attributes,tree_sitter_node,translation_unit,1
453,cpp,Attributes,tree_sitter_node,type_definition,1
453,cpp,Attributes,tree_sitter_node,type_identifier,1
453,cpp,Attributes,tree_sitter_node,type_qualifier,1
453,cpp,Attributes,tree_sitter_node,union_specifier,1
454,cpp,Number literals,tree_sitter_node,declaration,1
454,cpp,Number literals,tree_sitter_node,identifier,1
454,cpp,Number literals,tree_sitter_node,init_declarator,1
454,cpp,Number literals,tree_sitter_node,initializer_list,1
454,cpp,Number literals,tree_sitter_node,number_literal,1
454,cpp,Number literals,tree_sitter_node,primitive_type,1
454,cpp,Number literals,tree_sitter_node,translation_unit,1
455,cpp,Identifiers,tree_sitter_node,compound_statement,1
455,cpp,Identifiers,tree_sitter_node,expression_statement,1
455,cpp,Identifiers,tree_sitter_node,function_declarator,1
455,cpp,Identifiers,tree_sitter_node,function_definition,1
455,cpp,Identifiers,tree_sitter_node,identifier,1
455,cpp,Identifiers,tree_sitter_node,parameter_list,1
455,cpp,Identifiers,tree_sitter_node,primitive_type,1
455,cpp,Identifiers,tree_sitter_node,translation_unit,1
456,cpp,Unicode Identifiers,tree_sitter_node,compound_statement,1
456,cpp,Unicode Identifiers,tree_sitter_node,expression_statement,1
456,cpp,Unicode Identifiers,tree_sitter_node,function_declarator,1
456,cpp,Unicode Identifiers,tree_sitter_node,function_definition,1
456,cpp,Unicode Identifiers,tree_sitter_node,identifier,1
456,cpp,Unicode Identifiers,tree_sitter_node,parameter_list,1
456,cpp,Unicode Identifiers,tree_sitter_node,primitive_type,1
456,cpp,Unicode Identifiers,tree_sitter_node,translation_unit,1
457,cpp,Common constants,tree_sitter_node,comment,1
457,cpp,Common constants,tree_sitter_node,compound_statement,1
457,cpp,Common constants,tree_sitter_node,expression_statement,1
457,cpp,Common constants,tree_sitter_node,false,1
457,cpp,Common constants,tree_sitter_node,function_declarator,1
457,cpp,Common constants,tree_sitter_node,function_definition,1
457,cpp,Common constants,tree_sitter_node,identifier,1
457,cpp,Common constants,tree_sitter_node,null,1
457,cpp,Common constants,tree_sitter_node,parameter_list,1
457,cpp,Common constants,tree_sitter_node,primitive_type,1
457,cpp,Common constants,tree_sitter_node,translation_unit,1
457,cpp,Common constants,tree_sitter_node,true,1
458,cpp,Function calls,tree_sitter_node,argument_list,1
458,cpp,Function calls,tree_sitter_node,call_expression,1
458,cpp,Function calls,tree_sitter_node,compound_statement,1
458,cpp,Function calls,tree_sitter_node,escape_sequence,1
458,cpp,Function calls,tree_sitter_node,expression_statement,1
458,cpp,Function calls,tree_sitter_node,extension_expression,1
458,cpp,Function calls,tree_sitter_node,function_declarator,1
458,cpp,Function calls,tree_sitter_node,function_definition,1
458,cpp,Function calls,tree_sitter_node,identifier,1
458,cpp,Function calls,tree_sitter_node,number_literal,1
458,cpp,Function calls,tree_sitter_node,parameter_list,1
458,cpp,Function calls,tree_sitter_node,primitive_type,1
458,cpp,Function calls,tree_sitter_node,string_content,1
458,cpp,Function calls,tree_sitter_node,string_literal,1
458,cpp,Function calls,tree_sitter_node,translation_unit,1
459,cpp,GNU inline assembly,tree_sitter_node,cast_expression,1
459,cpp,GNU inline assembly,tree_sitter_node,concatenated_string,1
459,cpp,GNU inline assembly,tree_sitter_node,escape_sequence,1
459,cpp,GNU inline assembly,tree_sitter_node,expression_statement,1
459,cpp,GNU inline assembly,tree_sitter_node,gnu_asm_clobber_list,1
459,cpp,GNU inline assembly,tree_sitter_node,gnu_asm_expression,1
459,cpp,GNU inline assembly,tree_sitter_node,gnu_asm_input_operand,1
459,cpp,GNU inline assembly,tree_sitter_node,gnu_asm_input_operand_list,1
459,cpp,GNU inline assembly,tree_sitter_node,gnu_asm_output_operand,1
459,cpp,GNU inline assembly,tree_sitter_node,gnu_asm_output_operand_list,1
459,cpp,GNU inline assembly,tree_sitter_node,gnu_asm_qualifier,1
459,cpp,GNU inline assembly,tree_sitter_node,identifier,1
459,cpp,GNU inline assembly,tree_sitter_node,primitive_type,1
459,cpp,GNU inline assembly,tree_sitter_node,string_content,1
459,cpp,GNU inline assembly,tree_sitter_node,string_literal,1
459,cpp,GNU inline assembly,tree_sitter_node,translation_unit,1
459,cpp,GNU inline assembly,tree_sitter_node,type_descriptor,1
460,cpp,Function call with compound statement,tree_sitter_node,argument_list,1
460,cpp,Function call with compound statement,tree_sitter_node,call_expression,1
460,cpp,Function call with compound statement,tree_sitter_node,comment,1
460,cpp,Function call with compound statement,tree_sitter_node,compound_statement,1
460,cpp,Function call with compound statement,tree_sitter_node,declaration,1
460,cpp,Function call with compound statement,tree_sitter_node,expression_statement,1
460,cpp,Function call with compound statement,tree_sitter_node,function_declarator,1
460,cpp,Function call with compound statement,tree_sitter_node,function_definition,1
460,cpp,Function call with compound statement,tree_sitter_node,identifier,1
460,cpp,Function call with compound statement,tree_sitter_node,init_declarator,1
460,cpp,Function call with compound statement,tree_sitter_node,initializer_list,1
460,cpp,Function call with compound statement,tree_sitter_node,number_literal,1
460,cpp,Function call with compound statement,tree_sitter_node,parameter_declaration,1
460,cpp,Function call with compound statement,tree_sitter_node,parameter_list,1
460,cpp,Function call with compound statement,tree_sitter_node,preproc_arg,1
460,cpp,Function call with compound statement,tree_sitter_node,preproc_function_def,1
460,cpp,Function call with compound statement,tree_sitter_node,preproc_params,1
460,cpp,Function call with compound statement,tree_sitter_node,primitive_type,1
460,cpp,Function call with compound statement,tree_sitter_node,translation_unit,1
461,cpp,String literals,tree_sitter_node,compound_statement,1
461,cpp,String literals,tree_sitter_node,concatenated_string,1
461,cpp,String literals,tree_sitter_node,escape_sequence,1
461,cpp,String literals,tree_sitter_node,expression_statement,1
461,cpp,String literals,tree_sitter_node,function_declarator,1
461,cpp,String literals,tree_sitter_node,function_definition,1
461,cpp,String literals,tree_sitter_node,identifier,1
461,cpp,String literals,tree_sitter_node,parameter_list,1
461,cpp,String literals,tree_sitter_node,primitive_type,1
461,cpp,String literals,tree_sitter_node,string_content,1
461,cpp,String literals,tree_sitter_node,string_literal,1
461,cpp,String literals,tree_sitter_node,translation_unit,1
462,cpp,Character literals,tree_sitter_node,char_literal,1
462,cpp,Character literals,tree_sitter_node,character,1
462,cpp,Character literals,tree_sitter_node,compound_statement,1
462,cpp,Character literals,tree_sitter_node,escape_sequence,1
462,cpp,Character literals,tree_sitter_node,expression_statement,1
462,cpp,Character literals,tree_sitter_node,function_declarator,1
462,cpp,Character literals,tree_sitter_node,function_definition,1
462,cpp,Character literals,tree_sitter_node,identifier,1
462,cpp,Character literals,tree_sitter_node,parameter_list,1
462,cpp,Character literals,tree_sitter_node,primitive_type,1
462,cpp,Character literals,tree_sitter_node,translation_unit,1
463,cpp,Field access,tree_sitter_node,compound_statement,1
463,cpp,Field access,tree_sitter_node,expression_statement,1
463,cpp,Field access,tree_sitter_node,field_expression,1
463,cpp,Field access,tree_sitter_node,field_identifier,1
463,cpp,Field access,tree_sitter_node,function_declarator,1
463,cpp,Field access,tree_sitter_node,function_definition,1
463,cpp,Field access,tree_sitter_node,identifier,1
463,cpp,Field access,tree_sitter_node,parameter_list,1
463,cpp,Field access,tree_sitter_node,primitive_type,1
463,cpp,Field access,tree_sitter_node,subscript_argument_list,1
463,cpp,Field access,tree_sitter_node,subscript_expression,1
463,cpp,Field access,tree_sitter_node,translation_unit,1
464,cpp,Boolean operators,tree_sitter_node,binary_expression,1
464,cpp,Boolean operators,tree_sitter_node,compound_statement,1
464,cpp,Boolean operators,tree_sitter_node,expression_statement,1
464,cpp,Boolean operators,tree_sitter_node,function_declarator,1
464,cpp,Boolean operators,tree_sitter_node,function_definition,1
464,cpp,Boolean operators,tree_sitter_node,identifier,1
464,cpp,Boolean operators,tree_sitter_node,parameter_list,1
464,cpp,Boolean operators,tree_sitter_node,primitive_type,1
464,cpp,Boolean operators,tree_sitter_node,translation_unit,1
464,cpp,Boolean operators,tree_sitter_node,unary_expression,1
465,cpp,Math operators,tree_sitter_node,binary_expression,1
465,cpp,Math operators,tree_sitter_node,compound_statement,1
465,cpp,Math operators,tree_sitter_node,expression_statement,1
465,cpp,Math operators,tree_sitter_node,function_declarator,1
465,cpp,Math operators,tree_sitter_node,function_definition,1
465,cpp,Math operators,tree_sitter_node,identifier,1
465,cpp,Math operators,tree_sitter_node,parameter_list,1
465,cpp,Math operators,tree_sitter_node,primitive_type,1
465,cpp,Math operators,tree_sitter_node,translation_unit,1
465,cpp,Math operators,tree_sitter_node,unary_expression,1
465,cpp,Math operators,tree_sitter_node,update_expression,1
466,cpp,The comma operator,tree_sitter_node,comma_expression,1
466,cpp,The comma operator,tree_sitter_node,compound_statement,1
466,cpp,The comma operator,tree_sitter_node,expression_statement,1
466,cpp,The comma operator,tree_sitter_node,function_declarator,1
466,cpp,The comma operator,tree_sitter_node,function_definition,1
466,cpp,The comma operator,tree_sitter_node,identifier,1
466,cpp,The comma operator,tree_sitter_node,parameter_list,1
466,cpp,The comma operator,tree_sitter_node,parenthesized_expression,1
466,cpp,The comma operator,tree_sitter_node,primitive_type,1
466,cpp,The comma operator,tree_sitter_node,translation_unit,1
466,cpp,The comma operator,tree_sitter_node,update_expression,1
467,cpp,Assignments,tree_sitter_node,assignment_expression,1
467,cpp,Assignments,tree_sitter_node,binary_expression,1
467,cpp,Assignments,tree_sitter_node,compound_statement,1
467,cpp,Assignments,tree_sitter_node,conditional_expression,1
467,cpp,Assignments,tree_sitter_node,declaration,1
467,cpp,Assignments,tree_sitter_node,expression_statement,1
467,cpp,Assignments,tree_sitter_node,field_expression,1
467,cpp,Assignments,tree_sitter_node,field_identifier,1
467,cpp,Assignments,tree_sitter_node,function_declarator,1
467,cpp,Assignments,tree_sitter_node,function_definition,1
467,cpp,Assignments,tree_sitter_node,identifier,1
467,cpp,Assignments,tree_sitter_node,init_declarator,1
467,cpp,Assignments,tree_sitter_node,number_literal,1
467,cpp,Assignments,tree_sitter_node,parameter_list,1
467,cpp,Assignments,tree_sitter_node,parenthesized_expression,1
467,cpp,Assignments,tree_sitter_node,pointer_expression,1
467,cpp,Assignments,tree_sitter_node,primitive_type,1
467,cpp,Assignments,tree_sitter_node,storage_class_specifier,1
467,cpp,Assignments,tree_sitter_node,subscript_argument_list,1
467,cpp,Assignments,tree_sitter_node,subscript_expression,1
467,cpp,Assignments,tree_sitter_node,translation_unit,1
467,cpp,Assignments,tree_sitter_node,update_expression,1
468,cpp,Pointer operations,tree_sitter_node,argument_list,1
468,cpp,Pointer operations,tree_sitter_node,call_expression,1
468,cpp,Pointer operations,tree_sitter_node,compound_statement,1
468,cpp,Pointer operations,tree_sitter_node,expression_statement,1
468,cpp,Pointer operations,tree_sitter_node,function_declarator,1
468,cpp,Pointer operations,tree_sitter_node,function_definition,1
468,cpp,Pointer operations,tree_sitter_node,identifier,1
468,cpp,Pointer operations,tree_sitter_node,parameter_list,1
468,cpp,Pointer operations,tree_sitter_node,pointer_expression,1
468,cpp,Pointer operations,tree_sitter_node,primitive_type,1
468,cpp,Pointer operations,tree_sitter_node,translation_unit,1
469,cpp,Type-casts,tree_sitter_node,abstract_pointer_declarator,1
469,cpp,Type-casts,tree_sitter_node,assignment_expression,1
469,cpp,Type-casts,tree_sitter_node,cast_expression,1
469,cpp,Type-casts,tree_sitter_node,compound_statement,1
469,cpp,Type-casts,tree_sitter_node,expression_statement,1
469,cpp,Type-casts,tree_sitter_node,function_declarator,1
469,cpp,Type-casts,tree_sitter_node,function_definition,1
469,cpp,Type-casts,tree_sitter_node,identifier,1
469,cpp,Type-casts,tree_sitter_node,parameter_list,1
469,cpp,Type-casts,tree_sitter_node,primitive_type,1
469,cpp,Type-casts,tree_sitter_node,translation_unit,1
469,cpp,Type-casts,tree_sitter_node,type_descriptor,1
469,cpp,Type-casts,tree_sitter_node,type_identifier,1
469,cpp,Type-casts,tree_sitter_node,type_qualifier,1
470,cpp,Sizeof expressions,tree_sitter_node,abstract_function_declarator,1
470,cpp,Sizeof expressions,tree_sitter_node,abstract_pointer_declarator,1
470,cpp,Sizeof expressions,tree_sitter_node,compound_statement,1
470,cpp,Sizeof expressions,tree_sitter_node,expression_statement,1
470,cpp,Sizeof expressions,tree_sitter_node,field_expression,1
470,cpp,Sizeof expressions,tree_sitter_node,field_identifier,1
470,cpp,Sizeof expressions,tree_sitter_node,function_declarator,1
470,cpp,Sizeof expressions,tree_sitter_node,function_definition,1
470,cpp,Sizeof expressions,tree_sitter_node,identifier,1
470,cpp,Sizeof expressions,tree_sitter_node,parameter_list,1
470,cpp,Sizeof expressions,tree_sitter_node,parenthesized_expression,1
470,cpp,Sizeof expressions,tree_sitter_node,primitive_type,1
470,cpp,Sizeof expressions,tree_sitter_node,sizeof_expression,1
470,cpp,Sizeof expressions,tree_sitter_node,translation_unit,1
470,cpp,Sizeof expressions,tree_sitter_node,type_descriptor,1
470,cpp,Sizeof expressions,tree_sitter_node,type_qualifier,1
471,cpp,Alignof expressions,tree_sitter_node,alignof_expression,1
471,cpp,Alignof expressions,tree_sitter_node,argument_list,1
471,cpp,Alignof expressions,tree_sitter_node,attribute_specifier,1
471,cpp,Alignof expressions,tree_sitter_node,call_expression,1
471,cpp,Alignof expressions,tree_sitter_node,field_declaration,1
471,cpp,Alignof expressions,tree_sitter_node,field_declaration_list,1
471,cpp,Alignof expressions,tree_sitter_node,field_identifier,1
471,cpp,Alignof expressions,tree_sitter_node,identifier,1
471,cpp,Alignof expressions,tree_sitter_node,primitive_type,1
471,cpp,Alignof expressions,tree_sitter_node,sized_type_specifier,1
471,cpp,Alignof expressions,tree_sitter_node,struct_specifier,1
471,cpp,Alignof expressions,tree_sitter_node,translation_unit,1
471,cpp,Alignof expressions,tree_sitter_node,type_definition,1
471,cpp,Alignof expressions,tree_sitter_node,type_descriptor,1
472,cpp,Offsetof expressions,tree_sitter_node,compound_statement,1
472,cpp,Offsetof expressions,tree_sitter_node,expression_statement,1
472,cpp,Offsetof expressions,tree_sitter_node,field_identifier,1
472,cpp,Offsetof expressions,tree_sitter_node,function_declarator,1
472,cpp,Offsetof expressions,tree_sitter_node,function_definition,1
472,cpp,Offsetof expressions,tree_sitter_node,identifier,1
472,cpp,Offsetof expressions,tree_sitter_node,offsetof_expression,1
472,cpp,Offsetof expressions,tree_sitter_node,parameter_list,1
472,cpp,Offsetof expressions,tree_sitter_node,primitive_type,1
472,cpp,Offsetof expressions,tree_sitter_node,struct_specifier,1
472,cpp,Offsetof expressions,tree_sitter_node,translation_unit,1
472,cpp,Offsetof expressions,tree_sitter_node,type_descriptor,1
472,cpp,Offsetof expressions,tree_sitter_node,type_identifier,1
473,cpp,Compound literals,tree_sitter_node,abstract_array_declarator,1
473,cpp,Compound literals,tree_sitter_node,assignment_expression,1
473,cpp,Compound literals,tree_sitter_node,char_literal,1
473,cpp,Compound literals,tree_sitter_node,character,1
473,cpp,Compound literals,tree_sitter_node,compound_literal_expression,1
473,cpp,Compound literals,tree_sitter_node,compound_statement,1
473,cpp,Compound literals,tree_sitter_node,expression_statement,1
473,cpp,Compound literals,tree_sitter_node,field_designator,1
473,cpp,Compound literals,tree_sitter_node,field_identifier,1
473,cpp,Compound literals,tree_sitter_node,function_declarator,1
473,cpp,Compound literals,tree_sitter_node,function_definition,1
473,cpp,Compound literals,tree_sitter_node,identifier,1
473,cpp,Compound literals,tree_sitter_node,initializer_list,1
473,cpp,Compound literals,tree_sitter_node,initializer_pair,1
473,cpp,Compound literals,tree_sitter_node,number_literal,1
473,cpp,Compound literals,tree_sitter_node,parameter_list,1
473,cpp,Compound literals,tree_sitter_node,primitive_type,1
473,cpp,Compound literals,tree_sitter_node,struct_specifier,1
473,cpp,Compound literals,tree_sitter_node,subscript_designator,1
473,cpp,Compound literals,tree_sitter_node,translation_unit,1
473,cpp,Compound literals,tree_sitter_node,type_descriptor,1
473,cpp,Compound literals,tree_sitter_node,type_identifier,1
473,cpp,Compound literals,tree_sitter_node,type_qualifier,1
474,cpp,Compound literals with trailing commas,tree_sitter_node,assignment_expression,1
474,cpp,Compound literals with trailing commas,tree_sitter_node,compound_literal_expression,1
474,cpp,Compound literals with trailing commas,tree_sitter_node,compound_statement,1
474,cpp,Compound literals with trailing commas,tree_sitter_node,expression_statement,1
474,cpp,Compound literals with trailing commas,tree_sitter_node,function_declarator,1
474,cpp,Compound literals with trailing commas,tree_sitter_node,function_definition,1
474,cpp,Compound literals with trailing commas,tree_sitter_node,identifier,1
474,cpp,Compound literals with trailing commas,tree_sitter_node,initializer_list,1
474,cpp,Compound literals with trailing commas,tree_sitter_node,number_literal,1
474,cpp,Compound literals with trailing commas,tree_sitter_node,parameter_list,1
474,cpp,Compound literals with trailing commas,tree_sitter_node,primitive_type,1
474,cpp,Compound literals with trailing commas,tree_sitter_node,struct_specifier,1
474,cpp,Compound literals with trailing commas,tree_sitter_node,translation_unit,1
474,cpp,Compound literals with trailing commas,tree_sitter_node,type_descriptor,1
474,cpp,Compound literals with trailing commas,tree_sitter_node,type_identifier,1
475,cpp,Comments with escaped newlines,tree_sitter_node,comment,1
475,cpp,Comments with escaped newlines,tree_sitter_node,translation_unit,1
476,cpp,Comments with escaped chars and newlines,tree_sitter_node,comment,1
476,cpp,Comments with escaped chars and newlines,tree_sitter_node,translation_unit,1
477,cpp,Generic Expressions,tree_sitter_node,abstract_pointer_declarator,1
477,cpp,Generic Expressions,tree_sitter_node,argument_list,1
477,cpp,Generic Expressions,tree_sitter_node,assignment_expression,1
477,cpp,Generic Expressions,tree_sitter_node,call_expression,1
477,cpp,Generic Expressions,tree_sitter_node,char_literal,1
477,cpp,Generic Expressions,tree_sitter_node,character,1
477,cpp,Generic Expressions,tree_sitter_node,compound_statement,1
477,cpp,Generic Expressions,tree_sitter_node,declaration,1
477,cpp,Generic Expressions,tree_sitter_node,escape_sequence,1
477,cpp,Generic Expressions,tree_sitter_node,expression_statement,1
477,cpp,Generic Expressions,tree_sitter_node,function_declarator,1
477,cpp,Generic Expressions,tree_sitter_node,function_definition,1
477,cpp,Generic Expressions,tree_sitter_node,generic_expression,1
477,cpp,Generic Expressions,tree_sitter_node,identifier,1
477,cpp,Generic Expressions,tree_sitter_node,init_declarator,1
477,cpp,Generic Expressions,tree_sitter_node,number_literal,1
477,cpp,Generic Expressions,tree_sitter_node,parameter_declaration,1
477,cpp,Generic Expressions,tree_sitter_node,parameter_list,1
477,cpp,Generic Expressions,tree_sitter_node,pointer_declarator,1
477,cpp,Generic Expressions,tree_sitter_node,primitive_type,1
477,cpp,Generic Expressions,tree_sitter_node,return_statement,1
477,cpp,Generic Expressions,tree_sitter_node,string_content,1
477,cpp,Generic Expressions,tree_sitter_node,string_literal,1
477,cpp,Generic Expressions,tree_sitter_node,translation_unit,1
477,cpp,Generic Expressions,tree_sitter_node,type_descriptor,1
478,cpp,Noreturn Type Qualifier,tree_sitter_node,argument_list,1
478,cpp,Noreturn Type Qualifier,tree_sitter_node,call_expression,1
478,cpp,Noreturn Type Qualifier,tree_sitter_node,compound_statement,1
478,cpp,Noreturn Type Qualifier,tree_sitter_node,escape_sequence,1
478,cpp,Noreturn Type Qualifier,tree_sitter_node,expression_statement,1
478,cpp,Noreturn Type Qualifier,tree_sitter_node,function_declarator,1
478,cpp,Noreturn Type Qualifier,tree_sitter_node,function_definition,1
478,cpp,Noreturn Type Qualifier,tree_sitter_node,identifier,1
478,cpp,Noreturn Type Qualifier,tree_sitter_node,number_literal,1
478,cpp,Noreturn Type Qualifier,tree_sitter_node,parameter_declaration,1
478,cpp,Noreturn Type Qualifier,tree_sitter_node,parameter_list,1
478,cpp,Noreturn Type Qualifier,tree_sitter_node,primitive_type,1
478,cpp,Noreturn Type Qualifier,tree_sitter_node,string_content,1
478,cpp,Noreturn Type Qualifier,tree_sitter_node,string_literal,1
478,cpp,Noreturn Type Qualifier,tree_sitter_node,translation_unit,1
478,cpp,Noreturn Type Qualifier,tree_sitter_node,type_qualifier,1
479,cpp,Restrict Type Qualifier,tree_sitter_node,assignment_expression,1
479,cpp,Restrict Type Qualifier,tree_sitter_node,compound_statement,1
479,cpp,Restrict Type Qualifier,tree_sitter_node,declaration,1
479,cpp,Restrict Type Qualifier,tree_sitter_node,expression_statement,1
479,cpp,Restrict Type Qualifier,tree_sitter_node,function_declarator,1
479,cpp,Restrict Type Qualifier,tree_sitter_node,function_definition,1
479,cpp,Restrict Type Qualifier,tree_sitter_node,identifier,1
479,cpp,Restrict Type Qualifier,tree_sitter_node,init_declarator,1
479,cpp,Restrict Type Qualifier,tree_sitter_node,number_literal,1
479,cpp,Restrict Type Qualifier,tree_sitter_node,parameter_declaration,1
479,cpp,Restrict Type Qualifier,tree_sitter_node,parameter_list,1
479,cpp,Restrict Type Qualifier,tree_sitter_node,pointer_declarator,1
479,cpp,Restrict Type Qualifier,tree_sitter_node,pointer_expression,1
479,cpp,Restrict Type Qualifier,tree_sitter_node,primitive_type,1
479,cpp,Restrict Type Qualifier,tree_sitter_node,translation_unit,1
479,cpp,Restrict Type Qualifier,tree_sitter_node,type_qualifier,1
480,cpp,declaration specs,tree_sitter_node,field_declaration_list,1
480,cpp,declaration specs,tree_sitter_node,identifier,1
480,cpp,declaration specs,tree_sitter_node,ms_declspec_modifier,1
480,cpp,declaration specs,tree_sitter_node,struct_specifier,1
480,cpp,declaration specs,tree_sitter_node,translation_unit,1
480,cpp,declaration specs,tree_sitter_node,type_identifier,1
480,cpp,declaration specs,tree_sitter_node,union_specifier,1
481,cpp,pointers,tree_sitter_node,assignment_expression,1
481,cpp,pointers,tree_sitter_node,binary_expression,1
481,cpp,pointers,tree_sitter_node,compound_statement,1
481,cpp,pointers,tree_sitter_node,declaration,1
481,cpp,pointers,tree_sitter_node,expression_statement,1
481,cpp,pointers,tree_sitter_node,field_declaration,1
481,cpp,pointers,tree_sitter_node,field_declaration_list,1
481,cpp,pointers,tree_sitter_node,field_identifier,1
481,cpp,pointers,tree_sitter_node,for_statement,1
481,cpp,pointers,tree_sitter_node,function_declarator,1
481,cpp,pointers,tree_sitter_node,function_definition,1
481,cpp,pointers,tree_sitter_node,identifier,1
481,cpp,pointers,tree_sitter_node,ms_pointer_modifier,1
481,cpp,pointers,tree_sitter_node,ms_restrict_modifier,1
481,cpp,pointers,tree_sitter_node,ms_signed_ptr_modifier,1
481,cpp,pointers,tree_sitter_node,ms_unaligned_ptr_modifier,1
481,cpp,pointers,tree_sitter_node,ms_unsigned_ptr_modifier,1
481,cpp,pointers,tree_sitter_node,number_literal,1
481,cpp,pointers,tree_sitter_node,parameter_declaration,1
481,cpp,pointers,tree_sitter_node,parameter_list,1
481,cpp,pointers,tree_sitter_node,pointer_declarator,1
481,cpp,pointers,tree_sitter_node,primitive_type,1
481,cpp,pointers,tree_sitter_node,struct_specifier,1
481,cpp,pointers,tree_sitter_node,subscript_argument_list,1
481,cpp,pointers,tree_sitter_node,subscript_expression,1
481,cpp,pointers,tree_sitter_node,translation_unit,1
481,cpp,pointers,tree_sitter_node,type_identifier,1
481,cpp,pointers,tree_sitter_node,update_expression,1
482,cpp,call modifiers,tree_sitter_node,compound_statement,1
482,cpp,call modifiers,tree_sitter_node,function_declarator,1
482,cpp,call modifiers,tree_sitter_node,function_definition,1
482,cpp,call modifiers,tree_sitter_node,identifier,1
482,cpp,call modifiers,tree_sitter_node,ms_call_modifier,1
482,cpp,call modifiers,tree_sitter_node,parameter_list,1
482,cpp,call modifiers,tree_sitter_node,primitive_type,1
482,cpp,call modifiers,tree_sitter_node,return_statement,1
482,cpp,call modifiers,tree_sitter_node,translation_unit,1
483,cpp,Include directives,tree_sitter_node,argument_list,1
483,cpp,Include directives,tree_sitter_node,call_expression,1
483,cpp,Include directives,tree_sitter_node,identifier,1
483,cpp,Include directives,tree_sitter_node,preproc_include,1
483,cpp,Include directives,tree_sitter_node,string_content,1
483,cpp,Include directives,tree_sitter_node,string_literal,1
483,cpp,Include directives,tree_sitter_node,system_lib_string,1
483,cpp,Include directives,tree_sitter_node,translation_unit,1
484,cpp,Object-like macro definitions,tree_sitter_node,comment,1
484,cpp,Object-like macro definitions,tree_sitter_node,identifier,1
484,cpp,Object-like macro definitions,tree_sitter_node,preproc_arg,1
484,cpp,Object-like macro definitions,tree_sitter_node,preproc_def,1
484,cpp,Object-like macro definitions,tree_sitter_node,preproc_function_def,1
484,cpp,Object-like macro definitions,tree_sitter_node,preproc_params,1
484,cpp,Object-like macro definitions,tree_sitter_node,translation_unit,1
485,cpp,Function-like macro definitions,tree_sitter_node,identifier,1
485,cpp,Function-like macro definitions,tree_sitter_node,preproc_arg,1
485,cpp,Function-like macro definitions,tree_sitter_node,preproc_function_def,1
485,cpp,Function-like macro definitions,tree_sitter_node,preproc_params,1
