language_id,normalized_signature,known_pattern_match,observed,package_count,file_count,occurrences,ecosystems
r,"ID . ID ( ID = ID ( NUM , NUM , ID ( ID ( ID ) > NUM , ID ( ID [ , NUM ] ) , ID ( ID [ , NUM ] ) ) ,",1,1,1,1,2,cran
r,"ID . ID ( ID = ID ( NUM , NUM , ID ( ID [ , NUM ] ) , ID ( ID [ , NUM ] ) ) ,",1,1,1,1,3,cran
r,"ID . ID ( ID = ID , ID . ID = ID . ID [ ID ] ,",1,1,1,3,15,cran
r,"ID . ID ( ID = ID , ID . ID = STR , ID = false )",1,1,1,1,1,cran
r,"ID . ID ( ID = ID , ID = ID ( ID ) , ID = true )",1,1,1,2,2,cran
r,"ID . ID ( ID = ID , ID = ID , ID = ID , ID . ID = ID . ID , na = na )",1,1,1,1,4,cran
r,"ID . ID ( ID = ID , ID = ID , ID = ID [ ID ] , ID = ID [ ID ] , ID = ID [ ID >= ID ] )",1,1,1,1,1,cran
r,"ID . ID ( ID = ID , ID = ID , ID = true )",1,1,1,1,1,cran
r,"ID . ID ( ID = ID , ID = ID , ID = true , ID . ID = true , ID = true )",1,1,1,1,2,cran
r,"ID . ID ( ID = ID , ID = ID , ID = true , ID = true )",1,1,1,1,1,cran
r,"ID . ID ( ID = ID , ID = ID ID [ ID ] )",1,1,1,1,1,cran
r,"ID . ID ( ID = ID , ID = ID [ ID ] , ID = false )",1,1,1,1,1,cran
r,"ID . ID ( ID = ID , ID = false )",1,1,1,1,1,cran
r,"ID . ID ( ID = ID , ID = false ) ,",1,1,1,1,1,cran
r,"ID . ID ( ID = ID , ID = true )",1,1,1,1,1,cran
r,"ID . ID ( ID = ID . ID ( ID , ID , ID = false ) , ID = STR )",1,1,1,1,1,cran
r,"ID . ID ( ID = ID . ID ( ID , ID . ID = true ) ,",1,1,1,2,2,cran
r,"ID . ID ( ID = ID . ID ( ID [ [ NUM ] ] ) , ID = ID . ID ( ID [ [ NUM ] ] ) , ID = NUM )",1,1,1,1,1,cran
r,"ID . ID ( ID = ID . ID , ID = ID . ID , ID = true ,",1,1,1,1,1,cran
r,"ID . ID ( ID = ID . ID [ ID ID == NUM ] , ID = ID . ID [ ID ID == NUM ] , ID = ID . ID [ ID ID == NUM ] , ID = ID , ID = ID , ID = ID , ID . ID = ID . ID , ID . ID = ID . ID , ID . ID = ID . ID , ID = STR , ID . ID = ID , ID = NUM , ... )",1,1,1,1,4,cran
r,"ID . ID ( ID = ID . function ,",1,1,1,1,1,cran
r,"ID . ID ( ID = ID . function , ID = ID . ID ,",1,1,1,1,1,cran
r,"ID . ID ( ID = ID . null , ID . ID = NUM ) )",1,1,1,1,1,cran
r,"ID . ID ( ID = ID @ID , ID = ID [ , NUM ] , ID = ID [ , NUM ] ,",1,1,1,1,1,cran
r,"ID . ID ( ID = ID ID , ID = ID ID . ID , ID = false ) )",1,1,1,1,1,cran
r,"ID . ID ( ID = ID ID , ID = STR , ID = false )",1,1,1,1,1,cran
r,"ID . ID ( ID = ID ID , ID = STR , ID = false ) ,",1,1,1,1,1,cran
r,"ID . ID ( ID = ID ID - NUM , ... , ID = true )",1,1,1,1,2,cran
r,"ID . ID ( ID = ID ID [ ID ] , ID = STR )",1,1,1,1,1,cran
r,"ID . ID ( ID = ID [ , NUM ] , ID , ID = false )",1,1,1,1,1,cran
r,"ID . ID ( ID = ID [ ID % % NUM == NUM ] , ID = NUM ) ,",1,1,1,1,1,cran
r,"ID . ID ( ID = ID [ ID ID ] , ID = ID [ ID ID ] , ID = ID [ ID ID ] , ID = ID , ID = ID , ID = ID ,",1,1,1,1,1,cran
r,"ID . ID ( ID = ID [ ID ] ,",1,1,1,1,4,cran
r,"ID . ID ( ID = ID [ ID ] , ID = ID , ID = ID , ID = ID , ID = ID ,",1,1,1,1,1,cran
r,"ID . ID ( ID = ID [ ID ] , ID = ID , ID = ID , ID = false ) ,",1,1,1,1,1,cran
r,"ID . ID ( ID = ID [ ID ] , ID = ID [ ID ] )",1,1,1,1,1,cran
r,"ID . ID ( ID = ID [ ID ] , ID = ID [ ID ] , ID = false )",1,1,1,1,1,cran
r,"ID . ID ( ID = ID [ ID ] , ID = ID [ ID ] , ID = true )",1,1,1,1,1,cran
r,ID . ID ( ID = ID [ NUM ] ),1,1,1,2,2,cran
r,"ID . ID ( ID = ID [ NUM ] , ID = ID [ NUM ] )",1,1,1,3,3,cran
r,"ID . ID ( ID = ID [ NUM ] , ID = ID [ NUM ] , ID = false )",1,1,1,1,1,cran
r,"ID . ID ( ID = NUM , ... , ID = true )",1,1,1,1,6,cran
r,"ID . ID ( ID = NUM , ID = ID . ID ID [ - ID ( NUM : NUM ) ] - ID / NUM ,",1,1,1,1,1,cran
r,"ID . ID ( ID = NUM , ID = ID ID [ ID ] ,",1,1,1,1,1,cran
r,"ID . ID ( ID = NUM , ID = ID [ ID % % NUM == NUM & ID > NUM ] )",1,1,1,1,1,cran
r,"ID . ID ( ID = NUM , ID = NUM , ID = true )",1,1,1,1,2,cran
r,"ID . ID ( ID = NUM , ID = false , ID = false ) [ [ STR ] ]",1,1,1,2,2,cran
r,"ID . ID ( ID = NUM : NUM , ID = NUM , ID . ID = NUM , ID = NUM , ID = NUM , ID . ID = true )",1,1,1,1,1,cran
r,"ID . ID ( ID = [ ,",1,1,1,1,1,cran
r,"ID . ID ( ID = break . ID , ID = break [ NUM : ID ( break ) - NUM ] , ID = break [ NUM : ID ( break ) ] , ID = ID . ID )",1,1,1,1,1,cran
r,ID . ID ( ID = if ( ID ) . ID else ID ),1,1,1,1,3,cran
r,"ID . ID ( ID = na , ID = na , ID = na ,",1,1,1,1,1,cran
r,"ID . ID ( ID = return ( ID ( ID . ID ) ) , ID = true )",1,1,1,1,1,cran
r,"ID . ID ( ID = true , {",1,1,1,2,2,cran
r,ID . ID ( ID @ID ),0,1,1,1,1,cran
r,"ID . ID ( ID @ID ) , ID )",0,1,1,1,1,cran
r,"ID . ID ( ID @ID , ID ) ,",0,1,1,1,2,cran
r,"ID . ID ( ID @ID , ID . ID . ID )",0,1,1,1,1,cran
r,"ID . ID ( ID @ID @ID , STR ) ,",0,1,1,3,3,cran
r,ID . ID ( ID @ID ID ) },1,1,1,1,4,cran
r,"ID . ID ( ID @ID [ , ID ] ) [ [ NUM ] ] % in % ID",1,1,1,1,1,cran
r,"ID . ID ( ID @ID [ , NUM ] ) ,",0,1,1,1,8,cran
r,"ID . ID ( ID @ID [ ID , ] ) ,",0,1,1,1,3,cran
r,"ID . ID ( ID @ID [ NUM , STR ] ) ,",0,1,1,1,3,cran
r,ID . ID ( ID ID ) * ( ID [ ID ID ] ),1,1,1,1,1,cran
r,ID . ID ( ID ID ) < - null,1,1,1,1,1,cran
r,"ID . ID ( ID ID ) [ ID , ]",1,1,1,1,1,cran
r,"ID . ID ( ID ID ) [ ID , ] ,",1,1,1,1,8,cran
r,ID . ID ( ID ID ) [ NUM ],1,1,1,1,1,cran
r,"ID . ID ( ID ID ) [ [ NUM ] ] ,",1,1,1,1,1,cran
r,"ID . ID ( ID ID , ID ( STR , STR ) ) & ID ID <= ID & ID ( ID ID , ID ) > ID ] < - NUM",1,1,1,1,2,cran
r,"ID . ID ( ID ID , ID ( STR , STR ) ) & ID ID >= ID & ID ( ID ID , ID ) < ID ] < - NUM",1,1,1,1,2,cran
r,"ID . ID ( ID ID , ID . ID ( ID . ID ) , ID . ID = NUM , ID . ID = true , ID . ID = ID . ID [ ID . ID ] , ID . ID = NUM )",1,1,1,1,1,cran
r,"ID . ID ( ID ID , ID . ID = ID . ID [ ID . ID ] , ID . ID = true , ID . ID = NUM )",1,1,1,1,1,cran
r,"ID . ID ( ID ID , ID = ID . ID , ID = ID . ID , ID = NUM , ID = true )",1,1,1,1,1,cran
r,"ID . ID ( ID ID , ID = STR , ID = true )",1,1,1,1,1,cran
r,"ID . ID ( ID ID , ID ID , ID . ID = false )",1,1,1,1,1,cran
r,"ID . ID ( ID ID . ID ) [ , ID ID ] , - NUM ) ,",1,1,1,1,8,cran
r,"ID . ID ( ID ID < - ID :: ID ( ID = ID ( ID ( ID ( ID = ID ( ID ) ) ) , ID = ID ID ) ,",1,1,1,1,1,cran
r,ID . ID ( ID ID < - null ),1,1,1,1,1,cran
r,"ID . ID ( ID ID < - null , ID = true )",1,1,1,1,1,cran
r,"ID . ID ( ID ID ID [ , ID ] )",1,1,1,1,1,cran
r,ID . ID ( ID ID ID [ ID ] ) ),1,1,1,1,1,cran
r,"ID . ID ( ID ID [ ID ( ID . na ( ID ID ) ) == NUM , ] )",1,1,1,1,1,cran
r,"ID . ID ( ID ID [ ID ( NUM , NUM , NUM ) , ] , ID ID [ ID ( NUM , NUM , NUM ) , ] , ID = ID . ID [ ID ( NUM ,",1,1,1,1,1,cran
r,"ID . ID ( ID ID [ ID , ] , ID = STR , ID = ID [ [ ID ] ] )",1,1,1,1,3,cran
r,"ID . ID ( ID ID [ ID , ] , ID = false ,",1,1,1,1,1,cran
r,"ID . ID ( ID ID [ ID , ] , ID = true ,",1,1,1,1,1,cran
r,"ID . ID ( ID ID [ ID . ID ] , ID ID [ ID . ID ] , ID . ID , ID . ID = true )",1,1,1,1,1,cran
r,"ID . ID ( ID ID [ ID ] ) , STR , ID ID [ ID ] , STR ) )",1,1,1,1,1,cran
r,"ID . ID ( ID ID [ ID ] , ID = ID ID [ ID ] , ID = ID ID [ ID ] ,",1,1,1,1,1,cran
r,ID . ID ( ID ID [ ID ] - ID ( ID % * % ID ) ) * ID % * % ID,1,1,1,2,2,cran
r,"ID . ID ( ID ID [ NUM , ] , ID = false ,",1,1,1,1,1,cran
r,"ID . ID ( ID ID [ NUM , ] , ID = true ,",1,1,1,1,1,cran
r,"ID . ID ( ID ID [ NUM : NUM , NUM : NUM ] , ID = ID )",1,1,1,2,2,cran
r,ID . ID ( ID ID [ [ ID [ NUM ] ] ] ID ),1,1,1,1,1,cran
r,"ID . ID ( ID ID [ [ ID ] ] ) ,",1,1,1,2,5,cran
r,"ID . ID ( ID ID [ [ ID ] ] ) [ ID ( ID , ID , ID , ID ) , , ID = false ]",1,1,1,1,2,cran
r,"ID . ID ( ID ID [ [ ID ] ] ID , ID )",1,1,1,1,2,cran
r,"ID . ID ( ID ID [ [ ID ] ] [ ID ] ) , ID = STR ) )",1,1,1,1,2,cran
r,"ID . ID ( ID ID [ [ ID ] ] [ ID ] ) , STR , ID = STR ) )",1,1,1,1,1,cran
r,ID . ID ( ID ID [ [ NUM ] ] ),1,1,1,2,3,cran
r,ID . ID ( ID [,0,1,1,1,1,cran
r,ID . ID ( ID [ ! ID ] ),0,1,1,1,1,cran
r,"ID . ID ( ID [ ! ID ] , ID = STR ) % in %",1,1,1,1,1,cran
r,"ID . ID ( ID [ ( ID . ID [ NUM ] + NUM ) : ID ( ID ) , NUM ] ) -> ID . ID",1,1,1,1,1,cran
r,"ID . ID ( ID [ , ( ID + NUM ) : ( ID + ID ) ] ) , ID , ID = ID ) ) ,",1,1,1,1,2,cran
r,"ID . ID ( ID [ , - NUM ] , ID )",0,1,1,1,1,cran
r,"ID . ID ( ID [ , . ( ID , ID , ID ) ] )",0,1,1,1,1,cran
r,"ID . ID ( ID [ , ID ( NUM , NUM ) ] , ID = STR , ID = NUM , ID = ID ( NUM : NUM ) , ID = STR , ID . ID = STR )",1,1,1,1,1,cran
r,"ID . ID ( ID [ , ID ( STR , ID ( ID ) , ID . ID = true ) ] ) - ID . ID ( ID [ , ID ( STR , ID ( ID ) , ID . ID = true ) ] )",1,1,1,1,1,cran
r,"ID . ID ( ID [ , ID ( STR , STR ) ] ) ,",0,1,1,1,1,cran
r,"ID . ID ( ID [ , ID , ID = false ] )",1,1,1,1,1,cran
r,"ID . ID ( ID [ , ID , ID = false ] , ID , ID )",1,1,1,1,1,cran
r,"ID . ID ( ID [ , ID . ID . ID ] )",0,1,1,1,1,cran
r,"ID . ID ( ID [ , ID . ID [ NUM ] ] ) ) ) )",0,1,1,1,1,cran
r,"ID . ID ( ID [ , ID ] )",0,1,1,2,4,cran
r,"ID . ID ( ID [ , ID ] ) , ID . ID ( ID [ , ID ] ) , ID . ID ( ID [ , ID ] ) , ID [ , ID ] , ID [ , ID ] , ID . ID ( ID [ , ID ] ) , ID = STR )",1,1,1,1,1,cran
r,"ID . ID ( ID [ , ID ] ,",0,1,1,1,2,cran
r,"ID . ID ( ID [ , ID ] [ [ NUM ] ] , ID = STR )",1,1,1,1,1,cran
r,"ID . ID ( ID [ , ID ] [ [ NUM ] ] , ID = STR ) ,",1,1,1,1,1,cran
r,"ID . ID ( ID [ , NUM ] )",0,1,1,4,5,cran
r,"ID . ID ( ID [ , NUM ] ) * ( NUM - ID )",0,1,1,1,1,cran
r,"ID . ID ( ID [ , NUM ] ) , ID . ID ( ID [ , NUM ] ) ,",0,1,1,1,1,cran
r,"ID . ID ( ID [ , NUM ] ) - ID . ID ( ID [ , NUM ] )",0,1,1,1,1,cran
r,"ID . ID ( ID [ , NUM ] , ID , ID [ NUM ] )",0,1,1,1,1,cran
r,"ID . ID ( ID [ , NUM ] , ID , ID [ NUM ] , ID = STR )",1,1,1,2,2,cran
r,"ID . ID ( ID [ , NUM ] , ID = ID , ID = STR , ID . ID = false , ID . ID = false )",1,1,1,1,1,cran
r,"ID . ID ( ID [ , NUM ] , ID = STR , ID = STR , ID = ID ( NUM ) , ID = STR )",1,1,1,1,3,cran
r,"ID . ID ( ID [ , NUM ] , ID [ , NUM ] ,",0,1,1,1,1,cran
r,"ID . ID ( ID [ , STR ] ) ,",0,1,1,1,1,cran
r,ID . ID ( ID [ ID ( ) ] ),0,1,1,1,1,cran
r,"ID . ID ( ID [ ID ( ID ( ID ) ) , ] ,",0,1,1,1,1,cran
r,"ID . ID ( ID [ ID ( ID ) , NUM ] , ID [ ID ( ID ) , NUM ] ,",0,1,1,1,8,cran
r,"ID . ID ( ID [ ID ( ID ) , NUM ] , ID [ ID ( ID ) , NUM ] , ID [ ID ( ID ) , NUM ] ,",0,1,1,1,2,cran
r,"ID . ID ( ID [ ID ( ID ) , NUM ] , ID [ ID ( ID ) , NUM ] - ID / NUM ,",0,1,1,1,2,cran
r,"ID . ID ( ID [ ID ( ID ) >= ID ( ID ) ] ) ,",1,1,1,1,3,cran
r,"ID . ID ( ID [ ID ( ID ID ) , ID ( ID ID ) ] ) % * % ID ( ID ( ) [ ID (",1,1,1,1,2,cran
r,"ID . ID ( ID [ ID ( STR , STR ) ] , ID = false )",1,1,1,1,1,cran
r,"ID . ID ( ID [ ID + NUM , NUM ] + ( ID / NUM ) , ID [ ID + NUM , NUM ] , ID [ ID + NUM , NUM ] , ID [ NUM ] ,",0,1,1,1,1,cran
r,"ID . ID ( ID [ ID + NUM , NUM ] + ID / NUM , ID [ ID + NUM , NUM ] ,",0,1,1,1,1,cran
r,"ID . ID ( ID [ ID + NUM , NUM ] , ID [ ID + NUM , NUM ] + ID / NUM ,",0,1,1,1,2,cran
r,"ID . ID ( ID [ ID + NUM , NUM ] , ID [ ID + NUM , NUM ] ,",0,1,1,1,7,cran
r,"ID . ID ( ID [ ID + NUM , NUM ] , ID [ ID + NUM , NUM ] , ID = ID ( NUM , STR ) ,",1,1,1,1,2,cran
r,"ID . ID ( ID [ ID + NUM , NUM ] , ID [ ID + NUM , NUM ] , ID [ ID + NUM , NUM ] + ID * NUM ,",0,1,1,1,4,cran
r,"ID . ID ( ID [ ID + NUM , NUM ] , ID [ ID + NUM , NUM ] , ID [ ID + NUM , NUM ] + ID ,",0,1,1,1,2,cran
r,"ID . ID ( ID [ ID + NUM , NUM ] , ID [ ID + NUM , NUM ] , ID [ ID + NUM , NUM ] ,",0,1,1,1,2,cran
r,"ID . ID ( ID [ ID + NUM , NUM ] , ID [ ID + NUM , NUM ] , ID [ ID + NUM , NUM ] , ID [ ID + NUM , NUM ] - ID ,",0,1,1,1,1,cran
r,"ID . ID ( ID [ ID + NUM , NUM ] , ID [ ID + NUM , NUM ] , ID [ ID + NUM , NUM ] , ID [ NUM ] ,",0,1,1,1,3,cran
r,"ID . ID ( ID [ ID + NUM , NUM ] , ID [ ID + NUM , NUM ] , ID [ ID + NUM , NUM ] - ID * NUM ,",0,1,1,1,4,cran
r,"ID . ID ( ID [ ID + NUM , NUM ] , ID [ ID + NUM , NUM ] , ID [ ID + NUM , NUM ] - ID ,",0,1,1,1,3,cran
r,"ID . ID ( ID [ ID + NUM , NUM ] , ID [ ID + NUM , NUM ] - ID / NUM ,",0,1,1,1,2,cran
r,"ID . ID ( ID [ ID + NUM , NUM ] - ID / NUM , ID [ ID + NUM , NUM ] ,",0,1,1,1,2,cran
r,"ID . ID ( ID [ ID , , ID = false ] )",1,1,1,1,1,cran
r,"ID . ID ( ID [ ID , - ( NUM : NUM ) ] ) % * % ID",0,1,1,1,1,cran
r,"ID . ID ( ID [ ID , ID + NUM ] , ID [ ID , ID + NUM ] , ID = ID . ID ( ID ) , ID = STR , ID = NUM )",1,1,1,1,1,cran
r,"ID . ID ( ID [ ID , ID + NUM ] , ID [ ID , ID + NUM ] , ID = NUM , ID = ID , ID = NUM , ID = NUM )",1,1,1,1,1,cran
r,"ID . ID ( ID [ ID , ID , ID , ID , ID ] ) ) )",0,1,1,2,2,cran
r,"ID . ID ( ID [ ID , ID , ID , ID , NUM ] ) )",0,1,1,2,2,cran
r,"ID . ID ( ID [ ID , ID , ID , ID ] ) ) )",0,1,1,1,1,cran
r,"ID . ID ( ID [ ID , ID , ID , NUM ] ) )",0,1,1,1,1,cran
r,"ID . ID ( ID [ ID , ID , ID [ ID ] , ID ] ) ) )",0,1,1,1,1,cran
r,"ID . ID ( ID [ ID , ID , ID [ ID ] , NUM ] ) )",0,1,1,1,1,cran
r,"ID . ID ( ID [ ID , ID , ID ] ) ) )",0,1,1,1,2,cran
r,"ID . ID ( ID [ ID , ID , NUM ] ) )",0,1,1,1,2,cran
r,"ID . ID ( ID [ ID , ID ] ) ,",0,1,1,1,1,cran
r,"ID . ID ( ID [ ID , ID ] ) ;",0,1,1,1,1,cran
r,"ID . ID ( ID [ ID , NUM ] + ID / NUM , ID [ ID , NUM ] ,",0,1,1,1,1,cran
r,"ID . ID ( ID [ ID , NUM ] , ID [ ID , NUM ] + ID ( ID [ ID , NUM ] - ID [ NUM ] ) / NUM , ID [ ID + NUM , NUM ] ,",0,1,1,1,1,cran
r,"ID . ID ( ID [ ID , NUM ] , ID [ ID , NUM ] ,",0,1,1,1,4,cran
r,"ID . ID ( ID [ ID , NUM ] , ID [ ID , NUM ] , ID [ ID + NUM , NUM ] , ID [ ID + NUM , NUM ] ,",0,1,1,1,10,cran
r,"ID . ID ( ID [ ID , NUM ] , ID [ ID , NUM ] , ID [ ID , NUM ] , ID [ ID , NUM ] - ID ,",0,1,1,1,3,cran
r,"ID . ID ( ID [ ID , NUM ] , ID [ ID , NUM ] , ID [ ID , NUM ] , ID [ NUM ] ,",0,1,1,1,2,cran
r,"ID . ID ( ID [ ID , NUM ] , ID [ ID , NUM ] , ID [ ID , NUM ] - ID , ID [ ID , NUM ] - ID ,",0,1,1,1,1,cran
r,"ID . ID ( ID [ ID , NUM ] , ID [ ID , NUM ] - ID / NUM ,",0,1,1,1,1,cran
r,"ID . ID ( ID [ ID , NUM ] , ID [ ID , NUM ] - ID / NUM , ID [ ID + NUM , NUM ] , ID [ ID , NUM ] - ID / NUM ,",0,1,1,1,2,cran
r,"ID . ID ( ID [ ID , NUM ] - ( ID / NUM ) , ID [ ID , NUM ] , ID [ ID , NUM ] , ID [ NUM ] ,",0,1,1,1,1,cran
r,"ID . ID ( ID [ ID , ] )",0,1,1,1,1,cran
r,"ID . ID ( ID [ ID , ] , NUM : ID , ID = NUM , ID = ID , ID = STR , ID = ID [ ID ] , ID = NUM , ID = NUM )",1,1,1,1,1,cran
r,ID . ID ( ID [ ID . ID ( ID ) ] ),0,1,1,1,1,cran
r,"ID . ID ( ID [ ID . ID ( ID = ID + NUM , ID . ID = ID ) ] , ID ,",1,1,1,1,2,cran
r,"ID . ID ( ID [ ID . ID ( ID = ID - NUM , ID . ID = ID ) ] , ID ,",1,1,1,1,2,cran
r,"ID . ID ( ID [ ID . ID ] , ID . ID , ID . ID , ID . ID = true )",1,1,1,1,1,cran
r,ID . ID ( ID [ ID : ( ID + NUM - ID ) ] / ID ),0,1,1,1,1,cran
r,ID . ID ( ID [ ID > NUM ] ),0,1,1,1,2,cran
r,"ID . ID ( ID [ ID [ , ID ] == NUM , ID ] , ID = ID ) ID . ID",1,1,1,1,1,cran
r,ID . ID ( ID [ ID ] ) ),0,1,1,1,1,cran
r,"ID . ID ( ID [ ID ] * ID . ID ( ID [ ID , ] ) ) )",0,1,1,2,2,cran
r,"ID . ID ( ID [ ID ] ,",0,1,1,1,2,cran
r,"ID . ID ( ID [ ID ] , ID , ID . ID = true , ID . ID = true )",1,1,1,1,1,cran
r,"ID . ID ( ID [ ID ] , ID = ID )",1,1,1,1,1,cran
r,"ID . ID ( ID [ ID ] , ID = ID . ID ) ID . ID",1,1,1,1,3,cran
r,"ID . ID ( ID [ ID ] , ID [ ID ] ) )",0,1,1,1,1,cran
r,ID . ID ( ID [ ID ] > NUM ),0,1,1,1,1,cran
r,"ID . ID ( ID [ NUM , NUM ] )",0,1,1,1,1,cran
r,"ID . ID ( ID [ NUM , NUM ] , ID ( ID ( ID [ , NUM ] ) == ID , ID [ NUM ] , ID ( ID [ , NUM ] ) ) ,",1,1,1,1,1,cran
r,"ID . ID ( ID [ NUM , NUM ] , ID = NUM )",1,1,1,1,1,cran
r,"ID . ID ( ID [ NUM , NUM ] , ID [ NUM , NUM ] ,",0,1,1,1,1,cran
r,"ID . ID ( ID [ NUM , NUM ] , ID [ NUM , NUM ] , ID [ NUM , NUM ] , ID [ NUM , NUM ] ,",0,1,1,1,1,cran
r,"ID . ID ( ID [ NUM , NUM ] - ID , ID [ NUM , NUM ] ,",0,1,1,1,2,cran
r,"ID . ID ( ID [ NUM , NUM ] - ID , ID [ NUM , NUM ] , ID [ ID ( ID ) , NUM ] , ID [ ID ( ID ) , NUM ] ,",0,1,1,1,1,cran
r,"ID . ID ( ID [ NUM : ID , ID ] )",0,1,1,1,1,cran
r,"ID . ID ( ID [ NUM : NUM , NUM ] , ID [ NUM : NUM , NUM ] ,",0,1,1,1,1,cran
r,ID . ID ( ID [ NUM : NUM ] ),0,1,1,1,1,cran
r,ID . ID ( ID [ NUM ] ) &&,0,1,1,1,2,cran
r,ID . ID ( ID [ NUM ] ) ) ),0,1,1,1,2,cran
r,"ID . ID ( ID [ NUM ] , ID )",0,1,1,1,1,cran
r,"ID . ID ( ID [ NUM ] , ID . ID ( ID , ID ( ID , STR ) ) )",0,1,1,1,1,cran
r,"ID . ID ( ID [ NUM ] , ID . ID ) )",0,1,1,4,4,cran
r,"ID . ID ( ID [ NUM ] , ID . ID ) *",0,1,1,4,8,cran
r,"ID . ID ( ID [ NUM ] , ID [ ID ] , ID [ NUM ] , ID [ ID ] + NUM , ID = ID , ID = STR )",1,1,1,1,1,cran
r,ID . ID ( ID [ NUM ] < ID & ID <= ID [ NUM ] ) +,1,1,1,1,1,cran
r,"ID . ID ( ID [ STR , ID [ ID ] ] )",0,1,1,1,2,cran
r,ID . ID ( ID [ STR ] ),0,1,1,7,7,cran
r,ID . ID ( ID [ [ ( ID - NUM ) * NUM + NUM ] ] ),1,1,1,1,1,cran
r,"ID . ID ( ID [ [ . ID ] ] ) ,",1,1,1,1,1,cran
r,"ID . ID ( ID [ [ ID ( ID , STR ) ] ] @ID ID ) &&",1,1,1,1,2,cran
r,"ID . ID ( ID [ [ ID ( ID [ ID ( ID ( ID ) - NUM ) ] , NUM ) ] ] )",1,1,1,1,2,cran
r,ID . ID ( ID [ [ ID ] ] ) &&,1,1,1,1,1,cran
r,"ID . ID ( ID [ [ ID ] ] ) ,",1,1,1,1,1,cran
r,ID . ID ( ID [ [ ID ] ] ) < - null,1,1,1,1,1,cran
r,ID . ID ( ID [ [ ID ] ] ) == ID . ID ( ID ) &,1,1,1,1,1,cran
r,ID . ID ( ID [ [ ID ] ] ) |,1,1,1,1,2,cran
r,"ID . ID ( ID [ [ ID ] ] , ID ( ID , ID ) )",1,1,1,1,1,cran
r,ID . ID ( ID [ [ ID ] ] ID ) ) ) ),1,1,1,1,1,cran
r,"ID . ID ( ID [ [ ID ] ] ID . ID , NUM )",1,1,1,1,1,cran
r,ID . ID ( ID [ [ ID ] ] ID [ NUM ] ) ) * ID [ ( ( ID -,1,1,1,1,1,cran
r,ID . ID ( ID [ [ ID ] ] ID [ NUM ] ) ) * ID [ ( ID * NUM *,1,1,1,1,1,cran
r,"ID . ID ( ID [ [ ID ] ] ID [ NUM ] ) ) * ID [ ID , ID ]",1,1,1,1,1,cran
r,ID . ID ( ID [ [ ID ] ] [ ID ] ) - ID ),1,1,1,1,2,cran
r,"ID . ID ( ID [ [ ID ] ] [ NUM ] ) ,",1,1,1,1,1,cran
r,ID . ID ( ID [ [ NUM ] ] ) ),1,1,1,1,1,cran
r,ID . ID ( ID [ [ NUM ] ] ) ) ),1,1,1,1,1,cran
r,"ID . ID ( ID [ [ NUM ] ] ) , ID . ID ( ID [ [ NUM ] ] ) , ID . ID ( ID [ [ NUM ] ] ) ) ,",1,1,1,1,2,cran
r,"ID . ID ( ID [ [ NUM ] ] ) , ID . ID ( ID [ [ NUM ] ] ) , ID . ID ( ID [ [ NUM ] ] ) ,",1,1,1,1,2,cran
r,"ID . ID ( ID [ [ NUM ] ] + ID ( ID , ID = true ) , ID ) )",1,1,1,1,1,cran
r,"ID . ID ( ID [ [ NUM ] ] , ID , ID = true )",1,1,1,2,2,cran
r,"ID . ID ( ID [ [ NUM ] ] ID [ ID . ID ( ID . ID ( ID [ [ NUM ] ] ) ) % % NUM != NUM ] ,",1,1,1,1,5,cran
r,"ID . ID ( ID [ [ NUM ] ] ID [ ID . ID ( ID . ID ( ID [ [ NUM ] ] ) ) % % NUM == NUM ] ,",1,1,1,1,6,cran
r,ID . ID ( ID [ [ STR ] ] ) &&,1,1,1,1,2,cran
r,ID . ID ( ID [ [ STR ] ] ) ),1,1,1,1,1,cran
r,"ID . ID ( ID [ [ STR ] ] , ID = ID ( STR , ID = STR ) , ID = STR , ID . ID = ID , ID . ID = ID , ID = ID )",1,1,1,1,5,cran
r,"ID . ID ( ID [ [ STR ] ] , ID = STR , ID = STR , ID . ID = ID , ID . ID = ID , ID = ID )",1,1,1,1,6,cran
r,"ID . ID ( ID in ID ) ,",0,1,1,1,2,cran
r,"ID . ID ( NUM ) ; ID < - ID ( ID ID , ID ID , ID . ID = NUM , ID = true )",1,1,1,1,2,cran
r,"ID . ID ( NUM , ID , ID = true ) - NUM )",1,1,1,1,1,cran
r,"ID . ID ( NUM , ID = STR , ID . ID = false , ID . ID = false )",1,1,1,1,1,cran
r,"ID . ID ( NUM , ID [ NUM , NUM ] , ID [ ID ( ID ) , NUM ] , ID [ ID ( ID ) , NUM ] ,",0,1,1,1,2,cran
r,"ID . ID ( NUM , NUM , ID = true )",1,1,1,1,1,cran
r,"ID . ID ( NUM , na )",0,1,1,1,1,cran
r,ID . ID ( NUM / ( ID [ [ ID ] ] [ ID ] ),1,1,1,1,1,cran
r,"ID . ID ( NUM : ID ( ID ) , ID [ ID + NUM - ID ( ID ) , ] , ID = STR , ID = NUM , ID = NUM , ID = NUM )",1,1,1,1,1,cran
r,"ID . ID ( NUM : ID ( ID [ [ ID ] ] ID ) , ID [ [ ID ] ] ID [ , NUM ] , ID = STR , ID = ID ( NUM , NUM ) [ ID ] , ID = ID ( NUM , NUM ) [ ID ] , ID = ID )",1,1,1,1,2,cran
