source_id,language,ecosystem,name,version,url,reference,format
cran:SLIC@0.3,r,cran,SLIC,0.3,https://cran.r-project.org/src/contrib/SLIC_0.3.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SMARTp@0.1.1,r,cran,SMARTp,0.1.1,https://cran.r-project.org/src/contrib/SMARTp_0.1.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SMASH@1.0.0,r,cran,SMASH,1.0.0,https://cran.r-project.org/src/contrib/SMASH_1.0.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SNPassoc@2.3.1,r,cran,SNPassoc,2.3.1,https://cran.r-project.org/src/contrib/SNPassoc_2.3.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SOMbrero@1.5.0,r,cran,SOMbrero,1.5.0,https://cran.r-project.org/src/contrib/SOMbrero_1.5.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SPARRAfairness@0.1.0.0,r,cran,SPARRAfairness,0.1.0.0,https://cran.r-project.org/src/contrib/SPARRAfairness_0.1.0.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SPECIES@1.2.0,r,cran,SPECIES,1.2.0,https://cran.r-project.org/src/contrib/SPECIES_1.2.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SPYvsSPY@0.1.1,r,cran,SPYvsSPY,0.1.1,https://cran.r-project.org/src/contrib/SPYvsSPY_0.1.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SRTtools@1.2.0,r,cran,SRTtools,1.2.0,https://cran.r-project.org/src/contrib/SRTtools_1.2.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SSRA@0.1-1,r,cran,SSRA,0.1-1,https://cran.r-project.org/src/contrib/SSRA_0.1-1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:STARTdesign@1.0,r,cran,STARTdesign,1.0,https://cran.r-project.org/src/contrib/STARTdesign_1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:STMr@0.1.7,r,cran,STMr,0.1.7,https://cran.r-project.org/src/contrib/STMr_0.1.7.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SVMMaj@0.2.9.4,r,cran,SVMMaj,0.2.9.4,https://cran.r-project.org/src/contrib/SVMMaj_0.2.9.4.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SchoolDataIT@0.2.13,r,cran,SchoolDataIT,0.2.13,https://cran.r-project.org/src/contrib/SchoolDataIT_0.2.13.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SearchTrees@0.5.5,r,cran,SearchTrees,0.5.5,https://cran.r-project.org/src/contrib/SearchTrees_0.5.5.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SelectBoost.FDA@0.5.0,r,cran,SelectBoost.FDA,0.5.0,https://cran.r-project.org/src/contrib/SelectBoost.FDA_0.5.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SelectSim@0.1.6,r,cran,SelectSim,0.1.6,https://cran.r-project.org/src/contrib/SelectSim_0.1.6.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SelfControlledCohort@2.0.0,r,cran,SelfControlledCohort,2.0.0,https://cran.r-project.org/src/contrib/SelfControlledCohort_2.0.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SensIAT@0.3.0,r,cran,SensIAT,0.3.0,https://cran.r-project.org/src/contrib/SensIAT_0.3.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:Sequential@4.6.1,r,cran,Sequential,4.6.1,https://cran.r-project.org/src/contrib/Sequential_4.6.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:Seurat@5.5.1,r,cran,Seurat,5.5.1,https://cran.r-project.org/src/contrib/Seurat_5.5.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:ShapeChange@1.5,r,cran,ShapeChange,1.5,https://cran.r-project.org/src/contrib/ShapeChange_1.5.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:ShapeSelectForest@1.7,r,cran,ShapeSelectForest,1.7,https://cran.r-project.org/src/contrib/ShapeSelectForest_1.7.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:ShapleyOutlier@0.1.2,r,cran,ShapleyOutlier,0.1.2,https://cran.r-project.org/src/contrib/ShapleyOutlier_0.1.2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:ShrinkCovMat@2.1.0,r,cran,ShrinkCovMat,2.1.0,https://cran.r-project.org/src/contrib/ShrinkCovMat_2.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SimComp@3.6,r,cran,SimComp,3.6,https://cran.r-project.org/src/contrib/SimComp_3.6.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SimCorMultRes@1.9.0,r,cran,SimCorMultRes,1.9.0,https://cran.r-project.org/src/contrib/SimCorMultRes_1.9.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SlidingWindows@0.2.0,r,cran,SlidingWindows,0.2.0,https://cran.r-project.org/src/contrib/SlidingWindows_0.2.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SmithWilsonYieldCurve@1.1.1,r,cran,SmithWilsonYieldCurve,1.1.1,https://cran.r-project.org/src/contrib/SmithWilsonYieldCurve_1.1.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SmoothWin@3.0.1,r,cran,SmoothWin,3.0.1,https://cran.r-project.org/src/contrib/SmoothWin_3.0.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SocialFacts@1.3.0,r,cran,SocialFacts,1.3.0,https://cran.r-project.org/src/contrib/SocialFacts_1.3.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SoftClustering@2.1.3,r,cran,SoftClustering,2.1.3,https://cran.r-project.org/src/contrib/SoftClustering_2.1.3.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SoyURT@1.0.0,r,cran,SoyURT,1.0.0,https://cran.r-project.org/src/contrib/SoyURT_1.0.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SpNMF@0.1.1,r,cran,SpNMF,0.1.1,https://cran.r-project.org/src/contrib/SpNMF_0.1.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SpPOP@0.1.0,r,cran,SpPOP,0.1.0,https://cran.r-project.org/src/contrib/SpPOP_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SpatPCA@1.3.8,r,cran,SpatPCA,1.3.8,https://cran.r-project.org/src/contrib/SpatPCA_1.3.8.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SpatialBSS@0.16-0,r,cran,SpatialBSS,0.16-0,https://cran.r-project.org/src/contrib/SpatialBSS_0.16-0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SpatialEpi@1.2.8,r,cran,SpatialEpi,1.2.8,https://cran.r-project.org/src/contrib/SpatialEpi_1.2.8.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SpatialGEV@1.0.1,r,cran,SpatialGEV,1.0.1,https://cran.r-project.org/src/contrib/SpatialGEV_1.0.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:Spbsampling@1.3.5,r,cran,Spbsampling,1.3.5,https://cran.r-project.org/src/contrib/Spbsampling_1.3.5.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SqlRender@1.19.6,r,cran,SqlRender,1.19.6,https://cran.r-project.org/src/contrib/SqlRender_1.19.6.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:Ssarkartrim@1.0.0,r,cran,Ssarkartrim,1.0.0,https://cran.r-project.org/src/contrib/Ssarkartrim_1.0.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:StatRec@1.0.0,r,cran,StatRec,1.0.0,https://cran.r-project.org/src/contrib/StatRec_1.0.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:StealLikeBayes@2.0,r,cran,StealLikeBayes,2.0,https://cran.r-project.org/src/contrib/StealLikeBayes_2.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SteinIV@0.1-1,r,cran,SteinIV,0.1-1,https://cran.r-project.org/src/contrib/SteinIV_0.1-1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:StemAnalysis@0.1.0,r,cran,StemAnalysis,0.1.0,https://cran.r-project.org/src/contrib/StemAnalysis_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:StempCens@1.2.0,r,cran,StempCens,1.2.0,https://cran.r-project.org/src/contrib/StempCens_1.2.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:StepGWR@0.1.0,r,cran,StepGWR,0.1.0,https://cran.r-project.org/src/contrib/StepGWR_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:StochFracPoisson@0.1.0,r,cran,StochFracPoisson,0.1.0,https://cran.r-project.org/src/contrib/StochFracPoisson_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:StrathE2E2@3.3.0,r,cran,StrathE2E2,3.3.0,https://cran.r-project.org/src/contrib/StrathE2E2_3.3.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:StructuralDecompose@0.1.1,r,cran,StructuralDecompose,0.1.1,https://cran.r-project.org/src/contrib/StructuralDecompose_0.1.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:Stype.est@0.2.0,r,cran,Stype.est,0.2.0,https://cran.r-project.org/src/contrib/Stype.est_0.2.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SurrogateParadoxTest@2.2,r,cran,SurrogateParadoxTest,2.2,https://cran.r-project.org/src/contrib/SurrogateParadoxTest_2.2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SurrogateRegression@0.6.0.1,r,cran,SurrogateRegression,0.6.0.1,https://cran.r-project.org/src/contrib/SurrogateRegression_0.6.0.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SurvSPro@0.1.0,r,cran,SurvSPro,0.1.0,https://cran.r-project.org/src/contrib/SurvSPro_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SurvivalTests@1.0,r,cran,SurvivalTests,1.0,https://cran.r-project.org/src/contrib/SurvivalTests_1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SwPcIndex@0.1.0,r,cran,SwPcIndex,0.1.0,https://cran.r-project.org/src/contrib/SwPcIndex_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SymTS@1.0-2,r,cran,SymTS,1.0-2,https://cran.r-project.org/src/contrib/SymTS_1.0-2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:SynDI@0.1.0,r,cran,SynDI,0.1.0,https://cran.r-project.org/src/contrib/SynDI_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:T2EQ@1.1,r,cran,T2EQ,1.1,https://cran.r-project.org/src/contrib/T2EQ_1.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:TANDEM@1.0.3,r,cran,TANDEM,1.0.3,https://cran.r-project.org/src/contrib/TANDEM_1.0.3.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:TCGAretriever@1.10.3,r,cran,TCGAretriever,1.10.3,https://cran.r-project.org/src/contrib/TCGAretriever_1.10.3.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:TCIU@1.2.8,r,cran,TCIU,1.2.8,https://cran.r-project.org/src/contrib/TCIU_1.2.8.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:TDApplied@3.0.4,r,cran,TDApplied,3.0.4,https://cran.r-project.org/src/contrib/TDApplied_3.0.4.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:TDAstats@0.4.2,r,cran,TDAstats,0.4.2,https://cran.r-project.org/src/contrib/TDAstats_0.4.2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:TDSTNN@0.1.0,r,cran,TDSTNN,0.1.0,https://cran.r-project.org/src/contrib/TDSTNN_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:TFORGE@0.1.17,r,cran,TFORGE,0.1.17,https://cran.r-project.org/src/contrib/TFORGE_0.1.17.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:TFRE@0.1.0,r,cran,TFRE,0.1.0,https://cran.r-project.org/src/contrib/TFRE_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:TICM@1.0-0,r,cran,TICM,1.0-0,https://cran.r-project.org/src/contrib/TICM_1.0-0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:TLCAR@0.1.1,r,cran,TLCAR,0.1.1,https://cran.r-project.org/src/contrib/TLCAR_0.1.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:TMB@1.9.25,r,cran,TMB,1.9.25,https://cran.r-project.org/src/contrib/TMB_1.9.25.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:TPEA@3.1.0,r,cran,TPEA,3.1.0,https://cran.r-project.org/src/contrib/TPEA_3.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:TRES@1.1.5,r,cran,TRES,1.1.5,https://cran.r-project.org/src/contrib/TRES_1.1.5.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:TSCI@3.0.5,r,cran,TSCI,3.0.5,https://cran.r-project.org/src/contrib/TSCI_3.0.5.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:TSVC@1.7.2,r,cran,TSVC,1.7.2,https://cran.r-project.org/src/contrib/TSVC_1.7.2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:TTR@0.24.4,r,cran,TTR,0.24.4,https://cran.r-project.org/src/contrib/TTR_0.24.4.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:TUFLOWR@0.1.1,r,cran,TUFLOWR,0.1.1,https://cran.r-project.org/src/contrib/TUFLOWR_0.1.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:TUWmodel@1.1-1,r,cran,TUWmodel,1.1-1,https://cran.r-project.org/src/contrib/TUWmodel_1.1-1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:Taba@1.0.0,r,cran,Taba,1.0.0,https://cran.r-project.org/src/contrib/Taba_1.0.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:TailClassifier@0.1.2,r,cran,TailClassifier,0.1.2,https://cran.r-project.org/src/contrib/TailClassifier_0.1.2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:TapeS@0.14.1,r,cran,TapeS,0.14.1,https://cran.r-project.org/src/contrib/TapeS_0.14.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:TaxaNorm@2.4,r,cran,TaxaNorm,2.4,https://cran.r-project.org/src/contrib/TaxaNorm_2.4.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:ThSQCA@2.0.6,r,cran,ThSQCA,2.0.6,https://cran.r-project.org/src/contrib/ThSQCA_2.0.6.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:TopSisWM@1.0.3,r,cran,TopSisWM,1.0.3,https://cran.r-project.org/src/contrib/TopSisWM_1.0.3.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:TopicTestlet@0.1.0,r,cran,TopicTestlet,0.1.0,https://cran.r-project.org/src/contrib/TopicTestlet_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:TraMineRextras@0.6.9,r,cran,TraMineRextras,0.6.9,https://cran.r-project.org/src/contrib/TraMineRextras_0.6.9.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:TrackTrap@1.0.1,r,cran,TrackTrap,1.0.1,https://cran.r-project.org/src/contrib/TrackTrap_1.0.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:Tratamentos.ad@0.2.4,r,cran,Tratamentos.ad,0.2.4,https://cran.r-project.org/src/contrib/Tratamentos.ad_0.2.4.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:TreeSearch@1.7.0,r,cran,TreeSearch,1.7.0,https://cran.r-project.org/src/contrib/TreeSearch_1.7.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:TripleR@1.5.5,r,cran,TripleR,1.5.5,https://cran.r-project.org/src/contrib/TripleR_1.5.5.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:TrtCombo.FactorialExp.SR@4.0.4,r,cran,TrtCombo.FactorialExp.SR,4.0.4,https://cran.r-project.org/src/contrib/TrtCombo.FactorialExp.SR_4.0.4.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:TurtleGraphics@1.0-8,r,cran,TurtleGraphics,1.0-8,https://cran.r-project.org/src/contrib/TurtleGraphics_1.0-8.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:TwoTimeScales@1.2.1,r,cran,TwoTimeScales,1.2.1,https://cran.r-project.org/src/contrib/TwoTimeScales_1.2.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:UCSCXenaTools@1.7.0,r,cran,UCSCXenaTools,1.7.0,https://cran.r-project.org/src/contrib/UCSCXenaTools_1.7.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:USA.state.boundaries@1.0.1,r,cran,USA.state.boundaries,1.0.1,https://cran.r-project.org/src/contrib/USA.state.boundaries_1.0.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:UpAndDownPlots@0.5.0,r,cran,UpAndDownPlots,0.5.0,https://cran.r-project.org/src/contrib/UpAndDownPlots_0.5.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:V8@8.2.0,r,cran,V8,8.2.0,https://cran.r-project.org/src/contrib/V8_8.2.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:VLMC@1.4-5,r,cran,VLMC,1.4-5,https://cran.r-project.org/src/contrib/VLMC_1.4-5.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:VNDesign@0.1.0,r,cran,VNDesign,0.1.0,https://cran.r-project.org/src/contrib/VNDesign_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:VecDep@0.1.3,r,cran,VecDep,0.1.3,https://cran.r-project.org/src/contrib/VecDep_0.1.3.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:VedicDateTime@0.1.9,r,cran,VedicDateTime,0.1.9,https://cran.r-project.org/src/contrib/VedicDateTime_0.1.9.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:VertexSimilarity@0.1,r,cran,VertexSimilarity,0.1,https://cran.r-project.org/src/contrib/VertexSimilarity_0.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:ViSe@0.1.3,r,cran,ViSe,0.1.3,https://cran.r-project.org/src/contrib/ViSe_0.1.3.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:WFC@2.0.1,r,cran,WFC,2.0.1,https://cran.r-project.org/src/contrib/WFC_2.0.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:WH@2.0.0,r,cran,WH,2.0.0,https://cran.r-project.org/src/contrib/WH_2.0.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:WOAkMedoids@0.2.2,r,cran,WOAkMedoids,0.2.2,https://cran.r-project.org/src/contrib/WOAkMedoids_0.2.2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:WRS2@1.1-7,r,cran,WRS2,1.1-7,https://cran.r-project.org/src/contrib/WRS2_1.1-7.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:WaveletETS@0.1.0,r,cran,WaveletETS,0.1.0,https://cran.r-project.org/src/contrib/WaveletETS_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:WaveletGARCH@0.1.1,r,cran,WaveletGARCH,0.1.1,https://cran.r-project.org/src/contrib/WaveletGARCH_0.1.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:WebAnalytics@0.9.15,r,cran,WebAnalytics,0.9.15,https://cran.r-project.org/src/contrib/WebAnalytics_0.9.15.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:WeightedPortTest@1.1,r,cran,WeightedPortTest,1.1,https://cran.r-project.org/src/contrib/WeightedPortTest_1.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:WinsCRT@0.1.0,r,cran,WinsCRT,0.1.0,https://cran.r-project.org/src/contrib/WinsCRT_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:WoodSimulatR@0.6.2,r,cran,WoodSimulatR,0.6.2,https://cran.r-project.org/src/contrib/WoodSimulatR_0.6.2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:XDNUTS@1.6.5,r,cran,XDNUTS,1.6.5,https://cran.r-project.org/src/contrib/XDNUTS_1.6.5.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:XGeoRTR@0.7.0,r,cran,XGeoRTR,0.7.0,https://cran.r-project.org/src/contrib/XGeoRTR_0.7.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:XML@3.99-0.24,r,cran,XML,3.99-0.24,https://cran.r-project.org/src/contrib/XML_3.99-0.24.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:XML2R@0.0.9,r,cran,XML2R,0.0.9,https://cran.r-project.org/src/contrib/XML2R_0.0.9.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:Z10@0.1.0,r,cran,Z10,0.1.0,https://cran.r-project.org/src/contrib/Z10_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:ZIM@1.1.2,r,cran,ZIM,1.1.2,https://cran.r-project.org/src/contrib/ZIM_1.1.2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:ZIPBayes@1.0.2,r,cran,ZIPBayes,1.0.2,https://cran.r-project.org/src/contrib/ZIPBayes_1.0.2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:ZLAvian@0.2.0,r,cran,ZLAvian,0.2.0,https://cran.r-project.org/src/contrib/ZLAvian_0.2.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:ZonationR@1.0.1,r,cran,ZonationR,1.0.1,https://cran.r-project.org/src/contrib/ZonationR_1.0.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:abba@0.2.0,r,cran,abba,0.2.0,https://cran.r-project.org/src/contrib/abba_0.2.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:abcpp@1.0.0,r,cran,abcpp,1.0.0,https://cran.r-project.org/src/contrib/abcpp_1.0.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:aberrance@0.3.0,r,cran,aberrance,0.3.0,https://cran.r-project.org/src/contrib/aberrance_0.3.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:abess@0.4.11,r,cran,abess,0.4.11,https://cran.r-project.org/src/contrib/abess_0.4.11.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:abodOutlier@0.1,r,cran,abodOutlier,0.1,https://cran.r-project.org/src/contrib/abodOutlier_0.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:abundant@1.2,r,cran,abundant,1.2,https://cran.r-project.org/src/contrib/abundant_1.2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:acfMPeriod@1.1.0,r,cran,acfMPeriod,1.1.0,https://cran.r-project.org/src/contrib/acfMPeriod_1.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:acled.api@1.1.8,r,cran,acled.api,1.1.8,https://cran.r-project.org/src/contrib/acled.api_1.1.8.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:acss@0.3-2,r,cran,acss,0.3-2,https://cran.r-project.org/src/contrib/acss_0.3-2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:actinet@0.4.0,r,cran,actinet,0.4.0,https://cran.r-project.org/src/contrib/actinet_0.4.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:adace@1.0.2,r,cran,adace,1.0.2,https://cran.r-project.org/src/contrib/adace_1.0.2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:adaptr@1.5.0,r,cran,adaptr,1.5.0,https://cran.r-project.org/src/contrib/adaptr_1.5.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:adelie@1.0.10,r,cran,adelie,1.0.10,https://cran.r-project.org/src/contrib/adelie_1.0.10.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:adj@0.1.0,r,cran,adj,0.1.0,https://cran.r-project.org/src/contrib/adj_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:adjoin@0.1.0,r,cran,adjoin,0.1.0,https://cran.r-project.org/src/contrib/adjoin_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:admiralneuro@0.3.0,r,cran,admiralneuro,0.3.0,https://cran.r-project.org/src/contrib/admiralneuro_0.3.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:admisc@0.41,r,cran,admisc,0.41,https://cran.r-project.org/src/contrib/admisc_0.41.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:aedseo@1.1.0,r,cran,aedseo,1.1.0,https://cran.r-project.org/src/contrib/aedseo_1.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:affiner@0.3.1,r,cran,affiner,0.3.1,https://cran.r-project.org/src/contrib/affiner_0.3.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:afmpar@0.2.0,r,cran,afmpar,0.2.0,https://cran.r-project.org/src/contrib/afmpar_0.2.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:agecrypt@0.1.0,r,cran,agecrypt,0.1.0,https://cran.r-project.org/src/contrib/agecrypt_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:agricolae@1.3-7,r,cran,agricolae,1.3-7,https://cran.r-project.org/src/contrib/agricolae_1.3-7.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:agricolaeplotr@1.0.0,r,cran,agricolaeplotr,1.0.0,https://cran.r-project.org/src/contrib/agricolaeplotr_1.0.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:agriwater@1.0.2,r,cran,agriwater,1.0.2,https://cran.r-project.org/src/contrib/agriwater_1.0.2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:aimsir17@0.0.2,r,cran,aimsir17,0.0.2,https://cran.r-project.org/src/contrib/aimsir17_0.0.2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:air@0.2.3,r,cran,air,0.2.3,https://cran.r-project.org/src/contrib/air_0.2.3.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:airGR@1.7.9,r,cran,airGR,1.7.9,https://cran.r-project.org/src/contrib/airGR_1.7.9.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:aire.zmvm@1.0.2,r,cran,aire.zmvm,1.0.2,https://cran.r-project.org/src/contrib/aire.zmvm_1.0.2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:albatross@0.3-9,r,cran,albatross,0.3-9,https://cran.r-project.org/src/contrib/albatross_0.3-9.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:alfr@1.2.1,r,cran,alfr,1.2.1,https://cran.r-project.org/src/contrib/alfr_1.2.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:algorithmia@0.3.0,r,cran,algorithmia,0.3.0,https://cran.r-project.org/src/contrib/algorithmia_0.3.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:allometry@0.2.0,r,cran,allometry,0.2.0,https://cran.r-project.org/src/contrib/allometry_0.2.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:alone@0.7,r,cran,alone,0.7,https://cran.r-project.org/src/contrib/alone_0.7.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:alsi@0.2.0,r,cran,alsi,0.2.0,https://cran.r-project.org/src/contrib/alsi_0.2.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:altmeta@4.4,r,cran,altmeta,4.4,https://cran.r-project.org/src/contrib/altmeta_4.4.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:amap@0.8-20,r,cran,amap,0.8-20,https://cran.r-project.org/src/contrib/amap_0.8-20.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:amazons3R@0.1.0,r,cran,amazons3R,0.1.0,https://cran.r-project.org/src/contrib/amazons3R_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
