file,component,extension,size_bytes,lines
stdlib/stdlib.docc/time-and-duration.md,docs,.md,298,21
stdlib/stdlib.docc/true.md,docs,.md,405,14
stdlib/stdlib.docc/type-casting-and-existential-types.md,docs,.md,576,35
stdlib/stdlib.docc/UnboundedRange_.md,docs,.md,136,9
stdlib/stdlib.docc/UnfoldSequence.md,optimizer,.md,89,8
stdlib/stdlib.docc/Unicode-Scalar.md,docs,.md,1460,50
stdlib/stdlib.docc/Unicode.md,docs,.md,656,35
stdlib/stdlib.docc/unsafecurrenttask.md,docs,.md,189,9
stdlib/stdlib.docc/using-imported-c-functions-in-swift.md,docs,.md,3784,97
stdlib/stdlib.docc/using-imported-c-macros-in-swift.md,docs,.md,1364,41
stdlib/stdlib.docc/using-imported-c-structs-and-unions-in-swift.md,docs,.md,4086,146
stdlib/stdlib.docc/writing-failable-asynchronous-apis.md,docs,.md,2586,85
stdlib/stdlib.docc/Macro overrides 109590542/column.md,docs,.md,144,8
stdlib/stdlib.docc/Macro overrides 109590542/dsohandle.md,docs,.md,201,10
stdlib/stdlib.docc/Macro overrides 109590542/error.md,docs,.md,507,20
stdlib/stdlib.docc/Macro overrides 109590542/externalMacro-module-type.md,types,.md,648,27
stdlib/stdlib.docc/Macro overrides 109590542/file.md,docs,.md,845,23
stdlib/stdlib.docc/Macro overrides 109590542/fileID.md,docs,.md,1120,30
stdlib/stdlib.docc/Macro overrides 109590542/filePath.md,docs,.md,766,20
stdlib/stdlib.docc/Macro overrides 109590542/function.md,docs,.md,828,32
stdlib/stdlib.docc/Macro overrides 109590542/line.md,docs,.md,461,15
stdlib/stdlib.docc/Macro overrides 109590542/warning.md,docs,.md,561,22
stdlib/stdlib.docc/Observation/Observation-collection.md,docs,.md,2137,71
stdlib/stdlib.docc/Observation/Observation.observable-swift.macro.md,docs,.md,634,24
stdlib/stdlib.docc/Observation/Observation.observable-swift.protocol.md,docs,.md,477,14
stdlib/stdlib.docc/Observation/Observation.observationignored.md,docs,.md,372,12
stdlib/stdlib.docc/Observation/Observation.observationregistrar.access.subject.keypath.md,docs,.md,296,12
stdlib/stdlib.docc/Observation/Observation.observationregistrar.didset.subject.keypath.md,docs,.md,309,12
stdlib/stdlib.docc/Observation/Observation.observationregistrar.init.md,docs,.md,327,12
stdlib/stdlib.docc/Observation/Observation.observationregistrar.md,docs,.md,732,28
stdlib/stdlib.docc/Observation/Observation.observationregistrar.willset.subject.keypath.md,docs,.md,322,13
stdlib/stdlib.docc/Observation/Observation.observationregistrar.withmutation.of.keypath.mutation.md,docs,.md,497,16
stdlib/stdlib.docc/Observation/Observation.observationtracked.md,docs,.md,241,11
stdlib/stdlib.docc/Observation/Observation.withobservationtracking.apply.onchange.md,docs,.md,936,29
stdlib/stdlib.docc/synthesized_symbols/boolean-values.symbols.json,types,.json,1888,78
stdlib/toolchain/CMakeLists.txt,other,.txt,2606,81
stdlib/toolchain/Compatibility50/CMakeLists.txt,other,.txt,1461,42
stdlib/toolchain/Compatibility50/CompatibilityOverride.def,other,.def,9560,228
stdlib/toolchain/Compatibility50/CompatibilityOverride.h,other,.h,2763,62
stdlib/toolchain/Compatibility50/Overrides.cpp,other,.cpp,4369,123
stdlib/toolchain/Compatibility50/Overrides.h,other,.h,1000,30
stdlib/toolchain/Compatibility50/ProtocolConformance.cpp,other,.cpp,3969,110
stdlib/toolchain/Compatibility51/CMakeLists.txt,other,.txt,1500,44
stdlib/toolchain/Compatibility51/CompatibilityOverride.def,other,.def,9560,228
stdlib/toolchain/Compatibility51/CompatibilityOverride.h,other,.h,2763,62
stdlib/toolchain/Compatibility51/Concurrent.h,other,.h,14970,470
stdlib/toolchain/Compatibility51/Overrides.cpp,other,.cpp,1512,46
stdlib/toolchain/Compatibility51/Overrides.h,other,.h,1375,34
stdlib/toolchain/Compatibility51/ProtocolConformance.cpp,other,.cpp,24455,684
stdlib/toolchain/Compatibility56/CMakeLists.txt,other,.txt,1727,53
stdlib/toolchain/Compatibility56/CompatibilityOverride.h,other,.h,6593,143
stdlib/toolchain/Compatibility56/CompatibilityOverrideConcurrency.def,other,.def,16434,367
stdlib/toolchain/Compatibility56/CompatibilityOverrideRuntime.def,runtime,.def,9570,227
stdlib/toolchain/Compatibility56/Overrides.cpp,other,.cpp,2055,66
stdlib/toolchain/Compatibility56/Overrides.h,other,.h,3322,78
stdlib/toolchain/Compatibility56/Concurrency/Actor.cpp,other,.cpp,5625,196
stdlib/toolchain/Compatibility56/Concurrency/Error.cpp,other,.cpp,783,20
stdlib/toolchain/Compatibility56/Concurrency/MutexPThread.cpp,other,.cpp,6289,186
stdlib/toolchain/Compatibility56/Concurrency/Task.cpp,other,.cpp,13071,309
stdlib/toolchain/Compatibility56/Concurrency/TaskAlloc.cpp,other,.cpp,1827,60
stdlib/toolchain/Compatibility56/Concurrency/TaskLocal.cpp,other,.cpp,9023,266
stdlib/toolchain/Compatibility56/Concurrency/TaskStatus.cpp,other,.cpp,9692,269
stdlib/toolchain/Compatibility56/Concurrency/ThreadSanitizer.cpp,other,.cpp,1775,49
stdlib/toolchain/Compatibility56/include/Concurrency/Actor.h,other,.h,1589,46
stdlib/toolchain/Compatibility56/include/Concurrency/AsyncLet.h,other,.h,2385,66
stdlib/toolchain/Compatibility56/include/Concurrency/Error.h,other,.h,1043,32
stdlib/toolchain/Compatibility56/include/Concurrency/Executor.h,other,.h,7302,222
stdlib/toolchain/Compatibility56/include/Concurrency/Task.h,other,.h,28877,841
stdlib/toolchain/Compatibility56/include/Concurrency/TaskLocal.h,other,.h,8407,225
stdlib/toolchain/Compatibility56/include/Concurrency/TaskPrivate.h,other,.h,13454,386
stdlib/toolchain/Compatibility56/include/Concurrency/TaskStatus.h,other,.h,5634,152
stdlib/toolchain/Compatibility56/include/Concurrency/VoucherShims.h,other,.h,3762,113
stdlib/toolchain/Compatibility56/include/Concurrency/VoucherSupport.h,other,.h,5195,140
stdlib/toolchain/Compatibility56/include/Concurrency/Threading/Mutex.h,other,.h,37990,1021
stdlib/toolchain/Compatibility56/include/Concurrency/Threading/MutexPThread.h,other,.h,6063,192
stdlib/toolchain/Compatibility56/include/Runtime/AtomicWaitQueue.h,runtime,.h,17664,491
stdlib/toolchain/Compatibility56/include/Runtime/Concurrency.h,runtime,.h,2285,74
stdlib/toolchain/Compatibility56/include/Runtime/StackAllocator.h,runtime,.h,12419,355
stdlib/toolchain/Compatibility56/include/Runtime/Threading/MutexSingleThreaded.h,runtime,.h,2793,75
stdlib/toolchain/Compatibility56/include/Runtime/Threading/MutexWin32.h,runtime,.h,3506,102
stdlib/toolchain/Compatibility56/include/Runtime/Threading/Once.h,runtime,.h,1583,54
stdlib/toolchain/Compatibility56/include/Runtime/Threading/ThreadLocal.h,runtime,.h,6347,177
stdlib/toolchain/Compatibility56/include/Runtime/Threading/ThreadLocalStorage.h,runtime,.h,4228,129
stdlib/toolchain/Compatibility56/Runtime/Exclusivity.cpp,runtime,.cpp,1408,37
stdlib/toolchain/CompatibilityConcurrency/CMakeLists.txt,other,.txt,1258,37
stdlib/toolchain/CompatibilityConcurrency/CompatibilityConcurrency.cpp,other,.cpp,2606,64
stdlib/toolchain/CompatibilityDynamicReplacements/CMakeLists.txt,other,.txt,1298,37
stdlib/toolchain/CompatibilityDynamicReplacements/DynamicReplaceable.cpp,other,.cpp,2555,80
stdlib/toolchain/CompatibilityPacks/CMakeLists.txt,other,.txt,1410,42
stdlib/toolchain/CompatibilityPacks/Metadata.cpp,other,.cpp,4916,165
stdlib/toolchain/CompatibilitySpan/CMakeLists.txt,other,.txt,1539,45
stdlib/toolchain/CompatibilitySpan/FakeStdlib.swift,other,.swift,2392,95
stdlib/toolchain/CompatibilityThreading/CMakeLists.txt,other,.txt,971,22
stdlib/toolchain/legacy_layouts/CMakeLists.txt,other,.txt,2482,72
stdlib/toolchain/legacy_layouts/appletvos/layouts-arm64.yaml,grammar,.yaml,13096,421
stdlib/toolchain/legacy_layouts/appletvsimulator/layouts-x86_64.yaml,grammar,.yaml,13097,421
stdlib/toolchain/legacy_layouts/iphoneos/layouts-arm64.yaml,grammar,.yaml,13952,453
stdlib/toolchain/legacy_layouts/iphoneos/layouts-arm64e.yaml,grammar,.yaml,13952,453
stdlib/toolchain/legacy_layouts/iphoneos/layouts-armv7.yaml,grammar,.yaml,13679,453
stdlib/toolchain/legacy_layouts/iphoneos/layouts-armv7s.yaml,grammar,.yaml,13679,453
stdlib/toolchain/legacy_layouts/iphonesimulator/layouts-i386.yaml,grammar,.yaml,13679,453
stdlib/toolchain/legacy_layouts/iphonesimulator/layouts-x86_64.yaml,grammar,.yaml,13953,453
stdlib/toolchain/legacy_layouts/macosx/layouts-x86_64.yaml,grammar,.yaml,13394,433
stdlib/toolchain/legacy_layouts/watchos/layouts-arm64_32.yaml,grammar,.yaml,10439,345
stdlib/toolchain/legacy_layouts/watchos/layouts-armv7k.yaml,grammar,.yaml,10439,345
stdlib/toolchain/legacy_layouts/watchsimulator/layouts-i386.yaml,grammar,.yaml,10439,345
stdlib/tools/CMakeLists.txt,other,.txt,279,8
stdlib/tools/swift-reflection-test/CMakeLists.txt,tests,.txt,588,18
stdlib/tools/swift-reflection-test/messages.h,ir,.h,1180,35
stdlib/tools/swift-reflection-test/overrides.c,tests,.c,256,16
stdlib/tools/swift-reflection-test/overrides.h,tests,.h,177,10
stdlib/tools/swift-reflection-test/swift-reflection-test.c,tests,.c,36294,1071
SwiftCompilerSources/CMakeLists.txt,other,.txt,19265,442
SwiftCompilerSources/force_lib.c,other,.c,745,16
SwiftCompilerSources/Package.swift,other,.swift,2885,89
SwiftCompilerSources/README.md,docs,.md,11135,173
SwiftCompilerSources/stubs.cpp,other,.cpp,601,19
SwiftCompilerSources/Sources/CMakeLists.txt,other,.txt,486,15
SwiftCompilerSources/Sources/AST/CMakeLists.txt,ast,.txt,577,21
SwiftCompilerSources/Sources/AST/Conformance.swift,ast,.swift,3371,115
SwiftCompilerSources/Sources/AST/Declarations.swift,ast,.swift,16191,473
SwiftCompilerSources/Sources/AST/DeclContext.swift,ast,.swift,1094,29
SwiftCompilerSources/Sources/AST/DiagnosticEngine.swift,ast,.swift,6527,187
SwiftCompilerSources/Sources/AST/GenericSignature.swift,ast,.swift,3112,92
SwiftCompilerSources/Sources/AST/Registration.swift,ast,.swift,1928,57
SwiftCompilerSources/Sources/AST/SubstitutionMap.swift,ast,.swift,2791,81
SwiftCompilerSources/Sources/AST/Type.swift,ast,.swift,17404,470
SwiftCompilerSources/Sources/Basic/CMakeLists.txt,other,.txt,426,14
SwiftCompilerSources/Sources/Basic/SourceLoc.swift,other,.swift,1889,62
SwiftCompilerSources/Sources/Basic/StringParser.swift,grammar,.swift,1920,76
SwiftCompilerSources/Sources/Basic/Utils.swift,other,.swift,9233,242
SwiftCompilerSources/Sources/Optimizer/CMakeLists.txt,optimizer,.txt,678,21
SwiftCompilerSources/Sources/Optimizer/Analysis/AliasAnalysis.swift,optimizer,.swift,41773,1109
SwiftCompilerSources/Sources/Optimizer/Analysis/CalleeAnalysis.swift,optimizer,.swift,5416,166
SwiftCompilerSources/Sources/Optimizer/Analysis/CMakeLists.txt,optimizer,.txt,505,16
SwiftCompilerSources/Sources/Optimizer/Analysis/DeadEndBlocksAnalysis.swift,optimizer,.swift,731,23
SwiftCompilerSources/Sources/Optimizer/Analysis/DominatorTree.swift,optimizer,.swift,4093,129
SwiftCompilerSources/Sources/Optimizer/Analysis/LoopTree.swift,optimizer,.swift,4624,171
SwiftCompilerSources/Sources/Optimizer/Analysis/PostDominatorTree.swift,optimizer,.swift,2540,70
SwiftCompilerSources/Sources/Optimizer/DataStructures/CMakeLists.txt,optimizer,.txt,432,13
SwiftCompilerSources/Sources/Optimizer/DataStructures/DeadEndBlocks.swift,optimizer,.swift,2401,70
SwiftCompilerSources/Sources/Optimizer/DataStructures/FunctionUses.swift,optimizer,.swift,5917,184
SwiftCompilerSources/Sources/Optimizer/DataStructures/ReachableBlocks.swift,optimizer,.swift,1617,49
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/AllocBoxToStack.swift,optimizer,.swift,20619,509
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/AssumeSingleThreaded.swift,optimizer,.swift,1542,39
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/AsyncDemotion.swift,optimizer,.swift,22702,724
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/AutoDiffBranchTracingEnumUtilities.swift,optimizer,.swift,13401,357
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/BooleanLiteralFolding.swift,optimizer,.swift,2622,80
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/CleanupDebugSteps.swift,optimizer,.swift,2857,84
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/ClosureSpecialization.swift,optimizer,.swift,66495,1575
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/CMakeLists.txt,optimizer,.txt,1773,57
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/CommonSubexpressionElimination.swift,optimizer,.swift,34180,948
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/ComputeEscapeEffects.swift,optimizer,.swift,9785,266
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/ComputeSideEffects.swift,optimizer,.swift,26980,644
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/CondFailOptimization.swift,optimizer,.swift,2674,84
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/ConstantCapturePropagation.swift,optimizer,.swift,17215,434
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/CopySinking.swift,optimizer,.swift,9939,335
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/CopyToBorrowOptimization.swift,optimizer,.swift,16194,487
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/DeadAccessScopeElimination.swift,binding,.swift,11855,295
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/DeadDebugVariableElimination.swift,optimizer,.swift,2171,59
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/DeadObjectElimination.swift,optimizer,.swift,43310,1192
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/DeadStoreElimination.swift,optimizer,.swift,10122,279
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/DeinitDevirtualizer.swift,optimizer,.swift,1215,37
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/DestroyHoisting.swift,optimizer,.swift,11769,362
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/DiagnoseInfiniteRecursion.swift,optimizer,.swift,19488,579
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/EmbeddedWitnessCallSpecialization.swift,optimizer,.swift,3671,96
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/InitializeStaticGlobals.swift,optimizer,.swift,24013,632
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/KillInvalidDebugValues.swift,optimizer,.swift,4770,125
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/LetPropertyLowering.swift,optimizer,.swift,8803,235
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/LifetimeDependenceDiagnostics.swift,optimizer,.swift,24962,618
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/LifetimeDependenceInsertion.swift,optimizer,.swift,20476,491
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/LifetimeDependenceScopeFixup.swift,binding,.swift,46727,1180
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/LifetimeResolution.swift,optimizer,.swift,16820,442
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/LoopInvariantCodeMotion.swift,optimizer,.swift,47142,1309
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/MandatoryDestroyHoisting.swift,optimizer,.swift,11696,315
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/MergeBorrowScopes.swift,binding,.swift,1967,66
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/MergeCondFails.swift,optimizer,.swift,3668,100
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/NamedReturnValueOptimization.swift,optimizer,.swift,4691,130
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/ObjCBridgingOptimization.swift,optimizer,.swift,14955,368
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/ObjectOutliner.swift,optimizer,.swift,21231,595
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/PackSpecialization.swift,optimizer,.swift,42168,1073
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/RedundantLoadElimination.swift,optimizer,.swift,28755,755
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/RedundantOverflowCheckRemoval.swift,optimizer,.swift,18242,498
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/ReleaseDevirtualizer.swift,optimizer,.swift,7409,225
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/RemoveSILGenLifetimes.swift,ir,.swift,1325,39
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/SimplificationPasses.swift,optimizer,.swift,5154,149
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/StackPromotion.swift,optimizer,.swift,13484,333
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/StripObjectHeaders.swift,optimizer,.swift,3172,89
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/TempLValueElimination.swift,optimizer,.swift,12987,350
SwiftCompilerSources/Sources/Optimizer/FunctionPasses/TempRValueElimination.swift,optimizer,.swift,19633,533
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/CMakeLists.txt,optimizer,.txt,1934,63
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyAllocPack.swift,optimizer,.swift,5356,152
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyAllocRefDynamic.swift,optimizer,.swift,2147,55
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyAllocStack.swift,optimizer,.swift,23346,599
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyApply.swift,optimizer,.swift,13985,356
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyBeginBorrow.swift,optimizer,.swift,11381,298
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyBeginCOWMutation.swift,optimizer,.swift,6211,184
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyBorrow.swift,optimizer,.swift,3550,122
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyBranch.swift,optimizer,.swift,4054,146
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyBuiltin.swift,optimizer,.swift,14355,428
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyCheckedCast.swift,ast,.swift,3250,95
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyClassifyBridgeObject.swift,optimizer,.swift,1791,51
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyCondBranch.swift,optimizer,.swift,1107,37
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyCondFail.swift,optimizer,.swift,1350,38
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyConvertEscapeToNoEscape.swift,optimizer,.swift,1565,41
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyCopyBlock.swift,optimizer,.swift,3596,108
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyCopyValue.swift,optimizer,.swift,9249,241
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyDebugStep.swift,optimizer,.swift,812,23
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyDestroyValue.swift,optimizer,.swift,6551,202
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyDestructure.swift,optimizer,.swift,6118,181
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyDifferentiableFunction.swift,optimizer,.swift,6736,185
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyEndCOWMutationAddr.swift,optimizer,.swift,1388,33
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyEndLifetime.swift,optimizer,.swift,1869,59
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyExplicitCopy.swift,optimizer,.swift,1995,65
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyFixLifetime.swift,optimizer,.swift,2903,91
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyGlobalValue.swift,optimizer,.swift,1901,56
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyIndexingInstructions.swift,optimizer,.swift,4011,147
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyInitEnumDataAddr.swift,optimizer,.swift,2661,69
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyKeyPath.swift,optimizer,.swift,5640,134
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyLoad.swift,optimizer,.swift,20544,608
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyLoadBorrow.swift,optimizer,.swift,4275,124
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyMarkDependence.swift,optimizer,.swift,4322,117
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyMoveValue.swift,optimizer,.swift,1087,39
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyOpenExistentialRef.swift,optimizer,.swift,5134,140
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyPartialApply.swift,optimizer,.swift,1350,35
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyPhiArgument.swift,optimizer,.swift,3088,97
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyPointerToAddress.swift,optimizer,.swift,11944,350
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyRefCasts.swift,optimizer,.swift,6693,195
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyRetainReleaseValue.swift,optimizer,.swift,4111,154
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyStoreBorrow.swift,optimizer,.swift,1621,54
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyStrongRetainRelease.swift,optimizer,.swift,4337,116
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyStruct.swift,optimizer,.swift,5422,165
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyStructExtract.swift,optimizer,.swift,910,24
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifySwitchEnum.swift,optimizer,.swift,2158,65
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifySwitchEnumAddr.swift,optimizer,.swift,6805,194
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyTuple.swift,optimizer,.swift,2615,76
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyTupleExtract.swift,optimizer,.swift,921,27
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyTuplePackElementAddr.swift,optimizer,.swift,1502,41
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyTypeValue.swift,optimizer,.swift,1253,34
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyUncheckedAddrCast.swift,ast,.swift,2397,82
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyUncheckedEnumData.swift,optimizer,.swift,899,26
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyUncheckedOwnershipConversion.swift,optimizer,.swift,2553,68
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyValueToBridgeObject.swift,optimizer,.swift,1292,39
SwiftCompilerSources/Sources/Optimizer/InstructionSimplification/SimplifyWitnessMethod.swift,optimizer,.swift,1826,49
SwiftCompilerSources/Sources/Optimizer/ModulePasses/CMakeLists.txt,optimizer,.txt,569,17
SwiftCompilerSources/Sources/Optimizer/ModulePasses/ConformanceCheckOptimization.swift,optimizer,.swift,6193,150
SwiftCompilerSources/Sources/Optimizer/ModulePasses/DiagnoseUnknownConstValues.swift,optimizer,.swift,4212,112
SwiftCompilerSources/Sources/Optimizer/ModulePasses/EmbeddedSwiftDiagnostics.swift,optimizer,.swift,23429,610
SwiftCompilerSources/Sources/Optimizer/ModulePasses/MandatoryPerformanceOptimizations.swift,optimizer,.swift,30271,742
SwiftCompilerSources/Sources/Optimizer/ModulePasses/ReadOnlyGlobalVariables.swift,optimizer,.swift,2360,74
SwiftCompilerSources/Sources/Optimizer/ModulePasses/StackProtection.swift,optimizer,.swift,20901,555
SwiftCompilerSources/Sources/Optimizer/PassManager/CMakeLists.txt,optimizer,.txt,521,17
SwiftCompilerSources/Sources/Optimizer/PassManager/ContextCommon.swift,optimizer,.swift,6233,186
SwiftCompilerSources/Sources/Optimizer/PassManager/FunctionPassContext.swift,optimizer,.swift,11043,267
SwiftCompilerSources/Sources/Optimizer/PassManager/ModulePassContext.swift,optimizer,.swift,8919,259
SwiftCompilerSources/Sources/Optimizer/PassManager/Options.swift,optimizer,.swift,2273,88
SwiftCompilerSources/Sources/Optimizer/PassManager/Passes.swift,optimizer,.swift,1377,47
SwiftCompilerSources/Sources/Optimizer/PassManager/PassRegistration.swift,optimizer,.swift,11443,190
SwiftCompilerSources/Sources/Optimizer/PassManager/SimplifyContext.swift,optimizer,.swift,1504,44
SwiftCompilerSources/Sources/Optimizer/Utilities/AddressUtils.swift,optimizer,.swift,27163,701
SwiftCompilerSources/Sources/Optimizer/Utilities/CMakeLists.txt,optimizer,.txt,692,24
SwiftCompilerSources/Sources/Optimizer/Utilities/ControlFlowUtils.swift,optimizer,.swift,5415,152
SwiftCompilerSources/Sources/Optimizer/Utilities/Devirtualization.swift,optimizer,.swift,20059,486
SwiftCompilerSources/Sources/Optimizer/Utilities/EscapeUtils.swift,optimizer,.swift,44607,1154
SwiftCompilerSources/Sources/Optimizer/Utilities/FunctionSignatureTransforms.swift,optimizer,.swift,10590,276
SwiftCompilerSources/Sources/Optimizer/Utilities/GenericSpecialization.swift,optimizer,.swift,16470,384
SwiftCompilerSources/Sources/Optimizer/Utilities/LifetimeCompletion.swift,optimizer,.swift,11120,287
SwiftCompilerSources/Sources/Optimizer/Utilities/LifetimeDependenceUtils.swift,optimizer,.swift,71980,1705
SwiftCompilerSources/Sources/Optimizer/Utilities/LocalVariableUtils.swift,optimizer,.swift,42924,1123
SwiftCompilerSources/Sources/Optimizer/Utilities/OptUtils.swift,optimizer,.swift,50263,1379
SwiftCompilerSources/Sources/Optimizer/Utilities/OwnershipLiveness.swift,optimizer,.swift,36945,961
SwiftCompilerSources/Sources/Optimizer/Utilities/OwnershipUtilities.swift,optimizer,.swift,8045,226
SwiftCompilerSources/Sources/Optimizer/Utilities/Test.swift,optimizer,.swift,4941,141
SwiftCompilerSources/Sources/SIL/ApplySite.swift,ir,.swift,16175,476
SwiftCompilerSources/Sources/SIL/Argument.swift,ir,.swift,21260,676
SwiftCompilerSources/Sources/SIL/ASTExtensions.swift,ir,.swift,4160,104
SwiftCompilerSources/Sources/SIL/BasicBlock.swift,ir,.swift,17911,549
SwiftCompilerSources/Sources/SIL/Builder.swift,ir,.swift,42934,960
SwiftCompilerSources/Sources/SIL/CMakeLists.txt,ir,.txt,949,41
SwiftCompilerSources/Sources/SIL/ConstExpressionEvaluator.swift,ir,.swift,1064,33
SwiftCompilerSources/Sources/SIL/Context.swift,ir,.swift,9525,243
SwiftCompilerSources/Sources/SIL/DeclRef.swift,ir,.swift,1976,56
SwiftCompilerSources/Sources/SIL/Effects.swift,ir,.swift,34208,856
SwiftCompilerSources/Sources/SIL/ForwardingInstruction.swift,ir,.swift,19698,516
SwiftCompilerSources/Sources/SIL/Function.swift,ir,.swift,30103,804
