class_id,member_count,language_count,languages,members
4c2e719745d4e6aa3225,2,1,nim,nim:_ref_declaration|nim:_concept_ref_parameter
521cd71a6d2a8e383e59,2,1,julia,julia:prefixed_string_literal|julia:prefixed_command_literal
5559c549c788e7cd94d1,2,1,julia,julia:index_expression|julia:parametrized_type_expression
6907cc04dbf26bc5a2e6,2,1,cpp,cpp:function_declarator|cpp:function_field_declarator
73943a589a8e43a34e55,2,1,kotlin,kotlin:type_parameters|kotlin:type_arguments
79d66ad366a62f13f6a6,2,1,swift,swift:identifier|swift:user_type
7af180bb78f8383b36f1,2,1,swift,swift:protocol_property_requirements|swift:deprecated_operator_declaration_body
7cd942ad9ab2ccef6af0,2,1,swift,swift:function_declaration|swift:_modifierless_function_declaration
85d3cf9b0dada273ae80,2,1,rust,rust:unit_type|rust:unit_expression
85d7c289a95fa42a43ca,2,1,nim,nim:_dot_generic_call_block|nim:_dot_generic_call_do
8b6e6b2448dee6684bb3,2,1,swift,swift:line_str_text|swift:multi_line_str_text
8bccace735139a972d65,2,1,swift,swift:_no_expr_pattern_already_bound|swift:_non_binding_pattern_with_expr
8bebc7ca116e91b5e8a4,2,1,cpp,cpp:template_type|cpp:template_function
90befec30e960ff537bb,2,1,cpp,cpp:decltype_auto|cpp:decltype
b95f8ec20116dbba35a3,2,1,csharp,csharp:tuple_type|csharp:tuple_expression
bb05be838036dabc1ebb,2,1,kotlin,kotlin:_generic_call_expression_no_trailing_lambda|kotlin:_generic_call_expression
c0ece8e52d339d0905a9,2,1,python,python:dictionary_comprehension|python:set_comprehension
d4619868bc1f4bb60bbd,2,1,java,java:superclass|java:extends_interfaces
d6e523f74408dedac783,2,1,nim,nim:_command_expression_argument_list|nim:type_expression
e9bb8f5c65bda2dd26a2,2,1,python,python:default_parameter|python:keyword_argument
ed0b1df13d08f99363e5,2,1,csharp,csharp:_interpolated_verbatim_string_content|csharp:_interpolated_raw_string_content
ed905f87019d6fbbe574,2,1,csharp,csharp:global_statement|csharp:expression_element
eeb590f771344e56cec8,2,1,kotlin,kotlin:_class_parameters|kotlin:function_value_parameters
eef3ed0364f4c1e878fc,2,1,swift,swift:computed_getter|swift:computed_modify
f9dfd7880a18fb34eced,2,1,c,c:_top_level_item|c:_block_item
fec265e22fe36465e67d,2,1,zig,zig:for_statement|zig:while_statement
ff96a0cc9f5cc2551b4e,2,1,python,python:list_pattern|python:list
ffd462d020a8beddc7ed,2,1,julia,julia:string_literal|julia:command_literal
000b38e361d783be6ae6,1,1,rust,rust:function_type
0015b9c59a451f50e05d,1,1,cpp,cpp:expansion_statement
0021748fbcd16e0e4ac0,1,1,go,go:select_statement
007dbf549ef2f13d3ea2,1,1,zig,zig:primary_type_expression
0080b91a6e1c1e936db2,1,1,java,java:class_declaration
0084a2636abfba01eebf,1,1,zig,zig:nosuspend_expression
00b19780ddef43fd8cc6,1,1,go,go:slice_expression
0105dec40286324e1e16,1,1,julia,julia:_word_identifier
0121def8675aee3c125f,1,1,java,java:type_bound
012d42527c1a365e153d,1,1,java,java:binary_integer_literal
012d9dc18df23b7f4c12,1,1,csharp,csharp:preproc_elif_in_attribute_list
015aab33810cd09eec0e,1,1,r,r:identifier
015e56c1f336dfbce39c,1,1,python,python:dictionary
0185fd4edb7828a0ac4c,1,1,go,go:type_arguments
01f96b76277420323339,1,1,swift,swift:init_declaration
022cc32fbf8de2fc8f9b,1,1,nim,nim:if
02597b6e37f3e8615e34,1,1,go,go:type_switch_statement
027a9b65780a0b7301d6,1,1,kotlin,kotlin:collection_literal
02a42e6b604bf4ea1c68,1,1,nim,nim:curly_construction
02dca548aec4056a5000,1,1,java,java:block_comment
030312ab03e82c1e3fc2,1,1,nim,nim:let_section
031e93235806c8d96278,1,1,zig,zig:switch_case
03324be7b1c31dd21a48,1,1,rust,rust:_let_chain
0387bc49038854f86bba,1,1,rust,rust:_reserved_identifier
03a126bf2b7ae3e8a6db,1,1,julia,julia:_plus_operator
03c67bc5d45b62edc47b,1,1,go,go:binary_expression
03c7e42bdd36e70b8672,1,1,java,java:assignment_expression
03d4bd97a28b2244d197,1,1,cpp,cpp:static_assert_declaration
04013678c27f90cd7999,1,1,kotlin,kotlin:class_parameter
04216260c61bd103c273,1,1,python,python:import_prefix
043fb2186ae99c418dfa,1,1,kotlin,kotlin:use_site_target
044afefd6f512ac78972,1,1,csharp,csharp:subpattern
04902d210fecf7630765,1,1,csharp,csharp:switch_section
04bb14bdd26cfb2058be,1,1,rust,rust:async_block
04e1ccbc182c0d540552,1,1,julia,julia:_syntactic_operator
04fa75f37de03ce705b4,1,1,cpp,cpp:_scope_resolution
0515864e6be50d4c7667,1,1,cpp,cpp:field_expression
0540ac40b55dc6bb065d,1,1,swift,swift:while_statement
0554798771a4a2597682,1,1,go,go:import_spec
05871dd27b095f683f25,1,1,java,java:if_statement
05875b1e5b30852de55a,1,1,python,python:print_statement
0596b9a94f739a4d2563,1,1,java,java:decimal_integer_literal
05b2a2d89032bfe67cd1,1,1,csharp,csharp:preproc_binary_expression
05dfe0b462a556683341,1,1,cpp,cpp:concept_definition
05f97ac1f36727049a05,1,1,java,java:declaration
05faba42605fed0709d5,1,1,python,python:decorated_definition
05fb4903bff7bd51e8e9,1,1,swift,swift:statement_label
060058b1e958ebb2b198,1,1,rust,rust:or_pattern
061058050c8ebbcdd362,1,1,rust,rust:impl_item
06240f94966d7676fc17,1,1,cpp,cpp:default_method_clause
0641e7a0ceb989a25388,1,1,cpp,cpp:_function_attributes_end
065a616c261cb5004a2c,1,1,c,c:_string
06aaa43b51bd36c70305,1,1,java,java:super_interfaces
06d5799aab394cc8005f,1,1,julia,julia:juxtaposition_expression
06f36969f5b5d456dcf4,1,1,rust,rust:let_condition
0708c5594eb4dc40d3f4,1,1,kotlin,kotlin:class_modifier
075ff1bf0263e767b449,1,1,cpp,cpp:compound_statement
0760edb7d866cd2b30e4,1,1,java,java:uses_module_directive
07d4863d2512a7fc7faa,1,1,swift,swift:source_file
07db5035d4e1f80bad8d,1,1,cpp,cpp:init_declarator
07e84847febfa9e9a110,1,1,kotlin,kotlin:secondary_constructor
080d9d78114bd9c6515a,1,1,r,r:integer
085958f55a64df08eb76,1,1,kotlin,kotlin:_backtick_identifier
08775c85ddb0bfa77d28,1,1,julia,julia:_lazy_and_operator
08bbeb0f609891903e20,1,1,csharp,csharp:function_pointer_parameter
08e2a2add6e724a01307,1,1,python,python:with_item
08fbda01d6cf0e4d5794,1,1,cpp,cpp:abstract_reference_declarator
092fcf1108b20a91775b,1,1,nim,nim:_infix_operator_7
0937643ce5e23ad6578c,1,1,swift,swift:type_pack_expansion
09ac8eb64de06e73a436,1,1,csharp,csharp:object_creation_expression
09c40c727b25f2c12200,1,1,swift,swift:_modifierless_property_declaration
09c94277f18909cc1558,1,1,cpp,cpp:base_class_clause
09e241b71f9b452c8475,1,1,kotlin,kotlin:_single_annotation
09f1b9bda361f1986ca2,1,1,csharp,csharp:_for_statement_conditions
09f44d9f566a0a263cb3,1,1,rust,rust:tuple_struct_pattern
0a00fda8fdbdfb254a1f,1,1,nim,nim:type_symbol_declaration
0a036faf1b2c0f6f833d,1,1,csharp,csharp:goto_statement
0a9a90d1e03a831f831e,1,1,cpp,cpp:module_declaration
0a9e342ade9f177d55b5,1,1,python,python:union_type
0ab62de2ce545d363afa,1,1,csharp,csharp:variable_declaration
0acaf4aea08fa6e1c21e,1,1,r,r:_close_brace
0b08c50a7cac756a6ded,1,1,swift,swift:switch_entry
0b1aa288816e0594a79f,1,1,swift,swift:_key_path_postfixes
0b801bde42fbd1d7739c,1,1,rust,rust:for_lifetimes
0bb3578ee710e9ce2ada,1,1,python,python:with_clause
0bb3a296f0338351376c,1,1,cpp,cpp:raw_string_literal
0bd7e260e61f92e1e792,1,1,swift,swift:lambda_literal
0c3953b06e52062b7f5a,1,1,python,python:parenthesized_expression
0c5ff19958173e6c05f5,1,1,r,r:_else
0c64b20786c6c721ad38,1,1,kotlin,kotlin:_type
0c7aea29e6689b609d3f,1,1,python,python:member_type
0c8996f148d2b66465e1,1,1,kotlin,kotlin:multiplicative_expression
0c93a629ae04fe9c6e55,1,1,rust,rust:unary_expression
0cc037c83ccaf833e068,1,1,swift,swift:macro_invocation
0d0cda8aa228bfab9fc2,1,1,cpp,cpp:_class_declaration
0d2774ad90f22e981f27,1,1,zig,zig:anyframe_type
0d2d76145f748416b68a,1,1,julia,julia:macro_identifier
0d32006b8d3132884325,1,1,zig,zig:comptime_declaration
0d44bf2cc5b0c2ffefe0,1,1,java,java:break_statement
0d78ca55d225e2271e66,1,1,kotlin,kotlin:_multi_annotation
0da4874cbd09c0192ed5,1,1,kotlin,kotlin:constructor_delegation_call
0dad6fee64092ee8f14b,1,1,julia,julia:assignment
0db2546116f79c99147e,1,1,swift,swift:visibility_modifier
0ddd54fd7b8c4107f1a0,1,1,kotlin,kotlin:line_string_expression
0e17e7bbd4153c8af181,1,1,rust,rust:break_expression
0e193a4c7a515b400a6a,1,1,zig,zig:integer
0e38309be7e253d6e76e,1,1,csharp,csharp:foreach_statement
0e45a42f798fedf9b25c,1,1,csharp,csharp:method_declaration
0e950922f04bc0f5cbde,1,1,java,java:_default_value
0e9631b3c5ccefd815a6,1,1,java,java:enum_body
0f1083f1a6d06d90dd10,1,1,swift,swift:_binding_pattern
0f33ec37ddf48dbfce86,1,1,kotlin,kotlin:_primary_expression_no_trailing_lambda
0f74e4f926965985983c,1,1,c,c:attribute
0fb2eafdaaa9dc6848fa,1,1,nim,nim:generalized_string
1004998d333b491efffb,1,1,swift,swift:_eq_eq
100dc7f0f73007aaa77f,1,1,nim,nim:_interpreted_string_body
102ddfb0b975afd69440,1,1,julia,julia:line_comment
102f9f1a113a72acd78d,1,1,java,java:enhanced_for_statement
1046c95f4ad2e4e7ae14,1,1,zig,zig:calling_convention
1076e879973836d05b71,1,1,cpp,cpp:_abstract_declarator
109f8fd431f87b1ee4e1,1,1,zig,zig:escape_sequence
10d8e26b5d2a52eb07f4,1,1,java,java:_simple_type
10ec2c342407f6ececd8,1,1,python,python:nonlocal_statement
10ff1df330ff854b251d,1,1,java,java:throw_statement
112f1fbc74c848bf8aff,1,1,csharp,csharp:try_statement
11336bd7624075f4a5d2,1,1,kotlin,kotlin:_break_at
113b0cbe7611c01a343b,1,1,csharp,csharp:verbatim_string_literal
11744ab3bbc5ef765292,1,1,csharp,csharp:attribute
117d7273740040d7b59f,1,1,java,java:permits
11b2392af2a53ca8eb74,1,1,nim,nim:iterator_declaration
11d2acf7b9b0cd1aabb3,1,1,nim,nim:break_statement
11ea6733da3e39a671d6,1,1,julia,julia:_expression
1202bcc2544ae956cced,1,1,cpp,cpp:co_await_expression
12297e21e08f5b14ac0a,1,1,cpp,cpp:constraint_conjunction
123371b39611825395af,1,1,csharp,csharp:qualified_name
12481cafec4ba3e70b83,1,1,swift,swift:guard_statement
12818ff90660f3b9241e,1,1,swift,swift:_hash_symbol
12c6f955c400174d4d13,1,1,nim,nim:_if_body
12d89691585467354d16,1,1,kotlin,kotlin:when_entry
12e643ea900382e8f404,1,1,cpp,cpp:constraint_disjunction
1319aa0323a6979645be,1,1,swift,swift:macro_declaration
133c1df4a0d4fda79751,1,1,swift,swift:_bound_identifier
13754e529dd5d68fb7c3,1,1,python,python:finally_clause
13b05445e9163c975919,1,1,csharp,csharp:constant_pattern
1427ae96d12c1c306492,1,1,java,java:enum_body_declarations
1449480bee2fe24863d0,1,1,swift,swift:_dot
1462093631cb837f6845,1,1,cpp,cpp:_requirement_clause_constraint
14844348c1591800046f,1,1,julia,julia:_qualified_macro_identifier
15376856fce0b84bf40e,1,1,swift,swift:super_expression
154b4bcf8f7a6e9d7d71,1,1,csharp,csharp:switch_expression_arm
1550eb920e08b0f5c770,1,1,python,python:escape_sequence
155c24e4d6150f458686,1,1,go,go:type_alias
15a3104d1a4fabab1fdd,1,1,csharp,csharp:type_parameter
15aecc5761978f927452,1,1,julia,julia:_ellipsis_operator
15b96b2d97df07e221e1,1,1,java,java:synchronized_statement
15df56053c70d53f327c,1,1,cpp,cpp:_namespace_identifier
15e3c65114fdf7c3e0bc,1,1,csharp,csharp:type_parameter_constraint
15e6a52651e8b2aaacbe,1,1,python,python:pattern_list
16689f58913137329cfe,1,1,nim,nim:_typeof_expression
166bdb99a2adc1696869,1,1,java,java:statement
16750f2d3a621b1fe160,1,1,csharp,csharp:receiver_parameter
167e1cb802bd669519d6,1,1,nim,nim:float_literal
168d7521445ccd355218,1,1,r,r:_single_quoted_string
16b64168bd1ece89b8b0,1,1,go,go:rune_literal
170ad95a2fc0a86d961d,1,1,c,c:subscript_expression
171cc6f08e6c623bf4cb,1,1,go,go:const_spec
1764f129b310db9a89a0,1,1,rust,rust:use_as_clause
178c105baa5611858273,1,1,c,c:sizeof_expression
178edaf6ceff7df14979,1,1,swift,swift:_multiline_regex_literal
17d6dc30dafd5a9baa2f,1,1,python,python:_collection_elements
17fdaf2dd7c5dbd95ac9,1,1,c,c:_expression_not_binary
1823ae8a00a1fa3fdb5d,1,1,swift,swift:_open_ended_range_operator
18368dc5ed7e2d523cac,1,1,csharp,csharp:string_literal
184aa0b2668ad7cf0953,1,1,julia,julia:comprehension_expression
1872d991a040dc464fd1,1,1,go,go:field_declaration
187af9971e3409b7d4e5,1,1,swift,swift:type_constraints
188130af0ed4f7f2e2f1,1,1,csharp,csharp:conditional_access_expression
18e0c19f4786322a56a0,1,1,rust,rust:remaining_field_pattern
18e342a6885843703b28,1,1,csharp,csharp:_top_level_item_no_statement
1907642b2c9b6fc0f9d9,1,1,rust,rust:function_signature_item
191b52cff50bbf490cf5,1,1,cpp,cpp:_requirement
192bdf721aaef2432a96,1,1,python,python:_simple_statements
19403070f4af9fef23c7,1,1,julia,julia:open_tuple
1960f0cab982e91aab53,1,1,go,go:float_literal
1966b1c9dc7cee2f946d,1,1,csharp,csharp:extension_body
199e47440cc720226a8f,1,1,kotlin,kotlin:delegation_specifier
19f47d29a4acad4bb4fb,1,1,java,java:hex_integer_literal
19f78b73644b66da2389,1,1,cpp,cpp:compound_requirement
19fd23fc59be00c95e15,1,1,csharp,csharp:default_expression
1a566a501c781af77d49,1,1,go,go:escape_sequence
1a56de62e2c2861e543d,1,1,nim,nim:_line_statement_list
1a653867e8c625158553,1,1,zig,zig:asm_clobbers
1aa01b0bad1c8e5d4f8a,1,1,csharp,csharp:implicit_object_creation_expression
1aa43ac037aea10b7476,1,1,kotlin,kotlin:disjunction_expression
1abce8a98c7fdf62d42d,1,1,kotlin,kotlin:parenthesized_user_type
1afe1f2934b2dab3d0e6,1,1,julia,julia:selected_import
1b74ee4bd669ec098c74,1,1,julia,julia:_lazy_or_operator
1bd41df0445ae360b2f0,1,1,csharp,csharp:preproc_if
1bdeb20b3de21f4aec1a,1,1,zig,zig:multiline_string
1be43a9a73c5868559aa,1,1,python,python:_suite
1c2d9dde4b03255c320d,1,1,csharp,csharp:predefined_type
1c3bdb69f8ab71ecdf4d,1,1,swift,swift:_tuple_pattern_item
1c3e20b5fea0f6c1bf75,1,1,nim,nim:long_string_literal
1c40b36ba9e18ff0a761,1,1,julia,julia:_exportable
1c88d9b57de216b4f8b8,1,1,nim,nim:_type_definition
1cac45c6f83fdaf66aa7,1,1,julia,julia:_unary_operator
1cb6b88b27ba39cec4f4,1,1,python,python:await
1cb6ca8baf975af79ac6,1,1,rust,rust:tuple_type
1cb723a0b5ee553cd3ca,1,1,cpp,cpp:lambda_declarator
1d12de51f2154c7a3a0e,1,1,nim,nim:export_statement
1d1ef514b71cb792e910,1,1,nim,nim:_paren_close
1d35f4f884d508fe7702,1,1,swift,swift:inheritance_specifier
1d46e3b13626aaa7a075,1,1,cpp,cpp:_unary_right_fold
1d69eb1da2acc481cf29,1,1,nim,nim:of_branch
1d79981ec0a37bbc60e6,1,1,java,java:enum_constant
1d96aec62f9bb6aadb6f,1,1,python,python:import_statement
1d9f38617e72d0a9191e,1,1,zig,zig:break_expression
1df86976ce8a93300fcc,1,1,csharp,csharp:_address_of_expression
1e0701f356e6061f2186,1,1,python,python:complex_pattern
1e6560524ced1ce52489,1,1,kotlin,kotlin:anonymous_initializer
1e9efe19cd14c797aade,1,1,csharp,csharp:event_field_declaration
1eb158685983852888d6,1,1,kotlin,kotlin:callable_reference
1ec260437a3e9470a986,1,1,swift,swift:raw_str_interpolation_start
1ec658edea2bba33251d,1,1,r,r:_argument_named
1ec9635792de8e3ce48d,1,1,kotlin,kotlin:when_subject
1ecc245519f94d69480e,1,1,cpp,cpp:lambda_expression
1ed1aae0be5a5fd2aecd,1,1,rust,rust:escape_sequence
1edc812203c1d622ed1e,1,1,go,go:type_instantiation_expression
1f044eab721054472c04,1,1,swift,swift:dictionary_type
1f065a6299dfe12b087c,1,1,kotlin,kotlin:visibility_modifier
1f35fc8ae52e6fa0db8c,1,1,rust,rust:_delim_tokens
1fcf0cc02c646aee5459,1,1,swift,swift:oct_literal
1fcf11e8f626cc121cd2,1,1,rust,rust:generic_type
1fd81b8b42b2ec1b3518,1,1,rust,rust:generic_type_with_turbofish
204be5dee835e932e1ac,1,1,csharp,csharp:alias_qualified_name
205cd53f80eeb312cfd2,1,1,csharp,csharp:operator_declaration
20af19f289cdef075e3d,1,1,csharp,csharp:interpolation_alignment_clause
20b234eab32f5d974e61,1,1,r,r:extract_operator
20cc5281c2a09a84f1c5,1,1,csharp,csharp:_preproc_expression
210218d858e24182fba6,1,1,kotlin,kotlin:long_literal
2127866dd5f0e9032e38,1,1,c,c:number_literal
217108ec80a99d3e373f,1,1,rust,rust:index_expression
2174572d1bde93081f52,1,1,nim,nim:integer_literal
21ac85058467e985f1b8,1,1,java,java:string_fragment
21bd74882a26c22bb39d,1,1,rust,rust:array_type
21c24f375d5ba419f0df,1,1,java,java:inferred_parameters
2201285b1fcf796c5e63,1,1,swift,swift:open_start_range_expression
22280fee98ba057cf8c6,1,1,rust,rust:match_arm
223dcd263240f9fc7036,1,1,python,python:expression_list
223e36000cdd1e46ce3c,1,1,r,r:_open_brace
229275a18bf7e056d4c6,1,1,kotlin,kotlin:real_literal
2292c8efe54e519774dc,1,1,swift,swift:willset_didset_block
22b9e8904ba8edaf33ec,1,1,kotlin,kotlin:when_expression
22e7f9d36feffa0ddbcc,1,1,swift,swift:_additive_operator
22fbf2f2a5f172c3a305,1,1,nim,nim:_prefix_expression_command_start
2373dfb39945614a5631,1,1,swift,swift:lambda_function_type
2374927e6ffae538e464,1,1,r,r:namespace_operator
2382b5d2e3a227b6c4fe,1,1,kotlin,kotlin:_type_reference
23b9d1c9c5f9085941ba,1,1,cpp,cpp:_field_declaration_list_item
23d456b9c5f04b1ae5f5,1,1,csharp,csharp:interpolation
23d5e2c7e5dc14d1b46d,1,1,r,r:_single_quoted_string_content
2444fd27e6f085534a06,1,1,csharp,csharp:_query_body
24a71a84a84090b05926,1,1,csharp,csharp:switch_expression
24e34b52dfef12431214,1,1,swift,swift:value_argument
254e03cbf40d3d42a245,1,1,rust,rust:generic_function
258c398f6a8d69334487,1,1,cpp,cpp:field_initializer
25abdbfb2b8dbeab711d,1,1,nim,nim:distinct_type
25b55206557e167aaa39,1,1,r,r:na
25c22ec7df0135e1211a,1,1,csharp,csharp:is_pattern_expression
25c978e955d6a87ac106,1,1,csharp,csharp:sizeof_expression
25d0b87bb39741bddfc2,1,1,kotlin,kotlin:modifiers
26093b22ec1bcc7f244b,1,1,nim,nim:variant_declaration
265ced52990789f2d60d,1,1,java,java:record_declaration
26aa72061ee3fe211e0c,1,1,nim,nim:macro_declaration
26bb1cf67cb0280cb2df,1,1,go,go:raw_string_literal
26ccd230cd0d3f3a58d3,1,1,julia,julia:_power_operator
26dafb996dc223108929,1,1,rust,rust:range_pattern
26dd0a09cad7ade75279,1,1,swift,swift:capture_list
26e90cf0b5bf490a254b,1,1,csharp,csharp:preproc_warning
272ad8ba5b7dfb129f8f,1,1,rust,rust:type_parameter
273d0eb369f8cc36c205,1,1,r,r:braced_expression
273e7252f847fa3c25fb,1,1,swift,swift:lambda_parameter
27480146578a6193a9c0,1,1,python,python:elif_clause
274b11813abf142dd5e3,1,1,julia,julia:else_clause
276857e986147a693e54,1,1,swift,swift:_possibly_implicitly_unwrapped_type
27bde1e7147b08ccdbfc,1,1,zig,zig:labeled_statement
27c20157949c8796cdf1,1,1,python,python:yield
27c8b6b530366e0339e6,1,1,rust,rust:visibility_modifier
27e29719491d1790c774,1,1,csharp,csharp:spread_element
27f82b1f85694b6d2c18,1,1,rust,rust:use_list
280cc9a093d271a8555b,1,1,cpp,cpp:template_method
2880c6f6a93cded1c2ac,1,1,csharp,csharp:raw_string_literal
288d3fa37653c03acc3a,1,1,java,java:interface_declaration
28c02898d39eaf7ffd41,1,1,cpp,cpp:concatenated_string
292b5ec15ae812a7964c,1,1,cpp,cpp:type_parameter_declaration
293ca5527f0a63d6dc03,1,1,kotlin,kotlin:type_constraint
29669021b16a3815598b,1,1,csharp,csharp:checked_expression
29756bdd19e711249846,1,1,c,c:struct_specifier
2978dcb8ee095d9e71f9,1,1,zig,zig:nullable_type
297fd60dd20a1cbdcd4d,1,1,go,go:array_type
29923ebf16e1a32f1ed8,1,1,c,c:_field_declarator
2a000cb7368d2fa33edb,1,1,csharp,csharp:preproc_elif
2a1881233e335325c5ec,1,1,nim,nim:_command_block_argument_list
2a1e90bb811c524b4072,1,1,rust,rust:use_declaration
2a67d87108a296052ca2,1,1,nim,nim:_else_declaration_branch
2a764371440fcff7d502,1,1,rust,rust:type_arguments
2afcb1dc37b978ed4db4,1,1,rust,rust:generic_pattern
2afe0e25ce1d63c3e927,1,1,c,c:type_descriptor
2b02de9c9e5b8803267d,1,1,python,python:break_statement
2b81535a5f55fc689759,1,1,swift,swift:_macro_signature
2bc0f1cb553080d5b28f,1,1,swift,swift:value_arguments
2c126fd40a2dfa3628b3,1,1,julia,julia:quote_statement
2c1536131ef3c0cf5ef5,1,1,rust,rust:scoped_use_list
2c3bae12868c962cb8fa,1,1,kotlin,kotlin:conjunction_expression
2c4ee54184fbff33b25c,1,1,cpp,cpp:condition_declaration
2c66d2dd61095cb32405,1,1,java,java:_class_body_declaration
2c73944aa795429fe5a7,1,1,python,python:as_pattern
2cf6e8fc6e016da4fac2,1,1,go,go:_package_identifier
2d0cc3f7703c6c759b0a,1,1,kotlin,kotlin:function_body
2d104febd375401758fb,1,1,csharp,csharp:function_pointer_type
2d5a61a70a794135d5ae,1,1,java,java:catch_clause
2d729d88b6459f623dfd,1,1,csharp,csharp:preproc_if_in_top_level
2d7dca67f6d11a07c144,1,1,csharp,csharp:enum_member_declaration
2dd06e9e09787ce21fd0,1,1,python,python:assignment
2dee61002cd040184923,1,1,cpp,cpp:function_definition
2e6a320ce5ab83cde511,1,1,kotlin,kotlin:_delegation_specifiers
2e70ad8021cdf0634d4c,1,1,csharp,csharp:interpolated_string_expression
2ea7cb21b7a213553b88,1,1,kotlin,kotlin:if_expression
2ecc8fd4cf8cbb04d888,1,1,cpp,cpp:global_module_fragment_declaration
2edb6345b76a0a27c372,1,1,swift,swift:key_path_string_expression
2f446e1d125b8aa338ce,1,1,nim,nim:_distinct_declaration
2f712f52eb560b1a62bd,1,1,python,python:comparison_operator
2f74e94595d27d9f7877,1,1,python,python:chevron
2f880e452b0226ccf7fa,1,1,rust,rust:captured_pattern
2fab32f20946779d0129,1,1,c,c:field_expression
300dea6bd87ade2005e5,1,1,nim,nim:typeof
30757ca078182f440b14,1,1,zig,zig:field_initializer
3080fd3596d88a422903,1,1,zig,zig:link_section
30830f1d02135993ebd8,1,1,python,python:_match_block
30b00a1390830c967f04,1,1,csharp,csharp:with_expression
30ea18f6db6bb3c101be,1,1,kotlin,kotlin:statements
30ee1c5b347754c94b25,1,1,r,r:null
310043a5cc16e2639447,1,1,c,c:attribute_declaration
3124f8dd404bf4a216c7,1,1,swift,swift:_bodyless_function_declaration
312e7314d0a4f74ddfaf,1,1,nim,nim:term_rewriting_pattern
3137809705c536085c4c,1,1,java,java:continue_statement
31667f5369c123fe03ae,1,1,julia,julia:block
31928e5e8452d08d5794,1,1,csharp,csharp:do_statement
31ab36a11db5fbf48fed,1,1,swift,swift:function_modifier
31aba0b494284329d61a,1,1,go,go:slice_type
321a8bc0f80d35246a7d,1,1,csharp,csharp:preproc_if_in_enum_member_declaration
325537acbc0fb4976641,1,1,python,python:true
32575a361b4a0144f615,1,1,nim,nim:conditional_declaration
3266c9a21989f930f5e0,1,1,julia,julia:parenthesized_expression
32b42e5de0e94a9defe7,1,1,swift,swift:setter_specifier
32b9ee87cb8f756f3dd2,1,1,python,python:_comprehension_clauses
32d08656497635ebfe15,1,1,nim,nim:_tuple_field_declaration_list
332d6aaa4d1ca3803470,1,1,csharp,csharp:preproc_nullable
33358fb5458cad413bac,1,1,python,python:aliased_import
33912ba35c244ff4fdce,1,1,swift,swift:additive_expression
339cbb8be6d5f6056530,1,1,nim,nim:else_branch
339d1ed7723e68f96cb0,1,1,nim,nim:parenthesized
33a383e9721b293d285f,1,1,nim,nim:_concept_type_parameter
33e7e93f199ee4b7235b,1,1,rust,rust:tuple_pattern
33ff2bb2f60da7b4d3c3,1,1,go,go:func_literal
341c4ad1cbe3d6a70af9,1,1,kotlin,kotlin:source_file
34295d4bfbac9146fb30,1,1,swift,swift:_block
342ac5d4ed862a90eee3,1,1,cpp,cpp:co_return_statement
345e34cc3bbe4db183a3,1,1,swift,swift:discard_statement
34b75c95f33ed2af7c7a,1,1,nim,nim:_identifier_declaration
352d090fd6c6987b9ae0,1,1,nim,nim:bind_statement
352f02c118aa3de3966e,1,1,csharp,csharp:implicit_array_creation_expression
3553ea4403f361cdb6ef,1,1,java,java:ternary_expression
3563b34cb4af18367c25,1,1,nim,nim:_variant_declaration_body
35925adc5b17f5c7b108,1,1,csharp,csharp:member_access_expression
35ac3f83baf07441dfa6,1,1,csharp,csharp:extension_declaration
35b1b533cbafc11b7c1f,1,1,julia,julia:_semicolon
35b47a1306f2055734ae,1,1,java,java:marker_annotation
35bde2bfa2233ed9e46a,1,1,go,go:type_spec
3640ae7d5f97eea1b487,1,1,java,java:decimal_floating_point_literal
3686a07469761ca0f8dd,1,1,swift,swift:inheritance_constraint
36a09a5a0a297b44402a,1,1,kotlin,kotlin:elvis_expression
36c0c386e8e44d2b077c,1,1,kotlin,kotlin:companion_object
36ca09a3b6b9a56ae642,1,1,cpp,cpp:operator_cast_definition
36f8c0652e5293b9c6c1,1,1,csharp,csharp:calling_convention
372cf28c76b776cc22b6,1,1,java,java:exports_module_directive
379b10b2efc930cba585,1,1,julia,julia:type_head
37c732270b26327edd6d,1,1,swift,swift:tuple_expression
37cb649c0a0fefb0dcc3,1,1,java,java:dimensions
37d3ea855478f2502402,1,1,csharp,csharp:slice_pattern
3808caf9901c93dcd78b,1,1,csharp,csharp:and_pattern
3823a93a954d495c4cf4,1,1,r,r:parameters
382a7868ed8e58bac4bd,1,1,java,java:type_arguments
3845daad37aebdc4e0f9,1,1,python,python:future_import_statement
387d8e535d697bf3ddce,1,1,zig,zig:asm_input_item
38aac3fff4d6f55f861c,1,1,rust,rust:char_literal
38b6691cf6e387f9efb7,1,1,julia,julia:if_statement
38c15caa142162699c68,1,1,swift,swift:ownership_modifier
38e45344c06a793cc568,1,1,java,java:primary_expression
38e62570ec473ef6b2f0,1,1,cpp,cpp:_block_item
39417e20ecc6023cea19,1,1,rust,rust:scoped_type_identifier
3954b1c39e8b6a8eacbd,1,1,zig,zig:test_declaration
39746d26ff580f90a39f,1,1,csharp,csharp:explicit_interface_specifier
39caa29e22330b10cd1e,1,1,go,go:short_var_declaration
3a195f0e05d232b351a3,1,1,nim,nim:_simple_expression
3a1f13b914545afe0cc3,1,1,rust,rust:metavariable
