class_id,member_count,language_count,languages,members
3dc763d8e9a0ac7eebda,2,2,c|cpp,cpp:_declaration_declarator|c:_declaration_declarator
463276546f89a3ae0908,2,2,kotlin|swift,kotlin:_simple_user_type|swift:_simple_user_type
482d1d087325964b4ad5,2,2,c|cpp,cpp:abstract_pointer_declarator|c:abstract_pointer_declarator
4e6ff2f9c44caa0f0d41,2,2,c|cpp,cpp:_old_style_function_declarator|c:_old_style_function_declarator
4ed70f0c0c76fadfa6f6,2,2,c|cpp,cpp:update_expression|c:update_expression
51ce7bb64450cb473900,2,2,csharp|swift,csharp:foreach_statement|swift:_expression_without_willset_didset
547aec864113354f18e7,2,2,cpp|csharp,cpp:co_await_expression|csharp:preproc_unary_expression
572a5ad3c12e54e662a7,2,2,cpp|csharp,cpp:_requirement|csharp:_interpolated_string_content
57ba3e6b6e772eadde24,2,2,csharp|python,python:augmented_assignment|csharp:assignment_expression
5a8a287729db3f51ff50,2,2,c|cpp,cpp:abstract_parenthesized_declarator|c:abstract_parenthesized_declarator
5b3a822456e80983fc22,2,2,c|cpp,cpp:escape_sequence|c:escape_sequence
5f428ace193a3c8672e5,2,2,c|cpp,cpp:system_lib_string|c:system_lib_string
610946da22ae7020ba66,2,2,c|cpp,cpp:preproc_call_expression|c:preproc_call_expression
61e4e3ebd42e3fd56b08,2,2,c|cpp,cpp:declaration|c:declaration
637d7519b57ea628c00a,2,2,c|cpp,cpp:preproc_if_in_enumerator_list|c:preproc_if_in_enumerator_list
6d23d4d0f07c69fad1fc,2,2,kotlin|python,python:decorator|kotlin:package_header
6f842cbcf4d5e22ed99c,2,2,kotlin|python,python:string|kotlin:string_literal
70f90985ab28f44d7832,2,2,c|cpp,cpp:_declaration_specifiers|c:_declaration_specifiers
72ae5a981b5e10cba729,2,2,c|cpp,cpp:preproc_if|c:preproc_if
73bbb91d4b4adfb8628a,2,2,c|cpp,cpp:abstract_array_declarator|c:abstract_array_declarator
74c78815d67cc491df4a,2,2,c|cpp,cpp:preproc_call|c:preproc_call
76ff40bbb434329ec6e5,2,2,c|cpp,cpp:labeled_statement|c:labeled_statement
7888e108c5a9edbe41c0,2,2,c|cpp,cpp:preproc_defined|c:preproc_defined
7c2eb7489f2f7df997fd,2,2,c|cpp,cpp:preproc_params|c:preproc_params
7e81a182ed5921c7dbb5,2,2,csharp|java,csharp:string_literal_content|java:string_fragment
819d701fa905e1d81a2d,2,2,c|cpp,cpp:cast_expression|c:cast_expression
81c42393adf25cc692ae,2,2,cpp|java,cpp:user_defined_literal|java:record_pattern
83db2691f26504b51264,2,2,c|cpp,cpp:alignof_expression|c:alignof_expression
85c1a76f3a3795051f87,2,2,c|cpp,cpp:preproc_include|c:preproc_include
911a240a276b980723d5,2,2,python|rust,rust:tuple_pattern|python:dictionary
916e1a6779985a33c818,2,2,c|cpp,cpp:alignas_qualifier|c:alignas_qualifier
91a0d944197f4278f49f,2,2,c|cpp,cpp:offsetof_expression|c:offsetof_expression
939189baa76db359f343,2,2,csharp|java,csharp:for_statement|java:synchronized_statement
94f644a1ff9d8fdb1062,2,2,c|cpp,cpp:_type_definition_type|c:_type_definition_type
95b660650a58f181a8ca,2,2,kotlin|zig,zig:identifier|kotlin:function_body
95ec26520c918f2c8d83,2,2,kotlin|python,python:relative_import|kotlin:top_level_object
9adf5789c6b0cc0d142d,2,2,go|julia,go:_statement|julia:_statement
9cbe1087e8aefa445b0d,2,2,c|cpp,cpp:char_literal|c:char_literal
9dcf90518228a748f604,2,2,java|rust,rust:match_pattern|java:variable_declarator
a27c77cb7474f9d36bfd,2,2,c|cpp,cpp:macro_type_specifier|c:macro_type_specifier
a49fd238fe74039c77e1,2,2,c|cpp,cpp:type_definition|c:type_definition
a54772a0bdfc4aa14ad3,2,2,c|cpp,cpp:preproc_ifdef_in_enumerator_list|c:preproc_ifdef_in_enumerator_list
a5a481e80c31866cca2c,2,2,c|cpp,cpp:preproc_ifdef|c:preproc_ifdef
a6ace5e7485279622127,2,2,c|cpp,cpp:generic_expression|c:generic_expression
a8126a57f79bd898c581,2,2,c|cpp,cpp:preproc_elif|c:preproc_elif
aa7ba590e6ab3d6f2d5b,2,2,go|rust,go:variadic_parameter_declaration|rust:scoped_use_list
b4e885541e54aa5c0f27,2,2,c|rust,rust:if_expression|c:if_statement
b5101c01c375f0c27dc6,2,2,c|cpp,cpp:preproc_def|c:preproc_def
b83c5033feb437644fed,2,2,csharp|rust,rust:source_file|csharp:compilation_unit
c485f327640614e3ce11,2,2,julia|python,python:conditional_expression|julia:ternary_expression
c4b5776d909b5854d95e,2,2,julia|nim,julia:macrocall_expression|nim:_post_expression_do_block
c527a8719d345049d894,2,2,c|cpp,cpp:fold_expression|c:parenthesized_expression
c5bf90810b81622fcecc,2,2,go|java,go:escape_sequence|java:escape_sequence
c8cebb394bfdfc39f714,2,2,kotlin|swift,kotlin:integer_literal|swift:integer_literal
ccfa25f81f099b642c37,2,2,c|cpp,cpp:sized_type_specifier|c:sized_type_specifier
cee60e8bb2957c64ffc6,2,2,c|cpp,cpp:comma_expression|c:comma_expression
d80f04290764daabf091,2,2,java|swift,java:_string_literal|swift:enum_class_body
d84b2420b48ed88fc91f,2,2,c|cpp,cpp:preproc_elifdef_in_enumerator_list|c:preproc_elifdef_in_enumerator_list
d8531892607b73dbc10d,2,2,kotlin|swift,kotlin:parameter_modifiers|swift:_locally_permitted_modifiers
dad2a807dda2c80b6519,2,2,c|cpp,cpp:preproc_function_def|c:preproc_function_def
dcfa417180c3849c7cf7,2,2,csharp|julia,julia:typed_expression|csharp:switch_expression
e36629092ba5b8041d7a,2,2,c|cpp,cpp:enumerator_list|c:enumerator_list
e5c7e8461bf2f2a54ad6,2,2,c|cpp,cpp:conditional_expression|c:conditional_expression
e621dcc474976ab62119,2,2,c|cpp,cpp:storage_class_specifier|c:storage_class_specifier
e640ea8e6a9640a7e0be,2,2,csharp|java,csharp:conditional_expression|java:ternary_expression
ea6d123ba981a6040c7f,2,2,c|cpp,cpp:pointer_expression|c:pointer_expression
ec46b4f5e5f217dc35ef,2,2,julia|nim,julia:_import_list|nim:_equal_expression_list
ec71c9407f89de7343a4,2,2,c|cpp,cpp:preproc_elif_in_enumerator_list|c:preproc_elif_in_enumerator_list
f4e1d6c2308f56ede345,2,2,c|cpp,cpp:gnu_asm_expression|c:gnu_asm_expression
f651c1741ddb10bc9b46,2,2,c|cpp,cpp:_function_declaration_declarator|c:_function_declaration_declarator
fa715adc2040b58d8602,2,2,go|rust,go:type_alias|rust:type_binding
ff067d7274581c5d04f7,2,2,go|swift,go:special_argument_list|swift:_constructor_value_arguments
43037e1d0d66ddb3360c,23,1,nim,nim:except_clause|nim:include_statement|nim:bind_statement|nim:mixin_statement|nim:proc_declaration|nim:func_declaration|nim:method_declaration|nim:iterator_declaration|nim:macro_declaration|nim:template_declaration|nim:converter_declaration|nim:using_section|nim:const_section|nim:let_section|nim:_distinct_declaration|nim:_ref_declaration|nim:_pointer_declaration|nim:variant_declaration|nim:_concept_pointer_parameter|nim:_concept_ref_parameter|nim:_concept_static_parameter|nim:_concept_type_parameter|nim:_concept_var_parameter
3a354fdf017bf318c6d7,11,1,nim,nim:discard_statement|nim:return_statement|nim:raise_statement|nim:yield_statement|nim:break_statement|nim:continue_statement|nim:var_type|nim:out_type|nim:distinct_type|nim:ref_type|nim:pointer_type
8b99c1b68731e5fdffec,10,1,swift,swift:multiplicative_expression|swift:additive_expression|swift:infix_expression|swift:check_expression|swift:comparison_expression|swift:equality_expression|swift:conjunction_expression|swift:disjunction_expression|swift:bitwise_operation|swift:assignment
1ebb52ddae36416b3420,7,1,julia,julia:_pair_operator|julia:_lazy_or_operator|julia:_lazy_and_operator|julia:_pipe_right_operator|julia:_pipe_left_operator|julia:_rational_operator|julia:_tilde_operator
759f7d94ebbb1190010b,6,1,nim,nim:_command_statement|nim:_command_block|nim:_call_block|nim:_call_do|nim:_command_complex_expression|nim:_command_expression
802cd1b11173425af8b0,6,1,kotlin,kotlin:as_expression|kotlin:multiplicative_expression|kotlin:additive_expression|kotlin:infix_expression|kotlin:comparison_expression|kotlin:equality_expression
c072edb387266c3f983b,5,1,swift,swift:_await_operator|swift:_consume_operator|swift:_three_dot_operator|swift:_open_ended_range_operator|swift:_discard_operator
b56c656bbe3b78a65dfc,4,1,python,python:list_comprehension|python:dictionary_comprehension|python:set_comprehension|python:generator_expression
f6c8c4fb2da14cb33e1e,4,1,nim,nim:static_statement|nim:defer|nim:else_branch|nim:finally_branch
fdb77c24a3ffda6acc9f,4,1,csharp,csharp:preproc_error|csharp:preproc_warning|csharp:preproc_define|csharp:preproc_undef
001b02a8de9382c7c940,3,1,csharp,csharp:preproc_else_in_expression|csharp:preproc_else_in_enum_member_declaration|csharp:preproc_else_in_attribute_list
35901280ef6d4714833e,3,1,nim,nim:_infix_operator_10r|nim:_infix_operator_10l|nim:_infix_operator_7
38f9c8bab0482ecab2e4,3,1,rust,rust:token_tree_pattern|rust:token_tree|rust:delim_token_tree
637ec08b4c2b4436d3f8,3,1,r,r:call|r:subset|r:subset2
693b052b874a1d5238ff,3,1,cpp,cpp:reference_declarator|cpp:reference_field_declarator|cpp:reference_type_declarator
7749c5ee037ae3d053a0,3,1,nim,nim:proc_expression|nim:func_expression|nim:iterator_expression
793f4aa1b48c2ff21346,3,1,nim,nim:object_type|nim:enum_type|nim:nil_literal
81995fa5633b0f4b0880,3,1,csharp,csharp:extern_alias_directive|csharp:sizeof_expression|csharp:typeof_expression
880c2fc312d68c1c7498,3,1,rust,rust:enum_variant_list|rust:field_declaration_list|rust:arguments
aa5c41a2f6e4aeddfd26,3,1,r,r:call_arguments|r:subset_arguments|r:subset2_arguments
b31faa83ab89f2fcf9f3,3,1,java,java:field_declaration|java:constant_declaration|java:local_variable_declaration
cfdc9acc1b43f1819ed7,3,1,csharp,csharp:preproc_if_in_expression|csharp:preproc_if_in_enum_member_declaration|csharp:preproc_if_in_attribute_list
ddb8473dc01f893c7962,3,1,csharp,csharp:preproc_elif_in_expression|csharp:preproc_elif_in_enum_member_declaration|csharp:preproc_elif_in_attribute_list
e7d77dc50e1f25c9566b,3,1,nim,nim:_proc_type|nim:_iterator_type|nim:_func_type
04f1453c9f25c1686ba2,2,1,julia,julia:function_definition|julia:macro_definition
058329c50857c9183538,2,1,swift,swift:_class_member_declarations|swift:_protocol_member_declarations
06966d1f68123b9fc3a7,2,1,swift,swift:await_expression|swift:consume_expression
0faba59cd88d03ac82e9,2,1,nim,nim:import_statement|nim:export_statement
1241bba25dda45d2510c,2,1,go,go:import_spec_list|go:field_declaration_list
16c23bdcf46a789fccdf,2,1,nim,nim:block_documentation_comment|nim:block_comment
181bf92fdcbb068dbeb8,2,1,nim,nim:_block_statement_list|nim:_import_except
19ac504dbe4d76a22c8e,2,1,c,c:_top_level_item|c:_block_item
19e68c2bc6b2e3cf998b,2,1,julia,julia:prefixed_string_literal|julia:prefixed_command_literal
19f70e5d457dc7b53ef4,2,1,zig,zig:asm_output|zig:asm_input
1f47c3a8ccae20ac76bf,2,1,zig,zig:continue_expression|zig:break_expression
26ec3717bb03dcd7fc84,2,1,julia,julia:export_statement|julia:public_statement
28b718a59c8e26277385,2,1,rust,rust:union_item|rust:enum_item
29c486d28e6030f4eb08,2,1,nim,nim:_parameter_declaration_list|nim:_field_declaration_list
2cfc8b761d95a589eb8f,2,1,go,go:break_statement|go:continue_statement
33ca94b4494f490314c9,2,1,zig,zig:if_expression|zig:if_type_expression
37b644e1f887164855a8,2,1,java,java:exports_module_directive|java:opens_module_directive
42dcd8196537f944f85a,2,1,csharp,csharp:primary_constructor_base_type|csharp:declaration_pattern
4ab2d675b956753057a5,2,1,swift,swift:_binding_pattern_no_expr|swift:_binding_pattern_with_expr
4f1d01d3b9ed67ba606a,2,1,java,java:dimensions_expr|java:package_declaration
526db2cefa3ddb871be8,2,1,julia,julia:selected_import|julia:_qualified_macro_identifier
539c504fd53ac07e46c7,2,1,julia,julia:compound_statement|julia:quote_statement
5559c549c788e7cd94d1,2,1,julia,julia:index_expression|julia:parametrized_type_expression
56497fd2c65758764d9a,2,1,rust,rust:async_block|rust:gen_block
5a16842c3c8521ea5704,2,1,cpp,cpp:function_declarator|cpp:function_field_declarator
5cee5e35ea1b63621f2e,2,1,rust,rust:_inner_line_doc_comment_marker|rust:_outer_line_doc_comment_marker
5ecf264749f0bc98e07a,2,1,swift,swift:protocol_property_requirements|swift:deprecated_operator_declaration_body
669ae9f1ac4851d3e6ea,2,1,julia,julia:let_statement|julia:do_clause
67795b72a3e0e7d19750,2,1,cpp,cpp:qualified_field_identifier|cpp:qualified_type_identifier
7174f82d71458055d1ee,2,1,r,r:_single_quoted_string|r:_double_quoted_string
79d66ad366a62f13f6a6,2,1,swift,swift:identifier|swift:user_type
85554d282060a63424de,2,1,csharp,csharp:as_expression|csharp:is_expression
8626db79f9332eecad31,2,1,cpp,cpp:constraint_conjunction|cpp:constraint_disjunction
87fdebd84dd7e42425d2,2,1,csharp,csharp:tuple_type|csharp:tuple_expression
894155e2e5dd6f42ddb7,2,1,kotlin,kotlin:_generic_call_expression_no_trailing_lambda|kotlin:_generic_call_expression
8bccace735139a972d65,2,1,swift,swift:_no_expr_pattern_already_bound|swift:_non_binding_pattern_with_expr
8e6c93c71e7cec212521,2,1,nim,nim:bracket_expression|nim:curly_expression
9685c632760cfd8c0711,2,1,zig,zig:struct_declaration|zig:enum_declaration
97bc59f9e8f0347d679a,2,1,nim,nim:while|nim:elif_branch
98b02f799baf7b9ca506,2,1,swift,swift:capture_list|swift:_tuple_pattern
98f88b8e5120dd2a76ec,2,1,nim,nim:if|nim:when
993916885a0f1f0291ab,2,1,csharp,csharp:and_pattern|csharp:or_pattern
9d0355bec6218a0c1f4c,2,1,rust,rust:assignment_expression|rust:type_cast_expression
9de110e0c653aaac9b59,2,1,csharp,csharp:fixed_statement|csharp:lock_statement
a05502e577109b0c1564,2,1,r,r:_single_quoted_string_content|r:_double_quoted_string_content
a3463cb171d88411cf8a,2,1,nim,nim:_expression_with_call_do|nim:_simple_expression_command_start
a4468b5dfd060c215266,2,1,nim,nim:_tuple_field_declaration_list|nim:parameter_declaration_list
a451e9ae6a4dcc58cdb5,2,1,rust,rust:token_repetition_pattern|rust:token_repetition
a786fb6f0fedafb07a64,2,1,nim,nim:_concept_parameter|nim:_expression_with_post_block
a964773dbb1a021395d3,2,1,swift,swift:function_declaration|swift:_modifierless_function_declaration
aceeb61349267bcdeded,2,1,nim,nim:pragma_statement|nim:enum_field_declaration
b95e5a83a0b3f1c36b03,2,1,cpp,cpp:argument_list|cpp:requires_parameter_list
c1255417704f47bbda4a,2,1,rust,rust:_line_doc_comment_marker|rust:_block_doc_comment_marker
c32a12476a7a44e4653b,2,1,rust,rust:return_expression|rust:yield_expression
c5c2483a6d7232b46456,2,1,julia,julia:string_literal|julia:command_literal
c78c823a93f809c1a421,2,1,julia,julia:else_clause|julia:finally_clause
c91652e633e1ccb04605,2,1,go,go:parameter_list|go:literal_value
cb0969e92ff448ac4a6b,2,1,nim,nim:_interpreted_string_body|nim:_long_string_body
d05a97882488fa66909b,2,1,python,python:list_splat_pattern|python:dictionary_splat_pattern
d4cc1f03a68bab948da8,2,1,swift,swift:willset_clause|swift:didset_clause
d6e523f74408dedac783,2,1,nim,nim:_command_expression_argument_list|nim:type_expression
ec44d17b85c43687a8d2,2,1,swift,swift:navigation_suffix|swift:macro_definition
eef3ed0364f4c1e878fc,2,1,swift,swift:computed_getter|swift:computed_modify
f3707c915e45e8f25d3e,2,1,nim,nim:block|nim:except_branch
fce75313f05c00c8d1fb,2,1,csharp,csharp:preproc_region|csharp:preproc_endregion
ff04ac11bed5a49e671a,2,1,swift,swift:line_string_literal|swift:multi_line_string_literal
0006ba5757d8d88f4bf6,1,1,cpp,cpp:template_template_parameter_declaration
00713761f3ad7cf94565,1,1,zig,zig:escape_sequence
00a61ad15dcbcbf4804b,1,1,csharp,csharp:_implicit_parameter_list_with_modifiers
014ea9fa5caa391fa1ca,1,1,rust,rust:_type
014f82c0e46e664e9fb5,1,1,nim,nim:_infix_operator_4
01b4ebbdea7123e0bb03,1,1,rust,rust:macro_definition
0222ba530708203c2585,1,1,kotlin,kotlin:modifiers
0266d2f553c870981d16,1,1,cpp,cpp:optional_parameter_declaration
0305c716e1293668f4fb,1,1,csharp,csharp:implicit_type
030d979a9d2a77dd8dcf,1,1,java,java:_method_declarator
03dea230e3303dd4d25a,1,1,rust,rust:for_lifetimes
03f2c8762c94bac304e2,1,1,java,java:receiver_parameter
04286a4a6aa78533295e,1,1,c,c:abstract_function_declarator
046b776a2e25adc534e9,1,1,csharp,csharp:preproc_nullable
04bfceb4ac2a1a6cda5f,1,1,julia,julia:character_literal
04dfe7780fba11afd2b0,1,1,csharp,csharp:interpolation
0560238d7787e73ae4e4,1,1,python,python:with_clause
05f2f41b932df99de966,1,1,swift,swift:value_arguments
06257bdbb67fcb682666,1,1,csharp,csharp:global_attribute
0627c27eea04bee7a0b6,1,1,julia,julia:open_tuple
065b33e1c8cb2b8c1a95,1,1,swift,swift:custom_operator
06d257bd7fe6ed0a9744,1,1,csharp,csharp:_variable_designation
06fb0b9b45493b3c1c5e,1,1,r,r:_raw_string
0726007912e7e97526ca,1,1,java,java:declaration
072c683ab10ef35b6f83,1,1,julia,julia:for_binding
07d4863d2512a7fc7faa,1,1,swift,swift:source_file
08d5d0e8413381989f7e,1,1,cpp,cpp:placeholder_type_specifier
090a9bdb578c1d411832,1,1,go,go:const_declaration
091be1411fb14e662916,1,1,csharp,csharp:anonymous_method_expression
0932598c195602ad71ca,1,1,rust,rust:integer_literal
09e64a116e9f9a1b34bd,1,1,go,go:const_spec
0a0515c26c09ff9a6e49,1,1,cpp,cpp:variadic_parameter_declaration
0a3c14bf96dfacaecbfa,1,1,swift,swift:statement_label
0a50eec3089d19353abd,1,1,csharp,csharp:catch_declaration
0a5595cba04f60de18f9,1,1,csharp,csharp:switch_statement
0a5843c7605f94c7d340,1,1,cpp,cpp:inline_method_definition
0ad9c25d7b32a6c9ab66,1,1,kotlin,kotlin:secondary_constructor
0aea6ebb586756b56245,1,1,go,go:composite_literal
0b5ac72fbcf427a4776f,1,1,csharp,csharp:while_statement
0b8538e9ea3398796a24,1,1,rust,rust:array_type
0c1868edf881c3f1b895,1,1,python,python:escape_sequence
0c64b20786c6c721ad38,1,1,kotlin,kotlin:_type
0c7d45cc25e2be4382e2,1,1,java,java:unary_expression
0cf4306702d89330855f,1,1,c,c:_for_statement_body
0d0cda8aa228bfab9fc2,1,1,cpp,cpp:_class_declaration
0d1df029d9d708660b2c,1,1,csharp,csharp:_identifier_token
0d2ea6e21f06d952b846,1,1,kotlin,kotlin:prefix_expression
0d5e4f2bde1cd4eb87fe,1,1,zig,zig:assignment_expression
0d8a6602fbec70f0ba06,1,1,python,python:class_definition
0dfb8d698b54611e4fbc,1,1,python,python:for_in_clause
0ebd09d7df989b2c72ec,1,1,zig,zig:while_expression
0efff0f104163340a8a6,1,1,java,java:enhanced_for_statement
0f6fb7eb3e70a3186430,1,1,csharp,csharp:list_pattern
0fc5c785715845c4ceb1,1,1,kotlin,kotlin:not_nullable_type
0ff834caf8a2ea368f19,1,1,kotlin,kotlin:property_declaration
1074634570b6bdda5957,1,1,kotlin,kotlin:lambda_literal
1076e879973836d05b71,1,1,cpp,cpp:_abstract_declarator
10c60187fd51ad45ce16,1,1,rust,rust:where_predicate
116f852090ba16390f6c,1,1,r,r:binary_operator
117347e7a94048b696f6,1,1,go,go:for_statement
11b1c5d58d2b6ca37dad,1,1,nim,nim:symbol_declaration
11cfb47a259540ad1909,1,1,swift,swift:_tuple_pattern_item
11d94c271b4c04ef55d2,1,1,swift,swift:_key_path_postfixes
12b73cdf2f1af0f81b55,1,1,python,python:comparison_operator
13267a2acd8a3a3e2af7,1,1,swift,swift:value_argument
137d4688d410096b60e2,1,1,swift,swift:switch_statement
13c5d273822bdf77eee0,1,1,rust,rust:ordered_field_declaration_list
1426a501488b24e1d4d0,1,1,swift,swift:subscript_declaration
143509652a87727114b5,1,1,nim,nim:generalized_string
1440ba9ab4981207ac6d,1,1,nim,nim:_infix_operator_1
146fd4956e7a94e5b3b8,1,1,rust,rust:expression_statement
149885c86e4c1cc217ef,1,1,java,java:inferred_parameters
150223ccb28f30e56091,1,1,csharp,csharp:attribute
1683c157243c2aebe293,1,1,rust,rust:_condition
17098328d731a48f2360,1,1,cpp,cpp:template_declaration
1744a41c7f53af944084,1,1,cpp,cpp:lambda_capture_initializer
17aea470923528d2c2f1,1,1,cpp,cpp:_binary_fold
17ce6f8c81206c2f5672,1,1,nim,nim:_variant_declaration_body
17fdaf2dd7c5dbd95ac9,1,1,c,c:_expression_not_binary
18543b1db2bfa5d7f53d,1,1,cpp,cpp:operator_cast
189c1328115a25e5ade1,1,1,julia,julia:import_path
18be48f50b0f73f0f691,1,1,swift,swift:catch_block
190ca142723b0451d785,1,1,swift,swift:macro_declaration
1ab575972daef46a3d77,1,1,cpp,cpp:operator_cast_definition
1af10ca6a8f6422fca57,1,1,julia,julia:_arrow_operator
1b2855fd14aa1cddafb7,1,1,java,java:resource
1b323a5b621de937d3c5,1,1,swift,swift:for_statement
1b5b83e4b3b7c174617c,1,1,csharp,csharp:enum_member_declaration
1b89e220656c1fff52f5,1,1,rust,rust:line_comment
1bed4ab2fff762245bec,1,1,cpp,cpp:_block_item
1c0204815b5eee1d75ba,1,1,rust,rust:type_item
1c33f48346c6d3c5fc0c,1,1,python,python:keyword_identifier
1c396c94d777dd470938,1,1,swift,swift:deinit_declaration
1c59b911fb2065cba8ff,1,1,go,go:default_case
1cbb94300d12cf4d78e4,1,1,zig,zig:asm_input_item
1d0410c1862b1621d225,1,1,csharp,csharp:member_access_expression
1d7c8ac85ee4b08aa631,1,1,cpp,cpp:export_declaration
1df3ffbfbcf5c15de7a6,1,1,kotlin,kotlin:_interpolation
1e32eb12af19bbe67ebe,1,1,julia,julia:if_statement
1e6f8ea45e9f2fab956e,1,1,swift,swift:_bodyless_function_declaration
1eb45503d07422b6f393,1,1,go,go:function_type
1ee34415e5e26c54ee13,1,1,rust,rust:use_bounds
1eedb168326cad34f5f1,1,1,csharp,csharp:type_parameter_constraint
1f0488160e19bd984353,1,1,csharp,csharp:implicit_object_creation_expression
1fe959f0c44d84065d0b,1,1,kotlin,kotlin:label
202d8aae1c14df729e4c,1,1,swift,swift:member_modifier
20f1af7b87bcb05207f5,1,1,kotlin,kotlin:class_declaration
213c820a7f6717fafbfa,1,1,swift,swift:willset_didset_block
2194cbd6da17308bed79,1,1,java,java:switch_block_statement_group
21a0daf142e463af25cd,1,1,csharp,csharp:from_clause
21a8800313787e7fe3e7,1,1,cpp,cpp:_function_attributes_end
21cbd6225ab4524a2494,1,1,c,c:sizeof_expression
21e8012c7cc1b7c95809,1,1,csharp,csharp:constructor_initializer
2200d4e576a93d66666b,1,1,swift,swift:_oneline_regex_literal
22108c0551ed47c422b5,1,1,julia,julia:for_statement
231b2a455cc0a67f6dc2,1,1,go,go:variadic_argument
23857c5567a6bb8b64f2,1,1,csharp,csharp:variable_declarator
23a009e0aa5e24c48499,1,1,rust,rust:field_initializer_list
23a3685bab7159b8e0f7,1,1,c,c:type_qualifier
23a6a456e292bc705e81,1,1,c,c:field_expression
240894ec485d446d00b8,1,1,swift,swift:ternary_expression
2469e2c5d3c47d8f02d2,1,1,java,java:annotation_type_body
249db5eb6a7c61b0128f,1,1,cpp,cpp:reflect_expression
24d282cced98136ef9dc,1,1,swift,swift:diagnostic
2511a32b67b8eb4e2200,1,1,kotlin,kotlin:explicit_delegation
2537c5b84757f4df2773,1,1,swift,swift:inheritance_specifier
257ae5e62abd8f7d6944,1,1,cpp,cpp:constructor_try_statement
25e622476d5e9d5dc17f,1,1,swift,swift:_try_operator_type
25ffad7eea28db62822f,1,1,kotlin,kotlin:_lambda_parameter
263e935390a1782de168,1,1,swift,swift:lambda_parameter
2776bb0d311ca800e00d,1,1,python,python:with_statement
2792a6855d87441a1ea3,1,1,c,c:_type_declarator
27af7f99dbc6975be96b,1,1,python,python:unary_operator
281897b68ee4e974c0ac,1,1,kotlin,kotlin:type_alias
282826d896cc95307476,1,1,cpp,cpp:init_declarator
284a3e9c4969ce72a7fa,1,1,swift,swift:_non_constructor_function_decl
2914f0623dd34d61bc4b,1,1,csharp,csharp:ref_type
291b4f0335919c454d06,1,1,rust,rust:or_pattern
2927428743f734dbb622,1,1,julia,julia:_primary_expression
292daa977e934ace2521,1,1,nim,nim:_expression_statement
2950d5b71717dcaa1fb5,1,1,julia,julia:_comparison_operator
2966b8b1cfc6c65e29db,1,1,cpp,cpp:_enum_base_clause
297a9a4adc380be587bc,1,1,go,go:communication_case
29b703cde2ab61d06c26,1,1,cpp,cpp:number_literal
29be8707528c793182f6,1,1,rust,rust:parameters
2a82be46bd76de901123,1,1,csharp,csharp:enum_declaration
2a8cf4797f5c4a24cdc9,1,1,nim,nim:_generalized_string_literal
2acaf1c8c1dbd2b6c5f1,1,1,java,java:method_declaration
2adb2238a1a249067210,1,1,java,java:decimal_floating_point_literal
2b38afa8562af35204df,1,1,python,python:import_prefix
2b3903395803c87b815d,1,1,swift,swift:_modifierless_property_declaration
2b4548dbcc97891e8d7e,1,1,zig,zig:switch_case
2b81535a5f55fc689759,1,1,swift,swift:_macro_signature
2b89e03be45ae286fa36,1,1,zig,zig:using_namespace_declaration
2b9e4c7a842217753821,1,1,python,python:raise_statement
2bbeec20a0da6e4e00dd,1,1,rust,rust:fragment_specifier
2bebb4405041b50a05c4,1,1,go,go:slice_type
2bfe19f1f6bd9cf153ba,1,1,csharp,csharp:using_variable_declarator
2c37807e2c3a4992317c,1,1,swift,swift:directive
2cc5125906c0153697fd,1,1,csharp,csharp:_query_body
2d213368d034423e98fd,1,1,csharp,csharp:raw_string_literal
2d43529c0f85ff3e08f6,1,1,swift,swift:type_constraints
2dbe84a9af22575f1076,1,1,cpp,cpp:_field_declarator
2dd6615c45a5f8fcf73a,1,1,python,python:while_statement
2dd78bda23b6197e8bae,1,1,julia,julia:compound_assignment_expression
2e1cc99e1eb0029640db,1,1,swift,swift:_import_kind
2e2a72d37e57f947d366,1,1,cpp,cpp:_function_attributes_start
2e350c9f11de81429915,1,1,csharp,csharp:_enum_declaration_initializer
2e47490a23da46422ffc,1,1,java,java:binary_integer_literal
2e68669d6855d90e372e,1,1,go,go:receive_statement
2e6e30783fe90e05f807,1,1,python,python:except_clause
2e7333c1d9b4bc347398,1,1,csharp,csharp:_local_function_declaration
2e734d358ee29959304f,1,1,python,python:integer
2f0fd59053a27478c023,1,1,swift,swift:special_literal
2f522e4a8981463f07e5,1,1,rust,rust:while_expression
2f5485d5939735f3c905,1,1,rust,rust:use_list
2fdfe394996157162806,1,1,csharp,csharp:receiver_parameter
30168e7cc2dc982db7aa,1,1,zig,zig:pointer_type
302185ae6adb8f9d31a5,1,1,python,python:function_definition
3058b9934bbf2ba8b9f7,1,1,zig,zig:statement
3060dcae05d1bad2fd2c,1,1,kotlin,kotlin:while_statement
307e9c8513e058444719,1,1,nim,nim:do_block
30a63f8edf29bcb97143,1,1,rust,rust:foreign_mod_item
30ea18f6db6bb3c101be,1,1,kotlin,kotlin:statements
30f1e00a98c8581a185a,1,1,go,go:expression_switch_statement
31667f5369c123fe03ae,1,1,julia,julia:block
3170042256e800a1111a,1,1,go,go:channel_type
3190b2c0f30db2a3d4ae,1,1,go,go:_simple_type
320a5a5716aff8a5ad97,1,1,go,go:func_literal
32400870fdc0bbb90b23,1,1,swift,swift:_multiline_regex_literal
328c28d90aae47cde2e5,1,1,rust,rust:_let_chain
32b2c2ca848be5ae3c55,1,1,go,go:select_statement
