language_id,canonical_semantic_id,present,evidence_basis
cpp,UASF_0302,1,proof_compression_67bit
cpp,UASF_0303,1,proof_compression_67bit
cpp,UASF_0304,1,proof_compression_67bit
cpp,UASF_0305,1,proof_compression_67bit
cpp,UASF_0306,1,proof_compression_67bit
cpp,UASF_0307,1,proof_compression_67bit
cpp,UASF_0308,1,proof_compression_67bit
cpp,UASF_0309,1,proof_compression_67bit
cpp,UASF_0310,1,proof_compression_67bit
cpp,UASF_0311,1,proof_compression_67bit
cpp,UASF_0312,0,proof_compression_67bit
cpp,UASF_0313,1,proof_compression_67bit
cpp,UASF_0314,0,proof_compression_67bit
cpp,UASF_0315,0,proof_compression_67bit
cpp,UASF_0316,1,proof_compression_67bit
cpp,UASF_0317,1,proof_compression_67bit
cpp,UASF_0318,1,proof_compression_67bit
cpp,UASF_0319,1,proof_compression_67bit
cpp,UASF_0320,1,proof_compression_67bit
cpp,UASF_0321,1,proof_compression_67bit
cpp,UASF_0322,1,proof_compression_67bit
cpp,UASF_0323,0,proof_compression_67bit
cpp,UASF_0324,0,proof_compression_67bit
cpp,UASF_0325,0,proof_compression_67bit
cpp,UASF_0326,0,proof_compression_67bit
cpp,UASF_0327,0,proof_compression_67bit
cpp,UASF_0328,1,proof_compression_67bit
cpp,UASF_0329,1,proof_compression_67bit
cpp,UASF_0330,0,proof_compression_67bit
cpp,UASF_0331,0,proof_compression_67bit
cpp,UASF_0332,1,proof_compression_67bit
cpp,UASF_0333,1,proof_compression_67bit
cpp,UASF_0334,0,proof_compression_67bit
csharp,UASF_0001,0,proof_compression_67bit
csharp,UASF_0002,0,proof_compression_67bit
csharp,UASF_0003,0,proof_compression_67bit
csharp,UASF_0004,0,proof_compression_67bit
csharp,UASF_0005,0,proof_compression_67bit
csharp,UASF_0006,0,proof_compression_67bit
csharp,UASF_0007,0,proof_compression_67bit
csharp,UASF_0008,0,proof_compression_67bit
csharp,UASF_0009,0,proof_compression_67bit
csharp,UASF_0010,0,proof_compression_67bit
csharp,UASF_0011,0,proof_compression_67bit
csharp,UASF_0012,0,proof_compression_67bit
csharp,UASF_0013,0,proof_compression_67bit
csharp,UASF_0014,0,proof_compression_67bit
csharp,UASF_0015,0,proof_compression_67bit
csharp,UASF_0016,0,proof_compression_67bit
csharp,UASF_0017,0,proof_compression_67bit
csharp,UASF_0018,1,proof_compression_67bit
csharp,UASF_0019,0,proof_compression_67bit
csharp,UASF_0020,1,proof_compression_67bit
csharp,UASF_0021,0,proof_compression_67bit
csharp,UASF_0022,1,proof_compression_67bit
csharp,UASF_0023,1,proof_compression_67bit
csharp,UASF_0024,1,proof_compression_67bit
csharp,UASF_0025,1,proof_compression_67bit
csharp,UASF_0026,1,proof_compression_67bit
csharp,UASF_0027,0,proof_compression_67bit
csharp,UASF_0028,0,proof_compression_67bit
csharp,UASF_0029,0,proof_compression_67bit
csharp,UASF_0030,0,proof_compression_67bit
csharp,UASF_0031,0,proof_compression_67bit
csharp,UASF_0032,0,proof_compression_67bit
csharp,UASF_0033,0,proof_compression_67bit
csharp,UASF_0034,0,proof_compression_67bit
csharp,UASF_0035,0,proof_compression_67bit
csharp,UASF_0036,0,proof_compression_67bit
csharp,UASF_0037,0,proof_compression_67bit
csharp,UASF_0038,0,proof_compression_67bit
csharp,UASF_0039,0,proof_compression_67bit
csharp,UASF_0040,0,proof_compression_67bit
csharp,UASF_0041,0,proof_compression_67bit
csharp,UASF_0042,0,proof_compression_67bit
csharp,UASF_0043,0,proof_compression_67bit
csharp,UASF_0044,0,proof_compression_67bit
csharp,UASF_0045,1,proof_compression_67bit
csharp,UASF_0046,0,proof_compression_67bit
csharp,UASF_0047,1,proof_compression_67bit
csharp,UASF_0048,1,proof_compression_67bit
csharp,UASF_0049,1,proof_compression_67bit
csharp,UASF_0050,1,proof_compression_67bit
csharp,UASF_0051,1,proof_compression_67bit
csharp,UASF_0052,1,proof_compression_67bit
csharp,UASF_0053,0,proof_compression_67bit
csharp,UASF_0054,0,proof_compression_67bit
csharp,UASF_0055,0,proof_compression_67bit
csharp,UASF_0056,0,proof_compression_67bit
csharp,UASF_0057,0,proof_compression_67bit
csharp,UASF_0058,0,proof_compression_67bit
csharp,UASF_0059,0,proof_compression_67bit
csharp,UASF_0060,1,proof_compression_67bit
csharp,UASF_0061,0,proof_compression_67bit
csharp,UASF_0062,1,proof_compression_67bit
csharp,UASF_0063,1,proof_compression_67bit
csharp,UASF_0064,0,proof_compression_67bit
csharp,UASF_0065,0,proof_compression_67bit
csharp,UASF_0066,0,proof_compression_67bit
csharp,UASF_0067,1,proof_compression_67bit
csharp,UASF_0068,1,proof_compression_67bit
csharp,UASF_0069,0,proof_compression_67bit
csharp,UASF_0070,0,proof_compression_67bit
csharp,UASF_0071,0,proof_compression_67bit
csharp,UASF_0072,0,proof_compression_67bit
csharp,UASF_0073,0,proof_compression_67bit
csharp,UASF_0074,0,proof_compression_67bit
csharp,UASF_0075,0,proof_compression_67bit
csharp,UASF_0076,0,proof_compression_67bit
csharp,UASF_0077,0,proof_compression_67bit
csharp,UASF_0078,0,proof_compression_67bit
csharp,UASF_0079,1,proof_compression_67bit
csharp,UASF_0080,1,proof_compression_67bit
csharp,UASF_0081,0,proof_compression_67bit
csharp,UASF_0082,1,proof_compression_67bit
csharp,UASF_0083,0,proof_compression_67bit
csharp,UASF_0084,0,proof_compression_67bit
csharp,UASF_0085,0,proof_compression_67bit
csharp,UASF_0086,0,proof_compression_67bit
csharp,UASF_0087,0,proof_compression_67bit
csharp,UASF_0088,1,proof_compression_67bit
csharp,UASF_0089,1,proof_compression_67bit
csharp,UASF_0090,0,proof_compression_67bit
csharp,UASF_0091,0,proof_compression_67bit
csharp,UASF_0092,0,proof_compression_67bit
csharp,UASF_0093,1,proof_compression_67bit
csharp,UASF_0094,1,proof_compression_67bit
csharp,UASF_0095,1,proof_compression_67bit
csharp,UASF_0096,0,proof_compression_67bit
csharp,UASF_0097,1,proof_compression_67bit
csharp,UASF_0098,1,proof_compression_67bit
csharp,UASF_0099,1,proof_compression_67bit
csharp,UASF_0100,1,proof_compression_67bit
csharp,UASF_0101,0,proof_compression_67bit
csharp,UASF_0102,0,proof_compression_67bit
csharp,UASF_0103,0,proof_compression_67bit
csharp,UASF_0104,1,proof_compression_67bit
csharp,UASF_0105,0,proof_compression_67bit
csharp,UASF_0106,0,proof_compression_67bit
csharp,UASF_0107,0,proof_compression_67bit
csharp,UASF_0108,0,proof_compression_67bit
csharp,UASF_0109,1,proof_compression_67bit
csharp,UASF_0110,0,proof_compression_67bit
csharp,UASF_0111,0,proof_compression_67bit
csharp,UASF_0112,0,proof_compression_67bit
csharp,UASF_0113,0,proof_compression_67bit
csharp,UASF_0114,1,proof_compression_67bit
csharp,UASF_0115,1,proof_compression_67bit
csharp,UASF_0116,1,proof_compression_67bit
csharp,UASF_0117,0,proof_compression_67bit
csharp,UASF_0118,1,proof_compression_67bit
csharp,UASF_0119,1,proof_compression_67bit
csharp,UASF_0120,1,proof_compression_67bit
csharp,UASF_0121,1,proof_compression_67bit
csharp,UASF_0122,1,proof_compression_67bit
csharp,UASF_0123,0,proof_compression_67bit
csharp,UASF_0124,0,proof_compression_67bit
csharp,UASF_0125,0,proof_compression_67bit
csharp,UASF_0126,0,proof_compression_67bit
csharp,UASF_0127,0,proof_compression_67bit
csharp,UASF_0128,1,proof_compression_67bit
csharp,UASF_0129,1,proof_compression_67bit
csharp,UASF_0130,0,proof_compression_67bit
csharp,UASF_0131,0,proof_compression_67bit
csharp,UASF_0132,0,proof_compression_67bit
csharp,UASF_0133,0,proof_compression_67bit
csharp,UASF_0134,0,proof_compression_67bit
csharp,UASF_0135,0,proof_compression_67bit
csharp,UASF_0136,0,proof_compression_67bit
csharp,UASF_0137,0,proof_compression_67bit
csharp,UASF_0138,1,proof_compression_67bit
csharp,UASF_0139,0,proof_compression_67bit
csharp,UASF_0140,0,proof_compression_67bit
csharp,UASF_0141,0,proof_compression_67bit
csharp,UASF_0142,0,proof_compression_67bit
csharp,UASF_0143,0,proof_compression_67bit
csharp,UASF_0144,0,proof_compression_67bit
csharp,UASF_0145,0,proof_compression_67bit
csharp,UASF_0146,0,proof_compression_67bit
csharp,UASF_0147,0,proof_compression_67bit
csharp,UASF_0148,0,proof_compression_67bit
csharp,UASF_0149,0,proof_compression_67bit
csharp,UASF_0150,0,proof_compression_67bit
csharp,UASF_0151,1,proof_compression_67bit
csharp,UASF_0152,1,proof_compression_67bit
csharp,UASF_0153,1,proof_compression_67bit
csharp,UASF_0154,1,proof_compression_67bit
csharp,UASF_0155,0,proof_compression_67bit
csharp,UASF_0156,0,proof_compression_67bit
csharp,UASF_0157,0,proof_compression_67bit
csharp,UASF_0158,0,proof_compression_67bit
csharp,UASF_0159,0,proof_compression_67bit
csharp,UASF_0160,0,proof_compression_67bit
csharp,UASF_0161,0,proof_compression_67bit
csharp,UASF_0162,0,proof_compression_67bit
csharp,UASF_0163,0,proof_compression_67bit
csharp,UASF_0164,0,proof_compression_67bit
csharp,UASF_0165,0,proof_compression_67bit
csharp,UASF_0166,0,proof_compression_67bit
csharp,UASF_0167,1,proof_compression_67bit
csharp,UASF_0168,0,proof_compression_67bit
csharp,UASF_0169,0,proof_compression_67bit
csharp,UASF_0170,0,proof_compression_67bit
csharp,UASF_0171,0,proof_compression_67bit
csharp,UASF_0172,0,proof_compression_67bit
csharp,UASF_0173,0,proof_compression_67bit
csharp,UASF_0174,1,proof_compression_67bit
csharp,UASF_0175,1,proof_compression_67bit
csharp,UASF_0176,1,proof_compression_67bit
csharp,UASF_0177,0,proof_compression_67bit
csharp,UASF_0178,1,proof_compression_67bit
csharp,UASF_0179,1,proof_compression_67bit
csharp,UASF_0180,1,proof_compression_67bit
csharp,UASF_0181,1,proof_compression_67bit
csharp,UASF_0182,1,proof_compression_67bit
csharp,UASF_0183,1,proof_compression_67bit
csharp,UASF_0184,0,proof_compression_67bit
csharp,UASF_0185,0,proof_compression_67bit
csharp,UASF_0186,0,proof_compression_67bit
csharp,UASF_0187,1,proof_compression_67bit
csharp,UASF_0188,1,proof_compression_67bit
csharp,UASF_0189,1,proof_compression_67bit
csharp,UASF_0190,1,proof_compression_67bit
csharp,UASF_0191,0,proof_compression_67bit
csharp,UASF_0192,0,proof_compression_67bit
csharp,UASF_0193,0,proof_compression_67bit
csharp,UASF_0194,1,proof_compression_67bit
csharp,UASF_0195,0,proof_compression_67bit
csharp,UASF_0196,1,proof_compression_67bit
csharp,UASF_0197,0,proof_compression_67bit
csharp,UASF_0198,0,proof_compression_67bit
csharp,UASF_0199,0,proof_compression_67bit
csharp,UASF_0200,0,proof_compression_67bit
csharp,UASF_0201,1,proof_compression_67bit
csharp,UASF_0202,1,proof_compression_67bit
csharp,UASF_0203,1,proof_compression_67bit
csharp,UASF_0204,1,proof_compression_67bit
csharp,UASF_0205,1,proof_compression_67bit
csharp,UASF_0206,1,proof_compression_67bit
csharp,UASF_0207,1,proof_compression_67bit
csharp,UASF_0208,1,proof_compression_67bit
csharp,UASF_0209,1,proof_compression_67bit
csharp,UASF_0210,0,proof_compression_67bit
csharp,UASF_0211,0,proof_compression_67bit
csharp,UASF_0212,0,proof_compression_67bit
csharp,UASF_0213,0,proof_compression_67bit
csharp,UASF_0214,0,proof_compression_67bit
csharp,UASF_0215,0,proof_compression_67bit
csharp,UASF_0216,0,proof_compression_67bit
csharp,UASF_0217,1,proof_compression_67bit
csharp,UASF_0218,1,proof_compression_67bit
csharp,UASF_0219,1,proof_compression_67bit
csharp,UASF_0220,1,proof_compression_67bit
csharp,UASF_0221,1,proof_compression_67bit
csharp,UASF_0222,1,proof_compression_67bit
csharp,UASF_0223,1,proof_compression_67bit
csharp,UASF_0224,1,proof_compression_67bit
csharp,UASF_0225,1,proof_compression_67bit
csharp,UASF_0226,1,proof_compression_67bit
csharp,UASF_0227,0,proof_compression_67bit
csharp,UASF_0228,0,proof_compression_67bit
csharp,UASF_0229,0,proof_compression_67bit
csharp,UASF_0230,0,proof_compression_67bit
csharp,UASF_0231,0,proof_compression_67bit
csharp,UASF_0232,0,proof_compression_67bit
csharp,UASF_0233,0,proof_compression_67bit
csharp,UASF_0234,0,proof_compression_67bit
csharp,UASF_0235,1,proof_compression_67bit
csharp,UASF_0236,0,proof_compression_67bit
csharp,UASF_0237,0,proof_compression_67bit
csharp,UASF_0238,0,proof_compression_67bit
csharp,UASF_0239,0,proof_compression_67bit
csharp,UASF_0240,0,proof_compression_67bit
csharp,UASF_0241,0,proof_compression_67bit
csharp,UASF_0242,0,proof_compression_67bit
csharp,UASF_0243,0,proof_compression_67bit
csharp,UASF_0244,1,proof_compression_67bit
csharp,UASF_0245,1,proof_compression_67bit
csharp,UASF_0246,0,proof_compression_67bit
csharp,UASF_0247,0,proof_compression_67bit
csharp,UASF_0248,0,proof_compression_67bit
csharp,UASF_0249,0,proof_compression_67bit
csharp,UASF_0250,1,proof_compression_67bit
csharp,UASF_0251,0,proof_compression_67bit
csharp,UASF_0252,1,proof_compression_67bit
csharp,UASF_0253,1,proof_compression_67bit
csharp,UASF_0254,1,proof_compression_67bit
csharp,UASF_0255,1,proof_compression_67bit
csharp,UASF_0256,1,proof_compression_67bit
csharp,UASF_0257,1,proof_compression_67bit
csharp,UASF_0258,1,proof_compression_67bit
csharp,UASF_0259,1,proof_compression_67bit
csharp,UASF_0260,1,proof_compression_67bit
csharp,UASF_0261,0,proof_compression_67bit
csharp,UASF_0262,0,proof_compression_67bit
csharp,UASF_0263,0,proof_compression_67bit
csharp,UASF_0264,0,proof_compression_67bit
csharp,UASF_0265,0,proof_compression_67bit
csharp,UASF_0266,0,proof_compression_67bit
csharp,UASF_0267,0,proof_compression_67bit
csharp,UASF_0268,0,proof_compression_67bit
csharp,UASF_0269,0,proof_compression_67bit
csharp,UASF_0270,0,proof_compression_67bit
csharp,UASF_0271,0,proof_compression_67bit
csharp,UASF_0272,0,proof_compression_67bit
csharp,UASF_0273,0,proof_compression_67bit
csharp,UASF_0274,0,proof_compression_67bit
csharp,UASF_0275,0,proof_compression_67bit
csharp,UASF_0276,0,proof_compression_67bit
csharp,UASF_0277,0,proof_compression_67bit
csharp,UASF_0278,1,proof_compression_67bit
csharp,UASF_0279,0,proof_compression_67bit
csharp,UASF_0280,1,proof_compression_67bit
csharp,UASF_0281,1,proof_compression_67bit
csharp,UASF_0282,0,proof_compression_67bit
csharp,UASF_0283,1,proof_compression_67bit
csharp,UASF_0284,0,proof_compression_67bit
csharp,UASF_0285,1,proof_compression_67bit
csharp,UASF_0286,1,proof_compression_67bit
csharp,UASF_0287,1,proof_compression_67bit
csharp,UASF_0288,1,proof_compression_67bit
csharp,UASF_0289,1,proof_compression_67bit
csharp,UASF_0290,0,proof_compression_67bit
csharp,UASF_0291,0,proof_compression_67bit
csharp,UASF_0292,0,proof_compression_67bit
csharp,UASF_0293,0,proof_compression_67bit
csharp,UASF_0294,0,proof_compression_67bit
csharp,UASF_0295,0,proof_compression_67bit
csharp,UASF_0296,0,proof_compression_67bit
csharp,UASF_0297,1,proof_compression_67bit
csharp,UASF_0298,0,proof_compression_67bit
csharp,UASF_0299,0,proof_compression_67bit
csharp,UASF_0300,0,proof_compression_67bit
csharp,UASF_0301,1,proof_compression_67bit
csharp,UASF_0302,1,proof_compression_67bit
csharp,UASF_0303,1,proof_compression_67bit
csharp,UASF_0304,1,proof_compression_67bit
csharp,UASF_0305,1,proof_compression_67bit
csharp,UASF_0306,1,proof_compression_67bit
csharp,UASF_0307,1,proof_compression_67bit
csharp,UASF_0308,1,proof_compression_67bit
csharp,UASF_0309,1,proof_compression_67bit
csharp,UASF_0310,1,proof_compression_67bit
csharp,UASF_0311,1,proof_compression_67bit
csharp,UASF_0312,0,proof_compression_67bit
csharp,UASF_0313,0,proof_compression_67bit
csharp,UASF_0314,0,proof_compression_67bit
csharp,UASF_0315,0,proof_compression_67bit
csharp,UASF_0316,0,proof_compression_67bit
csharp,UASF_0317,0,proof_compression_67bit
csharp,UASF_0318,0,proof_compression_67bit
csharp,UASF_0319,0,proof_compression_67bit
csharp,UASF_0320,0,proof_compression_67bit
csharp,UASF_0321,0,proof_compression_67bit
csharp,UASF_0322,0,proof_compression_67bit
csharp,UASF_0323,0,proof_compression_67bit
csharp,UASF_0324,0,proof_compression_67bit
csharp,UASF_0325,1,proof_compression_67bit
csharp,UASF_0326,0,proof_compression_67bit
csharp,UASF_0327,0,proof_compression_67bit
csharp,UASF_0328,0,proof_compression_67bit
csharp,UASF_0329,0,proof_compression_67bit
csharp,UASF_0330,0,proof_compression_67bit
csharp,UASF_0331,1,proof_compression_67bit
csharp,UASF_0332,0,proof_compression_67bit
csharp,UASF_0333,1,proof_compression_67bit
csharp,UASF_0334,0,proof_compression_67bit
go,UASF_0001,0,proof_compression_67bit
go,UASF_0002,0,proof_compression_67bit
go,UASF_0003,0,proof_compression_67bit
go,UASF_0004,0,proof_compression_67bit
go,UASF_0005,0,proof_compression_67bit
go,UASF_0006,0,proof_compression_67bit
go,UASF_0007,0,proof_compression_67bit
go,UASF_0008,0,proof_compression_67bit
go,UASF_0009,0,proof_compression_67bit
go,UASF_0010,1,proof_compression_67bit
go,UASF_0011,0,proof_compression_67bit
go,UASF_0012,0,proof_compression_67bit
go,UASF_0013,0,proof_compression_67bit
go,UASF_0014,0,proof_compression_67bit
go,UASF_0015,0,proof_compression_67bit
go,UASF_0016,0,proof_compression_67bit
go,UASF_0017,0,proof_compression_67bit
go,UASF_0018,0,proof_compression_67bit
go,UASF_0019,0,proof_compression_67bit
go,UASF_0020,0,proof_compression_67bit
go,UASF_0021,0,proof_compression_67bit
go,UASF_0022,1,proof_compression_67bit
go,UASF_0023,1,proof_compression_67bit
go,UASF_0024,1,proof_compression_67bit
go,UASF_0025,1,proof_compression_67bit
go,UASF_0026,1,proof_compression_67bit
go,UASF_0027,0,proof_compression_67bit
go,UASF_0028,0,proof_compression_67bit
go,UASF_0029,0,proof_compression_67bit
go,UASF_0030,0,proof_compression_67bit
go,UASF_0031,0,proof_compression_67bit
go,UASF_0032,0,proof_compression_67bit
go,UASF_0033,1,proof_compression_67bit
go,UASF_0034,0,proof_compression_67bit
go,UASF_0035,0,proof_compression_67bit
go,UASF_0036,0,proof_compression_67bit
go,UASF_0037,0,proof_compression_67bit
go,UASF_0038,0,proof_compression_67bit
go,UASF_0039,0,proof_compression_67bit
go,UASF_0040,0,proof_compression_67bit
go,UASF_0041,0,proof_compression_67bit
go,UASF_0042,0,proof_compression_67bit
go,UASF_0043,0,proof_compression_67bit
go,UASF_0044,0,proof_compression_67bit
go,UASF_0045,0,proof_compression_67bit
go,UASF_0046,0,proof_compression_67bit
go,UASF_0047,1,proof_compression_67bit
go,UASF_0048,1,proof_compression_67bit
go,UASF_0049,1,proof_compression_67bit
go,UASF_0050,1,proof_compression_67bit
go,UASF_0051,1,proof_compression_67bit
go,UASF_0052,0,proof_compression_67bit
go,UASF_0053,0,proof_compression_67bit
go,UASF_0054,1,proof_compression_67bit
go,UASF_0055,0,proof_compression_67bit
go,UASF_0056,0,proof_compression_67bit
go,UASF_0057,0,proof_compression_67bit
go,UASF_0058,0,proof_compression_67bit
go,UASF_0059,0,proof_compression_67bit
go,UASF_0060,0,proof_compression_67bit
go,UASF_0061,0,proof_compression_67bit
go,UASF_0062,0,proof_compression_67bit
go,UASF_0063,0,proof_compression_67bit
go,UASF_0064,1,proof_compression_67bit
go,UASF_0065,0,proof_compression_67bit
go,UASF_0066,0,proof_compression_67bit
go,UASF_0067,0,proof_compression_67bit
go,UASF_0068,0,proof_compression_67bit
go,UASF_0069,0,proof_compression_67bit
go,UASF_0070,0,proof_compression_67bit
go,UASF_0071,0,proof_compression_67bit
go,UASF_0072,0,proof_compression_67bit
go,UASF_0073,0,proof_compression_67bit
go,UASF_0074,0,proof_compression_67bit
go,UASF_0075,1,proof_compression_67bit
go,UASF_0076,1,proof_compression_67bit
go,UASF_0077,0,proof_compression_67bit
go,UASF_0078,0,proof_compression_67bit
go,UASF_0079,0,proof_compression_67bit
go,UASF_0080,0,proof_compression_67bit
go,UASF_0081,0,proof_compression_67bit
go,UASF_0082,0,proof_compression_67bit
go,UASF_0083,0,proof_compression_67bit
go,UASF_0084,0,proof_compression_67bit
go,UASF_0085,0,proof_compression_67bit
go,UASF_0086,1,proof_compression_67bit
go,UASF_0087,0,proof_compression_67bit
go,UASF_0088,0,proof_compression_67bit
go,UASF_0089,0,proof_compression_67bit
go,UASF_0090,0,proof_compression_67bit
go,UASF_0091,0,proof_compression_67bit
go,UASF_0092,0,proof_compression_67bit
go,UASF_0093,0,proof_compression_67bit
go,UASF_0094,0,proof_compression_67bit
go,UASF_0095,0,proof_compression_67bit
go,UASF_0096,0,proof_compression_67bit
go,UASF_0097,0,proof_compression_67bit
go,UASF_0098,0,proof_compression_67bit
go,UASF_0099,0,proof_compression_67bit
go,UASF_0100,0,proof_compression_67bit
go,UASF_0101,0,proof_compression_67bit
go,UASF_0102,0,proof_compression_67bit
go,UASF_0103,0,proof_compression_67bit
go,UASF_0104,0,proof_compression_67bit
go,UASF_0105,0,proof_compression_67bit
go,UASF_0106,0,proof_compression_67bit
go,UASF_0107,0,proof_compression_67bit
go,UASF_0108,0,proof_compression_67bit
go,UASF_0109,0,proof_compression_67bit
go,UASF_0110,0,proof_compression_67bit
go,UASF_0111,0,proof_compression_67bit
go,UASF_0112,0,proof_compression_67bit
go,UASF_0113,0,proof_compression_67bit
go,UASF_0114,0,proof_compression_67bit
go,UASF_0115,0,proof_compression_67bit
go,UASF_0116,0,proof_compression_67bit
go,UASF_0117,0,proof_compression_67bit
go,UASF_0118,1,proof_compression_67bit
go,UASF_0119,1,proof_compression_67bit
go,UASF_0120,1,proof_compression_67bit
go,UASF_0121,1,proof_compression_67bit
go,UASF_0122,1,proof_compression_67bit
go,UASF_0123,0,proof_compression_67bit
go,UASF_0124,0,proof_compression_67bit
go,UASF_0125,0,proof_compression_67bit
go,UASF_0126,0,proof_compression_67bit
go,UASF_0127,0,proof_compression_67bit
go,UASF_0128,0,proof_compression_67bit
go,UASF_0129,0,proof_compression_67bit
go,UASF_0130,0,proof_compression_67bit
go,UASF_0131,0,proof_compression_67bit
go,UASF_0132,0,proof_compression_67bit
go,UASF_0133,0,proof_compression_67bit
go,UASF_0134,0,proof_compression_67bit
go,UASF_0135,0,proof_compression_67bit
go,UASF_0136,0,proof_compression_67bit
go,UASF_0137,0,proof_compression_67bit
go,UASF_0138,0,proof_compression_67bit
go,UASF_0139,0,proof_compression_67bit
go,UASF_0140,0,proof_compression_67bit
go,UASF_0141,0,proof_compression_67bit
go,UASF_0142,1,proof_compression_67bit
go,UASF_0143,0,proof_compression_67bit
go,UASF_0144,1,proof_compression_67bit
go,UASF_0145,0,proof_compression_67bit
go,UASF_0146,0,proof_compression_67bit
go,UASF_0147,1,proof_compression_67bit
go,UASF_0148,0,proof_compression_67bit
go,UASF_0149,0,proof_compression_67bit
go,UASF_0150,0,proof_compression_67bit
go,UASF_0151,1,proof_compression_67bit
go,UASF_0152,1,proof_compression_67bit
go,UASF_0153,1,proof_compression_67bit
go,UASF_0154,1,proof_compression_67bit
go,UASF_0155,1,proof_compression_67bit
go,UASF_0156,0,proof_compression_67bit
go,UASF_0157,0,proof_compression_67bit
go,UASF_0158,0,proof_compression_67bit
go,UASF_0159,0,proof_compression_67bit
go,UASF_0160,0,proof_compression_67bit
go,UASF_0161,0,proof_compression_67bit
go,UASF_0162,0,proof_compression_67bit
go,UASF_0163,0,proof_compression_67bit
go,UASF_0164,0,proof_compression_67bit
go,UASF_0165,0,proof_compression_67bit
go,UASF_0166,0,proof_compression_67bit
go,UASF_0167,0,proof_compression_67bit
go,UASF_0168,1,proof_compression_67bit
go,UASF_0169,0,proof_compression_67bit
go,UASF_0170,0,proof_compression_67bit
go,UASF_0171,0,proof_compression_67bit
go,UASF_0172,0,proof_compression_67bit
go,UASF_0173,0,proof_compression_67bit
go,UASF_0174,0,proof_compression_67bit
go,UASF_0175,0,proof_compression_67bit
go,UASF_0176,0,proof_compression_67bit
go,UASF_0177,1,proof_compression_67bit
go,UASF_0178,1,proof_compression_67bit
go,UASF_0179,1,proof_compression_67bit
go,UASF_0180,1,proof_compression_67bit
go,UASF_0181,1,proof_compression_67bit
go,UASF_0182,1,proof_compression_67bit
go,UASF_0183,1,proof_compression_67bit
go,UASF_0184,0,proof_compression_67bit
go,UASF_0185,0,proof_compression_67bit
go,UASF_0186,0,proof_compression_67bit
go,UASF_0187,0,proof_compression_67bit
go,UASF_0188,0,proof_compression_67bit
go,UASF_0189,0,proof_compression_67bit
go,UASF_0190,0,proof_compression_67bit
go,UASF_0191,0,proof_compression_67bit
go,UASF_0192,0,proof_compression_67bit
go,UASF_0193,0,proof_compression_67bit
go,UASF_0194,0,proof_compression_67bit
go,UASF_0195,0,proof_compression_67bit
go,UASF_0196,0,proof_compression_67bit
go,UASF_0197,0,proof_compression_67bit
go,UASF_0198,0,proof_compression_67bit
go,UASF_0199,0,proof_compression_67bit
go,UASF_0200,0,proof_compression_67bit
go,UASF_0201,0,proof_compression_67bit
go,UASF_0202,0,proof_compression_67bit
go,UASF_0203,1,proof_compression_67bit
go,UASF_0204,1,proof_compression_67bit
go,UASF_0205,1,proof_compression_67bit
go,UASF_0206,1,proof_compression_67bit
go,UASF_0207,1,proof_compression_67bit
go,UASF_0208,1,proof_compression_67bit
go,UASF_0209,0,proof_compression_67bit
go,UASF_0210,0,proof_compression_67bit
go,UASF_0211,0,proof_compression_67bit
go,UASF_0212,0,proof_compression_67bit
go,UASF_0213,0,proof_compression_67bit
go,UASF_0214,1,proof_compression_67bit
go,UASF_0215,0,proof_compression_67bit
go,UASF_0216,0,proof_compression_67bit
go,UASF_0217,1,proof_compression_67bit
go,UASF_0218,0,proof_compression_67bit
go,UASF_0219,1,proof_compression_67bit
go,UASF_0220,1,proof_compression_67bit
go,UASF_0221,1,proof_compression_67bit
go,UASF_0222,1,proof_compression_67bit
go,UASF_0223,1,proof_compression_67bit
go,UASF_0224,1,proof_compression_67bit
go,UASF_0225,1,proof_compression_67bit
go,UASF_0226,1,proof_compression_67bit
go,UASF_0227,0,proof_compression_67bit
go,UASF_0228,0,proof_compression_67bit
go,UASF_0229,0,proof_compression_67bit
go,UASF_0230,0,proof_compression_67bit
go,UASF_0231,1,proof_compression_67bit
go,UASF_0232,0,proof_compression_67bit
go,UASF_0233,0,proof_compression_67bit
go,UASF_0234,0,proof_compression_67bit
go,UASF_0235,0,proof_compression_67bit
go,UASF_0236,1,proof_compression_67bit
go,UASF_0237,0,proof_compression_67bit
go,UASF_0238,0,proof_compression_67bit
go,UASF_0239,0,proof_compression_67bit
go,UASF_0240,0,proof_compression_67bit
go,UASF_0241,0,proof_compression_67bit
go,UASF_0242,0,proof_compression_67bit
go,UASF_0243,0,proof_compression_67bit
go,UASF_0244,0,proof_compression_67bit
go,UASF_0245,0,proof_compression_67bit
go,UASF_0246,0,proof_compression_67bit
go,UASF_0247,0,proof_compression_67bit
go,UASF_0248,0,proof_compression_67bit
go,UASF_0249,0,proof_compression_67bit
go,UASF_0250,0,proof_compression_67bit
go,UASF_0251,0,proof_compression_67bit
go,UASF_0252,0,proof_compression_67bit
go,UASF_0253,0,proof_compression_67bit
go,UASF_0254,1,proof_compression_67bit
go,UASF_0255,1,proof_compression_67bit
go,UASF_0256,1,proof_compression_67bit
go,UASF_0257,1,proof_compression_67bit
go,UASF_0258,1,proof_compression_67bit
go,UASF_0259,1,proof_compression_67bit
go,UASF_0260,0,proof_compression_67bit
go,UASF_0261,0,proof_compression_67bit
go,UASF_0262,0,proof_compression_67bit
go,UASF_0263,0,proof_compression_67bit
