language_id,canonical_semantic_id,external_status,existing,classification,operation
go,UASF_0121,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0122,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0123,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0124,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0125,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0126,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0127,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0128,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0129,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0130,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0131,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0132,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0133,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0134,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0135,ABSENT,false,CONFIRMED,XOR
go,UASF_0136,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0137,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0138,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0139,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
go,UASF_0140,ABSENT,false,CONFIRMED,XOR
go,UASF_0141,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0142,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0143,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0144,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0145,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0146,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0147,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0148,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0149,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0150,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
go,UASF_0151,ABSENT,true,CONFLICT,XOR
go,UASF_0152,PRESENT,true,CONFIRMED,XOR
go,UASF_0153,PRESENT,true,CONFIRMED,XOR
go,UASF_0154,PRESENT,true,CONFIRMED,XOR
go,UASF_0155,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0156,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0157,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0158,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0159,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
go,UASF_0160,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0161,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0162,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0163,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0164,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0165,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0166,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0167,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0168,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0169,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
go,UASF_0170,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
go,UASF_0171,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0172,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0173,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0174,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0175,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0176,ABSENT,false,CONFIRMED,XOR
go,UASF_0177,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0178,ABSENT,true,CONFLICT,XOR
go,UASF_0179,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0180,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0181,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0182,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0183,PRESENT,true,CONFIRMED,XOR
go,UASF_0184,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0185,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0186,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0187,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0188,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0189,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0190,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0191,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0192,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0193,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0194,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0195,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0196,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0197,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
go,UASF_0198,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0199,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0200,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0201,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0202,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0203,PRESENT,true,CONFIRMED,XOR
go,UASF_0204,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0205,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0206,ABSENT,true,CONFLICT,XOR
go,UASF_0207,PRESENT,true,CONFIRMED,XOR
go,UASF_0208,ABSENT,true,CONFLICT,XOR
go,UASF_0209,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0210,ABSENT,false,CONFIRMED,XOR
go,UASF_0211,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0212,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0213,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0214,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0215,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0216,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0217,PRESENT,true,CONFIRMED,XOR
go,UASF_0218,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0219,ABSENT,true,CONFLICT,XOR
go,UASF_0220,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0221,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0222,ABSENT,true,CONFLICT,XOR
go,UASF_0223,PRESENT,true,CONFIRMED,XOR
go,UASF_0224,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0225,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0226,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0227,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0228,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0229,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0230,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0231,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0232,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0233,ABSENT,false,CONFIRMED,XOR
go,UASF_0234,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0235,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0236,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0237,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0238,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0239,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0240,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0241,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0242,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0243,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0244,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0245,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0246,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0247,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0248,ABSENT,false,CONFIRMED,XOR
go,UASF_0249,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0250,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0251,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0252,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0253,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0254,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0255,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0256,PRESENT,true,CONFIRMED,XOR
go,UASF_0257,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0258,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0259,PRESENT,true,CONFIRMED,XOR
go,UASF_0260,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0261,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0262,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0263,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
go,UASF_0264,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0265,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0266,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0267,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0268,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0269,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0270,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0271,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
go,UASF_0272,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0273,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0274,ABSENT,false,CONFIRMED,XOR
go,UASF_0275,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0276,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0277,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0278,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0279,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0280,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0281,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0282,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0283,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0284,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0285,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0286,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0287,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0288,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
go,UASF_0289,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0290,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0291,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0292,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0293,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0294,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0295,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
go,UASF_0296,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0297,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0298,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0299,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0300,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0301,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0302,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0303,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0304,PRESENT,true,CONFIRMED,XOR
go,UASF_0305,PRESENT,true,CONFIRMED,XOR
go,UASF_0306,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0307,PRESENT,true,CONFIRMED,XOR
go,UASF_0308,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0309,ABSENT,true,CONFLICT,XOR
go,UASF_0310,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0311,UNRESOLVED,true,UNRESOLVED,XOR
go,UASF_0312,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0313,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0314,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0315,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0316,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0317,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0318,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0319,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0320,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0321,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0322,ABSENT,false,CONFIRMED,XOR
go,UASF_0323,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0324,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0325,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0326,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0327,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0328,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0329,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
go,UASF_0330,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0331,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0332,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0333,UNRESOLVED,false,UNRESOLVED,XOR
go,UASF_0334,UNRESOLVED,true,UNRESOLVED,XOR
java,UASF_0001,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0002,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0003,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0004,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0005,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0006,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0007,UNRESOLVED,true,UNRESOLVED,XOR
java,UASF_0008,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0009,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0010,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0011,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0012,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0013,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0014,UNRESOLVED,true,UNRESOLVED,XOR
java,UASF_0015,UNRESOLVED,true,UNRESOLVED,XOR
java,UASF_0016,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0017,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0018,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0019,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0020,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0021,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0022,PRESENT,true,CONFIRMED,XOR
java,UASF_0023,UNRESOLVED,true,UNRESOLVED,XOR
java,UASF_0024,PRESENT,true,CONFIRMED,XOR
java,UASF_0025,UNRESOLVED,true,UNRESOLVED,XOR
java,UASF_0026,ABSENT,true,CONFLICT,XOR
java,UASF_0027,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0028,ABSENT,false,CONFIRMED,XOR
java,UASF_0029,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0030,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0031,ABSENT,false,CONFIRMED,XOR
java,UASF_0032,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
java,UASF_0033,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0034,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0035,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0036,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0037,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
java,UASF_0038,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0039,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
java,UASF_0040,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0041,UNRESOLVED,true,UNRESOLVED,XOR
java,UASF_0042,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0043,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0044,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0045,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0046,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0047,UNRESOLVED,true,UNRESOLVED,XOR
java,UASF_0048,UNRESOLVED,true,UNRESOLVED,XOR
java,UASF_0049,UNRESOLVED,true,UNRESOLVED,XOR
java,UASF_0050,UNRESOLVED,true,UNRESOLVED,XOR
java,UASF_0051,PRESENT,true,CONFIRMED,XOR
java,UASF_0052,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0053,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
java,UASF_0054,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0055,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0056,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0057,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0058,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0059,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0060,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
java,UASF_0061,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0062,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
java,UASF_0063,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0064,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0065,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
java,UASF_0066,UNRESOLVED,true,UNRESOLVED,XOR
java,UASF_0067,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0068,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
java,UASF_0069,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0070,ABSENT,false,CONFIRMED,XOR
java,UASF_0071,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0072,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0073,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0074,ABSENT,false,CONFIRMED,XOR
java,UASF_0075,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0076,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0077,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0078,UNRESOLVED,true,UNRESOLVED,XOR
java,UASF_0079,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0080,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0081,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0082,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0083,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0084,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0085,ABSENT,false,CONFIRMED,XOR
java,UASF_0086,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0087,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0088,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0089,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0090,PRESENT,true,CONFIRMED,XOR
java,UASF_0091,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0092,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0093,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0094,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0095,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0096,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
java,UASF_0097,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0098,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
java,UASF_0099,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
java,UASF_0100,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0101,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0102,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0103,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0104,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0105,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0106,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0107,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0108,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0109,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0110,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0111,UNRESOLVED,true,UNRESOLVED,XOR
java,UASF_0112,UNRESOLVED,true,UNRESOLVED,XOR
java,UASF_0113,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0114,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0115,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0116,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0117,ABSENT,false,CONFIRMED,XOR
java,UASF_0118,UNRESOLVED,true,UNRESOLVED,XOR
java,UASF_0119,ABSENT,true,CONFLICT,XOR
java,UASF_0120,UNRESOLVED,true,UNRESOLVED,XOR
java,UASF_0121,UNRESOLVED,true,UNRESOLVED,XOR
java,UASF_0122,UNRESOLVED,true,UNRESOLVED,XOR
java,UASF_0123,UNRESOLVED,true,UNRESOLVED,XOR
java,UASF_0124,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0125,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0126,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0127,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0128,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0129,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0130,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0131,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0132,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0133,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0134,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0135,ABSENT,false,CONFIRMED,XOR
java,UASF_0136,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0137,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0138,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0139,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
java,UASF_0140,ABSENT,false,CONFIRMED,XOR
java,UASF_0141,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0142,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0143,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0144,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0145,UNRESOLVED,true,UNRESOLVED,XOR
java,UASF_0146,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0147,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0148,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0149,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0150,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
java,UASF_0151,ABSENT,true,CONFLICT,XOR
java,UASF_0152,ABSENT,true,CONFLICT,XOR
java,UASF_0153,PRESENT,true,CONFIRMED,XOR
java,UASF_0154,PRESENT,true,CONFIRMED,XOR
java,UASF_0155,UNRESOLVED,true,UNRESOLVED,XOR
java,UASF_0156,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0157,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0158,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0159,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
java,UASF_0160,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0161,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0162,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0163,UNRESOLVED,true,UNRESOLVED,XOR
java,UASF_0164,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0165,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0166,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0167,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0168,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0169,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
java,UASF_0170,PRESENT,true,CONFIRMED,XOR
java,UASF_0171,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0172,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0173,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0174,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0175,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0176,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
java,UASF_0177,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0178,PRESENT,true,CONFIRMED,XOR
java,UASF_0179,UNRESOLVED,true,UNRESOLVED,XOR
java,UASF_0180,UNRESOLVED,true,UNRESOLVED,XOR
java,UASF_0181,UNRESOLVED,true,UNRESOLVED,XOR
java,UASF_0182,UNRESOLVED,true,UNRESOLVED,XOR
java,UASF_0183,PRESENT,true,CONFIRMED,XOR
java,UASF_0184,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0185,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0186,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0187,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0188,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0189,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0190,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0191,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0192,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0193,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0194,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0195,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0196,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0197,PRESENT,true,CONFIRMED,XOR
java,UASF_0198,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0199,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0200,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0201,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0202,UNRESOLVED,false,UNRESOLVED,XOR
java,UASF_0203,PRESENT,true,CONFIRMED,XOR
java,UASF_0204,UNRESOLVED,true,UNRESOLVED,XOR
java,UASF_0205,UNRESOLVED,true,UNRESOLVED,XOR
java,UASF_0206,ABSENT,true,CONFLICT,XOR
java,UASF_0207,ABSENT,true,CONFLICT,XOR
java,UASF_0208,ABSENT,true,CONFLICT,XOR
java,UASF_0209,UNRESOLVED,false,UNRESOLVED,XOR
