feature,category,file,line,snippet
generic,declaration,lib/build-web/time_report.zig,8,"extern ""time_report"" fn updateGeneric("
generic_constraint,type,doc/langref/Assembly Syntax Explained.zig,14,// if the register constraint strings are used. However in
generic_constraint,type,doc/langref/Assembly Syntax Explained.zig,29,// Next is the output constraint string. This feature is still
generic_constraint,type,doc/langref/Assembly Syntax Explained.zig,32,// http://releases.llvm.org/10.0.0/docs/LangRef.html#inline-asm-constraint-string
generic_constraint,type,doc/langref/Assembly Syntax Explained.zig,34,"// In this example, the constraint string means ""the result value of"
generic_constraint,type,doc/langref/Assembly Syntax Explained.zig,43,"// The constraint for these inputs means, ""when the assembly code is"
generic_constraint,type,doc/langref/test_slices.zig,7,// Zig has no concept of strings. String literals are const pointers
generic_constraint,type,lib/compiler/aro/aro/Parser.zig,4769,const constraint = try p.asmStr();
generic_constraint,type,lib/compiler/aro/aro/Parser.zig,4785,".constraint = constraint.node,"
global_state,effect,doc/langref/test_variable_func_alignment.zig,5,"test ""global variable alignment"" {"
global_state,effect,lib/compiler/aro/aro/Driver.zig,182,\\ -fcommon Place uninitialized global variables in a common block
global_state,effect,lib/compiler/aro/aro/Driver.zig,183,\\ -fno-common Place uninitialized global variables in the BSS section of the object file
global_state,effect,lib/compiler/aro/aro/Parser.zig,71,"/// static and global variables, inits must be compile-time constants"
global_state,effect,lib/compiler/aro/aro/Parser.zig,1406,// TODO validate global variable/constexpr initializer comptime known
global_state,effect,lib/compiler/aro/aro/Parser/Diagnostic.zig,220,".fmt = ""illegal storage class on global variable"","
global_state,effect,lib/compiler/aro/backend/CodeGenOptions.zig,3,/// place uninitialized global variables in a common block
global_state,effect,lib/compiler/translate-c/MacroTranslator.zig,164,"// If a macro aliases a global variable which is a function pointer, we conclude that"
goto_label,control,lib/compiler/aro/aro/Parser.zig,141,/// location of first computed goto in function currently being parsed
goto_label,control,lib/compiler/aro/aro/Parser.zig,142,"/// if a computed goto is used, the function must contain an"
goto_label,control,lib/compiler/aro/aro/Parser.zig,709,".unresolved_goto => {},"
goto_label,control,lib/compiler/aro/aro/Parser.zig,4885,if (!quals.goto and (p.tok_ids[p.tok_i] != .r_paren or ate_extra_colon)) {
goto_label,control,lib/compiler/aro/aro/Parser.zig,4890,// Goto labels
goto_label,control,lib/compiler/aro/aro/Parser.zig,4902,"try p.labels.append(gpa, .{ .unresolved_goto = ident });"
goto_label,control,lib/compiler/aro/aro/Parser.zig,4976,.keyword_goto => {
goto_label,control,lib/compiler/aro/aro/Parser.zig,4979,quals.goto = true;
identifier,expression,doc/build.zig.zon.md,23,"Must be a valid bare Zig identifier (don't `@` me), limited to 32 bytes."
identifier,expression,doc/build.zig.zon.md,25,"Together with `fingerprint`, this represents a globally unique package identifier."
identifier,expression,doc/build.zig.zon.md,29,"Together with `name`, this represents a globally unique package identifier. This"
identifier,expression,doc/langref/constant_identifier_cannot_change.zig,7,"// Once assigned, an identifier cannot be changed."
identifier,expression,doc/langref/identifiers.zig,1,"const @""identifier with spaces in it"" = 0xff;"
identifier,expression,doc/langref/testing_introduction.zig,13,// A test name can also be written using an identifier.
identifier,expression,doc/langref/test_blocks.zig,9,// test_error=use of undeclared identifier 'x'
identifier,expression,doc/langref/test_functions.zig,23,// dynamically. The quoted identifier after the extern keyword specifies
if,control,lib/compiler/aro/aro/Tree.zig,164,"if_stmt: IfStmt,"
if,control,lib/compiler/aro/aro/Tree.zig,378,pub const IfStmt = struct {
if,control,lib/compiler/aro/aro/Parser/Diagnostic.zig,2414,".fmt = ""if statement has empty body"","
if,control,lib/compiler/translate-c/Translator.zig,1519,".if_stmt => |if_stmt| return t.transIfStmt(scope, if_stmt),"
if,control,lib/compiler/translate-c/Translator.zig,1601,"/// in the body of an if statement or loop, then we need to put the statement into its own block."
if,control,lib/compiler/translate-c/Translator.zig,1631,"fn transIfStmt(t: *Translator, scope: *Scope, if_stmt: Node.IfStmt) TransError!ZigNode {"
if,control,lib/libc/include/aarch64-freebsd-none/machine/cpu.h,185,* booleans used within if statements. When an appropriate
if,control,lib/libc/include/generic-netbsd/arm/cputypes.h,217,* booleans used within if statements. When an appropriate
import,declaration,bootstrap.c,1,#include <stdio.h>
import,declaration,bootstrap.c,2,#include <string.h>
import,declaration,bootstrap.c,3,#include <stdlib.h>
import,declaration,bootstrap.c,4,#include <stdbool.h>
import,declaration,bootstrap.c,20,#include <unistd.h>
import,declaration,bootstrap.c,21,#include <errno.h>
import,declaration,bootstrap.c,22,#include <sys/wait.h>
import,declaration,bootstrap.c,137,"""pub const semver = @import(\""std\"").SemanticVersion.parse(version) catch unreachable;\n"""
index,expression,lib/ubsan_rt.zig,396,"""pointer index expression with base 0x{x} overflowed to 0x{x}"","
index,expression,lib/compiler/aro/aro/char_info.zig,716,"iota_subscript = 240,"
index,expression,lib/compiler/aro/aro/char_info.zig,734,"0x345...0x345 => .iota_subscript,"
index,expression,lib/compiler/aro/aro/Parser.zig,9029,"try p.err(l_bracket, .invalid_subscript, .{});"
index,expression,lib/compiler/aro/aro/Parser/Diagnostic.zig,730,".fmt = ""array subscript is not an integer"","
index,expression,lib/compiler/aro/aro/Parser/Diagnostic.zig,734,pub const invalid_subscript: Diagnostic = .{
index,expression,lib/compiler/aro/aro/Parser/Diagnostic.zig,735,".fmt = ""subscripted value is not an array, pointer or vector"","
index,expression,lib/compiler/resinator/windows1252.zig,303,"0x2080 => 0x30, // Subscript Zero"
interface_trait,declaration,build.zig,1344,"""LLVMInterfaceStub"","
interface_trait,declaration,cmake/Findllvm.cmake,356,FIND_AND_ADD_LLVM_LIB(LLVMInterfaceStub)
interface_trait,declaration,lib/fuzzer.zig,34,fw.interface.print(
interface_trait,declaration,lib/fuzzer.zig,38,"fw.interface.flush() catch panic(""failed to write to fuzzer log: {t}"", .{fw.err.?});"
interface_trait,declaration,lib/compiler/build_runner.zig,296,"if (std.mem.eql(u8, addr_str, ""-"")) fatal(""web interface cannot listen on stdio"", .{});"
interface_trait,declaration,lib/compiler/build_runner.zig,1606,\\ --webui[=ip] Enable the web interface on the given IP address
interface_trait,declaration,lib/compiler/build_runner.zig,1848,return &stdout_writer_allocation.interface;
interface_trait,declaration,lib/compiler/libc.zig,43,const stdout = &stdout_writer.interface;
io,effect,doc/langref/bad_default_value.zig,20,try std.fs.File.stdout().writeAll(@tagName(category));
io,effect,doc/langref/hello.zig,4,"try std.fs.File.stdout().writeAll(""Hello, World!\n"");"
io,effect,doc/langref/inline_assembly.zig,3,"_ = syscall3(SYS_write, STDOUT_FILENO, @intFromPtr(msg), msg.len);"
io,effect,doc/langref/inline_assembly.zig,11,pub const STDOUT_FILENO = 1;
io,effect,lib/zig.h,522,#if __STDC_VERSION__ >= 199901L || defined(zig_msvc) || zig_has_include(<stdint.h>)
io,effect,lib/zig.h,523,#include <stdint.h>
io,effect,lib/compiler/build_runner.zig,469,process.exit(3); // Indicate configure phase failed with meaningful stdout.
io,effect,lib/compiler/build_runner.zig,479,var w = initStdoutWriter();
ir,meta,build.zig,584,"if (tests.addLlvmIrTests(b, .{"
ir,meta,build.zig,1335,"""LLVMMIRParser"","
ir,meta,build.zig,1343,"""LLVMIRPrinter"","
ir,meta,build.zig,1365,"""LLVMIRReader"","
ir,meta,CMakeLists.txt,61,"message(SEND_ERROR ""Zig version (${RESOLVED_ZIG_VERSION}) does not match Git tag (${GIT_TAG})."")"
ir,meta,CMakeLists.txt,71,"message(SEND_ERROR ""Zig version (${RESOLVED_ZIG_VERSION}) must be greater than tagged ancestor (${GIT_TAG})."")"
ir,meta,CMakeLists.txt,75,"message(WARNING ""Failed to parse version from output of `git describe`."")"
ir,meta,CMakeLists.txt,82,"message(STATUS ""Configuring zig version ${RESOLVED_ZIG_VERSION}"")"
layout_alignment,memory,doc/langref/test_bitOffsetOf_offsetOf.zig,12,"try expect(@bitOffsetOf(BitField, ""a"") == 0);"
layout_alignment,memory,doc/langref/test_bitOffsetOf_offsetOf.zig,13,"try expect(@bitOffsetOf(BitField, ""b"") == 3);"
layout_alignment,memory,doc/langref/test_bitOffsetOf_offsetOf.zig,14,"try expect(@bitOffsetOf(BitField, ""c"") == 6);"
layout_alignment,memory,doc/langref/test_bitOffsetOf_offsetOf.zig,16,"try expect(@offsetOf(BitField, ""a"") == 0);"
layout_alignment,memory,doc/langref/test_bitOffsetOf_offsetOf.zig,17,"try expect(@offsetOf(BitField, ""b"") == 0);"
layout_alignment,memory,doc/langref/test_bitOffsetOf_offsetOf.zig,18,"try expect(@offsetOf(BitField, ""c"") == 0);"
layout_alignment,memory,doc/langref/test_incorrect_pointer_alignment.zig,3,"test ""pointer alignment safety"" {"
layout_alignment,memory,doc/langref/test_incorrect_pointer_alignment.zig,14,// test_safety=incorrect alignment
lifetime,binding,lib/compiler/aro/aro/Driver/GCCVersion.zig,54,/// Strings in the returned GCCVersion struct have the same lifetime as `text`
lifetime,binding,lib/libc/include/any-darwin-any/dispatch/queue.h,1746,"* returns successfully, this ability is retained for the lifetime of the"
lifetime,binding,lib/libc/include/any-darwin-any/mach/task_info.h,366,mach_vm_size_t compressed_lifetime;
lifetime,binding,lib/libc/include/any-darwin-any/mach/vm_statistics.h,149,uint64_t pageins; /* # of pageins (lifetime) */
lifetime,binding,lib/libc/include/any-darwin-any/mach/vm_statistics.h,166,uint64_t decompressions; /* # of pages decompressed (lifetime) */
lifetime,binding,lib/libc/include/any-darwin-any/mach/vm_statistics.h,167,uint64_t compressions; /* # of pages compressed (lifetime) */
lifetime,binding,lib/libc/include/any-darwin-any/mach/vm_statistics.h,168,uint64_t swapins; /* # of pages swapped in via compressor segments (lifetime) */
lifetime,binding,lib/libc/include/any-darwin-any/mach/vm_statistics.h,169,uint64_t swapouts; /* # of pages swapped out via compressor segments (lifetime) */
literal_boolean,expression,bootstrap.c,131,"""pub const have_llvm = false;\n"""
literal_boolean,expression,bootstrap.c,132,"""pub const llvm_has_m68k = false;\n"""
literal_boolean,expression,bootstrap.c,133,"""pub const llvm_has_csky = false;\n"""
literal_boolean,expression,bootstrap.c,134,"""pub const llvm_has_arc = false;\n"""
literal_boolean,expression,bootstrap.c,135,"""pub const llvm_has_xtensa = false;\n"""
literal_boolean,expression,bootstrap.c,138,"""pub const enable_debug_extensions = false;\n"""
literal_boolean,expression,bootstrap.c,139,"""pub const enable_logging = false;\n"""
literal_boolean,expression,bootstrap.c,140,"""pub const enable_link_snapshots = false;\n"""
literal_null,expression,bootstrap.c,8,"return (cc == NULL) ? ""cc"" : cc;"
literal_null,expression,bootstrap.c,58,if (host_os != NULL) return host_os;
literal_null,expression,bootstrap.c,78,if (host_arch != NULL) return host_arch;
literal_null,expression,bootstrap.c,90,"return (host_abi == NULL) ? """" : host_abi;"
literal_null,expression,bootstrap.c,95,if (host_triple != NULL) return host_triple;
literal_null,expression,bootstrap.c,107,"cc, ""-o"", ""zig-wasm2c"", ""stage1/wasm2c.c"", ""-O2"", ""-std=c99"", NULL,"
literal_null,expression,bootstrap.c,113,"""./zig-wasm2c"", ""stage1/zig1.wasm"", ""zig1.c"", NULL,"
literal_null,expression,bootstrap.c,119,"cc, ""-o"", ""zig1"", ""zig1.c"", ""stage1/wasi.c"", ""-std=c99"", ""-Os"", ""-lm"", NULL,"
literal_numeric,expression,lib/compiler/resinator/compile.zig,1116,return literals.parseNumberLiteral(bytes);
literal_numeric,expression,lib/compiler/resinator/compile.zig,1177,var value = literals.parseNumberLiteral(bytes).value;
literal_numeric,expression,lib/compiler/resinator/compile.zig,1202,const not_number = literals.parseNumberLiteral(bytes);
literal_numeric,expression,lib/compiler/resinator/compile.zig,1977,const number = literals.parseNumberLiteral(bytes);
literal_numeric,expression,lib/compiler/resinator/lex.zig,184,"InvalidDigitCharacterInNumberLiteral,"
literal_numeric,expression,lib/compiler/resinator/lex.zig,557,return error.InvalidDigitCharacterInNumberLiteral;
literal_numeric,expression,lib/compiler/resinator/lex.zig,621,return error.InvalidDigitCharacterInNumberLiteral;
literal_numeric,expression,lib/compiler/resinator/lex.zig,945,"error.InvalidDigitCharacterInNumberLiteral => ErrorDetails.Error.invalid_digit_character_in_number_literal,"
literal_string,expression,doc/langref/test_arrays.zig,20,// A string literal is a single-item pointer to an array.
literal_string,expression,doc/langref/test_arrays.zig,55,// remember that string literals are arrays
literal_string,expression,doc/langref/test_coerce_slices_arrays_and_pointers.zig,6,// String literals.
literal_string,expression,doc/langref/test_slices.zig,7,// Zig has no concept of strings. String literals are const pointers
literal_string,expression,doc/langref/test_string_literal_to_const_slice.zig,5,"test ""string literal to constant slice"" {"
literal_string,expression,doc/langref/test_string_literal_to_slice.zig,5,"test ""string literal to mutable slice"" {"
literal_string,expression,lib/compiler/aro/aro/Parser.zig,719,"pub fn getDecayedStringLiteral(p: *Parser, node: Node.Index) ?Value {"
literal_string,expression,lib/compiler/aro/aro/Parser.zig,1502,"=> try p.stringLiteral(),"
lock_mutex,concurrency,CMakeLists.txt,413,lib/std/Thread/Mutex.zig
lock_mutex,concurrency,lib/compiler/build_runner.zig,497,".max_rss_mutex = .init,"
lock_mutex,concurrency,lib/compiler/build_runner.zig,655,"max_rss_mutex: Io.Mutex,"
lock_mutex,concurrency,lib/compiler/build_runner.zig,1332,run.max_rss_mutex.lockUncancelable(io);
lock_mutex,concurrency,lib/compiler/build_runner.zig,1333,defer run.max_rss_mutex.unlock(io);
lock_mutex,concurrency,lib/compiler/build_runner.zig,1415,run.max_rss_mutex.lockUncancelable(io);
lock_mutex,concurrency,lib/compiler/build_runner.zig,1416,defer run.max_rss_mutex.unlock(io);
lock_mutex,concurrency,lib/compiler/build_runner.zig,1437,// Must be called without max_rss_mutex held in case it executes recursively.
macro,meta,build.zig,734,"""-D__STDC_CONSTANT_MACROS"","
macro,meta,build.zig,735,"""-D__STDC_FORMAT_MACROS"","
macro,meta,build.zig,736,"""-D__STDC_LIMIT_MACROS"","
macro,meta,CMakeLists.txt,687,__STDC_CONSTANT_MACROS
macro,meta,CMakeLists.txt,688,__STDC_FORMAT_MACROS
macro,meta,CMakeLists.txt,689,__STDC_LIMIT_MACROS
macro,meta,CMakeLists.txt,705,target_compile_options(zigcpp PRIVATE /Zc:preprocessor)
macro,meta,cmake/Findclang.cmake,32,macro(FIND_AND_ADD_CLANG_LIB _libname_)
manual_memory,memory,build.zig,180,"const debug_gpa = b.option(bool, ""debug-allocator"", ""Force the compiler to use DebugAllocator"") orelse false;"
manual_memory,memory,build.zig,302,"const version = try b.allocator.dupeZ(u8, version_slice);"
manual_memory,memory,build.zig,308,"const file_contents = fs.cwd().readFileAlloc(config_h_path, b.allocator, .limited(max_config_h_bytes)) catch unreachable;"
manual_memory,memory,build.zig,910,var args = std.array_list.Managed([]const u8).init(b.allocator);
manual_memory,memory,build.zig,1000,"b.allocator,"
manual_memory,memory,build.zig,1125,"const duplicated = b.allocator.dupe(u8, s) catch unreachable;"
manual_memory,memory,CMakeLists.txt,450,lib/std/heap/arena_allocator.zig
manual_memory,memory,CMakeLists.txt,468,lib/std/mem/Allocator.zig
map_dict,expression,lib/libc/include/any-darwin-any/launch.h,172,* The name of the socket entry in the service's Sockets dictionary.
map_dict,expression,lib/libc/include/any-darwin-any/launch.h,205,"LAUNCH_DATA_DICTIONARY = 1,"
map_dict,expression,lib/libc/include/any-darwin-any/zconf.h,46,# define deflateGetDictionary z_deflateGetDictionary
map_dict,expression,lib/libc/include/any-darwin-any/zconf.h,56,# define deflateSetDictionary z_deflateSetDictionary
map_dict,expression,lib/libc/include/any-darwin-any/zconf.h,109,# define inflateGetDictionary z_inflateGetDictionary
map_dict,expression,lib/libc/include/any-darwin-any/zconf.h,120,# define inflateSetDictionary z_inflateSetDictionary
map_dict,expression,lib/libc/include/any-darwin-any/zconf.h,516,"#pragma map(inflateSetDictionary,""INSEDI"")"
map_dict,expression,lib/libc/include/any-darwin-any/zlib.h,491,If a preset dictionary is needed after this call (see inflateSetDictionary
map_type,type,lib/libc/include/any-linux-any/linux/bpf.h,583,"* map types, it may be specified as:"
map_type,type,lib/libc/include/any-linux-any/linux/bpf.h,590,* The **BPF_MAP_TYPE_QUEUE** and **BPF_MAP_TYPE_STACK** map types
map_type,type,lib/libc/include/any-linux-any/linux/bpf.h,594,* issuing this operation for these map types.
map_type,type,lib/libc/include/any-linux-any/linux/bpf.h,596,* This command is only valid for the following map types:
map_type,type,lib/libc/include/any-linux-any/linux/bpf.h,679,* iteration of a hash-based map type.
map_type,type,lib/libc/include/any-linux-any/linux/bpf.h,885,* - a set of allowed BPF map types to be created with
map_type,type,lib/libc/include/any-linux-any/linux/bpf.h,3689,"* The *flags* meaning is specific for each map type,"
map_type,type,lib/libc/include/any-linux-any/linux/bpf.h,5177,* The following are a list of supported map types and their
member_access,expression,lib/ubsan_rt.zig,427,".member_access => ""member access within"","
member_access,expression,lib/compiler/translate-c/Translator.zig,3049,"return t.fail(error.UnsupportedTranslation, member_access.access_tok, ""member access of demoted record"", .{});"
member_access,expression,lib/libcxxabi/src/demangle/ItaniumDemangle.h,1967,class MemberExpr : public Node {
member_access,expression,lib/libcxxabi/src/demangle/ItaniumDemangle.h,1973,"MemberExpr(const Node *LHS_, std::string_view Kind_, const Node *RHS_,"
member_access,expression,lib/libcxxabi/src/demangle/ItaniumDemangle.h,1975,": Node(KMemberExpr, Prec_), LHS(LHS_), Kind(Kind_), RHS(RHS_) {}"
member_access,expression,lib/libcxxabi/src/demangle/ItaniumDemangle.h,2984,"Member, // Member access: lhs @ rhs"
member_access,expression,lib/libcxxabi/src/demangle/ItaniumDemangle.h,3504,/* Not a nameable MemberExpr */
member_access,expression,lib/libcxxabi/src/demangle/ItaniumDemangle.h,4045,// <decltype> ::= Dt <expression> E # decltype of an id-expression or class member access (C++0x)
memory_model,concurrency,lib/compiler_rt/atomics.zig,112,// The following builtins do not respect the specified memory model and instead
memory_model,concurrency,lib/libc/include/aarch64-freebsd-none/arm/sysreg.h,68,"#define CP15_ID_MMFR0(rr) p15, 0, rr, c0, c1, 4 /* Memory Model Feature Register 0 */"
memory_model,concurrency,lib/libc/include/aarch64-freebsd-none/arm/sysreg.h,69,"#define CP15_ID_MMFR1(rr) p15, 0, rr, c0, c1, 5 /* Memory Model Feature Register 1 */"
memory_model,concurrency,lib/libc/include/aarch64-freebsd-none/arm/sysreg.h,70,"#define CP15_ID_MMFR2(rr) p15, 0, rr, c0, c1, 6 /* Memory Model Feature Register 2 */"
memory_model,concurrency,lib/libc/include/aarch64-freebsd-none/arm/sysreg.h,71,"#define CP15_ID_MMFR3(rr) p15, 0, rr, c0, c1, 7 /* Memory Model Feature Register 3 */"
memory_model,concurrency,lib/libc/include/aarch64-linux-any/asm/kvm.h,515,"* From DDI0487J.a, D19.2.66 (""ID_AA64MMFR2_EL1, AArch64 Memory Model"
memory_model,concurrency,lib/libc/include/aarch64-netbsd-none/aarch64/armreg.h,1637,uint64_t ac_aa64mmfr0; /* A64 Memory Model Feature Register 0 */
memory_model,concurrency,lib/libc/include/aarch64-netbsd-none/aarch64/armreg.h,1638,uint64_t ac_aa64mmfr1; /* A64 Memory Model Feature Register 1 */
module,declaration,build.zig,53,.root_module = b.createModule(.{
module,declaration,build.zig,223,"exe.root_module.addOptions(""build_options"", exe_options);"
module,declaration,build.zig,237,exe.root_module.link_libc = true;
module,declaration,build.zig,317,"// Inside this code path, we have to coordinate with system packaged LLVM, Clang, and LLD."
module,declaration,build.zig,330,"try addStaticLlvmOptionsToModule(exe.root_module, .{"
module,declaration,build.zig,339,"exe.root_module.linkSystemLibrary(""ws2_32"", .{});"
module,declaration,build.zig,341,"exe.root_module.linkSystemLibrary(""version"", .{});"
module,declaration,build.zig,342,"exe.root_module.linkSystemLibrary(""uuid"", .{});"
mutation,effect,build.zig,676,"""--enable-mutable-globals"","
mutation,effect,build.zig,938,"//exe.root_module.addIncludePath(""/nix/store/2lr0fc0ak8rwj0k8n3shcyz1hz63wzma-gcc-11.3.0/include/c++/11.3.0"");"
mutation,effect,build.zig,939,"//exe.root_module.addIncludePath(""/nix/store/2lr0fc0ak8rwj0k8n3shcyz1hz63wzma-gcc-11.3.0/include/c++/11.3.0/x86_64-unknown-linux-gnu"");"
mutation,effect,CMakeLists.txt,629,src/mutable_value.zig
mutation,effect,doc/langref/destructuring_mixed.zig,12,// y is mutable
mutation,effect,doc/langref/test_basic_slices.zig,53,"// A zero-length initialization can always be used to create an empty slice, even if the slice is mutable."
mutation,effect,doc/langref/test_comptime_out_of_bounds_float_to_integer_cast.zig,7,// test_error=float value '4294967296' cannot be stored in integer type 'i32'
mutation,effect,doc/langref/test_single_item_pointer.zig,14,"// If you want to mutate the value, you'd need an address of a mutable variable:"
name_resolution,binding,lib/compiler/aro/aro/Attribute.zig,468,"resolver: Value,"
name_resolution,binding,lib/libc/glibc/include/libc-misc.h,42,resolvers and early static TLS init. */
name_resolution,binding,lib/libc/glibc/include/libc-symbols.h,673,"#define __ifunc_resolver(type_name, name, expr, init, classifier, ...) \"
name_resolution,binding,lib/libc/glibc/include/libc-symbols.h,686,"__ifunc_resolver (type_name, name, expr, init, static, __VA_ARGS__)"
name_resolution,binding,lib/libc/glibc/include/libc-symbols.h,693,resolver functions is not correct. It contains the ifunc'ed function as
name_resolution,binding,lib/libc/glibc/include/libc-symbols.h,696,"call to ..."" because the ifunc'ed function and the resolver function have"
name_resolution,binding,lib/libc/glibc/include/libc-symbols.h,703,"__ifunc_resolver (type_name, name, expr, init, , __VA_ARGS__) \"
name_resolution,binding,lib/libc/glibc/include/libc-symbols.h,746,This will define a resolver function for foo which returns __foo_special or
network,effect,build.zig,338,// LLVM depends on networking as of version 18.
network,effect,lib/libc/glibc/elf/elf.h,255,#define EM_TPC 98 /* Tenor Network TPC */
network,effect,lib/libc/glibc/elf/elf.h,2254,#define MIPS_AFL_EXT_OCTEON2 2 /* Cavium Networks Octeon2. */
network,effect,lib/libc/glibc/elf/elf.h,2255,#define MIPS_AFL_EXT_OCTEONP 3 /* Cavium Networks OcteonP. */
network,effect,lib/libc/glibc/elf/elf.h,2257,#define MIPS_AFL_EXT_OCTEON 5 /* Cavium Networks Octeon. */
network,effect,lib/libc/glibc/io/sys/stat.h,208,"/* Get file attributes for the file, device, pipe, or socket"
network,effect,lib/libc/glibc/posix/bits/types.h,209,/* Duplicate info from sys/socket.h. */
network,effect,lib/libc/glibc/sysdeps/unix/sysv/linux/kernel-features.h,72,"/* On most architectures, most socket syscalls are supported for all"
optimizer,meta,build.zig,400,const optimization_modes = chosen_opt_modes_buf[0..chosen_mode_index];
optimizer,meta,build.zig,450,".optimize_modes = optimization_modes,"
optimizer,meta,build.zig,473,".optimize_modes = optimization_modes,"
optimizer,meta,build.zig,495,".optimize_modes = optimization_modes,"
optimizer,meta,build.zig,517,".optimize_modes = optimization_modes,"
optimizer,meta,build.zig,555,"optimization_modes,"
optimizer,meta,build.zig,573,"test_step.dependOn(tests.addErrorTraceTests(b, test_filters, optimization_modes, skip_non_native));"
optimizer,meta,build.zig,580,".optimize_modes = optimization_modes,"
optional_nullable,type,doc/build.zig.zon.md,61,String. Optional.
optional_nullable,type,doc/langref/Assembly Syntax Explained.zig,5,// `volatile` is an optional modifier that tells Zig this
optional_nullable,type,doc/langref/checking_null_in_zig.zig,6,fn doAThing(optional_foo: ?*Foo) void {
optional_nullable,type,doc/langref/checking_null_in_zig.zig,9,if (optional_foo) |foo| {
optional_nullable,type,doc/langref/inline_prong_range.zig,1,"fn isFieldOptional(comptime T: type, field_index: usize) !bool {"
optional_nullable,type,doc/langref/inline_prong_range.zig,4,"inline 0...fields.len - 1 => |idx| @typeInfo(fields[idx].type) == .optional,"
optional_nullable,type,doc/langref/null.zig,1,const optional_value: ?i32 = null;
optional_nullable,type,doc/langref/optional_integer.zig,4,// optional integer
overload_resolution,type,lib/compiler/aro/aro/features.zig,31,".attribute_overloadable = true,"
overload_resolution,type,lib/compiler/aro/aro/features.zig,65,".overloadable_unmarked = false, // TODO"
overload_resolution,type,lib/include/altivec.h,46,"#define __ATTRS_o_ai __attribute__((__overloadable__, __always_inline__))"
overload_resolution,type,lib/include/arm_cde.h,85,"static __inline__ __attribute__((__overloadable__, __clang_arm_builtin_alias(__builtin_arm_cde_vcx1q_m_s16)))"
overload_resolution,type,lib/include/arm_cde.h,87,"static __inline__ __attribute__((__overloadable__, __clang_arm_builtin_alias(__builtin_arm_cde_vcx1q_m_s32)))"
overload_resolution,type,lib/include/arm_cde.h,89,"static __inline__ __attribute__((__overloadable__, __clang_arm_builtin_alias(__builtin_arm_cde_vcx1q_m_s64)))"
overload_resolution,type,lib/include/arm_cde.h,91,"static __inline__ __attribute__((__overloadable__, __clang_arm_builtin_alias(__builtin_arm_cde_vcx1q_m_s8)))"
overload_resolution,type,lib/include/arm_cde.h,93,"static __inline__ __attribute__((__overloadable__, __clang_arm_builtin_alias(__builtin_arm_cde_vcx1q_m_u16)))"
ownership,memory,lib/compiler/util.zig,81,"return try bundle.toOwnedBundle("""");"
ownership,memory,lib/compiler/aro/aro/Compilation.zig,88,"const val: ?[]const u8 = std.process.getEnvVarOwned(allocator, env_var_name) catch |err| switch (err) {"
ownership,memory,lib/compiler/aro/aro/Compilation.zig,1030,const contents = try allocating.toOwnedSlice();
ownership,memory,lib/compiler/aro/aro/Compilation.zig,1032,"return comp.addSourceFromOwnedBuffer(""<builtin>"", contents, .user);"
ownership,memory,lib/compiler/aro/aro/Compilation.zig,1440,/// caller retains ownership of `path`
ownership,memory,lib/compiler/aro/aro/Compilation.zig,1442,"pub fn addSourceFromOwnedBuffer(comp: *Compilation, path: []const u8, buf: []u8, kind: Source.Kind) !Source {"
ownership,memory,lib/compiler/aro/aro/Compilation.zig,1559,const splice_locs = try splice_list.toOwnedSlice(comp.gpa);
ownership,memory,lib/compiler/aro/aro/Compilation.zig,1567,contents = try list.toOwnedSlice(comp.gpa);
parameter,declaration,build.zig,256,"""-C"", b.build_root.path orelse ""."", // affects the --git-dir argument"
parameter,declaration,build.zig,257,"""--git-dir"", "".git"", // affected by the -C argument"
parameter,declaration,CMakeLists.txt,100,"set(ZIG_TARGET_MCPU ""native"" CACHE STRING ""-mcpu parameter to output binaries for"")"
parameter,declaration,doc/langref/Assembly Syntax Explained.zig,13,"// the register that Zig uses for the argument or return value,"
parameter,declaration,doc/langref/Assembly Syntax Explained.zig,45,"// the value of `arg1`"". Any number of input parameters is allowed,"
parameter,declaration,doc/langref/enum_export_error.zig,6,// obj=parameter of type 'enum_export_error.Foo' not allowed in function with calling convention 'x86_64_sysv'
parameter,declaration,doc/langref/poc_print_fn.zig,54,"@compileError(""Unused arguments"");"
parameter,declaration,doc/langref/testing_introduction.zig,6,// `expect` is a function that verifies its argument is true.
pattern,expression,doc/langref/test_arrays.zig,63,// ** does repeating patterns
pattern,expression,doc/langref/test_arrays.zig,64,"const pattern = ""ab"" ** 3;"
pattern,expression,doc/langref/test_arrays.zig,66,"assert(mem.eql(u8, pattern, ""ababab""));"
pattern,expression,doc/langref/test_peer_type_resolution.zig,96,// the pattern `if (x) {...} else |err| blk: { switch (err) {...} }` does not consider the
pattern,expression,doc/langref/test_peer_type_resolution.zig,110,// the pattern `x catch |err| blk: { switch (err) {...} }` does not consider the unwrapped `x`
pattern,expression,lib/fuzzer.zig,1412,/// have better memset codegen in case it has a repeated byte pattern.
pattern,expression,lib/compiler/aro/aro/Tree.zig,492,/// Interpret one bit pattern as another. Used for operands which have the same
pattern,expression,lib/compiler/reduce/Walk.zig,308,.assign_destructure => {
pointer,type,doc/langref/test_optional_pointer.zig,5,// prefix `?` to make the pointer type optional.
pointer,type,doc/langref/test_pointer_casting.zig,19,// pointer types have a `child` field which tells you the type they point to.
