file,component,extension,size_bytes,lines
JuliaLowering/test/compat.jl,codegen,.jl,23291,681
JuliaLowering/test/decls.jl,codegen,.jl,45940,1223
JuliaLowering/test/decls_ir.jl,codegen,.jl,14893,559
JuliaLowering/test/destructuring.jl,codegen,.jl,4115,222
JuliaLowering/test/destructuring_ir.jl,codegen,.jl,10193,386
JuliaLowering/test/exceptions.jl,codegen,.jl,13231,613
JuliaLowering/test/exceptions_ir.jl,codegen,.jl,7278,368
JuliaLowering/test/functions.jl,codegen,.jl,86459,2360
JuliaLowering/test/functions_ir.jl,codegen,.jl,71382,2237
JuliaLowering/test/function_calls_ir.jl,codegen,.jl,18120,644
JuliaLowering/test/generators.jl,codegen,.jl,9281,294
JuliaLowering/test/generators_ir.jl,codegen,.jl,11181,359
JuliaLowering/test/hooks.jl,codegen,.jl,6618,155
JuliaLowering/test/import.jl,codegen,.jl,13093,341
JuliaLowering/test/import_ir.jl,codegen,.jl,2257,78
JuliaLowering/test/ir_tests.jl,codegen,.jl,264,11
JuliaLowering/test/loops.jl,codegen,.jl,5497,343
JuliaLowering/test/loops_ir.jl,codegen,.jl,4837,185
JuliaLowering/test/macros.jl,codegen,.jl,73439,1954
JuliaLowering/test/macros_ir.jl,codegen,.jl,8275,306
JuliaLowering/test/misc.jl,codegen,.jl,34771,982
JuliaLowering/test/misc_ir.jl,codegen,.jl,17044,591
JuliaLowering/test/modules.jl,codegen,.jl,1090,51
JuliaLowering/test/provenance.jl,codegen,.jl,2275,71
JuliaLowering/test/quoting.jl,codegen,.jl,18017,517
JuliaLowering/test/quoting_ir.jl,codegen,.jl,2058,89
JuliaLowering/test/repl_mode.jl,codegen,.jl,2128,85
JuliaLowering/test/runtests.jl,codegen,.jl,1184,36
JuliaLowering/test/runtests_vendored.jl,codegen,.jl,1688,43
JuliaLowering/test/scopes.jl,binding,.jl,54022,1165
JuliaLowering/test/scopes_ir.jl,binding,.jl,13115,500
JuliaLowering/test/typedefs.jl,codegen,.jl,32294,1075
JuliaLowering/test/typedefs_ir.jl,codegen,.jl,39778,1374
JuliaLowering/test/utils.jl,codegen,.jl,13619,421
JuliaLowering/test/validation.jl,codegen,.jl,4663,189
JuliaSyntax/LICENSE.md,ast,.md,2428,46
JuliaSyntax/Project.toml,ast,.toml,416,17
JuliaSyntax/README.md,ast,.md,2311,47
JuliaSyntax/docs/make.jl,ast,.jl,712,27
JuliaSyntax/docs/Manifest.toml,ast,.toml,7282,255
JuliaSyntax/docs/Project.toml,ast,.toml,86,6
JuliaSyntax/docs/src/api.md,ast,.md,4184,170
JuliaSyntax/docs/src/design.md,ast,.md,38927,851
JuliaSyntax/docs/src/howto.md,ast,.md,1348,38
JuliaSyntax/docs/src/index.md,ast,.md,2602,80
JuliaSyntax/docs/src/reference.md,ast,.md,15485,328
JuliaSyntax/prototypes/simple_parser.jl,grammar,.jl,4266,175
JuliaSyntax/prototypes/syntax_interpolation.jl,ast,.jl,2198,57
JuliaSyntax/src/JuliaSyntax.jl,ast,.jl,2369,113
JuliaSyntax/src/precompile.jl,ast,.jl,359,13
JuliaSyntax/src/utils.jl,ast,.jl,4521,145
JuliaSyntax/src/core/diagnostics.jl,ast,.jl,4219,111
JuliaSyntax/src/core/parse_stream.jl,ast,.jl,36162,1003
JuliaSyntax/src/core/source_files.jl,ast,.jl,13449,392
JuliaSyntax/src/core/tree_cursors.jl,ast,.jl,6298,176
JuliaSyntax/src/integration/expr.jl,ast,.jl,27265,717
JuliaSyntax/src/integration/hooks.jl,ast,.jl,16462,432
JuliaSyntax/src/julia/julia_parse_stream.jl,ast,.jl,11109,305
JuliaSyntax/src/julia/kinds.jl,ast,.jl,25758,701
JuliaSyntax/src/julia/literal_parsing.jl,ast,.jl,17334,476
JuliaSyntax/src/julia/parser.jl,grammar,.jl,152507,3837
JuliaSyntax/src/julia/parser_api.jl,grammar,.jl,8268,224
JuliaSyntax/src/julia/tokenize.jl,lexer,.jl,40707,1321
JuliaSyntax/src/porcelain/green_node.jl,ast,.jl,5384,176
JuliaSyntax/src/porcelain/syntax.jl,ast,.jl,52925,1438
JuliaSyntax/src/porcelain/syntax_node.jl,ast,.jl,12741,348
JuliaSyntax/sysimage/compile.jl,ast,.jl,1328,48
JuliaSyntax/sysimage/precompile.jl,ast,.jl,276,7
JuliaSyntax/sysimage/precompile_exec.jl,ast,.jl,103,4
JuliaSyntax/sysimage/JuliaSyntaxCore/Project.toml,ast,.toml,239,11
JuliaSyntax/sysimage/JuliaSyntaxCore/src/JuliaSyntaxCore.jl,ast,.jl,202,13
JuliaSyntax/test/benchmark.jl,ast,.jl,1171,36
JuliaSyntax/test/diagnostics.jl,ast,.jl,14357,287
JuliaSyntax/test/expr.jl,ast,.jl,37792,872
JuliaSyntax/test/fuzz_test.jl,ast,.jl,12489,1024
JuliaSyntax/test/green_node.jl,ast,.jl,2454,69
JuliaSyntax/test/hooks.jl,ast,.jl,25382,517
JuliaSyntax/test/kinds.jl,ast,.jl,1536,60
JuliaSyntax/test/literal_parsing.jl,ast,.jl,11597,257
JuliaSyntax/test/parser.jl,grammar,.jl,72475,1364
JuliaSyntax/test/parser_api.jl,grammar,.jl,9050,238
JuliaSyntax/test/parse_packages.jl,ast,.jl,2713,80
JuliaSyntax/test/parse_stream.jl,ast,.jl,6446,169
JuliaSyntax/test/runtests.jl,ast,.jl,1442,55
JuliaSyntax/test/runtests_vendored.jl,ast,.jl,106,5
JuliaSyntax/test/serialization.jl,ast,.jl,914,30
JuliaSyntax/test/source_files.jl,ast,.jl,8152,231
JuliaSyntax/test/syntax.jl,ast,.jl,17921,498
JuliaSyntax/test/syntax_node.jl,ast,.jl,4071,118
JuliaSyntax/test/test_utils.jl,ast,.jl,16126,504
JuliaSyntax/test/test_utils_tests.jl,ast,.jl,2137,38
JuliaSyntax/test/tokenize.jl,lexer,.jl,47769,1284
JuliaSyntax/test/utils.jl,ast,.jl,955,25
JuliaSyntax/tools/bump_in_Base.jl,ast,.jl,2899,75
JuliaSyntax/tools/check_all_packages.jl,ast,.jl,3566,100
JuliaSyntax/tools/registry_download.jl,ast,.jl,1264,47
JuliaSyntax/tools/untar_packages.jl,ast,.jl,2040,69
src/abi_aarch64.cpp,other,.cpp,16230,384
src/abi_arm.cpp,other,.cpp,9616,286
src/abi_llvm.cpp,runtime,.cpp,2502,59
src/abi_ppc64le.cpp,other,.cpp,6470,166
src/abi_riscv.cpp,other,.cpp,10480,316
src/abi_win32.cpp,other,.cpp,3658,83
src/abi_win64.cpp,other,.cpp,3074,80
src/abi_x86.cpp,other,.cpp,3769,95
src/abi_x86_64.cpp,other,.cpp,8971,275
src/aotcompile.cpp,other,.cpp,115110,2727
src/APInt-C.h,other,.h,5727,82
src/APInt.c,other,.c,32238,870
src/array.c,other,.c,11418,327
src/ast.c,ast,.c,54166,1377
src/ast.scm,ast,.scm,22525,569
src/bin2hex.scm,other,.scm,388,15
src/builtins.c,other,.c,115190,2910
src/builtin_proto.h,other,.h,3562,110
src/ccall.cpp,other,.cpp,107274,2421
src/ccalllazybar.c,other,.c,234,11
src/ccalllazyfoo.c,other,.c,156,8
src/ccalltest.c,tests,.c,25536,985
src/ccalltest_common.h,tests,.h,779,31
src/cgmemmgr.cpp,other,.cpp,36473,1052
src/cgutils.cpp,other,.cpp,244184,5264
src/codegen-stubs.c,codegen,.c,8069,201
src/codegen.cpp,codegen,.cpp,515321,11339
src/common_symbols1.inc,types,.inc,1992,91
src/common_symbols2.inc,types,.inc,5722,250
src/coverage.c,other,.c,10752,337
src/crc32c-tables.c,other,.c,44437,31
src/crc32c.c,other,.c,20525,610
src/datatype.c,types,.c,129015,3181
src/debug-registry.h,other,.h,4865,152
src/debuginfo.cpp,other,.cpp,67604,1734
src/debuginfo.h,other,.h,698,15
src/disasm.cpp,other,.cpp,51521,1351
src/dlload.c,other,.c,20969,592
src/engine.c,other,.c,7483,209
src/file_constants.h,other,.h,2144,113
src/gc-alloc-profiler.c,runtime,.c,13601,375
src/gc-alloc-profiler.h,runtime,.h,2242,61
src/gc-common.c,runtime,.c,30766,878
src/gc-common.h,runtime,.h,7683,237
src/gc-debug.c,runtime,.c,38665,1101
src/gc-heap-snapshot.c,runtime,.c,29627,727
src/gc-heap-snapshot.h,runtime,.h,6232,141
src/gc-interface.h,runtime,.h,23736,364
src/gc-page-profiler.c,runtime,.c,5530,180
src/gc-page-profiler.h,runtime,.h,5560,147
src/gc-pages.c,runtime,.c,7538,223
src/gc-stacks.c,runtime,.c,8641,282
src/gc-stock.c,runtime,.c,185736,4515
src/gc-stock.h,runtime,.h,26056,763
src/gc-tls-common.h,runtime,.h,1843,61
src/gc-tls-stock.h,runtime,.h,2184,74
src/gc-wb-stock.h,runtime,.h,5161,123
src/genericmemory.c,other,.c,27275,633
src/gen_sysimg_symtab.jl,binding,.jl,1856,68
src/gf.c,other,.c,258447,5853
src/iddict.c,other,.c,6429,196
src/idset.c,other,.c,4234,123
src/init.c,other,.c,27478,804
src/interpreter.c,runtime,.c,45725,1107
src/intrinsics.cpp,other,.cpp,80550,1882
src/intrinsics.h,other,.h,3310,122
src/ircode.c,other,.c,63770,1830
src/jitlayers.cpp,other,.cpp,118946,2911
src/jitlayers.h,other,.h,39287,984
src/jlapi.c,other,.c,41439,1317
src/jlfrontend.scm,other,.scm,8748,224
src/jloptions.c,other,.c,58588,1167
src/jloptions.h,other,.h,2189,83
src/jltypes.c,other,.c,196697,4725
src/jl_exported_data.inc,other,.inc,7021,176
src/jl_exported_funcs.inc,other,.inc,16966,588
src/jl_internal_data.inc,other,.inc,229,8
src/jl_uv.c,other,.c,37930,1280
src/julia-parser.scm,grammar,.scm,118782,2779
src/julia-syntax.scm,ast,.scm,275727,5787
src/julia-task-dispatcher.h,other,.h,18456,482
src/julia.h,other,.h,134587,2962
src/julia_assert.h,other,.h,1102,33
src/julia_atomics.h,other,.h,14153,359
src/julia_fasttls.h,other,.h,1703,50
src/julia_gcext.h,runtime,.h,6845,149
src/julia_internal.h,other,.h,114168,2364
src/julia_locks.h,other,.h,8130,193
src/julia_threads.h,other,.h,31329,690
src/llvm-alloc-helpers.cpp,runtime,.cpp,17913,413
src/llvm-alloc-helpers.h,runtime,.h,5940,171
src/llvm-alloc-opt.cpp,runtime,.cpp,54129,1385
src/llvm-cancellation-lowering.cpp,codegen,.cpp,36290,716
src/llvm-codegen-shared.h,codegen,.h,19249,564
src/llvm-Compression.cpp,runtime,.cpp,8810,246
src/llvm-Compression.h,runtime,.h,4689,137
src/llvm-cpufeatures.cpp,runtime,.cpp,3996,127
src/llvm-demote-float16.cpp,runtime,.cpp,7677,215
src/llvm-expand-atomic-modify.cpp,runtime,.cpp,19350,496
src/llvm-final-gc-lowering-stock.cpp,codegen,.cpp,5646,111
src/llvm-final-gc-lowering.cpp,codegen,.cpp,11009,289
src/llvm-gc-interface-passes.h,optimizer,.h,20693,458
src/llvm-gc-invariant-verifier.cpp,runtime,.cpp,7061,202
src/llvm-julia-licm.cpp,runtime,.cpp,17725,398
src/llvm-julia-passes.inc,optimizer,.inc,992,28
src/llvm-late-gc-lowering.cpp,codegen,.cpp,116466,2597
src/llvm-multiversioning.cpp,runtime,.cpp,46490,1236
src/llvm-pass-helpers.cpp,runtime,.cpp,16587,421
src/llvm-pass-helpers.h,runtime,.h,6471,175
src/llvm-propagate-addrspaces.cpp,runtime,.cpp,13540,359
src/llvm-ptls.cpp,runtime,.cpp,16756,371
src/llvm-remove-addrspaces.cpp,runtime,.cpp,15323,462
src/llvm-remove-ni.cpp,runtime,.cpp,980,45
src/llvm-simdloop.cpp,runtime,.cpp,11881,336
src/llvm-version.h,runtime,.h,1568,38
src/llvmcalltest.cpp,runtime,.cpp,2052,80
src/llvm_api.cpp,runtime,.cpp,4325,143
src/macroexpand.scm,other,.scm,33102,734
src/Makefile,other,,53486,952
src/match.scm,other,.scm,9990,248
src/method.c,other,.c,66393,1544
src/mk_julia_flisp_boot.scm,other,.scm,137,6
src/module.c,other,.c,108128,2468
src/mtarraylist.c,other,.c,2621,82
src/null_sysimage.c,other,.c,503,14
src/objcache.cpp,other,.cpp,27437,858
src/objcache.h,other,.h,3548,92
src/opaque_closure.c,other,.c,10457,235
src/options.h,other,.h,5350,170
src/passes.h,optimizer,.h,6116,157
src/pipeline.cpp,other,.cpp,54970,1242
src/precompile.c,other,.c,7860,198
src/precompile_utils.c,other,.c,2255,46
src/processor.cpp,other,.cpp,31884,924
src/processor.h,other,.h,12503,296
src/rtutils.c,other,.c,67898,1838
src/runtime_ccall.c,runtime,.c,15744,461
src/runtime_intrinsics.c,runtime,.c,70824,1799
src/safepoint.c,other,.c,20706,456
src/scheduler.c,other,.c,29243,696
src/serialize.h,other,.h,1600,82
src/signal-handling.c,other,.c,40783,1071
src/signals-mach.c,other,.c,48802,1169
src/signals-unix.c,other,.c,70349,1754
src/signals-win.c,other,.c,42242,965
src/simplevector.c,other,.c,3724,122
src/smallintset.c,other,.c,9445,274
src/stackwalk.c,other,.c,68548,1751
src/staticdata.c,other,.c,218304,4802
src/staticdata_utils.c,other,.c,44998,1097
src/subtype.c,types,.c,295609,7415
src/symbol.c,other,.c,5323,170
src/sys.c,other,.c,32677,1072
src/task.c,other,.c,87593,2227
src/threading.c,other,.c,41748,1203
src/threading.h,other,.h,940,39
src/timing.c,other,.c,27271,788
src/timing.h,other,.h,15972,488
src/toplevel.c,other,.c,38545,1007
src/typemap.c,other,.c,73298,1620
src/utils.scm,other,.scm,3937,135
src/uv_constants.h,other,.h,783,28
src/win32_ucontext.c,other,.c,2883,87
src/win32_ucontext.h,other,.h,639,31
src/work-stealing-queue.h,other,.h,3286,112
src/clangsa/FirstDeclAnnotations.cpp,other,.cpp,40896,841
src/clangsa/GCChecker.cpp,runtime,.cpp,714,25
src/clangsa/GCChecker.h,runtime,.h,24176,544
src/clangsa/GCCheckerPropagation.cpp,runtime,.cpp,84979,2145
src/clangsa/GCCheckerReporting.cpp,runtime,.cpp,11228,264
src/clangsa/GCCheckerState.cpp,runtime,.cpp,41559,1117
src/clangsa/HelpersCommon.hpp,other,.hpp,2583,63
src/clangsa/ImplicitAtomics.cpp,other,.cpp,6182,182
src/clangsa/StaticOrDeclared.cpp,other,.cpp,16259,356
src/flisp/aliases.scm,other,.scm,1994,78
src/flisp/builtins.c,other,.c,11403,412
src/flisp/cvalues.c,other,.c,46134,1431
src/flisp/equal.c,other,.c,12197,385
src/flisp/equalhash.c,other,.c,615,27
src/flisp/equalhash.h,other,.h,166,17
src/flisp/flisp.c,other,.c,84881,2491
src/flisp/flisp.h,other,.h,19087,525
src/flisp/flmain.c,other,.c,1833,72
src/flisp/iostream.c,other,.c,15582,481
src/flisp/julia_charmap.h,other,.h,773,15
src/flisp/julia_extensions.c,other,.c,17249,440
src/flisp/julia_opsuffs.h,other,.h,3322,136
src/flisp/Makefile,other,,6992,193
src/flisp/opcodes.h,other,.h,5447,103
src/flisp/print.c,other,.c,27183,820
src/flisp/profile.scm,other,.scm,2895,72
src/flisp/read.c,other,.c,25676,738
src/flisp/string.c,other,.c,9622,301
src/flisp/table.c,other,.c,6897,222
src/flisp/types.c,other,.c,2574,97
src/gc-mmtk/gc-mmtk.c,runtime,.c,59724,1545
src/gc-mmtk/gc-tls-mmtk.h,runtime,.h,409,24
src/gc-mmtk/gc-wb-mmtk.h,runtime,.h,3165,93
src/gc-mmtk/llvm-final-gc-lowering-mmtk.cpp,codegen,.cpp,11856,202
src/gc-mmtk/Makefile,runtime,,5166,156
src/gc-mmtk/mmtk_julia/build.rs,runtime,.rs,6094,160
src/gc-mmtk/mmtk_julia/Cargo.toml,runtime,.toml,1809,57
src/gc-mmtk/mmtk_julia/api/mmtk.h,runtime,.h,5509,135
src/gc-mmtk/mmtk_julia/api/mmtkMutator.h,runtime,.h,2549,116
src/gc-mmtk/mmtk_julia/src/active_plan.rs,runtime,.rs,2817,97
src/gc-mmtk/mmtk_julia/src/api.rs,runtime,.rs,22587,693
src/gc-mmtk/mmtk_julia/src/build_info.rs,runtime,.rs,1135,23
src/gc-mmtk/mmtk_julia/src/collection.rs,runtime,.rs,8414,224
src/gc-mmtk/mmtk_julia/src/gc_trigger.rs,runtime,.rs,13961,359
src/gc-mmtk/mmtk_julia/src/julia_finalizer.rs,runtime,.rs,7983,241
src/gc-mmtk/mmtk_julia/src/julia_scanning.rs,runtime,.rs,27595,695
src/gc-mmtk/mmtk_julia/src/lib.rs,runtime,.rs,6672,177
src/gc-mmtk/mmtk_julia/src/object_model.rs,runtime,.rs,15442,395
src/gc-mmtk/mmtk_julia/src/reference_glue.rs,runtime,.rs,2552,81
src/gc-mmtk/mmtk_julia/src/scanning.rs,runtime,.rs,14881,394
src/gc-mmtk/mmtk_julia/src/slots.rs,runtime,.rs,8790,303
src/gc-mmtk/mmtk_julia/src/util.rs,runtime,.rs,2355,82
src/mig/exc.h,other,.h,11534,369
src/mig/excServer.c,other,.c,30864,867
src/mig/excUser.c,other,.c,28176,865
src/mig/mach_exc.h,other,.h,11796,369
src/mig/mach_excServer.c,other,.c,31625,870
src/mig/mach_excUser.c,other,.c,28483,865
src/mig/README.md,docs,.md,515,17
src/support/analyzer_annotations.h,other,.h,13721,252
src/support/arraylist.c,other,.c,3459,151
src/support/arraylist.h,other,.h,1371,50
src/support/asprintf.c,other,.c,3189,118
src/support/bitvector.c,other,.c,1168,62
src/support/bitvector.h,other,.h,568,23
src/support/dirpath.h,other,.h,568,25
src/support/dtypes.h,other,.h,11759,423
src/support/END.h,other,.h,2057,53
src/support/ENTRY.amd64.h,other,.h,2488,71
src/support/ENTRY.i387.h,other,.h,2437,68
src/support/eytzinger.c,other,.c,4638,124
src/support/eytzinger.h,other,.h,4277,118
src/support/hashing.c,other,.c,2077,100
src/support/hashing.h,other,.h,1223,46
src/support/htable.c,other,.c,1498,72
src/support/htable.h,other,.h,2473,65
src/support/htable.inc,other,.inc,17371,248
src/support/int2str.c,other,.c,1449,70
src/support/ios.c,other,.c,30488,1301
src/support/ios.h,other,.h,9650,234
src/support/libsupport.h,other,.h,382,25
src/support/libsupportinit.c,other,.c,2811,84
src/support/Makefile,other,,5388,145
src/support/MurmurHash3.c,other,.c,7752,299
src/support/MurmurHash3.h,other,.h,885,23
src/support/operators.c,other,.c,8734,239
src/support/platform.h,other,.h,4154,144
src/support/ptrhash.c,other,.c,599,34
src/support/ptrhash.h,other,.h,237,19
src/support/rle.c,other,.c,2028,93
src/support/rle.h,other,.h,1600,50
src/support/strhash.c,other,.c,1886,61
src/support/strhash.h,other,.h,703,29
src/support/strptime.c,other,.c,19838,835
src/support/strtod.c,other,.c,7561,288
src/support/strtod.h,other,.h,329,18
src/support/timefuncs.c,other,.c,1076,63
src/support/timefuncs.h,other,.h,422,24
src/support/tzfile.h,other,.h,5143,171
src/support/utf8.c,other,.c,15827,597
src/support/utf8.h,other,.h,3361,107
src/support/utils.h,other,.h,1779,56
src/support/test/eytzingertest.c,tests,.c,5493,136
src/support/test/rletest.c,tests,.c,1669,61
stdlib/Makefile,other,,3818,90
stdlib/Manifest.toml,other,.toml,12220,503
stdlib/Project.toml,other,.toml,3220,64
stdlib/stdlib.mk,other,.mk,1329,31
stdlib/Artifacts/Project.toml,other,.toml,273,12
stdlib/Artifacts/docs/src/index.md,docs,.md,773,29
stdlib/Artifacts/src/Artifacts.jl,other,.jl,32133,779
stdlib/Artifacts/test/Artifacts.toml,tests,.toml,7368,173
stdlib/Artifacts/test/refresh_artifacts.jl,tests,.jl,941,24
stdlib/Artifacts/test/runtests.jl,tests,.jl,12661,286
stdlib/Base64/Project.toml,other,.toml,222,11
stdlib/Base64/docs/src/index.md,docs,.md,2519,46
stdlib/Base64/src/Base64.jl,other,.jl,1907,51
stdlib/Base64/src/buffer.jl,other,.jl,1208,40
stdlib/Base64/src/decode.jl,other,.jl,5768,225
stdlib/Base64/src/encode.jl,other,.jl,5808,219
stdlib/Base64/test/runtests.jl,tests,.jl,8379,152
stdlib/CompilerSupportLibraries_jll/Project.toml,other,.toml,513,21
stdlib/CompilerSupportLibraries_jll/src/CompilerSupportLibraries_jll.jl,other,.jl,5844,179
stdlib/CompilerSupportLibraries_jll/test/runtests.jl,tests,.jl,766,18
stdlib/CRC32c/Project.toml,other,.toml,222,11
stdlib/CRC32c/docs/src/index.md,docs,.md,244,13
stdlib/CRC32c/src/CRC32c.jl,other,.jl,2551,71
stdlib/CRC32c/test/runtests.jl,tests,.jl,5316,114
stdlib/Dates/Project.toml,other,.toml,297,14
stdlib/Dates/docs/src/index.md,docs,.md,30204,895
stdlib/Dates/src/accessors.jl,other,.jl,7111,240
stdlib/Dates/src/adjusters.jl,other,.jl,14841,430
stdlib/Dates/src/arithmetic.jl,other,.jl,4280,102
stdlib/Dates/src/conversions.jl,other,.jl,4256,138
stdlib/Dates/src/Dates.jl,other,.jl,2681,88
stdlib/Dates/src/deprecated.jl,other,.jl,2816,71
stdlib/Dates/src/io.jl,other,.jl,25567,758
stdlib/Dates/src/parse.jl,grammar,.jl,12139,349
stdlib/Dates/src/periods.jl,other,.jl,17803,479
stdlib/Dates/src/query.jl,other,.jl,12706,666
stdlib/Dates/src/ranges.jl,other,.jl,3072,74
stdlib/Dates/src/rounding.jl,other,.jl,9804,303
stdlib/Dates/src/types.jl,other,.jl,16257,500
stdlib/Dates/test/accessors.jl,tests,.jl,12476,286
stdlib/Dates/test/adjusters.jl,tests,.jl,25281,505
stdlib/Dates/test/arithmetic.jl,tests,.jl,31021,554
stdlib/Dates/test/conversions.jl,tests,.jl,6476,138
stdlib/Dates/test/io.jl,tests,.jl,28179,658
stdlib/Dates/test/periods.jl,tests,.jl,25882,561
stdlib/Dates/test/query.jl,tests,.jl,10614,219
stdlib/Dates/test/ranges.jl,tests,.jl,27106,615
stdlib/Dates/test/rounding.jl,tests,.jl,13477,264
stdlib/Dates/test/runtests.jl,tests,.jl,339,18
stdlib/Dates/test/types.jl,tests,.jl,12590,297
stdlib/dSFMT_jll/Project.toml,other,.toml,298,17
stdlib/dSFMT_jll/src/dSFMT_jll.jl,other,.jl,1104,49
stdlib/dSFMT_jll/test/runtests.jl,tests,.jl,405,12
stdlib/FileWatching/Project.toml,other,.toml,170,10
stdlib/FileWatching/docs/src/index.md,docs,.md,721,49
stdlib/FileWatching/src/FileWatching.jl,other,.jl,40962,1062
stdlib/FileWatching/src/pidfile.jl,other,.jl,12367,379
stdlib/FileWatching/test/pidfile.jl,tests,.jl,11107,388
stdlib/FileWatching/test/runtests.jl,tests,.jl,15272,460
stdlib/Future/Project.toml,other,.toml,290,14
stdlib/Future/docs/src/index.md,docs,.md,305,14
stdlib/Future/src/Future.jl,other,.jl,1460,46
stdlib/Future/test/runtests.jl,tests,.jl,237,11
stdlib/GMP_jll/Project.toml,other,.toml,366,18
stdlib/GMP_jll/src/GMP_jll.jl,other,.jl,1842,75
stdlib/GMP_jll/test/runtests.jl,tests,.jl,465,13
stdlib/InteractiveUtils/Project.toml,other,.toml,290,14
stdlib/InteractiveUtils/docs/src/index.md,docs,.md,1236,41
stdlib/InteractiveUtils/src/clipboard.jl,other,.jl,7512,188
stdlib/InteractiveUtils/src/codeview.jl,other,.jl,26082,593
stdlib/InteractiveUtils/src/editless.jl,other,.jl,12574,373
stdlib/InteractiveUtils/src/InteractiveUtils.jl,other,.jl,15265,391
stdlib/InteractiveUtils/src/macros.jl,other,.jl,36205,866
stdlib/InteractiveUtils/test/highlighting.jl,tests,.jl,21021,503
stdlib/InteractiveUtils/test/runtests.jl,tests,.jl,41143,1124
stdlib/libblastrampoline_jll/Project.toml,other,.toml,312,17
stdlib/libblastrampoline_jll/src/libblastrampoline_jll.jl,other,.jl,2189,72
stdlib/libblastrampoline_jll/test/runtests.jl,tests,.jl,445,11
stdlib/LibCURL_jll/Project.toml,other,.toml,670,24
stdlib/LibCURL_jll/src/LibCURL_jll.jl,other,.jl,2028,76
stdlib/LibCURL_jll/test/runtests.jl,tests,.jl,393,13
stdlib/Libdl/Project.toml,other,.toml,163,10
stdlib/Libdl/docs/src/index.md,docs,.md,451,33
stdlib/Libdl/src/Libdl.jl,other,.jl,1302,22
stdlib/Libdl/test/runtests.jl,tests,.jl,11841,363
stdlib/LibGit2/Project.toml,other,.toml,565,19
stdlib/LibGit2/docs/src/index.md,docs,.md,3750,169
stdlib/LibGit2/src/blame.jl,other,.jl,2353,59
stdlib/LibGit2/src/blob.jl,other,.jl,2919,88
stdlib/LibGit2/src/callbacks.jl,other,.jl,20745,521
stdlib/LibGit2/src/commit.jl,other,.jl,6902,194
stdlib/LibGit2/src/config.jl,other,.jl,8439,240
stdlib/LibGit2/src/consts.jl,other,.jl,26248,573
stdlib/LibGit2/src/diff.jl,other,.jl,7107,176
stdlib/LibGit2/src/error.jl,other,.jl,4500,129
stdlib/LibGit2/src/gitcredential.jl,other,.jl,10543,308
stdlib/LibGit2/src/index.jl,other,.jl,9100,245
stdlib/LibGit2/src/LibGit2.jl,other,.jl,37722,1103
stdlib/LibGit2/src/merge.jl,other,.jl,11424,279
stdlib/LibGit2/src/oid.jl,other,.jl,6512,222
stdlib/LibGit2/src/rebase.jl,other,.jl,4260,120
stdlib/LibGit2/src/reference.jl,other,.jl,11525,360
stdlib/LibGit2/src/remote.jl,other,.jl,15857,498
stdlib/LibGit2/src/repository.jl,other,.jl,19145,556
stdlib/LibGit2/src/signature.jl,other,.jl,2591,74
stdlib/LibGit2/src/status.jl,other,.jl,2142,58
stdlib/LibGit2/src/strarray.jl,other,.jl,662,17
stdlib/LibGit2/src/tag.jl,other,.jl,2844,89
stdlib/LibGit2/src/tree.jl,other,.jl,8289,251
stdlib/LibGit2/src/types.jl,other,.jl,61448,1576
stdlib/LibGit2/src/utils.jl,other,.jl,5493,178
stdlib/LibGit2/src/walker.jl,other,.jl,6518,174
stdlib/LibGit2/test/bad_ca_roots.jl,tests,.jl,2214,60
stdlib/LibGit2/test/libgit2-helpers.jl,tests,.jl,2872,79
stdlib/LibGit2/test/libgit2-tests.jl,tests,.jl,142894,3305
stdlib/LibGit2/test/libgit2.jl,tests,.jl,425,12
stdlib/LibGit2/test/online-tests.jl,tests,.jl,5171,135
stdlib/LibGit2/test/online.jl,tests,.jl,424,12
stdlib/LibGit2/test/runtests.jl,tests,.jl,357,14
stdlib/LibGit2_jll/Project.toml,other,.toml,616,23
stdlib/LibGit2_jll/src/LibGit2_jll.jl,other,.jl,2019,75
stdlib/LibGit2_jll/test/runtests.jl,tests,.jl,545,15
stdlib/libLLVM_jll/Project.toml,runtime,.toml,545,23
stdlib/libLLVM_jll/src/libLLVM_jll.jl,runtime,.jl,1605,65
stdlib/libLLVM_jll/test/runtests.jl,runtime,.jl,458,12
stdlib/LibSSH2_jll/Project.toml,other,.toml,515,21
stdlib/LibSSH2_jll/src/LibSSH2_jll.jl,other,.jl,1984,80
stdlib/LibSSH2_jll/test/runtests.jl,tests,.jl,595,15
stdlib/LibUnwind_jll/Project.toml,other,.toml,422,19
stdlib/LibUnwind_jll/src/LibUnwind_jll.jl,other,.jl,1270,52
stdlib/LibUnwind_jll/test/runtests.jl,tests,.jl,445,13
stdlib/LibUV_jll/Project.toml,other,.toml,299,17
stdlib/LibUV_jll/src/LibUV_jll.jl,other,.jl,312,12
stdlib/LibUV_jll/test/runtests.jl,tests,.jl,108,4
stdlib/LLD_jll/Project.toml,other,.toml,424,20
stdlib/LLD_jll/src/LLD_jll.jl,other,.jl,3496,107
stdlib/LLD_jll/test/runtests.jl,tests,.jl,310,10
stdlib/LLVMLibUnwind_jll/Project.toml,runtime,.toml,307,17
stdlib/LLVMLibUnwind_jll/src/LLVMLibUnwind_jll.jl,runtime,.jl,1032,41
