feature,category,file,line,snippet
global_state,effect,HISTORY.md,1194,"* Every assignment to a global variable now first goes through a call to `convert(Any, x)` (or `convert(T, x)`"
global_state,effect,HISTORY.md,1328,"* New `err` global variable in `Main` set when an expression throws an exception, akin to `ans`. Typing `err` reprints"
global_state,effect,HISTORY.md,1836,global variables and function calls. The expression will be evaluated the first
global_state,effect,HISTORY.md,2217,scope block such as a `for` loop automatically assigns to a global variable if one has been
global_state,effect,HISTORY.md,2223,block is considered ambiguous if a global variable with the same name exists.
global_state,effect,HISTORY.md,5178,"* When a macro is called in the module in which that macro is defined, global variables"
global_state,effect,HISTORY.md,5201,"on ""Global variables"" under the ""Parallel computing"" chapter in the manual ([#19594])."
goto_label,control,HISTORY.md,6658,* Local goto statements using the `@goto` and `@label` macros ([#101]).
goto_label,control,base/essentials.jl,976,of an unconditional jump with [`@goto name`](@ref).
goto_label,control,base/essentials.jl,1044,@goto name
goto_label,control,base/essentials.jl,1046,`@goto name` unconditionally jumps to the statement at the location [`@label name`](@ref).
goto_label,control,base/loading.jl,2981,@goto load_from_cache
goto_label,control,base/loading.jl,3040,@goto load_from_cache # the new cachefile will have the newest mtime so will come first in the search
goto_label,control,base/osutils.jl,36,@goto loop
goto_label,control,base/show.jl,1874,"show_unquoted(io::IO, ex::GotoNode, ::Int, ::Int) = print(io, ""goto %"", ex.label)"
identifier,expression,HISTORY.md,1179,"* `∀`, `∃`, and `∄` are now allowed as identifier characters ([#42314])."
identifier,expression,HISTORY.md,1353,function is provided to reproduce the mapping used in identifier normalization
identifier,expression,HISTORY.md,1847,can now be used to rename imported modules and identifiers ([#1255]).
identifier,expression,HISTORY.md,1872,respectively. Previously they were parsed as identifier characters ([#37973]).
identifier,expression,HISTORY.md,2204,* Passing an identifier `x` by itself as a keyword argument or named tuple element
identifier,expression,HISTORY.md,2277,This includes all documented identifiers from `Base.Threads` except the
identifier,expression,HISTORY.md,2626,* Support for unicode bold digits and double-struck digits 0 through 9 as valid identifiers ([#32838]).
identifier,expression,HISTORY.md,3405,by a character that will never be an allowed identifier character (currently
if,control,base/cartesian.jl,254,# Make the nested if statements
if,control,doc/src/devdocs/ast.md,149,If statement:
if,control,JuliaLowering/test/closures_ir.jl,788,# Assignment after if statement doesn't need Box (flisp-compatible save/restore)
import,declaration,AGENTS.md,14,You may use this julia executable for validation.
import,declaration,AGENTS.md,18,"will not be reflected, unless you use `Revise`."
import,declaration,AGENTS.md,25,"use `Co-authored-by:` for tools, and do not list a tool as an author; this trailer replaces any"
import,declaration,AGENTS.md,52,## Using Revise
import,declaration,AGENTS.md,54,"If you have made changes to files included in the system image (base/ or stdlib/),"
import,declaration,AGENTS.md,55,"and need to run code with these changes included, you can use `Revise`."
import,declaration,AGENTS.md,56,"To do so, run `using Revise; Revise.track(Base)` (or Revise.track with the stdlib you modified)."
import,declaration,AGENTS.md,59,"For instance testing Base changes without rebuilding, using failfast, you can run:"
index,expression,base/abstractarray.jl,1288,"J = _to_subscript_indices(x, I...)"
index,expression,base/abstractarray.jl,1406,"@boundscheck checkbounds(A, I...) # generally _to_subscript_indices requires bounds checking"
index,expression,base/abstractarray.jl,1407,"@inbounds r = getindex(A, _to_subscript_indices(A, I...)...)"
index,expression,base/abstractarray.jl,1414,"_to_subscript_indices(A::AbstractArray, i::Integer) = (@inline; _unsafe_ind2sub(A, i))"
index,expression,base/abstractarray.jl,1415,"_to_subscript_indices(A::AbstractArray{T,N}) where {T,N} = (@inline; fill_to_length((), 1, Val(N)))"
index,expression,base/abstractarray.jl,1416,"_to_subscript_indices(A::AbstractArray{T,0}) where {T} = ()"
index,expression,base/abstractarray.jl,1417,"_to_subscript_indices(A::AbstractArray{T,0}, i::Integer) where {T} = ()"
index,expression,base/abstractarray.jl,1418,"_to_subscript_indices(A::AbstractArray{T,0}, I::Integer...) where {T} = ()"
interface_trait,declaration,AGENTS.md,8,- [`cli/`](cli/) - Command-line interface and loader
interface_trait,declaration,HISTORY.md,758,dispatch on Types (such as traits and constructors).
interface_trait,declaration,HISTORY.md,1620,for the downloads that happen via the Git protocol by setting the environment variable
interface_trait,declaration,HISTORY.md,1971,"`Downloads.download`, providing cross-platform, multi-protocol, in-process download functionality implemented"
interface_trait,declaration,HISTORY.md,2040,* The `AbstractMenu` extension interface of `REPL.TerminalMenus` has been extensively
interface_trait,declaration,HISTORY.md,2041,"overhauled. The new interface does not rely on global configuration variables, is more"
interface_trait,declaration,HISTORY.md,2044,"(deprecated) interface, so are non-breaking."
interface_trait,declaration,HISTORY.md,2885,* `getipaddr` prefers to return the first `IPv4` interface address provided by libuv ([#32260]).
io,effect,HISTORY.md,539,* Passing an `IOBuffer` as a stdout argument for `Process` spawn now works as
io,effect,HISTORY.md,1541,"* New function `redirect_stdio` for redirecting `stdin`, `stdout` and `stderr` ([#37978])."
io,effect,HISTORY.md,2266,* Color now defaults to on when stdout and stderr are TTYs ([#34347]).
io,effect,HISTORY.md,4201,"input stream are deprecated. Use e.g. `read(pipeline(stdin, cmd))` instead ([#22762])."
io,effect,HISTORY.md,4523,"* `DevNull`, `STDIN`, `STDOUT`, and `STDERR` have been renamed to `devnull`, `stdin`, `stdout`,"
io,effect,HISTORY.md,5417,"* The single-argument form of `write` (`write(x)`, with implicit `STDOUT` output stream),"
io,effect,HISTORY.md,5418,"has been deprecated in favor of the explicit equivalent `write(STDOUT, x)` ([#17654])."
io,effect,Make.inc,694,CPP_STDOUT := $(CPP) -P
ir,meta,AGENTS.md,92,## Commit messages and pull requests
ir,meta,AGENTS.md,94,"When writing commit messages, follow the format ""component: Brief summary"" for"
ir,meta,AGENTS.md,95,"the title. In the body of the commit message, provide a brief prose summary"
ir,meta,AGENTS.md,99,"If your change fixes one or more issues, use the syntax ""Fixes #"" at the end of the commit message, but do not include it in the title."
ir,meta,AGENTS.md,102,"When fixing CI failures, include the link to the specific CI failure in the commit message."
ir,meta,AGENTS.md,103,"Always quote macro names in backticks in commit messages and PR titles/bodies (e.g. `` `@inbounds` ``, not @inbounds), so GitHub does not notify the unrelated user with that handle."
ir,meta,CONTRIBUTING.md,18,"- Reporting a potential bug? Please read the ""[How to file a bug report](https://github.com/JuliaLang/julia/blob/master/CONTRIBUTING.md#how-to-file-a-bug-report)"" section to make sure that all necessary information is included."
ir,meta,CONTRIBUTING.md,38,"- The full error message, including the backtrace."
layout_alignment,memory,HISTORY.md,257,* There are new `Makefile`s to build Julia and LLVM using the Binary Optimization and Layout Tool (BOLT).
layout_alignment,memory,HISTORY.md,1935,inserting or consuming the first dimension depending on the ratio of `sizeof(T)` and `sizeof(S)`.
layout_alignment,memory,HISTORY.md,2067,and display small sparse matrices by an `Matrix`-like 2d layout of their contents ([#33821]).
layout_alignment,memory,HISTORY.md,2255,Code that requires assumptions about object layout and addresses (usually for
layout_alignment,memory,HISTORY.md,3398,"* `reprmime(mime, x)` has been renamed to `repr(mime, x)`, and along with `repr(x)`"
layout_alignment,memory,HISTORY.md,3874,arrays with different alignment requirements (removed in 0.6) is once again allowed ([#23750]).
layout_alignment,memory,HISTORY.md,5046,"Use `sizeof(str)` instead of `length(str.data)`, and `pointer(str)` instead of"
layout_alignment,memory,Make.inc,345,"# This used for debian packaging, to conform to library layout guidelines"
lifetime,binding,base/asyncevent.jl,50,# handle's lifetime and must survive a cancelled constructing scope.
lifetime,binding,base/asyncevent.jl,422,# The callback task carries the timer's lifetime (its preserve is
lifetime,binding,base/Base_compiler.jl,286,"and stored for later use within the lifetime of the current Julia session, or"
lifetime,binding,base/cancellation.jl,142,"lifetimes at once (say, a request scope and the connection it arrived on)."
lifetime,binding,base/cancellation.jl,558,"# that never gets cancelled. Sources are mostly scope-lifetime, so in"
lifetime,binding,base/channels.jl,280,Associate the lifetime of `chnl` with a task.
lifetime,binding,base/expr.jl,691,- Heap mutations of objects whose lifetime does not exceed the method (i.e.
lifetime,binding,base/gcutils.jl,200,"cases where it briefly extends object lifetime. In implementation, `@preserve`"
literal_boolean,expression,CONTRIBUTING.md,40,"- The version of Julia as provided by the `versioninfo()` command. Occasionally, the longer output produced by `versioninfo(verbose = true)` may be useful also, especially if the issue is related to a specific package."
literal_boolean,expression,HISTORY.md,32,* A new `PaddedSpinLock <: AbstractSpinLock` is defined. It has extra padding to avoid false sharing ([#55944]).
literal_boolean,expression,HISTORY.md,53,* The `macroexpand` (with default true) and the new `macroexpand!` (with default false)
literal_boolean,expression,HISTORY.md,57,migrate now by calling `legacyscope=false` or using `macroexpand!`. This may often require
literal_boolean,expression,HISTORY.md,86,"* `Test` now supports the `JULIA_TEST_VERBOSE` environment variable. When set to `true`,"
literal_boolean,expression,HISTORY.md,87,it enables verbose testset entry/exit messages with timing information and sets the default `verbose=true`
literal_boolean,expression,HISTORY.md,187,"* The `@ccall` macro can now take a `gc_safe` argument, that if set to true allows the runtime to run garbage collection concurrently to the `ccall` ([#49933])."
literal_boolean,expression,HISTORY.md,203,* Trivial infinite loops (like `while true; end`) are no longer undefined behavior. Infinite loops that
literal_null,expression,HISTORY.md,1534,`NaN` or `missing` ([#35316]).
literal_null,expression,HISTORY.md,1928,"* The `redirect_*` functions now accept `devnull` to discard all output redirected to it, and as an empty"
literal_null,expression,HISTORY.md,2661,"* The function `nonmissingtype`, which removes `Missing` from type unions, is now exported ([#31562])."
literal_null,expression,HISTORY.md,2683,* `clamp` can now handle missing values ([#31066]).
literal_null,expression,HISTORY.md,2849,* A no-argument constructor for `Ptr{T}` has been added which constructs a null pointer ([#30919]).
literal_null,expression,HISTORY.md,2858,* `filter` now supports `SkipMissing`-wrapped arrays ([#31235]).
literal_null,expression,HISTORY.md,2859,* Objects created by calling `skipmissing` on an array can now be indexed using indices
literal_null,expression,HISTORY.md,2860,from the parent at non-missing positions. This allows functions such as
literal_numeric,expression,HISTORY.md,3275,"* Numeric literal juxtaposition now has slightly lower precedence than unary operators,"
literal_numeric,expression,HISTORY.md,5654,* Juxtaposition of numeric literals ending in `.` (e.g. `1.x`) is no longer
literal_numeric,expression,base/docs/Docs.jl,781,"# Any ""basic"" expression such as a bare function or module name or numeric literal."
literal_numeric,expression,doc/src/manual/complex-and-rational-numbers.md,11,square root of -1. (Using mathematicians' `i` or engineers' `j` for this global constant was rejected since they are such popular index variable names.) Since Julia allows numeric literals to be [juxtaposed with identifiers as coefficients](@ref man-numeric-li
literal_numeric,expression,doc/src/manual/integers-and-floating-point-numbers.md,5,integers and floating-point numbers as immediate values in code are known as numeric literals.
literal_numeric,expression,doc/src/manual/integers-and-floating-point-numbers.md,662,## [Numeric Literal Coefficients](@id man-numeric-literal-coefficients)
literal_numeric,expression,doc/src/manual/integers-and-floating-point-numbers.md,665,"preceded by a numeric literal, implying multiplication. This makes writing polynomial expressions"
literal_numeric,expression,doc/src/manual/integers-and-floating-point-numbers.md,686,The [precedence](@ref Operator-Precedence-and-Associativity) of numeric literal
literal_string,expression,HISTORY.md,918,* Character literals now support the same syntax allowed in string literals; i.e. the syntax can
literal_string,expression,HISTORY.md,1473,* A backslash (`\`) before a newline inside a string literal now removes the newline while also
literal_string,expression,HISTORY.md,2232,"* In triple-quoted string literals, whitespace stripping is now done before processing"
literal_string,expression,HISTORY.md,3392,* Raw string literal escaping rules have been changed to make it possible to write all strings.
literal_string,expression,HISTORY.md,3484,"* Juxtaposing string literals (e.g. `""x""y`) is now a syntax error ([#20575])."
literal_string,expression,HISTORY.md,4998,"nonstandard command literal is like a nonstandard string literal, but the"
literal_string,expression,HISTORY.md,5325,"* A new nonstandard string literal `raw""...""` was added,"
literal_string,expression,HISTORY.md,7030,* Triple-quoted string literals ([#70]).
lock_mutex,concurrency,HISTORY.md,2735,* `Threads.Mutex` and `Threads.RecursiveSpinLock` have been removed; use `ReentrantLock` (preferred) or
lock_mutex,concurrency,base/Base.jl,386,t = errormonitor(Threads.@spawn(profile_printing_listener(cond)))
lock_mutex,concurrency,base/Base.jl,392,"# error-propagation is not needed, since the errormonitor will handle printing that better"
lock_mutex,concurrency,base/Base.jl,565,"push!(listeners, errormonitor(Threads.@spawn :interactive sigint_listener(cond)))"
lock_mutex,concurrency,base/Base.jl,566,"push!(listeners, errormonitor(Threads.@spawn :default sigint_listener(cond)))"
lock_mutex,concurrency,base/Base.jl,572,"# error-propagation is not needed, since the errormonitor will handle printing that better"
lock_mutex,concurrency,base/condition.jl,202,"# errormonitor, REPL teardown) are constructed under"
lock_mutex,concurrency,base/experimental.jl,538,"Base.errormonitor(current_task()) # this may not go particularly well if the IO loop is dead, but try anyways"
macro,meta,AGENTS.md,103,"Always quote macro names in backticks in commit messages and PR titles/bodies (e.g. `` `@inbounds` ``, not @inbounds), so GitHub does not notify the unrelated user with that handle."
macro,meta,CONTRIBUTING.md,42,"4. When pasting code blocks or output, put triple backquotes (\`\`\`) around the text so GitHub will format it nicely. Code statements should be surrounded by single backquotes (\`). Be aware that the `@` sign tags users on GitHub, so references to macros shou"
macro,meta,HISTORY.md,7,* New `@__FUNCTION__` macro to refer to the innermost enclosing function ([#58940]).
macro,meta,HISTORY.md,37,"* `Base.@acquire` macro for a non-closure version of `Base.acquire(f, s::Base.Semaphore)`, like `@lock` ([#56845])."
macro,meta,HISTORY.md,53,* The `macroexpand` (with default true) and the new `macroexpand!` (with default false)
macro,meta,HISTORY.md,57,migrate now by calling `legacyscope=false` or using `macroexpand!`. This may often require
macro,meta,HISTORY.md,58,fixes to the code calling `macroexpand` with `Meta.unescape` and `Meta.reescape` or by
macro,meta,HISTORY.md,89,"* Test failures when using the `@test` macro now show evaluated arguments for all function calls ([#57825], [#57839])."
manual_memory,memory,HISTORY.md,475,* Code coverage and malloc tracking is no longer generated during the package precompilation stage.
manual_memory,memory,HISTORY.md,3031,* The process id is appended to malloc log files in order to track memory allocations of
manual_memory,memory,HISTORY.md,6479,"* New garbage collector tracked memory allocator functions: `jl_malloc`, `jl_calloc`,"
manual_memory,memory,base/asyncevent.jl,24,"this = new(Libc.malloc(_sizeof_uv_async), ThreadSynchronizer(), true, false)"
manual_memory,memory,base/asyncevent.jl,31,Libc.free(this.handle)
manual_memory,memory,base/asyncevent.jl,135,"this = new(Libc.malloc(_sizeof_uv_timer), ThreadSynchronizer(), true, false, timeoutms, intervalms)"
manual_memory,memory,base/asyncevent.jl,318,Libc.free(handle)
manual_memory,memory,base/deepcopy.jl,188,# the runtime allocator instead. The slots are transient registration
map_dict,expression,HISTORY.md,1000,now be called on a dictionary or set shared by arbitrary tasks provided that there are no
map_dict,expression,HISTORY.md,1001,tasks mutating the dictionary or set ([#44534]).
map_dict,expression,HISTORY.md,2303,* `include` now accepts an optional `mapexpr` first argument to transform the parsed
map_dict,expression,HISTORY.md,2834,"* The new `map!(f, values(::AbstractDict))` method allows to modify in-place values of a dictionary ([#31223])."
map_dict,expression,HISTORY.md,2959,* The experimental macro `Base.@locals` returns a dictionary of current local variable names
map_dict,expression,HISTORY.md,3217,* Keyword argument containers (`kw` in `f(; kw...)`) are now based on named tuples. Dictionary
map_dict,expression,HISTORY.md,5666,* Dictionary comprehension syntax `[ a=>b for x in y ]` is deprecated.
map_dict,expression,HISTORY.md,5723,* `map` on a dictionary now expects a function that expects and returns a `Pair`.
map_type,type,base/abstractarray.jl,227,"For dictionary types, this will be a `Pair{KeyType,ValType}`. The definition"
map_type,type,base/abstractdict.jl,190,Custom `AbstractDict` subtypes may choose which specific dictionary type is best suited to
map_type,type,base/abstractdict.jl,302,Get the key type of a dictionary type. Behaves similarly to [`eltype`](@ref).
map_type,type,base/abstractdict.jl,316,Get the value type of a dictionary type. Behaves similarly to [`eltype`](@ref).
map_type,type,base/abstractdict.jl,442,"# don't delete!(d, k) here, since dictionary types"
map_type,type,src/julia-syntax.scm,3988,(define (fix-function-arg-type te typ iskw namemap type-sp)
map_type,type,src/llvm-remove-addrspaces.cpp,30,class AddrspaceRemoveTypeRemapper : public ValueMapTypeRemapper {
map_type,type,src/llvm-remove-addrspaces.cpp,39,Type *remapType(Type *SrcTy)
member_access,expression,src/clangsa/GCChecker.h,69,"check::PostStmt<MemberExpr>,"
member_access,expression,src/clangsa/GCChecker.h,336,"void checkPostStmt(const MemberExpr *ME, CheckerContext &C) const;"
member_access,expression,src/clangsa/GCCheckerPropagation.cpp,1383,"void GCChecker::checkPostStmt(const MemberExpr *ME, CheckerContext &C) const {"
member_access,expression,src/clangsa/GCCheckerReporting.cpp,132,const clang::MemberExpr *ME = dyn_cast<MemberExpr>(TheS);
member_access,expression,src/clangsa/GCCheckerState.cpp,690,if (const auto *ME = dyn_cast<MemberExpr>(Inner)) {
member_access,expression,src/clangsa/GCCheckerState.cpp,766,if (const auto *ME = dyn_cast<MemberExpr>(Inner)) {
memory_model,concurrency,doc/src/devdocs/ub.md,42,"- Violations of the memory model using `unsafe_` operations (e.g. `unsafe_load` of an invalid pointer, pointer provenance violations, etc)"
memory_model,concurrency,doc/src/devdocs/ub.md,45,"- Data races, although some limits are still placed upon the allowable behavior, per the memory model."
memory_model,concurrency,doc/src/manual/multi-threading.md,534,Specific details of the memory model and other details of the design are written
memory_model,concurrency,src/gf.c,3786,uint8_t flags = jl_atomic_load_acquire(&ci->flags); // happens-before for subsequent read of fptr
memory_model,concurrency,src/gf.c,3788,jl_callptr_t initial_invoke = jl_atomic_load_acquire(&ci->invoke); // happens-before for subsequent read of fptr
memory_model,concurrency,src/gf.c,3797,initial_invoke = jl_atomic_load_acquire(&ci->invoke); // happens-before for subsequent read of fptr
memory_model,concurrency,src/julia.h,562,"_Atomic(jl_debuginfo_t *) debuginfo; // stored information about edges from this object (set once, with a happens-before both source and invoke)"
memory_model,concurrency,src/julia_atomics.h,71,* These roughly follow the c11/c++11 memory model and act as memory
module,declaration,AGENTS.md,3,## Module Organization
module,declaration,AGENTS.md,5,- [`stdlib/`](stdlib/) - Standard library packages (can be loaded independently)
module,declaration,AGENTS.md,6,- [`Compiler/`](Compiler/) - Julia compiler as a separate module (can be swapped)
module,declaration,AGENTS.md,71,- Do not explicitly add a module prefix if the code you're adding is in the same module. E.g. do not use `Base.` for code in Base unless required.
module,declaration,CONTRIBUTING.md,22,- Library feature requests are generally not accepted on this issue tracker. New libraries should be developed as [packages](https://julialang.github.io/Pkg.jl/v1/creating-packages/). Discuss ideas for libraries at the [Julia Discourse forum](https://discourse
module,declaration,CONTRIBUTING.md,35,"2. If the problem is caused by a Julia package rather than core Julia, file a bug report with the relevant package author rather than here."
module,declaration,CONTRIBUTING.md,40,"- The version of Julia as provided by the `versioninfo()` command. Occasionally, the longer output produced by `versioninfo(verbose = true)` may be useful also, especially if the issue is related to a specific package."
module,declaration,CONTRIBUTING.md,64,"* Build the software and libraries (the first time takes a while, but it's fast after that). Detailed build instructions are in the [README](https://github.com/JuliaLang/julia/tree/master/README.md). Julia depends on several external packages; most are automat"
mutation,effect,HISTORY.md,71,"* `randperm!` and `randcycle!` now support non-`Array` `AbstractArray` inputs, assuming they are mutable and their indices are one-based ([#58596])."
mutation,effect,HISTORY.md,196,"Pluto, and Mocking, among others), as they do not need to explicitly restore the old method."
mutation,effect,HISTORY.md,294,"* `map!(f, A)` now stores the results in `A`, like `map!(f, A, A)` or `A .= f.(A)` ([#40632])."
mutation,effect,HISTORY.md,1046,"* A ""numbered prompt"" mode which prints numbers for each input and output and stores evaluated results in `Out` can be"
mutation,effect,HISTORY.md,1098,The old behavior of loading the bundled libstdc++ regardless of the system version can be restored by setting the
mutation,effect,HISTORY.md,1169,"* Mutable struct fields may now be annotated as `const` to prevent changing them after construction,"
mutation,effect,HISTORY.md,1212,"`getfield` calls with constant global fields ([#42355]), enabling elimination of mutable structs with"
mutation,effect,HISTORY.md,1513,* Support for declaring and using individual fields of a mutable struct as atomic has been
name_resolution,binding,Compiler/src/ssair/inlining.jl,854,# the general resolver for usual and const-prop'ed calls
name_resolution,binding,Compiler/src/ssair/inlining.jl,1633,# the special resolver for :invoke-d call
name_resolution,binding,doc/src/manual/environment-variables.md,288,"The accuracy of the package resolver. This should be a positive integer, the default is `1`."
name_resolution,binding,JuliaLowering/src/desugaring.jl,4445,# but does change the name resolution module
name_resolution,binding,JuliaLowering/test/macros.jl,131,"@testset ""basic hygiene: check that name resolution fails where it should (flisp)"" for run in ["
name_resolution,binding,JuliaLowering/test/macros.jl,145,"@testset ""basic hygiene: check that name resolution fails where it should (new)"" for run in ["
name_resolution,binding,src/ccall.cpp,60,// Static name resolution (compile-time known)
name_resolution,binding,src/ccall.cpp,64,// Dynamic name resolution (simple runtime expressions)
network,effect,HISTORY.md,1262,* TCP socket objects now expose `closewrite` functionality and support half-open mode usage ([#40783]).
network,effect,HISTORY.md,1693,"all TLS connections, even when the server's identity is not verified (see [NetworkOptions](https://github.com/JuliaLang/NetworkOptions.jl); <https://github.com/JuliaLang/Downloads.jl/pull/114>)."
network,effect,HISTORY.md,1704,#### Sockets
network,effect,HISTORY.md,2081,#### Sockets
network,effect,HISTORY.md,2401,#### Sockets
network,effect,HISTORY.md,2403,* Joining and leaving UDP multicast groups on a `UDPSocket` is now supported
network,effect,HISTORY.md,2637,* All system-level I/O operations (e.g. files and sockets) are now thread-safe.
network,effect,HISTORY.md,2721,#### Sockets
optimizer,meta,HISTORY.md,41,* `Base.donotdelete` is now public. It prevents dead code elimination of its arguments ([#55774]).
optimizer,meta,HISTORY.md,257,* There are new `Makefile`s to build Julia and LLVM using the Binary Optimization and Layout Tool (BOLT).
optimizer,meta,HISTORY.md,515,"* There is a new `Makefile` to build Julia and LLVM using the profile-guided and link-time optimizations (PGO and LTO) strategies, see `contrib/pgo-lto/Makefile` ([#45641])."
optimizer,meta,HISTORY.md,761,"of floating-point operations, instead of turning on all ""fastmath"" optimizations."
optimizer,meta,HISTORY.md,763,if you are OK with all the optimizations enabled by the `@fastmath` macro ([#49405]).
optimizer,meta,HISTORY.md,1170,providing for greater clarity and optimization ability of these objects ([#43305]).
optimizer,meta,HISTORY.md,2209,* The compiler optimization level can now be set per-module using the experimental macro
optimizer,meta,HISTORY.md,3979,* The LLVM SLP Vectorizer optimization pass is now enabled at the default
optional_nullable,type,HISTORY.md,533,"* `replace(string, pattern...)` now supports an optional `IO` argument to"
optional_nullable,type,HISTORY.md,536,"* `sizehint!(s, n)` now supports an optional `shrink` argument to disable shrinking ([#51929])."
optional_nullable,type,HISTORY.md,809,"* `replace(string, pattern...)` now supports an optional `IO` argument to"
optional_nullable,type,HISTORY.md,965,* `Threads.@spawn` now accepts an optional first argument: `:default` or `:interactive`.
optional_nullable,type,HISTORY.md,1174,* `try`-blocks can now optionally have an `else`-block which is executed right after the main body only if
optional_nullable,type,HISTORY.md,1258,"* `@time` and `@timev` now take an optional description to allow annotating the source of time reports,"
optional_nullable,type,HISTORY.md,1287,"as its optional `pivot` argument: the default is `cholesky(A, NoPivot())` (vs."
optional_nullable,type,HISTORY.md,1322,* `RadioMenu` now supports optional `keybindings` to directly select options ([#41576]).
overload_resolution,type,HISTORY.md,757,that significantly improves load and inference times for heavily overloaded methods that
overload_resolution,type,HISTORY.md,1853,which can be overloaded to customize its behavior for different collection types
overload_resolution,type,HISTORY.md,1912,* New function `Base.kron!` and corresponding overloads for various matrix types for performing Kronecker
overload_resolution,type,HISTORY.md,3240,* Field access via dot-syntax can now be overloaded by adding methods to
overload_resolution,type,HISTORY.md,4440,in favor of dot overloading (`getproperty`) so factors should now be accessed as e.g.
overload_resolution,type,HISTORY.md,5603,"users are discouraged from overloading these, since they are mainly parsed"
overload_resolution,type,HISTORY.md,5980,"`dump` should not be overloaded, since it is for examining concrete structure ([#4163])."
overload_resolution,type,HISTORY.md,6058,* Function call overloading: for arbitrary objects `x` (not of type
ownership,memory,HISTORY.md,5818,* A new function `chown()` changes the ownership of files ([#15007]).
ownership,memory,base/cancellation.jl,597,# registration in place). `w` must be unarmed and owned by the caller.
ownership,memory,base/experimental.jl,547,# n.b. this does not wait for the thread to start or to take ownership of the event loop
ownership,memory,base/file.jl,398,"The timestamps, permissions, and ownership (if possible) of the destination file(s) are copied"
ownership,memory,base/gcutils.jl,191,*implicitly uses* memory or other resources owned by one of the `x`s.
ownership,memory,base/gcutils.jl,193,*Implicit use* of `x` covers any indirect use of resources logically owned by
ownership,memory,base/initdefs.jl,95,"The first entry is the ""user depot"" and should be writable by and owned by the"
ownership,memory,base/iobuffer.jl,27,"# * The IOBuffer has full control (ownership) of the underlying array, only when"
parameter,declaration,HISTORY.md,41,* `Base.donotdelete` is now public. It prevents dead code elimination of its arguments ([#55774]).
parameter,declaration,HISTORY.md,54,functions now support a `legacyscope` boolean keyword argument to control whether to run
parameter,declaration,HISTORY.md,72,* `shuffle` now accepts `NTuple` arguments ([#56906]).
parameter,declaration,HISTORY.md,89,"* Test failures when using the `@test` macro now show evaluated arguments for all function calls ([#57825], [#57839])."
parameter,declaration,HISTORY.md,91,* `@test_throws` now supports a three-argument form `@test_throws ExceptionType pattern expr` to test both exception type and message pattern in one call ([#59117]).
parameter,declaration,HISTORY.md,168,"* A new keyword argument `usings::Bool` has been added to `names`, returning all names visible"
parameter,declaration,HISTORY.md,185,* `Threads.@spawn` now takes a `:samepool` argument to specify the same threadpool as the caller.
parameter,declaration,HISTORY.md,187,"* The `@ccall` macro can now take a `gc_safe` argument, that if set to true allows the runtime to run garbage collection concurrently to the `ccall` ([#49933])."
pattern,expression,HISTORY.md,91,* `@test_throws` now supports a three-argument form `@test_throws ExceptionType pattern expr` to test both exception type and message pattern in one call ([#59117]).
pattern,expression,HISTORY.md,248,"* New types are defined to handle the pattern of code that must run once per process, called"
pattern,expression,HISTORY.md,523,"* `eachrsplit(string, pattern)` iterates split substrings right to left."
pattern,expression,HISTORY.md,533,"* `replace(string, pattern...)` now supports an optional `IO` argument to"
pattern,expression,HISTORY.md,809,"* `replace(string, pattern...)` now supports an optional `IO` argument to"
pattern,expression,HISTORY.md,1461,"* `(; a, b) = x` can now be used to destructure properties `a` and `b` of `x`."
pattern,expression,HISTORY.md,1597,"* `replace(::String)` now accepts multiple patterns, which will be applied left-to-right simultaneously,"
pattern,expression,HISTORY.md,1598,"so only one pattern will be applied to any character, and the patterns will only be applied to the input"
pointer,type,HISTORY.md,217,* Generated LLVM IR now uses pointer types instead of passing pointers as integers.
pointer,type,HISTORY.md,6155,"`unsafe_convert`. You can still `convert` between pointer types,"
pointer,type,HISTORY.md,6958,one pointer type into another if needed.)
pointer,type,base/abstractarray.jl,1277,# a data Ref. they just map the array element type to the pointer type for
pointer,type,base/array.jl,3239,of [`unsafe_wrap`](@ref) utilizing `Memory` or `MemoryRef` instead of raw pointers.
pointer,type,base/Base.jl,405,# reused); this Ref roots it while the C side mirrors a raw pointer for the
pointer,type,base/refpointer.jl,201,A pointer type that more closely resembles LLVM semantics: It includes the pointer address
pointer,type,Compiler/test/AbstractInterpreter.jl,662,# The JIT retains raw pointers to the emitted `winner` for the lifetime of
primitive_bool,type,base/docs/basedocs.jl,2369,"Boolean type, containing the values `true` and `false`."
primitive_float,type,HISTORY.md,96,"* Introspection utilities such as `@code_typed`, `@which` and `@edit` now accept type annotations as substitutes for values, recognizing forms such as `f(1, ::Float64, 3)` or even `sum(::Vector{T}; init = ::T) where {T<:Real}`. Type-annotated variables as in `"
primitive_float,type,HISTORY.md,1581,if T == Float64
primitive_float,type,HISTORY.md,1589,"@test isequal(complex(one(T)) / complex(T(Inf), T(-Inf)), complex(zero(T), zero(T))) broken=(T == Float64)"
primitive_float,type,HISTORY.md,2029,"by converting their type to `Float16`, `Float32`, `Float64`, or `BigFloat`."
primitive_float,type,HISTORY.md,2372,"* `randn!(::MersenneTwister, ::Array{Float64})` is faster, and as a result, for a given state of the RNG,"
primitive_float,type,HISTORY.md,2626,* Support for unicode bold digits and double-struck digits 0 through 9 as valid identifiers ([#32838]).
