case_id,source_language,source_path,source_hash,source_bytes,classification,parser_forms,semantic_features,relation_patterns,dependency_features,phase_features,preserved_source_forms
136d974a3dc22638344464f957daa3b26999d6849efe8460f4a49b044f7bee58,nim,test/corpus/literals.txt,ca4f958a3ff3c64f4678fcccf321eb7f40fa6f0ce45cb4abe363e99efa7f1dae,101,VALID_SOURCE,accent_quoted;argument_list;array_construction;assembly_statement;assignment;bind_statement;blank_identifier;block;block_comment;block_documentation_comment;bracket_expression;break_statement;call;case;cast;char_content;char_literal;colon_expression;comment;comment_content;concept_declaration;conditional_declaration;const_section;continue_statement;converter_declaration;curly_construction;curly_expression;custom_numeric_literal;defer;discard_statement;distinct_type;do_block;documentation_comment;dot_expression;dot_generic_call;elif_branch;else_branch;enum_declaration;enum_field_declaration;enum_type;equal_expression;escape_sequence;except_branch;except_clause;export_statement;exported_symbol;expression_list;field_declaration;field_declaration_list;finally_branch;float_literal;for;func_declaration;func_expression;generalized_string;generic_argument_list;generic_parameter_list;identifier;if;import_from_statement;import_statement;include_statement;infix_expression;integer_literal;interpreted_string_literal;iterator_declaration;iterator_expression;iterator_type;let_section;long_string_literal;macro_declaration;method_declaration;mixin_statement;nil_literal;object_declaration;object_type;of_branch;operator;out_type;parameter_declaration;parameter_declaration_list;parameter_list;parenthesized;pointer_parameter;pointer_type;pragma_expression;pragma_list;pragma_statement;prefix_expression;proc_declaration;proc_expression;proc_type;raise_statement;raw_string_literal;ref_parameter;ref_type;refinement_list;return_statement;source_file;statement_list;static_parameter;static_statement;string_content;symbol_declaration;symbol_declaration_list;template_declaration;term_rewriting_pattern;try;tuple_construction;tuple_deconstruct_declaration;tuple_type;type_declaration;type_expression;type_parameter;type_section;type_symbol_declaration;typeof;using_section;var_parameter;var_section;var_type;variable_declaration;variant_declaration;variant_discriminator_declaration;when;while;yield_statement,,,,,accent_quoted;assembly_statement;bind_statement;bracket_expression;colon_expression;comment;comment_content;const_section;curly_expression;defer;discard_statement;documentation_comment;dot_expression;else_branch;equal_expression;escape_sequence;except_branch;export_statement;exported_symbol;finally_branch;func_expression;iterator_expression;let_section;mixin_statement;of_branch;parenthesized;pragma_expression;pragma_statement;proc_expression;raise_statement;static_statement;term_rewriting_pattern;try;using_section;var_section;when
47dbb4dce6dbd51647f79daef47fc821037ea3a574ac45b4caf0cfc24e596c0d,nim,test/corpus/statements.txt,18b805ab063a7106015987537f1b2c9c8a303defc246a297f29a9db2e62a8d15,150,VALID_SOURCE,accent_quoted;argument_list;array_construction;assembly_statement;assignment;bind_statement;blank_identifier;block;block_comment;block_documentation_comment;bracket_expression;break_statement;call;case;cast;char_content;char_literal;colon_expression;comment;comment_content;concept_declaration;conditional_declaration;const_section;continue_statement;converter_declaration;curly_construction;curly_expression;custom_numeric_literal;defer;discard_statement;distinct_type;do_block;documentation_comment;dot_expression;dot_generic_call;elif_branch;else_branch;enum_declaration;enum_field_declaration;enum_type;equal_expression;escape_sequence;except_branch;except_clause;export_statement;exported_symbol;expression_list;field_declaration;field_declaration_list;finally_branch;float_literal;for;func_declaration;func_expression;generalized_string;generic_argument_list;generic_parameter_list;identifier;if;import_from_statement;import_statement;include_statement;infix_expression;integer_literal;interpreted_string_literal;iterator_declaration;iterator_expression;iterator_type;let_section;long_string_literal;macro_declaration;method_declaration;mixin_statement;nil_literal;object_declaration;object_type;of_branch;operator;out_type;parameter_declaration;parameter_declaration_list;parameter_list;parenthesized;pointer_parameter;pointer_type;pragma_expression;pragma_list;pragma_statement;prefix_expression;proc_declaration;proc_expression;proc_type;raise_statement;raw_string_literal;ref_parameter;ref_type;refinement_list;return_statement;source_file;statement_list;static_parameter;static_statement;string_content;symbol_declaration;symbol_declaration_list;template_declaration;term_rewriting_pattern;try;tuple_construction;tuple_deconstruct_declaration;tuple_type;type_declaration;type_expression;type_parameter;type_section;type_symbol_declaration;typeof;using_section;var_parameter;var_section;var_type;variable_declaration;variant_declaration;variant_discriminator_declaration;when;while;yield_statement,,,,,accent_quoted;assembly_statement;bind_statement;bracket_expression;colon_expression;comment;comment_content;const_section;curly_expression;defer;discard_statement;documentation_comment;dot_expression;else_branch;equal_expression;escape_sequence;except_branch;export_statement;exported_symbol;finally_branch;func_expression;iterator_expression;let_section;mixin_statement;of_branch;parenthesized;pragma_expression;pragma_statement;proc_expression;raise_statement;static_statement;term_rewriting_pattern;try;using_section;var_section;when
9c029a80a81105ab99bbc56625bf6041ccd3be5975c08a7614d3a60729603b9d,nim,test/corpus/statements.txt,8bfa0f045e017ed64c6b9046eb3d86a962b488eaf7afcd285c2cfe8c3e17a8cb,38,VALID_SOURCE,accent_quoted;argument_list;array_construction;assembly_statement;assignment;bind_statement;blank_identifier;block;block_comment;block_documentation_comment;bracket_expression;break_statement;call;case;cast;char_content;char_literal;colon_expression;comment;comment_content;concept_declaration;conditional_declaration;const_section;continue_statement;converter_declaration;curly_construction;curly_expression;custom_numeric_literal;defer;discard_statement;distinct_type;do_block;documentation_comment;dot_expression;dot_generic_call;elif_branch;else_branch;enum_declaration;enum_field_declaration;enum_type;equal_expression;escape_sequence;except_branch;except_clause;export_statement;exported_symbol;expression_list;field_declaration;field_declaration_list;finally_branch;float_literal;for;func_declaration;func_expression;generalized_string;generic_argument_list;generic_parameter_list;identifier;if;import_from_statement;import_statement;include_statement;infix_expression;integer_literal;interpreted_string_literal;iterator_declaration;iterator_expression;iterator_type;let_section;long_string_literal;macro_declaration;method_declaration;mixin_statement;nil_literal;object_declaration;object_type;of_branch;operator;out_type;parameter_declaration;parameter_declaration_list;parameter_list;parenthesized;pointer_parameter;pointer_type;pragma_expression;pragma_list;pragma_statement;prefix_expression;proc_declaration;proc_expression;proc_type;raise_statement;raw_string_literal;ref_parameter;ref_type;refinement_list;return_statement;source_file;statement_list;static_parameter;static_statement;string_content;symbol_declaration;symbol_declaration_list;template_declaration;term_rewriting_pattern;try;tuple_construction;tuple_deconstruct_declaration;tuple_type;type_declaration;type_expression;type_parameter;type_section;type_symbol_declaration;typeof;using_section;var_parameter;var_section;var_type;variable_declaration;variant_declaration;variant_discriminator_declaration;when;while;yield_statement,,,,,accent_quoted;assembly_statement;bind_statement;bracket_expression;colon_expression;comment;comment_content;const_section;curly_expression;defer;discard_statement;documentation_comment;dot_expression;else_branch;equal_expression;escape_sequence;except_branch;export_statement;exported_symbol;finally_branch;func_expression;iterator_expression;let_section;mixin_statement;of_branch;parenthesized;pragma_expression;pragma_statement;proc_expression;raise_statement;static_statement;term_rewriting_pattern;try;using_section;var_section;when
c8a586eef828a22201d7c7de0f032e892d8f9477c9d0e36e8e3ee4b24b825000,nim,test/corpus/statements.txt,001966cfca7aca3411428d9bee1af0e02478add3aa6d76754e34ff1a986b69e8,45,VALID_SOURCE,accent_quoted;argument_list;array_construction;assembly_statement;assignment;bind_statement;blank_identifier;block;block_comment;block_documentation_comment;bracket_expression;break_statement;call;case;cast;char_content;char_literal;colon_expression;comment;comment_content;concept_declaration;conditional_declaration;const_section;continue_statement;converter_declaration;curly_construction;curly_expression;custom_numeric_literal;defer;discard_statement;distinct_type;do_block;documentation_comment;dot_expression;dot_generic_call;elif_branch;else_branch;enum_declaration;enum_field_declaration;enum_type;equal_expression;escape_sequence;except_branch;except_clause;export_statement;exported_symbol;expression_list;field_declaration;field_declaration_list;finally_branch;float_literal;for;func_declaration;func_expression;generalized_string;generic_argument_list;generic_parameter_list;identifier;if;import_from_statement;import_statement;include_statement;infix_expression;integer_literal;interpreted_string_literal;iterator_declaration;iterator_expression;iterator_type;let_section;long_string_literal;macro_declaration;method_declaration;mixin_statement;nil_literal;object_declaration;object_type;of_branch;operator;out_type;parameter_declaration;parameter_declaration_list;parameter_list;parenthesized;pointer_parameter;pointer_type;pragma_expression;pragma_list;pragma_statement;prefix_expression;proc_declaration;proc_expression;proc_type;raise_statement;raw_string_literal;ref_parameter;ref_type;refinement_list;return_statement;source_file;statement_list;static_parameter;static_statement;string_content;symbol_declaration;symbol_declaration_list;template_declaration;term_rewriting_pattern;try;tuple_construction;tuple_deconstruct_declaration;tuple_type;type_declaration;type_expression;type_parameter;type_section;type_symbol_declaration;typeof;using_section;var_parameter;var_section;var_type;variable_declaration;variant_declaration;variant_discriminator_declaration;when;while;yield_statement,,,,,accent_quoted;assembly_statement;bind_statement;bracket_expression;colon_expression;comment;comment_content;const_section;curly_expression;defer;discard_statement;documentation_comment;dot_expression;else_branch;equal_expression;escape_sequence;except_branch;export_statement;exported_symbol;finally_branch;func_expression;iterator_expression;let_section;mixin_statement;of_branch;parenthesized;pragma_expression;pragma_statement;proc_expression;raise_statement;static_statement;term_rewriting_pattern;try;using_section;var_section;when
bde2c5359a382b7591458753de481cc5a02004f5612760bea97025cf6b6098c9,nim,test/corpus/statements.txt,947746e6ebc3aa4c31a613a41e3d3dd1f938b665eb540e1ffa30753ba1855cc3,46,VALID_SOURCE,accent_quoted;argument_list;array_construction;assembly_statement;assignment;bind_statement;blank_identifier;block;block_comment;block_documentation_comment;bracket_expression;break_statement;call;case;cast;char_content;char_literal;colon_expression;comment;comment_content;concept_declaration;conditional_declaration;const_section;continue_statement;converter_declaration;curly_construction;curly_expression;custom_numeric_literal;defer;discard_statement;distinct_type;do_block;documentation_comment;dot_expression;dot_generic_call;elif_branch;else_branch;enum_declaration;enum_field_declaration;enum_type;equal_expression;escape_sequence;except_branch;except_clause;export_statement;exported_symbol;expression_list;field_declaration;field_declaration_list;finally_branch;float_literal;for;func_declaration;func_expression;generalized_string;generic_argument_list;generic_parameter_list;identifier;if;import_from_statement;import_statement;include_statement;infix_expression;integer_literal;interpreted_string_literal;iterator_declaration;iterator_expression;iterator_type;let_section;long_string_literal;macro_declaration;method_declaration;mixin_statement;nil_literal;object_declaration;object_type;of_branch;operator;out_type;parameter_declaration;parameter_declaration_list;parameter_list;parenthesized;pointer_parameter;pointer_type;pragma_expression;pragma_list;pragma_statement;prefix_expression;proc_declaration;proc_expression;proc_type;raise_statement;raw_string_literal;ref_parameter;ref_type;refinement_list;return_statement;source_file;statement_list;static_parameter;static_statement;string_content;symbol_declaration;symbol_declaration_list;template_declaration;term_rewriting_pattern;try;tuple_construction;tuple_deconstruct_declaration;tuple_type;type_declaration;type_expression;type_parameter;type_section;type_symbol_declaration;typeof;using_section;var_parameter;var_section;var_type;variable_declaration;variant_declaration;variant_discriminator_declaration;when;while;yield_statement,,,,,accent_quoted;assembly_statement;bind_statement;bracket_expression;colon_expression;comment;comment_content;const_section;curly_expression;defer;discard_statement;documentation_comment;dot_expression;else_branch;equal_expression;escape_sequence;except_branch;export_statement;exported_symbol;finally_branch;func_expression;iterator_expression;let_section;mixin_statement;of_branch;parenthesized;pragma_expression;pragma_statement;proc_expression;raise_statement;static_statement;term_rewriting_pattern;try;using_section;var_section;when
5fef8d83afb2949a51dc9972a50f60203caa92f162491da0a6bc1692cc5acd22,nim,test/corpus/statements.txt,422da1c627fb8badd1c113e5123bf58ed555605f796cbe56c126d76ff8f73204,64,VALID_SOURCE,accent_quoted;argument_list;array_construction;assembly_statement;assignment;bind_statement;blank_identifier;block;block_comment;block_documentation_comment;bracket_expression;break_statement;call;case;cast;char_content;char_literal;colon_expression;comment;comment_content;concept_declaration;conditional_declaration;const_section;continue_statement;converter_declaration;curly_construction;curly_expression;custom_numeric_literal;defer;discard_statement;distinct_type;do_block;documentation_comment;dot_expression;dot_generic_call;elif_branch;else_branch;enum_declaration;enum_field_declaration;enum_type;equal_expression;escape_sequence;except_branch;except_clause;export_statement;exported_symbol;expression_list;field_declaration;field_declaration_list;finally_branch;float_literal;for;func_declaration;func_expression;generalized_string;generic_argument_list;generic_parameter_list;identifier;if;import_from_statement;import_statement;include_statement;infix_expression;integer_literal;interpreted_string_literal;iterator_declaration;iterator_expression;iterator_type;let_section;long_string_literal;macro_declaration;method_declaration;mixin_statement;nil_literal;object_declaration;object_type;of_branch;operator;out_type;parameter_declaration;parameter_declaration_list;parameter_list;parenthesized;pointer_parameter;pointer_type;pragma_expression;pragma_list;pragma_statement;prefix_expression;proc_declaration;proc_expression;proc_type;raise_statement;raw_string_literal;ref_parameter;ref_type;refinement_list;return_statement;source_file;statement_list;static_parameter;static_statement;string_content;symbol_declaration;symbol_declaration_list;template_declaration;term_rewriting_pattern;try;tuple_construction;tuple_deconstruct_declaration;tuple_type;type_declaration;type_expression;type_parameter;type_section;type_symbol_declaration;typeof;using_section;var_parameter;var_section;var_type;variable_declaration;variant_declaration;variant_discriminator_declaration;when;while;yield_statement,,,,,accent_quoted;assembly_statement;bind_statement;bracket_expression;colon_expression;comment;comment_content;const_section;curly_expression;defer;discard_statement;documentation_comment;dot_expression;else_branch;equal_expression;escape_sequence;except_branch;export_statement;exported_symbol;finally_branch;func_expression;iterator_expression;let_section;mixin_statement;of_branch;parenthesized;pragma_expression;pragma_statement;proc_expression;raise_statement;static_statement;term_rewriting_pattern;try;using_section;var_section;when
83428971dee20236921c30ec3c11df346a28dde23ca8e1122fe1420a28145c55,nim,test/corpus/statements.txt,882945b68c2efdb540fbec0649fc5b5ef65b1765ad885f403d1fe4e155f260d3,35,VALID_SOURCE,accent_quoted;argument_list;array_construction;assembly_statement;assignment;bind_statement;blank_identifier;block;block_comment;block_documentation_comment;bracket_expression;break_statement;call;case;cast;char_content;char_literal;colon_expression;comment;comment_content;concept_declaration;conditional_declaration;const_section;continue_statement;converter_declaration;curly_construction;curly_expression;custom_numeric_literal;defer;discard_statement;distinct_type;do_block;documentation_comment;dot_expression;dot_generic_call;elif_branch;else_branch;enum_declaration;enum_field_declaration;enum_type;equal_expression;escape_sequence;except_branch;except_clause;export_statement;exported_symbol;expression_list;field_declaration;field_declaration_list;finally_branch;float_literal;for;func_declaration;func_expression;generalized_string;generic_argument_list;generic_parameter_list;identifier;if;import_from_statement;import_statement;include_statement;infix_expression;integer_literal;interpreted_string_literal;iterator_declaration;iterator_expression;iterator_type;let_section;long_string_literal;macro_declaration;method_declaration;mixin_statement;nil_literal;object_declaration;object_type;of_branch;operator;out_type;parameter_declaration;parameter_declaration_list;parameter_list;parenthesized;pointer_parameter;pointer_type;pragma_expression;pragma_list;pragma_statement;prefix_expression;proc_declaration;proc_expression;proc_type;raise_statement;raw_string_literal;ref_parameter;ref_type;refinement_list;return_statement;source_file;statement_list;static_parameter;static_statement;string_content;symbol_declaration;symbol_declaration_list;template_declaration;term_rewriting_pattern;try;tuple_construction;tuple_deconstruct_declaration;tuple_type;type_declaration;type_expression;type_parameter;type_section;type_symbol_declaration;typeof;using_section;var_parameter;var_section;var_type;variable_declaration;variant_declaration;variant_discriminator_declaration;when;while;yield_statement,,,,,accent_quoted;assembly_statement;bind_statement;bracket_expression;colon_expression;comment;comment_content;const_section;curly_expression;defer;discard_statement;documentation_comment;dot_expression;else_branch;equal_expression;escape_sequence;except_branch;export_statement;exported_symbol;finally_branch;func_expression;iterator_expression;let_section;mixin_statement;of_branch;parenthesized;pragma_expression;pragma_statement;proc_expression;raise_statement;static_statement;term_rewriting_pattern;try;using_section;var_section;when
6749cd6becae82d442a73b92eadc05bc96f581e10b244f7333afa6a0903da0eb,nim,test/corpus/statements.txt,f47947fbbcd4f9b25f47c7511eb87fee707f81385bdaf486d45b4075742f4790,69,VALID_SOURCE,accent_quoted;argument_list;array_construction;assembly_statement;assignment;bind_statement;blank_identifier;block;block_comment;block_documentation_comment;bracket_expression;break_statement;call;case;cast;char_content;char_literal;colon_expression;comment;comment_content;concept_declaration;conditional_declaration;const_section;continue_statement;converter_declaration;curly_construction;curly_expression;custom_numeric_literal;defer;discard_statement;distinct_type;do_block;documentation_comment;dot_expression;dot_generic_call;elif_branch;else_branch;enum_declaration;enum_field_declaration;enum_type;equal_expression;escape_sequence;except_branch;except_clause;export_statement;exported_symbol;expression_list;field_declaration;field_declaration_list;finally_branch;float_literal;for;func_declaration;func_expression;generalized_string;generic_argument_list;generic_parameter_list;identifier;if;import_from_statement;import_statement;include_statement;infix_expression;integer_literal;interpreted_string_literal;iterator_declaration;iterator_expression;iterator_type;let_section;long_string_literal;macro_declaration;method_declaration;mixin_statement;nil_literal;object_declaration;object_type;of_branch;operator;out_type;parameter_declaration;parameter_declaration_list;parameter_list;parenthesized;pointer_parameter;pointer_type;pragma_expression;pragma_list;pragma_statement;prefix_expression;proc_declaration;proc_expression;proc_type;raise_statement;raw_string_literal;ref_parameter;ref_type;refinement_list;return_statement;source_file;statement_list;static_parameter;static_statement;string_content;symbol_declaration;symbol_declaration_list;template_declaration;term_rewriting_pattern;try;tuple_construction;tuple_deconstruct_declaration;tuple_type;type_declaration;type_expression;type_parameter;type_section;type_symbol_declaration;typeof;using_section;var_parameter;var_section;var_type;variable_declaration;variant_declaration;variant_discriminator_declaration;when;while;yield_statement,,,,,accent_quoted;assembly_statement;bind_statement;bracket_expression;colon_expression;comment;comment_content;const_section;curly_expression;defer;discard_statement;documentation_comment;dot_expression;else_branch;equal_expression;escape_sequence;except_branch;export_statement;exported_symbol;finally_branch;func_expression;iterator_expression;let_section;mixin_statement;of_branch;parenthesized;pragma_expression;pragma_statement;proc_expression;raise_statement;static_statement;term_rewriting_pattern;try;using_section;var_section;when
595f47bbea415e6c589f6673d2e1b5cfe4073ad6d7fcc8e88d1cb023f065341a,nim,test/corpus/statements.txt,f6fa623b8c2d0a53499ac85f97353b081c75313e786e7a452cda134bf75b37f2,30,VALID_SOURCE,accent_quoted;argument_list;array_construction;assembly_statement;assignment;bind_statement;blank_identifier;block;block_comment;block_documentation_comment;bracket_expression;break_statement;call;case;cast;char_content;char_literal;colon_expression;comment;comment_content;concept_declaration;conditional_declaration;const_section;continue_statement;converter_declaration;curly_construction;curly_expression;custom_numeric_literal;defer;discard_statement;distinct_type;do_block;documentation_comment;dot_expression;dot_generic_call;elif_branch;else_branch;enum_declaration;enum_field_declaration;enum_type;equal_expression;escape_sequence;except_branch;except_clause;export_statement;exported_symbol;expression_list;field_declaration;field_declaration_list;finally_branch;float_literal;for;func_declaration;func_expression;generalized_string;generic_argument_list;generic_parameter_list;identifier;if;import_from_statement;import_statement;include_statement;infix_expression;integer_literal;interpreted_string_literal;iterator_declaration;iterator_expression;iterator_type;let_section;long_string_literal;macro_declaration;method_declaration;mixin_statement;nil_literal;object_declaration;object_type;of_branch;operator;out_type;parameter_declaration;parameter_declaration_list;parameter_list;parenthesized;pointer_parameter;pointer_type;pragma_expression;pragma_list;pragma_statement;prefix_expression;proc_declaration;proc_expression;proc_type;raise_statement;raw_string_literal;ref_parameter;ref_type;refinement_list;return_statement;source_file;statement_list;static_parameter;static_statement;string_content;symbol_declaration;symbol_declaration_list;template_declaration;term_rewriting_pattern;try;tuple_construction;tuple_deconstruct_declaration;tuple_type;type_declaration;type_expression;type_parameter;type_section;type_symbol_declaration;typeof;using_section;var_parameter;var_section;var_type;variable_declaration;variant_declaration;variant_discriminator_declaration;when;while;yield_statement,,,,,accent_quoted;assembly_statement;bind_statement;bracket_expression;colon_expression;comment;comment_content;const_section;curly_expression;defer;discard_statement;documentation_comment;dot_expression;else_branch;equal_expression;escape_sequence;except_branch;export_statement;exported_symbol;finally_branch;func_expression;iterator_expression;let_section;mixin_statement;of_branch;parenthesized;pragma_expression;pragma_statement;proc_expression;raise_statement;static_statement;term_rewriting_pattern;try;using_section;var_section;when
374699fab624593af44b80ac831459fe451f79d088dc7b89726b312b12e9fae5,nim,test/corpus/statements.txt,f2777045dc0db75dc4d3517e94f7ba4a9d34cd348f2b0089ad42897a9e31c1af,18,VALID_SOURCE,accent_quoted;argument_list;array_construction;assembly_statement;assignment;bind_statement;blank_identifier;block;block_comment;block_documentation_comment;bracket_expression;break_statement;call;case;cast;char_content;char_literal;colon_expression;comment;comment_content;concept_declaration;conditional_declaration;const_section;continue_statement;converter_declaration;curly_construction;curly_expression;custom_numeric_literal;defer;discard_statement;distinct_type;do_block;documentation_comment;dot_expression;dot_generic_call;elif_branch;else_branch;enum_declaration;enum_field_declaration;enum_type;equal_expression;escape_sequence;except_branch;except_clause;export_statement;exported_symbol;expression_list;field_declaration;field_declaration_list;finally_branch;float_literal;for;func_declaration;func_expression;generalized_string;generic_argument_list;generic_parameter_list;identifier;if;import_from_statement;import_statement;include_statement;infix_expression;integer_literal;interpreted_string_literal;iterator_declaration;iterator_expression;iterator_type;let_section;long_string_literal;macro_declaration;method_declaration;mixin_statement;nil_literal;object_declaration;object_type;of_branch;operator;out_type;parameter_declaration;parameter_declaration_list;parameter_list;parenthesized;pointer_parameter;pointer_type;pragma_expression;pragma_list;pragma_statement;prefix_expression;proc_declaration;proc_expression;proc_type;raise_statement;raw_string_literal;ref_parameter;ref_type;refinement_list;return_statement;source_file;statement_list;static_parameter;static_statement;string_content;symbol_declaration;symbol_declaration_list;template_declaration;term_rewriting_pattern;try;tuple_construction;tuple_deconstruct_declaration;tuple_type;type_declaration;type_expression;type_parameter;type_section;type_symbol_declaration;typeof;using_section;var_parameter;var_section;var_type;variable_declaration;variant_declaration;variant_discriminator_declaration;when;while;yield_statement,,,,,accent_quoted;assembly_statement;bind_statement;bracket_expression;colon_expression;comment;comment_content;const_section;curly_expression;defer;discard_statement;documentation_comment;dot_expression;else_branch;equal_expression;escape_sequence;except_branch;export_statement;exported_symbol;finally_branch;func_expression;iterator_expression;let_section;mixin_statement;of_branch;parenthesized;pragma_expression;pragma_statement;proc_expression;raise_statement;static_statement;term_rewriting_pattern;try;using_section;var_section;when
6b5e1aa91dff8506dbf0c63be7635d89356c43aef34deb3f4032e8b19ca405dc,nim,test/corpus/statements.txt,c2e9a5e5123dfebedbc8fbfca0ab1fc4d74f1a9c6dee18d0743f03ed296590c0,24,VALID_SOURCE,accent_quoted;argument_list;array_construction;assembly_statement;assignment;bind_statement;blank_identifier;block;block_comment;block_documentation_comment;bracket_expression;break_statement;call;case;cast;char_content;char_literal;colon_expression;comment;comment_content;concept_declaration;conditional_declaration;const_section;continue_statement;converter_declaration;curly_construction;curly_expression;custom_numeric_literal;defer;discard_statement;distinct_type;do_block;documentation_comment;dot_expression;dot_generic_call;elif_branch;else_branch;enum_declaration;enum_field_declaration;enum_type;equal_expression;escape_sequence;except_branch;except_clause;export_statement;exported_symbol;expression_list;field_declaration;field_declaration_list;finally_branch;float_literal;for;func_declaration;func_expression;generalized_string;generic_argument_list;generic_parameter_list;identifier;if;import_from_statement;import_statement;include_statement;infix_expression;integer_literal;interpreted_string_literal;iterator_declaration;iterator_expression;iterator_type;let_section;long_string_literal;macro_declaration;method_declaration;mixin_statement;nil_literal;object_declaration;object_type;of_branch;operator;out_type;parameter_declaration;parameter_declaration_list;parameter_list;parenthesized;pointer_parameter;pointer_type;pragma_expression;pragma_list;pragma_statement;prefix_expression;proc_declaration;proc_expression;proc_type;raise_statement;raw_string_literal;ref_parameter;ref_type;refinement_list;return_statement;source_file;statement_list;static_parameter;static_statement;string_content;symbol_declaration;symbol_declaration_list;template_declaration;term_rewriting_pattern;try;tuple_construction;tuple_deconstruct_declaration;tuple_type;type_declaration;type_expression;type_parameter;type_section;type_symbol_declaration;typeof;using_section;var_parameter;var_section;var_type;variable_declaration;variant_declaration;variant_discriminator_declaration;when;while;yield_statement,,,,,accent_quoted;assembly_statement;bind_statement;bracket_expression;colon_expression;comment;comment_content;const_section;curly_expression;defer;discard_statement;documentation_comment;dot_expression;else_branch;equal_expression;escape_sequence;except_branch;export_statement;exported_symbol;finally_branch;func_expression;iterator_expression;let_section;mixin_statement;of_branch;parenthesized;pragma_expression;pragma_statement;proc_expression;raise_statement;static_statement;term_rewriting_pattern;try;using_section;var_section;when
b9c117178a7d9c92643ca00d89335f1d4abf8a6425479c200c2a184833859254,nim,test/corpus/statements.txt,c327373dd341b2f8b6c777263adaeed0224e5f88d0fe51a9a31fd0c31aed1881,16,VALID_SOURCE,accent_quoted;argument_list;array_construction;assembly_statement;assignment;bind_statement;blank_identifier;block;block_comment;block_documentation_comment;bracket_expression;break_statement;call;case;cast;char_content;char_literal;colon_expression;comment;comment_content;concept_declaration;conditional_declaration;const_section;continue_statement;converter_declaration;curly_construction;curly_expression;custom_numeric_literal;defer;discard_statement;distinct_type;do_block;documentation_comment;dot_expression;dot_generic_call;elif_branch;else_branch;enum_declaration;enum_field_declaration;enum_type;equal_expression;escape_sequence;except_branch;except_clause;export_statement;exported_symbol;expression_list;field_declaration;field_declaration_list;finally_branch;float_literal;for;func_declaration;func_expression;generalized_string;generic_argument_list;generic_parameter_list;identifier;if;import_from_statement;import_statement;include_statement;infix_expression;integer_literal;interpreted_string_literal;iterator_declaration;iterator_expression;iterator_type;let_section;long_string_literal;macro_declaration;method_declaration;mixin_statement;nil_literal;object_declaration;object_type;of_branch;operator;out_type;parameter_declaration;parameter_declaration_list;parameter_list;parenthesized;pointer_parameter;pointer_type;pragma_expression;pragma_list;pragma_statement;prefix_expression;proc_declaration;proc_expression;proc_type;raise_statement;raw_string_literal;ref_parameter;ref_type;refinement_list;return_statement;source_file;statement_list;static_parameter;static_statement;string_content;symbol_declaration;symbol_declaration_list;template_declaration;term_rewriting_pattern;try;tuple_construction;tuple_deconstruct_declaration;tuple_type;type_declaration;type_expression;type_parameter;type_section;type_symbol_declaration;typeof;using_section;var_parameter;var_section;var_type;variable_declaration;variant_declaration;variant_discriminator_declaration;when;while;yield_statement,,,,,accent_quoted;assembly_statement;bind_statement;bracket_expression;colon_expression;comment;comment_content;const_section;curly_expression;defer;discard_statement;documentation_comment;dot_expression;else_branch;equal_expression;escape_sequence;except_branch;export_statement;exported_symbol;finally_branch;func_expression;iterator_expression;let_section;mixin_statement;of_branch;parenthesized;pragma_expression;pragma_statement;proc_expression;raise_statement;static_statement;term_rewriting_pattern;try;using_section;var_section;when
